timestamp,x,y,z
1501623745730110,0,0.125,-1.25
1501623745748136,-0.125,0.625,-1
1501623745768150,-0.0625,0.625,-1.0625
1501623745793168,-0.25,0.25,-0.375
1501623745808178,-0.0625,0.3125,-0.3125
1501623745828180,-0.5,-0.1875,-0.1875
1501623745853198,-0.625,-0.4375,-0.5625
1501623745882232,0.125,0.0625,-0.5
1501623745892223,-0.375,0.25,-0.5
1501623745912240,-0.375,1.25,-0.875
1501623745928252,0,1.0625,-1.125
1501623745949266,-0.0625,0.5625,-1.1875
1501623745972295,-0.3125,0,-1
1501623746000314,0.1875,-0.125,-0.875
1501623746013323,0.25,0.0625,-0.5625
1501623746031336,0.1875,0.625,-0.75
1501623746045334,0.1875,0.75,-0.625
1501623746068363,1.1875,1.1875,-0.3125
1501623746091379,0.4375,1.5625,-0.1875
1501623746105389,0.375,1.5,-0.0625
1501623746128393,-0.8125,0.6875,-0.5
1501623746151421,0,0.5625,-0.375
1501623746165432,0.1875,0.125,0
1501623746188448,-0.5625,-0.0625,-0.4375
1501623746211452,-0.375,-0.375,-0.4375
1501623746225474,-0.3125,-0.25,-0.6875
1501623746248477,-0.4375,-0.5,-0.4375
1501623746271507,0.0625,-0.3125,-0.5
1501623746293523,-0.0625,-0.375,-0.6875
1501623746308533,-0.1875,-0.1875,-0.875
1501623746331549,0,-0.0625,-0.9375
1501623746353564,0.0625,-0.0625,-0.75
1501623746367574,-0.4375,0,-0.8125
1501623746391579,0.125,-0.1875,-0.5625
1501623746413594,-0.0625,-0.0625,-0.375
1501623746427604,-0.1875,-0.25,-0.4375
1501623746451621,-0.125,-0.0625,-0.375
1501623746473635,-0.4375,-0.375,-0.375
1501623746487645,-0.0625,-0.1875,-0.3125
1501623746511663,-0.375,-0.1875,-0.6875
1501623746533692,-0.1875,-0.125,-0.5625
1501623746547698,-0.1875,-0.0625,-0.75
1501623746571719,0.125,-0.1875,-0.9375
1501623746593735,0,-0.375,-1.1875
1501623746607744,-0.0625,0,-0.9375
1501623746630761,0.0625,0.125,-0.8125
1501623746653768,-0.25,0.1875,-0.5625
1501623746667787,-0.5,0.25,-0.5
1501623746690803,0.0625,0.0625,-0.3125
1501623746713820,-0.1875,-0.0625,-0.25
1501623746727815,-0.4375,-0.1875,-0.4375
1501623746750831,-0.3125,0.125,-0.4375
1501623746773862,-0.25,0.625,-0.6875
1501623746787872,0.1875,0.5625,-0.8125
1501623746810875,-0.3125,0.1875,-1.1875
1501623746833904,0,0.0625,-1.1875
1501623746847915,-0.5625,-0.125,-1.1875
1501623746870931,-0.9375,-0.4375,-1.1875
1501623746893935,-0.4375,0.125,-0.9375
1501623746907958,-0.4375,0.8125,-0.6875
1501623746930973,-0.6875,1.625,-1
1501623746953990,0,1.125,-0.1875
1501623746967999,-0.0625,0.75,0.125
1501623746991016,0.1875,0.4375,0.1875
1501623747013031,0.25,0,0.25
1501623747028030,-0.3125,-0.5,0
1501623747051046,0.125,-0.1875,0.1875
1501623747073061,-0.3125,-0.1875,0.1875
1501623747088071,-0.1875,-0.125,0
1501623747110086,-0.0625,-0.125,-0.125
1501623747133104,0.1875,0,-0.125
1501623747148127,0.0625,0.0625,-0.3125
1501623747170143,0.0625,0.3125,-0.25
1501623747193159,0.5,0.5,-0.1875
1501623747208169,0.375,0.6875,0.0625
1501623747230172,-0.125,0.625,0.1875
1501623747253189,0.4375,0.375,0.25
1501623747268198,0.4375,0.1875,0.5
1501623747290215,0.0625,0.375,0.5
1501623747313244,0.25,0.625,0
1501623747328241,-0.0625,0.125,-0.125
1501623747350271,0.75,-0.0625,0.125
1501623747373287,0,-0.375,0.25
1501623747388297,-0.1875,-0.5,0
1501623747410313,-0.0625,-0.8125,0.0625
1501623747433329,0.5,-0.875,0.0625
1501623747455345,0.1875,-0.9375,-0.1875
1501623747470355,0.125,-0.6875,-0.0625
1501623747493372,0.3125,-0.25,-0.125
1501623747516388,0.25,0.25,-0.125
1501623747530398,-0.0625,0.1875,-0.3125
1501623747553399,0.625,-0.1875,-0.5
1501623747576430,0.4375,0,-0.625
1501623747590440,0.375,0.125,-0.4375
1501623747613457,0.3125,-0.125,-0.25
1501623747635460,0.5,-0.25,-0.25
1501623747650483,-0.0625,-0.1875,-0.0625
1501623747673499,0.125,0,-0.0625
1501623747695503,0.25,-0.1875,0.25
1501623747710512,0.4375,0.0625,0.3125
1501623747733529,-0.1875,0.25,0.125
1501623747755545,0.1875,0.125,-0.0625
1501623747770568,0.1875,0,-0.0625
1501623747793585,0.375,-0.5625,-0.0625
1501623747815600,0.3125,-1,0.0625
1501623747830610,0,-0.75,0.125
1501623747852626,0.1875,-0.5,0.1875
1501623747875642,0.3125,-0.125,0.25
1501623747890640,0.3125,-0.0625,0.3125
1501623747912656,0.1875,0.25,0.25
1501623747935672,0.25,0.1875,0.0625
1501623747950683,0.0625,0.0625,-0.0625
1501623747972699,0.125,-0.125,0.125
1501623747995714,0.4375,-0.4375,0
1501623748010723,-0.125,-0.6875,-0.125
1501623748032753,0,-0.75,0.0625
1501623748055770,0.125,-0.875,0.125
1501623748070780,0.1875,-0.5,0.5
1501623748092796,-0.1875,-0.125,0.6875
1501623748115812,-0.3125,0.125,0.625
1501623748130811,0.0625,0.4375,0.75
1501623748152824,-0.0625,0.25,0.5625
1501623748175843,0.0625,-0.0625,0.25
1501623748190865,0,-0.5,0.125
1501623748212881,-0.0625,-0.625,0
1501623748235897,0,-0.5625,0.125
