timestamp,roll,pitch,yaw
1501624478606779,-1.29864,-0.754834,2.84956
1501624478629793,-1.29786,-0.755153,2.84851
1501624478644828,-1.29742,-0.755348,2.84746
1501624478668818,-1.29714,-0.755176,2.84727
1501624478689831,-1.29736,-0.755231,2.84736
1501624478704901,-1.29742,-0.755348,2.84746
1501624478727880,-1.29742,-0.755348,2.84746
1501624478749934,-1.29742,-0.755348,2.84746
1501624478788909,-1.29742,-0.755348,2.84746
1501624478790931,-1.29742,-0.755348,2.84746
1501624478810918,-1.29742,-0.755348,2.84746
1501624478832964,-1.29739,-0.755313,2.84744
1501624478850964,-1.29742,-0.755348,2.84746
1501624478871102,-1.29739,-0.755313,2.84744
1501624478907159,-1.29739,-0.755313,2.84744
1501624478917166,-1.29739,-0.755313,2.84744
1501624478931114,-1.29739,-0.755313,2.84744
1501624478952190,-1.29739,-0.755313,2.84744
1501624478968169,-1.29739,-0.755313,2.84744
1501624478991189,-1.29739,-0.755313,2.84744
1501624479012353,-1.29739,-0.755313,2.84744
1501624479028337,-1.29739,-0.755313,2.84744
1501624479059389,-1.29739,-0.755313,2.84744
1501624479072427,-1.29739,-0.755313,2.84744
1501624479088411,-1.29739,-0.755313,2.84744
1501624479111395,-1.29739,-0.755313,2.84744
1501624479132442,-1.29739,-0.755313,2.84744
1501624479148422,-1.29739,-0.755313,2.84744
1501624479170580,-1.29782,-0.755672,2.84747
1501624479192595,-1.29779,-0.756021,2.8472
1501624479209605,-1.29803,-0.75669,2.84707
1501624479230622,-1.29771,-0.757351,2.84624
1501624479251664,-1.29737,-0.758213,2.84518
1501624479268629,-1.29715,-0.75911,2.84455
1501624479290664,-1.29655,-0.759865,2.84387
1501624479311653,-1.29594,-0.76062,2.84319
1501624479328660,-1.29551,-0.760976,2.84282
1501624479350708,-1.29551,-0.760976,2.84282
1501624479371719,-1.29551,-0.760976,2.84282
1501624479388732,-1.2955,-0.761076,2.84271
1501624479410718,-1.29518,-0.760637,2.84247
1501624479431795,-1.29518,-0.760637,2.84247
1501624479448774,-1.29521,-0.760672,2.84249
1501624479470791,-1.29521,-0.760672,2.84249
1501624479491836,-1.29521,-0.760672,2.84249
1501624479508816,-1.29521,-0.760672,2.84249
1501624479530943,-1.29522,-0.760571,2.8426
1501624479553930,-1.29521,-0.760672,2.84249
1501624479568940,-1.29522,-0.760571,2.8426
1501624479590955,-1.29521,-0.760672,2.84249
1501624479612976,-1.29518,-0.760637,2.84247
1501624479627987,-1.29521,-0.760672,2.84249
1501624479651006,-1.29521,-0.760672,2.84249
1501624479673048,-1.29521,-0.760672,2.84249
1501624479688084,-1.29521,-0.760672,2.84249
1501624479711040,-1.29521,-0.760672,2.84249
1501624479733088,-1.29521,-0.760672,2.84249
1501624479748097,-1.29521,-0.760672,2.84249
1501624479771112,-1.29521,-0.760672,2.84249
1501624479793130,-1.29521,-0.760672,2.84249
1501624479808141,-1.29521,-0.760672,2.84249
1501624479831130,-1.29521,-0.760672,2.84249
1501624479853173,-1.29521,-0.760672,2.84249
1501624479868232,-1.29498,-0.760616,2.8424
1501624479892223,-1.29498,-0.760616,2.8424
1501624479913262,-1.29498,-0.760616,2.8424
1501624479930244,-1.29498,-0.760616,2.8424
1501624479951258,-1.29498,-0.760616,2.8424
1501624479973416,-1.29497,-0.760717,2.84228
1501624479994403,-1.29497,-0.760717,2.84228
1501624480010417,-1.29475,-0.760661,2.84219
1501624480033459,-1.29475,-0.760661,2.84219
1501624480054498,-1.29483,-0.760814,2.8423
1501624480071460,-1.29483,-0.760814,2.8423
1501624480093585,-1.29483,-0.760814,2.8423
1501624480114657,-1.29482,-0.76053,2.84245
1501624480130605,-1.29488,-0.760648,2.84254
1501624480153623,-1.29488,-0.760648,2.84254
1501624480174665,-1.29488,-0.760648,2.84254
1501624480190677,-1.29482,-0.76053,2.84245
1501624480213664,-1.29482,-0.76053,2.84245
1501624480234707,-1.29482,-0.76053,2.84245
1501624480250719,-1.2946,-0.760474,2.84236
1501624480273718,-1.2946,-0.760474,2.84236
1501624480294735,-1.2946,-0.760474,2.84236
1501624480310745,-1.2946,-0.760474,2.84236
1501624480332755,-1.2946,-0.760474,2.84236
1501624480354772,-1.2946,-0.760474,2.84236
1501624480369782,-1.2946,-0.760474,2.84236
1501624480392819,-1.29462,-0.760509,2.84237
1501624480414806,-1.29462,-0.760509,2.84237
1501624480429824,-1.29462,-0.760509,2.84237
1501624480452893,-1.29462,-0.760509,2.84237
1501624480474908,-1.2944,-0.760454,2.84228
1501624480489859,-1.2944,-0.760454,2.84228
1501624480512988,-1.2944,-0.760454,2.84228
1501624480535062,-1.2944,-0.760454,2.84228
1501624480550073,-1.2944,-0.760454,2.84228
1501624480573087,-1.29393,-0.760111,2.84206
1501624480595071,-1.29373,-0.759807,2.84213
1501624480610058,-1.29391,-0.75936,2.84238
1501624480633122,-1.29391,-0.75936,2.84238
1501624480655144,-1.29391,-0.75936,2.84238
1501624480672126,-1.29388,-0.759278,2.8423
1501624480693118,-1.29388,-0.759278,2.8423
1501624480723167,-1.29388,-0.759278,2.8423
1501624480732147,-1.29388,-0.759278,2.8423
1501624480753187,-1.29366,-0.759222,2.84221
1501624480775230,-1.29366,-0.759222,2.84221
1501624480791242,-1.29366,-0.759222,2.84221
1501624480813227,-1.29366,-0.759222,2.84221
1501624480835241,-1.29368,-0.759257,2.84223
1501624480851257,-1.29345,-0.759302,2.84202
1501624480872300,-1.29345,-0.759302,2.84202
1501624480895255,-1.29345,-0.759302,2.84202
1501624480918303,-1.29345,-0.759302,2.84202
1501624480932343,-1.29345,-0.759302,2.84202
1501624480955360,-1.29345,-0.759302,2.84202
1501624480977341,-1.29345,-0.759302,2.84202
1501624480992384,-1.29348,-0.759337,2.84204
