timestamp,x,y,z
1501623333076537,0.125,-0.125,0.3125
1501623333091561,-0.5625,1.875,0.5625
1501623333116579,-0.5625,3.1875,1
1501623333136578,-0.0625,3.6875,1.0625
1501623333161610,-0.0625,3.4375,0.8125
1501623333176621,0.375,2.875,0.9375
1501623333196635,-1.6875,1.6875,0.875
1501623333236663,-1.0625,1,0.5
1501623333237650,-1.3125,0.0625,0.375
1501623333251675,-0.9375,-0.75,0.125
1501623333271688,-1.125,-1.5625,-0.125
1501623333296692,-0.9375,-2.4375,-0.9375
1501623333311702,0.1875,-2.5,-0.75
1501623333353732,-0.625,-1.75,-0.125
1501623333363753,-0.875,-0.9375,-0.75
1501623333369744,-0.875,0.125,-0.1875
1501623333391775,-0.625,0.75,0.375
1501623333413789,-1.625,1.5625,0.3125
1501623333428799,-1.8125,2.375,0.6875
1501623333458807,-2.8125,3.375,0.75
1501623333473817,-0.625,3.25,0.375
1501623333488827,-0.3125,2.375,-0.25
1501623333511858,0.0625,2.125,0
1501623333533873,0.1875,1.6875,-0.125
1501623333548884,-0.1875,1.3125,-0.5
1501623333571900,-0.125,1.375,-0.125
1501623333593916,-1.25,1.125,-0.1875
1501623333608912,-0.8125,0.75,0.0625
1501623333631928,-1.3125,0.5625,-0.1875
1501623333653958,-0.1875,-0.0625,-0.25
1501623333669955,0.3125,-0.1875,-0.125
1501623333691972,-0.375,0.0625,-0.0625
1501623333714000,-0.4375,0.5,0.1875
1501623333738003,-1,0.875,0.25
1501623333752014,-2.125,1.1875,0.25
1501623333774043,-1.75,1.1875,0.375
1501623333790040,-0.8125,1.1875,0.5625
1501623333812070,-0.125,1.5625,0.6875
1501623333834071,-0.25,1.1875,0.3125
1501623333850084,0.9375,0.875,0.25
1501623333872112,0.625,-0.0625,-0.4375
1501623333894128,2.5,-0.6875,-0.625
1501623333910127,1.625,-1.75,-0.6875
1501623333932155,-0.75,-1.875,-1.1875
1501623333954170,0.1875,-1.5,-1.125
1501623333970169,-0.0625,-1,-0.625
1501623333991198,-0.375,-0.4375,-0.375
1501623334014212,0.25,0.5625,0.375
1501623334037214,-1.0625,1.0625,0.5625
1501623334051224,-1.1875,1.375,0.375
1501623334074256,-0.125,1.5,0.5
1501623334097271,-0.9375,1.5625,0.125
1501623334111282,-1,1.4375,-0.25
1501623334134298,-0.4375,1.125,-0.3125
1501623334156299,-0.0625,0.5625,-0.625
1501623334171309,-0.4375,0.5,-0.6875
1501623334194340,0.0625,-0.25,-0.5
1501623334216355,0.1875,-0.1875,0
1501623334231366,-0.5625,-0.25,-0.0625
1501623334254383,0.25,-0.3125,-0.1875
1501623334276398,-0.3125,0.0625,-0.125
1501623334291409,0.125,0.25,0
1501623334314412,-0.0625,0.375,0.1875
1501623334336440,-0.875,0.125,0.0625
1501623334352440,0.4375,0.125,0.125
1501623334375468,-0.625,-0.5,-0.3125
1501623334396484,0.1875,-1.125,-1
1501623334412498,0.875,-1.1875,-0.75
1501623334435496,0.4375,-0.5625,-0.3125
1501623334456525,-0.75,-0.0625,-0.5625
1501623334480529,-0.4375,0.5,-0.4375
1501623334495553,0.125,0.625,-0.375
1501623334516568,0.25,0.125,-0.25
1501623334532565,-0.0625,0.4375,-0.25
1501623334555581,-0.5,0.3125,-0.5625
1501623334576610,0.375,0.1875,0
1501623334592607,-0.0625,-0.0625,0.375
1501623334615623,-0.3125,-0.625,0.1875
1501623334636640,0.4375,-1,0.25
1501623334652651,0.6875,-1.0625,0.6875
1501623334675681,-0.375,-0.6875,0.4375
1501623334696696,-0.125,-0.5,0.375
1501623334712707,0.1875,-0.375,0.5
1501623334735708,-0.25,0.25,0.125
1501623334756737,-0.25,0.3125,-0.0625
1501623334772749,0.375,0.4375,0.125
1501623334795765,-0.5,0.375,0
1501623334816765,-0.3125,0.25,-0.125
1501623334832792,0.25,0.375,0.1875
1501623334855793,-0.25,0.25,0
1501623334876823,0.1875,-0.1875,0.25
1501623334892834,-0.3125,-0.5625,-0.0625
1501623334915850,0.875,-0.75,-0.25
1501623334936850,0.4375,-0.5625,0
1501623334952876,0.0625,-0.25,-0.1875
1501623334974892,-0.25,-0.125,-0.0625
1501623334996893,0.1875,0.1875,0
1501623335012919,0.0625,0.25,-0.3125
1501623335034922,0.125,0.0625,-0.25
1501623335056950,0.125,0.125,0
1501623335072961,0.3125,0.0625,-0.125
1501623335094962,0.0625,0,0
1501623335117985,-0.25,-0.125,-0.125
1501623335133004,-0.5,-0.1875,-0.25
1501623335155005,0.0625,0.0625,-0.125
1501623335178023,0,0,-0.0625
1501623335193033,0.3125,0.125,0.1875
1501623335215063,-0.375,0.125,-0.125
1501623335238063,0.8125,0.125,0.1875
1501623335259094,0,0.3125,0.25
1501623335275089,-0.9375,0,-0.0625
1501623335298106,0.625,-0.75,-0.0625
1501623335319135,0.5,-0.5,0.1875
1501623335335134,-0.3125,-0.1875,-0.125
1501623335358148,-0.125,0.125,-0.125
1501623335379177,-0.0625,0.0625,-0.4375
1501623335395189,0.4375,0.5,-0.0625
1501623335418191,-0.625,0.8125,-0.1875
