timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501625098000063,-4,15,-7,-9,-44,11,31,0
1501625098000063,-3,-7,7,6,73,46,0,-1
1501625098001048,4,-17,9,2,-1,-28,-17,-6
1501625098001048,-3,4,-7,-1,-15,3,-4,5
1501625098002051,-13,13,-10,-6,-7,-8,-6,-11
1501625098002051,-4,-11,0,-5,-14,-2,-3,-7
1501625098003061,-2,-13,4,0,22,8,2,-1
1501625098003061,-2,7,0,2,-13,-22,-1,-3
1501625098014095,-2,11,-7,-1,18,39,9,-2
1501625098014095,-8,-3,-1,-4,-18,-13,-8,-11
1501625098023064,3,-13,5,-2,-4,-15,1,4
1501625098023064,-9,1,-8,-1,22,18,-9,-8
1501625098030083,5,9,-4,-1,-10,0,52,11
1501625098030083,14,-1,4,-3,-13,3,9,4
1501625098044094,1,-11,1,2,16,14,27,6
1501625098044094,5,9,-5,1,-5,11,11,6
1501625098055100,-5,4,2,3,-1,-3,-14,4
1501625098055100,0,-6,2,-4,-7,-17,-11,3
1501625098059094,1,-9,-2,-6,-14,-17,-6,1
1501625098059094,3,4,-1,3,17,3,4,-3
1501625098074202,0,4,-2,0,-8,11,0,2
1501625098074202,-2,-3,0,-2,-28,-30,3,2
1501625098082244,1,-6,-1,0,6,0,-41,-7
1501625098082244,-1,2,-4,-5,-14,3,45,5
1501625098122216,-8,15,-4,-3,0,11,7,-4
1501625098122216,4,-14,8,6,30,6,-7,1
1501625098122216,2,-16,0,-1,-8,-19,16,-1
1501625098122216,15,12,-4,5,12,9,5,11
1501625098123217,-4,14,-3,-4,-14,26,3,1
1501625098123217,-2,-8,-1,-5,-12,-14,-9,0
1501625098126233,-1,-18,2,0,18,-2,17,2
1501625098126233,3,13,-3,0,-4,8,-12,-3
1501625098133280,-6,8,-6,-3,4,-1,-45,-6
1501625098133280,-3,-5,1,-6,-1,-2,3,1
1501625098141285,8,-9,7,5,3,0,-17,-1
1501625098141285,-4,2,-8,-3,-11,-19,19,1
1501625098150238,8,12,-2,1,10,33,20,-1
1501625098150238,-4,-8,2,-1,1,-11,-3,-8
1501625098163300,-4,-8,3,0,9,-16,-26,-1
1501625098163300,-5,5,-4,1,-3,18,-5,-5
1501625098172266,-15,2,-3,-4,-20,-22,15,-7
1501625098172266,3,-7,-1,-2,-5,0,-14,0
1501625098178313,2,-6,-4,-7,-13,-6,-16,-1
1501625098178313,-6,5,1,7,16,25,1,-3
1501625098193323,-3,0,-5,-4,-14,-9,-5,3
1501625098193323,8,1,1,-2,-8,-11,22,1
1501625098201334,-6,-8,-1,-3,-3,2,9,-3
1501625098201334,-2,-4,-5,-4,8,3,-29,-7
1501625098210333,3,1,0,4,-2,-12,17,4
1501625098210333,1,-3,-3,-4,-17,-6,-7,-3
1501625098223342,-13,-6,0,-1,-2,-14,-26,-6
1501625098223342,-1,-1,-3,-2,7,-26,-6,3
1501625098232308,-1,1,-2,-5,-19,18,25,0
1501625098232308,-3,-3,2,0,27,21,0,-3
1501625098238300,-1,-4,0,2,0,-15,-2,-8
1501625098238300,-5,3,-6,-10,-38,-14,-2,0
1501625098253363,-1,-1,1,8,26,10,-9,-1
1501625098253363,5,3,1,5,7,-22,9,7
1501625098261371,7,-5,-1,-1,0,27,5,7
1501625098261371,-1,2,0,3,2,6,7,-3
1501625098270375,15,4,-2,-4,-13,-11,10,2
1501625098270375,-10,-2,5,3,1,5,-22,-8
1501625098283388,4,-2,-2,2,14,5,8,-1
1501625098283388,5,7,-1,0,-14,-21,-8,-2
1501625098292350,-8,-2,-2,0,13,26,12,-2
1501625098292350,-2,-3,-2,-1,-7,-2,-25,-6
1501625098298396,2,1,1,0,-5,-16,-11,4
1501625098298396,-10,-4,-2,-4,-3,14,8,-4
1501625098313408,2,2,1,-4,-13,-3,-1,2
1501625098313408,-4,1,0,1,0,5,33,-2
1501625098321356,1,1,1,0,16,3,-7,1
1501625098321356,-1,-6,-2,1,9,10,6,-1
1501625098330403,-2,0,0,0,-11,-14,0,0
1501625098330403,5,2,-1,-1,0,2,19,-4
1501625098343425,0,-1,0,-2,-11,-7,-12,5
1501625098343425,-6,2,2,2,13,4,8,-9
1501625098352393,1,-1,0,1,3,-8,-23,-1
1501625098352393,-8,-3,-3,-2,-7,-21,-36,-6
1501625098358433,2,-2,-1,-2,2,3,18,-5
1501625098358433,-3,-5,-1,-1,-1,6,-7,-1
1501625098373449,-3,1,-3,-6,-24,-6,-5,-2
1501625098373449,1,-2,1,2,6,9,44,4
1501625098381414,-3,-5,-1,-1,-10,-5,-22,2
1501625098381414,5,0,-2,-3,-2,-15,11,4
1501625098390406,-8,-3,-5,-2,-12,-9,-12,-5
1501625098390406,-5,-3,-2,1,10,4,-13,3
1501625098403470,7,6,-3,-2,-6,6,2,6
1501625098403470,-2,4,0,-5,-34,-1,20,3
1501625098412437,5,-4,-1,2,34,6,-8,1
1501625098412437,-2,0,0,-1,-13,12,-1,4
1501625098418482,-6,-1,-2,-4,-8,-16,13,-7
1501625098418482,5,3,1,3,0,-22,-25,11
1501625098433496,6,3,2,0,21,32,10,3
1501625098433496,6,1,-2,-3,-10,6,2,3
1501625098441459,1,-2,-3,-4,-25,-22,-1,-8
1501625098441459,-1,0,-1,4,31,21,-30,0
1501625098450463,-5,-4,-1,-1,-5,-11,10,-3
1501625098450463,-5,-2,-2,-2,-13,-14,3,-3
1501625098463483,-2,3,0,1,16,8,-5,0
1501625098463483,-9,-4,-8,-8,-18,-2,1,-6
1501625098472463,1,-4,3,9,27,-18,-27,5
1501625098472463,-2,-7,-2,-2,0,4,-20,1
1501625098486530,-1,3,-1,0,15,9,-1,-2
1501625098486530,4,0,2,2,8,4,1,3
1501625098493534,5,3,-2,-6,-41,-15,-16,0
1501625098493534,-5,-5,-1,-2,-8,-34,-5,-7
1501625098500545,-6,-5,-1,5,29,27,15,-6
1501625098500545,-1,4,1,1,-6,8,8,1
1501625098509546,-4,3,-2,-3,0,18,5,-3
1501625098509546,1,3,2,3,-3,-16,-10,0
1501625098523635,2,-2,-1,-2,-6,-2,-23,0
1501625098523635,-5,-5,-5,-9,-34,-6,16,-3
1501625098532601,1,-1,0,0,14,4,8,1
1501625098532601,-4,-3,-1,1,20,16,16,2
1501625098546635,1,1,-5,-8,-31,-21,-17,-3
1501625098546635,-3,-5,-1,3,5,-12,-7,-5
1501625098553601,-1,1,1,1,-8,-15,-12,-1
1501625098553601,-7,0,-3,-6,5,13,11,-2
1501625098560672,1,-2,0,-2,-13,22,28,1
1501625098560672,-17,-6,-4,-4,0,-6,-7,-6
1501625098569634,-2,-4,-3,-2,-6,-18,-24,-1
1501625098569634,2,-2,0,4,19,18,6,-4
1501625098583675,-6,-2,-4,-2,-10,-8,10,2
1501625098583675,3,4,-1,-1,-4,15,-4,-3
1501625098592632,-5,-1,1,4,1,-16,3,-6
1501625098592632,1,-2,-3,-3,-5,1,-12,3
1501625098606656,-1,-5,0,1,5,-11,-4,-2
1501625098606656,0,-1,-1,-4,-1,-6,-10,1
1501625098613701,2,-1,2,2,10,22,0,0
1501625098613701,5,2,1,-2,-15,-13,-5,-2
1501625098620650,-1,1,-1,-1,2,-4,7,0
1501625098620650,-11,-2,0,-3,-28,-25,-13,-8
1501625098629671,-5,-2,-3,-4,15,19,-14,-4
1501625098629671,2,0,2,3,5,-9,-15,2
1501625098643721,1,-1,0,2,8,-2,-14,-5
1501625098643721,3,2,-3,-6,-18,1,18,3
1501625098652673,5,-5,-3,-2,1,18,15,1
1501625098652673,1,4,-5,-5,-12,-10,19,-6
1501625098666738,-2,-1,0,-2,12,2,-6,7
1501625098666738,8,-1,2,6,21,13,-17,-1
1501625098673706,-2,-4,-3,-5,-31,-18,20,4
1501625098673706,4,1,2,3,27,33,-20,1
1501625098680746,0,2,1,2,-1,-3,-15,-2
1501625098680746,3,-1,-4,0,7,5,0,-5
1501625098689699,-7,-2,-2,-3,-4,2,16,-4
1501625098689699,-3,-1,-1,-2,-3,-3,2,-2
1501625098703723,-2,-3,-3,-2,-4,-6,-9,6
1501625098703723,3,-2,1,1,4,-13,9,-1
1501625098712752,7,1,1,2,22,2,1,5
1501625098712752,1,0,1,-2,-24,-8,-1,0
1501625098725780,-1,5,-1,1,-15,4,21,-2
1501625098725780,0,-5,2,7,50,24,-21,2
1501625098734731,-3,0,-2,-4,-19,-9,10,-2
1501625098734731,-2,-1,-2,-3,-8,-20,-22,0
1501625098740793,-2,-1,0,1,10,7,26,-2
1501625098740793,3,3,2,3,-5,6,14,3
1501625098749741,-1,6,1,-3,-13,-15,-13,-3
1501625098749741,-1,-2,-4,-5,-13,-1,9,5
1501625098763806,-5,-4,1,5,37,3,-9,-3
1501625098763806,-13,-8,-3,-4,-17,-18,-6,-5
1501625098772865,7,-2,1,-1,0,-4,2,0
1501625098772865,-3,-1,-4,-3,-7,4,10,2
1501625098785905,-2,1,-5,-9,-29,-20,-19,-5
1501625098785905,3,-3,1,4,9,4,1,0
1501625098794869,-8,-8,-2,1,29,22,25,-5
1501625098794869,-2,-2,0,-5,-35,-10,-5,-2
1501625098800918,0,2,-2,-2,9,16,-16,10
1501625098800918,6,1,0,1,6,-4,3,2
1501625098815923,-3,3,2,4,-5,1,1,0
1501625098815923,-2,-2,2,0,10,-3,-6,-4
1501625098823908,3,-2,-5,-6,-27,-9,25,-1
1501625098823908,1,7,2,1,29,27,38,0
1501625098831961,-1,-2,1,-1,-14,-25,-1,0
1501625098831961,-1,-1,1,0,20,6,3,2
1501625098846024,-6,-3,-1,3,-1,-6,-8,-13
1501625098846024,3,-2,-4,-6,-13,-2,-3,7
1501625098855060,6,0,2,6,11,14,0,10
1501625098855060,4,-2,-2,-2,-5,-10,-4,-2
1501625098861120,-5,-1,-1,-3,-2,11,32,-5
1501625098861120,1,3,0,0,-8,-10,3,1
1501625098876130,-7,-4,-3,-3,15,17,-14,-4
1501625098876130,0,-2,0,-2,-15,-2,4,2
1501625098883137,2,0,-1,3,12,18,-1,-2
1501625098883137,-2,-2,0,-1,-7,-25,-7,-6
1501625098892085,-4,-9,-4,-6,-8,-8,-2,-2
1501625098892085,4,5,1,3,13,12,1,0
1501625098906115,0,0,-1,-5,-19,-7,-4,-2
1501625098906115,-1,1,-2,-2,1,5,16,-2
1501625098915117,-2,5,-3,-3,-11,20,8,-2
1501625098915117,2,-3,0,5,23,-9,4,-2
1501625098921117,-1,-5,1,-1,7,-2,-11,2
1501625098921117,-6,0,-2,0,-9,-2,-4,-3
1501625098936172,-2,-3,-4,-5,-10,-26,-46,-3
1501625098936172,-7,-2,-4,-6,-22,-9,-1,-2
1501625098943142,8,0,2,4,12,19,-2,0
1501625098943142,0,-4,1,3,6,2,-8,-2
1501625098952144,-3,-1,-1,-2,-13,-3,12,-4
1501625098952144,-1,3,-3,-4,-11,-7,-13,-2
1501625098966195,-1,-2,2,2,23,-2,3,1
1501625098966195,0,2,2,0,-10,-8,-10,2
1501625098975144,1,1,0,-1,-5,-12,16,0
1501625098975144,-10,-5,-2,6,33,31,-14,-6
1501625098981205,2,3,-7,-11,-43,-19,12,-1
1501625098981205,6,-3,-1,6,34,27,20,13
1501625098996217,2,-1,3,3,-5,-5,-1,-4
1501625098996217,-2,-4,-2,-3,-17,-14,-9,2
1501625099003220,-3,0,-1,1,18,24,6,-7
1501625099003220,-3,0,-1,-4,2,-8,-37,-4
1501625099012170,-1,-3,0,1,-5,-14,5,3
1501625099012170,2,-2,-4,-5,-12,8,1,0
1501625099026201,2,4,2,2,11,-7,-4,1
1501625099026201,-1,-4,-4,-6,-22,-32,-2,-7
1501625099035195,1,4,2,4,6,14,9,0
1501625099035195,-1,0,2,2,16,-5,10,-1
1501625099041211,-2,0,1,2,8,-7,-21,-3
1501625099041211,-4,2,-3,-5,-19,0,28,-2
1501625099056201,-7,-3,-3,-3,6,13,-2,0
1501625099056201,-1,0,0,-2,5,-1,3,1
1501625099063263,1,-7,0,1,-11,-7,3,4
1501625099063263,1,2,-1,-4,-3,7,13,-1
1501625099072213,-1,2,-3,-3,-9,-5,-23,-5
1501625099072213,-1,0,0,0,-7,-6,-16,-2
1501625099086280,6,1,2,5,13,-2,-15,2
1501625099086280,-2,0,-2,-1,15,17,-6,-3
1501625099095228,0,-6,-4,-5,-19,-8,-5,-2
1501625099095228,4,3,4,6,5,-18,-14,0
1501625099109294,-6,-3,-5,-2,3,-3,-8,-3
1501625099109294,-3,-1,1,1,-8,1,-10,-3
1501625099117247,3,1,-1,-5,-24,-18,4,3
1501625099117247,-7,-3,1,10,74,34,-18,-11
1501625099132386,4,2,0,-3,-22,-13,20,8
1501625099132386,-1,0,1,-2,-11,-3,-11,-2
1501625099134387,-3,-4,-3,-3,3,-4,-3,-5
1501625099134387,2,1,-2,-3,-17,2,-1,5
1501625099146396,-6,3,-3,1,14,10,20,-6
1501625099146396,2,-4,0,0,-3,-3,-49,6
1501625099155361,2,0,4,5,22,-2,-9,1
1501625099155361,-3,-6,-6,-10,-17,-4,10,-2
1501625099169416,0,2,1,0,-12,-13,-9,0
1501625099169416,-2,1,-3,-3,1,11,-8,-6
1501625099176362,3,1,1,3,16,4,4,0
1501625099176362,-7,-2,-3,-3,-33,-11,2,-2
1501625099192425,7,2,3,4,52,26,2,5
1501625099192425,-3,-2,-2,-2,-8,-16,8,-5
1501625099194391,-2,-2,-1,-1,-11,-11,-8,-3
1501625099194391,-1,0,-2,-1,-10,-13,3,-1
1501625099206406,-13,-4,-4,-4,-17,-7,-19,-14
1501625099206406,-2,0,1,2,1,15,55,19
1501625099215444,-3,-4,-2,1,21,23,6,4
1501625099215444,-4,-5,-3,-6,-20,-9,-6,-6
1501625099229458,0,-1,0,-1,-7,-11,5,4
