timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501625519918533,1,-30,17,12,20,67,-36,-16
1501625519918533,-1,3,-14,-1,5,12,18,9
1501625519919534,-7,18,-15,-11,-14,5,-5,-7
1501625519919534,0,-11,6,-7,-21,-9,-13,7
1501625519919534,-4,-17,9,2,7,-39,16,-10
1501625519919534,2,-3,-11,-3,-7,-47,-28,0
1501625519920534,-3,20,-10,2,-3,20,-4,-11
1501625519920534,-1,-1,2,-2,6,6,-7,21
1501625519931542,-4,-18,5,-5,17,-8,26,-3
1501625519931542,4,-5,1,7,1,1,-16,-19
1501625519941535,1,24,-11,1,-15,-3,22,18
1501625519941535,-5,6,7,3,8,-23,-30,-5
1501625519946554,7,-23,5,-9,0,17,-3,10
1501625519946554,-2,5,-5,-4,-12,-32,3,-25
1501625519962549,1,14,-2,9,16,-3,-7,2
1501625519962549,-5,-3,4,3,7,92,-16,-6
1501625519971555,4,-20,1,-5,-10,-84,-7,5
1501625519971555,1,8,-1,-1,0,11,13,9
1501625519976559,1,11,-3,-1,-12,4,1,10
1501625519976559,-3,-9,-1,-6,9,-45,-5,-8
1501625519991572,0,-8,1,3,3,-91,-4,-4
1501625519991572,5,2,-7,-8,-13,20,-14,5
1501625519999575,-5,6,0,5,-5,-24,-38,-18
1501625519999575,7,0,7,6,18,37,53,24
1501625520039603,2,-31,7,-3,1,-51,1,-19
1501625520039603,-2,15,-9,9,10,24,-2,-18
1501625520040604,-8,26,-18,-15,-10,6,10,8
1501625520040604,4,-10,9,0,4,-7,8,4
1501625520041605,1,-22,5,-5,1,-4,11,15
1501625520041605,2,8,-5,2,5,49,-4,-9
1501625520044607,-2,24,-8,3,7,29,23,0
1501625520044607,-3,-7,7,-2,-4,1,-19,-1
1501625520051627,1,-30,3,-8,-14,-56,5,-6
1501625520051627,4,5,-7,1,3,-14,32,6
1501625520059633,-5,21,-12,1,-10,27,-7,-1
1501625520059633,2,-6,3,-7,-3,10,8,27
1501625520066623,-3,-19,10,7,5,-48,-12,-25
1501625520066623,2,8,-7,-3,2,20,-8,8
1501625520081633,-1,13,-7,1,-12,-37,5,3
1501625520081633,-6,-8,3,0,3,38,3,-14
1501625520088653,4,-10,5,-2,0,-7,-25,5
1501625520088653,-10,-2,-12,-5,-14,-48,11,-15
1501625520096644,-4,12,-3,-7,-12,35,18,3
1501625520096644,-4,-13,4,3,25,-10,-29,-5
1501625520111654,3,-7,-4,-1,-1,-13,20,-5
1501625520111654,0,5,-6,-7,-18,-12,-6,-12
1501625520119662,-1,3,-2,1,9,-13,-25,-4
1501625520119662,-6,-4,-1,-3,1,18,6,0
1501625520126665,2,-5,-1,3,6,17,-11,4
1501625520126665,4,3,1,1,-11,-9,-16,6
1501625520141676,-2,1,-2,2,-12,-18,-18,-9
1501625520141676,-4,-2,1,-3,3,-43,6,-3
1501625520148681,-5,-3,2,-4,-2,20,-13,-2
1501625520148681,-3,-1,0,2,-1,-21,-11,1
1501625520165693,0,4,4,0,-13,35,-7,-8
1501625520165693,2,-3,2,1,8,-3,10,13
1501625520171697,-1,-7,-4,-7,-5,-45,-38,-10
1501625520171697,-3,4,-2,4,7,3,-20,-2
1501625520178702,-4,-1,-2,-2,-5,-50,35,-4
1501625520178702,0,-5,2,1,2,1,1,-4
1501625520187709,-2,-1,-3,-2,3,57,0,-5
1501625520187709,3,5,4,1,-10,-16,-4,5
1501625520201718,2,4,1,5,19,50,-4,14
1501625520201718,-5,-5,-8,-13,-40,-26,0,-8
1501625520208723,3,-2,-2,-4,-2,-65,2,3
1501625520208723,-3,4,0,3,-13,19,1,-16
1501625520215728,-7,-1,5,6,10,33,-13,2
1501625520215728,1,-8,-1,-2,3,-9,3,-2
1501625520230738,0,2,-4,1,-7,53,-8,-11
1501625520230738,-2,0,-6,-13,-10,-13,5,19
1501625520238744,1,0,9,10,17,-5,1,-3
1501625520238744,4,-2,-1,-7,-20,-59,1,-1
1501625520247751,-4,-4,-2,0,-5,-12,-7,-5
1501625520247751,0,0,-4,-2,6,39,2,-7
1501625520261760,5,-1,2,1,3,-37,0,-2
1501625520261760,0,-2,6,9,14,35,-9,-7
1501625520268766,-2,2,-6,-5,2,3,64,-2
1501625520268766,-5,-1,0,-7,-16,-11,-2,4
1501625520275786,-1,-3,-4,-6,-14,-5,-20,-1
1501625520275786,1,-3,-2,-4,9,-7,-6,0
1501625520290782,-3,4,1,9,8,38,9,-7
1501625520290782,0,-7,-5,-5,7,45,-5,3
1501625520298802,1,-5,-3,-7,-13,15,15,16
1501625520298802,4,-3,0,3,4,-6,-14,4
1501625520307794,-4,-1,-5,0,16,74,2,-1
1501625520307794,-1,5,3,0,-2,3,3,-13
1501625520321817,-3,-3,0,2,4,3,-18,-1
1501625520321817,-5,-2,-5,-11,-18,-47,-1,5
1501625520328823,7,2,0,1,1,25,4,21
1501625520328823,-3,4,-1,2,-4,-22,-2,-1
1501625520335828,-1,-3,1,-7,-5,14,-1,-1
1501625520335828,0,4,2,3,-14,-26,11,-6
1501625520350838,2,2,-3,3,5,-20,-40,5
1501625520350838,-1,0,-1,0,-1,5,2,-3
1501625520358844,-8,-3,-4,-5,5,2,16,-7
1501625520358844,5,-5,6,5,0,39,-5,7
1501625520367838,2,1,-1,4,0,-17,-10,-2
1501625520367838,-1,1,-6,-6,-3,3,-7,1
1501625520381845,-1,-7,-1,-7,-6,-25,-21,-3
1501625520381845,-4,-3,-1,0,15,67,-1,-11
1501625520388853,-2,4,-2,0,-5,-68,-10,2
1501625520388853,-1,3,0,9,17,8,2,-3
1501625520404861,3,2,-1,-6,-8,-39,6,-12
1501625520404861,2,-7,1,4,9,13,8,14
1501625520410866,-3,2,-2,-2,-7,-22,-11,-8
1501625520410866,2,0,-3,1,4,22,-6,-3
1501625520418871,-5,-2,7,4,11,12,9,-2
1501625520418871,3,0,-1,0,-14,-4,10,15
1501625520427878,-1,5,-3,-1,4,1,7,-2
1501625520427878,0,-2,-2,-4,-5,-47,5,11
1501625520441888,0,-5,-1,1,10,68,22,2
1501625520441888,0,-1,1,-2,-5,-27,-23,-9
1501625520448893,0,1,-2,-2,-3,24,19,20
1501625520448893,-1,3,-1,1,5,39,26,-21
1501625520463903,5,-3,5,4,7,10,13,10
1501625520463903,-4,-5,-2,-5,-3,8,9,-6
1501625520470908,-3,3,-3,1,-4,1,0,-7
1501625520470908,0,1,4,1,-1,3,-14,8
1501625520478914,-2,-4,2,-1,0,-8,-6,-2
1501625520478914,-1,-2,-7,-7,-4,53,15,-6
1501625520487922,3,2,-2,4,20,-23,-8,-1
1501625520487922,-5,-3,-4,-14,-27,-15,-11,0
