timestamp,x,y,z
1501625097848953,0.751953,-0.64502,0.161621
1501625097871958,0.753418,-0.649902,0.157227
1501625097886969,0.753906,-0.65332,0.165039
1501625097909039,0.747559,-0.643066,0.15625
1501625097932014,0.755371,-0.643555,0.161133
1501625097947012,0.758301,-0.647461,0.160156
1501625097993099,0.751953,-0.641602,0.169434
1501625097995059,0.751465,-0.648438,0.163574
1501625098009054,0.745117,-0.650391,0.17041
1501625098029122,0.75,-0.653809,0.17041
1501625098053141,0.753418,-0.649414,0.161133
1501625098067177,0.757324,-0.636719,0.158203
1501625098111207,0.756836,-0.637207,0.15918
1501625098121227,0.758789,-0.640137,0.15332
1501625098127230,0.757324,-0.645996,0.160156
1501625098149291,0.751953,-0.648438,0.166504
1501625098171263,0.749023,-0.64502,0.16748
1501625098186317,0.749512,-0.641602,0.169434
1501625098209333,0.75,-0.640137,0.16748
1501625098231349,0.758789,-0.637695,0.16748
1501625098246316,0.757813,-0.63916,0.164551
1501625098269377,0.751465,-0.644043,0.160645
1501625098291390,0.751953,-0.649414,0.164551
1501625098306402,0.75293,-0.651367,0.162598
1501625098329421,0.750488,-0.64502,0.161133
1501625098351429,0.754395,-0.640137,0.163574
1501625098366425,0.756348,-0.640625,0.157715
1501625098389460,0.76123,-0.640625,0.161621
1501625098411477,0.756348,-0.63916,0.159668
1501625098426449,0.754395,-0.643555,0.163574
1501625098449502,0.75293,-0.64502,0.174316
1501625098471516,0.749512,-0.64209,0.17041
1501625098487473,0.757324,-0.644043,0.169434
1501625098509546,0.758301,-0.642578,0.171875
1501625098531642,0.753418,-0.641113,0.174805
1501625098547599,0.751465,-0.644531,0.17041
1501625098569634,0.754395,-0.644531,0.181641
1501625098591679,0.754883,-0.644531,0.177734
1501625098607656,0.756836,-0.640625,0.175293
1501625098628711,0.755859,-0.645508,0.169922
1501625098651726,0.751953,-0.644043,0.174805
1501625098667719,0.753906,-0.644043,0.175781
1501625098688705,0.756348,-0.640625,0.169434
1501625098711769,0.755859,-0.641602,0.173828
1501625098733787,0.757324,-0.638672,0.174805
1501625098748797,0.760254,-0.647461,0.164551
1501625098771839,0.759766,-0.64209,0.166992
1501625098793909,0.750977,-0.637695,0.171387
1501625098808913,0.759766,-0.640625,0.171387
1501625098831961,0.755859,-0.643066,0.171875
1501625098854077,0.757324,-0.637695,0.174805
1501625098868125,0.753418,-0.631836,0.17041
1501625098892085,0.755371,-0.63916,0.17041
1501625098914158,0.756836,-0.639648,0.174805
1501625098928168,0.751953,-0.637695,0.175781
1501625098952144,0.752441,-0.641602,0.172852
1501625098974196,0.750488,-0.641113,0.178711
1501625098988168,0.752441,-0.642578,0.169922
1501625099011226,0.752441,-0.63916,0.175293
1501625099034242,0.755371,-0.643555,0.17627
1501625099048252,0.756348,-0.64209,0.170898
1501625099071227,0.751465,-0.63916,0.17041
1501625099094249,0.75293,-0.637695,0.173828
1501625099116297,0.762207,-0.646973,0.169922
1501625099133369,0.754883,-0.646973,0.172363
1501625099154349,0.754395,-0.640137,0.177734
1501625099170373,0.755371,-0.631836,0.175781
1501625099193426,0.759766,-0.635742,0.169434
1501625099214444,0.759766,-0.634766,0.174805
1501625099230456,0.757813,-0.63623,0.166992
1501625099253473,0.755859,-0.633789,0.164551
1501625099274488,0.760254,-0.640625,0.166992
1501625099290459,0.76123,-0.631348,0.160156
1501625099313586,0.76123,-0.633789,0.164063
1501625099334611,0.759766,-0.632813,0.159668
1501625099349578,0.759277,-0.633301,0.162109
1501625099372585,0.762207,-0.636719,0.16748
1501625099393597,0.755859,-0.635254,0.166504
1501625099409629,0.755859,-0.637695,0.169922
1501625099432744,0.757324,-0.63916,0.173828
1501625099454812,0.755859,-0.64209,0.171875
1501625099469819,0.75293,-0.642578,0.171875
1501625099492855,0.753418,-0.652832,0.17041
1501625099513904,0.753906,-0.651367,0.177734
1501625099529875,0.753418,-0.654297,0.172852
1501625099552892,0.749023,-0.650879,0.178223
1501625099573945,0.755859,-0.64502,0.173828
1501625099589919,0.754395,-0.641602,0.172363
1501625099612918,0.757813,-0.640625,0.17334
1501625099633969,0.758301,-0.642578,0.162598
1501625099649961,0.754395,-0.64209,0.170898
1501625099672960,0.754395,-0.63916,0.165039
1501625099693987,0.754395,-0.634277,0.16748
1501625099710000,0.755859,-0.640137,0.173828
1501625099733017,0.754395,-0.645996,0.171387
1501625099754109,0.753906,-0.647461,0.172363
1501625099770121,0.754395,-0.648926,0.169922
1501625099792137,0.752441,-0.640137,0.172363
1501625099814194,0.754395,-0.648926,0.168457
1501625099830182,0.756836,-0.641602,0.166992
1501625099852181,0.758789,-0.640137,0.170898
1501625099874234,0.756836,-0.640625,0.17041
1501625099896251,0.755859,-0.629395,0.168457
1501625099912220,0.758301,-0.634766,0.17041
1501625099935279,0.757813,-0.640625,0.171387
1501625099956252,0.756348,-0.641602,0.162109
1501625099972267,0.756348,-0.640137,0.169434
1501625099995280,0.757324,-0.644531,0.17334
1501625100016416,0.751953,-0.640625,0.16748
1501625100032387,0.758301,-0.645996,0.171875
1501625100055392,0.757324,-0.641602,0.166992
1501625100076460,0.753906,-0.640137,0.17041
1501625100092430,0.753906,-0.643555,0.174316
1501625100115432,0.754883,-0.644531,0.169434
1501625100136502,0.754395,-0.641602,0.17041
1501625100152472,0.753906,-0.638184,0.169434
1501625100175474,0.754883,-0.638184,0.174316
1501625100196502,0.757324,-0.641602,0.169922
1501625100212512,0.754883,-0.643066,0.17627
