timestamp,x,y,z
1501623644347528,-0.0625,-0.5625,-0.6875
1501623644370556,-0.75,-0.5,-0.375
1501623644387570,-1.1875,-0.3125,-0.5
1501623644407591,-2.5625,-0.0625,-0.875
1501623644432586,-1.25,-0.5625,-0.625
1501623644447598,-1.0625,0.5625,-0.25
1501623644499634,-1.4375,1,-1.3125
1501623644500637,-1.875,0.8125,-1.5625
1501623644509664,-0.6875,0.1875,-1.1875
1501623644527656,-0.4375,-0.1875,-0.9375
1501623644551691,-1.125,-0.125,-0.8125
1501623644568698,-1.6875,0.3125,-0.9375
1501623644609726,-1.75,0.0625,-0.75
1501623644610726,-1.1875,0.5625,-0.4375
1501623644632801,-1.3125,1.125,-0.3125
1501623644647808,-1.875,1.3125,-0.5
1501623644669824,-0.875,1.3125,-0.0625
1501623644692838,-0.25,0.875,0.3125
1501623644707816,-0.6875,0.5,0
1501623644729900,0.125,-0.5625,0.125
1501623644752912,-0.1875,-0.875,0.0625
1501623644767926,-0.5,-1.0625,-0.3125
1501623644789945,-0.375,-0.9375,-0.5625
1501623644812957,-0.0625,-0.8125,-0.375
1501623644827967,-0.0625,-0.125,0
1501623644849983,-0.875,-0.125,0.3125
1501623644872970,-1.6875,0.625,0.5
1501623644888007,-3,1.1875,0.3125
1501623644910076,-3.1875,1.625,0.625
1501623644933093,-1.75,2.1875,1.1875
1501623644948103,-1.4375,1.3125,1.3125
1501623644970119,-1.0625,0.125,0.1875
1501623644993173,-0.8125,-0.375,-0.5625
1501623645008201,0.4375,-0.25,-0.875
1501623645030242,0.125,-0.4375,-1.0625
1501623645053218,0.4375,-0.9375,-1.125
1501623645068230,0.125,-0.4375,-0.625
1501623645090257,-1.1875,0.125,-0.5
1501623645112257,-1.6875,1,-0.25
1501623645127255,-3.625,1.9375,-0.5625
1501623645150283,-5.625,2.3125,-1.125
1501623645172287,-4.8125,2.6875,-0.5
1501623645187332,-2.0625,2.6875,1.25
1501623645210372,-0.5625,2.8125,1.8125
1501623645232397,-1.875,1.0625,-0.5625
1501623645247395,-0.1875,-1.0625,-1.1875
1501623645270407,0.5,-1.5625,-1.0625
1501623645292428,0.5,-1.75,-0.625
1501623645307397,-0.1875,-1.5625,-0.5625
1501623645330454,-0.75,-0.875,-0.3125
1501623645352471,-1.625,-0.5,-0.0625
1501623645367483,-1.3125,-0.0625,0.125
1501623645390497,-1.625,-0.125,0.5625
1501623645412459,-2.5625,-0.0625,-0.125
1501623645428153,-2.25,-0.3125,0.3125
1501623645449934,-0.6875,0,1
1501623645472951,-1.75,0.0625,0.125
1501623645486962,-0.9375,-0.4375,-0.3125
1501623645509977,-0.25,-0.9375,-0.5
1501623645532992,-0.4375,-1.25,-0.5625
1501623645547005,-0.625,-1,-0.5
1501623645570410,-0.5,-0.5625,-0.5625
1501623645592564,-0.5625,0.125,-0.25
1501623645608553,-0.75,0.0625,0.1875
1501623645630627,-1.25,-0.0625,-0.3125
1501623645652642,-3.0625,0.125,-0.5625
1501623645668602,-5.4375,0.4375,-1.6875
1501623645690671,-8,0.3125,-2.375
1501623645712861,-5.0625,0.5,0.0625
1501623645729001,-2,2.25,3
1501623645751251,-2.875,3.4375,2.0625
1501623645772261,-4.125,1.625,-0.125
1501623645795297,-0.125,-0.8125,0.0625
1501623645811336,1.375,-1.4375,-0.1875
1501623645832343,0.75,-1.25,-1.3125
1501623645855303,1.3125,-1.3125,-1.875
1501623645871315,1.125,-1.4375,-2
