timestamp,x,y,z,w
1501625875462771,-0.264343,0.536926,-0.797546,-0.0762329
1501625875485816,-0.264404,0.537109,-0.797363,-0.0762329
1501625875500852,-0.264404,0.537109,-0.797363,-0.0762329
1501625875523830,-0.264343,0.537354,-0.797241,-0.0762939
1501625875545830,-0.26416,0.537598,-0.797058,-0.0767212
1501625875560850,-0.264038,0.537964,-0.796875,-0.0771484
1501625875583872,-0.263916,0.538147,-0.796753,-0.0773926
1501625875615014,-0.263916,0.538147,-0.796753,-0.0773926
1501625875623964,-0.264038,0.538025,-0.796814,-0.0773926
1501625875645996,-0.264038,0.538086,-0.796692,-0.0776367
1501625875665997,-0.263733,0.538208,-0.796692,-0.0780029
1501625875681061,-0.263306,0.538391,-0.796692,-0.0782471
1501625875705160,-0.262878,0.538513,-0.796753,-0.0784912
1501625875733180,-0.26239,0.538635,-0.796814,-0.0786743
1501625875745132,-0.262024,0.538696,-0.796875,-0.0787354
1501625875763202,-0.261597,0.538818,-0.796875,-0.0789185
1501625875786213,-0.261108,0.539001,-0.796936,-0.0791016
1501625875800226,-0.260559,0.539185,-0.796997,-0.0792847
1501625875823225,-0.260071,0.539246,-0.797058,-0.0794067
1501625875846261,-0.259521,0.539246,-0.797241,-0.0794678
1501625875860298,-0.259094,0.539307,-0.797302,-0.0795288
1501625875883371,-0.258789,0.53949,-0.797241,-0.0797119
1501625875906443,-0.258606,0.53949,-0.797302,-0.0797729
1501625875920481,-0.258423,0.539612,-0.797302,-0.079895
1501625875943444,-0.258179,0.539673,-0.797302,-0.0799561
1501625875966474,-0.258179,0.539673,-0.797302,-0.0799561
1501625875980482,-0.258179,0.539673,-0.797302,-0.0799561
1501625876003486,-0.257996,0.539612,-0.797424,-0.0800781
1501625876025533,-0.257813,0.539673,-0.797424,-0.0802002
1501625876040565,-0.257629,0.539673,-0.797424,-0.0804443
1501625876063645,-0.257446,0.539734,-0.797485,-0.0806885
1501625876085709,-0.257263,0.539734,-0.797485,-0.0808716
1501625876100745,-0.257019,0.539734,-0.797546,-0.0811157
1501625876123824,-0.256836,0.539734,-0.797607,-0.0812988
1501625876145860,-0.256592,0.539673,-0.797668,-0.0814819
1501625876159837,-0.256592,0.539734,-0.797668,-0.0814819
1501625876183909,-0.256653,0.539734,-0.797668,-0.0814819
1501625876205885,-0.256592,0.539673,-0.797668,-0.0814819
1501625876220020,-0.256592,0.539673,-0.797668,-0.0814819
1501625876243059,-0.256653,0.539673,-0.797668,-0.0814819
1501625876266132,-0.256653,0.539673,-0.797668,-0.0814819
1501625876288146,-0.25647,0.539856,-0.797607,-0.081604
1501625876303161,-0.256287,0.539917,-0.797607,-0.081665
1501625876326120,-0.256042,0.540039,-0.797607,-0.0817261
1501625876348154,-0.255859,0.5401,-0.797546,-0.0819092
1501625876363253,-0.255615,0.540283,-0.797546,-0.0820313
1501625876385305,-0.255432,0.540344,-0.797546,-0.0821533
1501625876408365,-0.255371,0.540344,-0.797546,-0.0821533
1501625876423377,-0.255371,0.540344,-0.797546,-0.0821533
1501625876446387,-0.255371,0.540344,-0.797546,-0.0821533
1501625876468408,-0.255371,0.540344,-0.797546,-0.0821533
1501625876483502,-0.255371,0.540344,-0.797546,-0.0821533
1501625876506459,-0.255371,0.540344,-0.797546,-0.0821533
1501625876528532,-0.255371,0.540344,-0.797546,-0.0821533
1501625876543500,-0.255371,0.540344,-0.797546,-0.0821533
1501625876565597,-0.255371,0.540344,-0.797546,-0.0821533
1501625876588695,-0.255432,0.540344,-0.797546,-0.0821533
1501625876610652,-0.255432,0.540344,-0.797546,-0.0821533
1501625876625662,-0.255432,0.540344,-0.797546,-0.0821533
1501625876648679,-0.255432,0.540344,-0.797546,-0.0821533
1501625876662711,-0.255432,0.540344,-0.797546,-0.0821533
1501625876685762,-0.255432,0.540344,-0.797546,-0.0821533
1501625876708754,-0.255432,0.540344,-0.797546,-0.0821533
1501625876722789,-0.255432,0.540344,-0.797546,-0.0821533
1501625876745769,-0.255493,0.540405,-0.797424,-0.0823364
1501625876768821,-0.255493,0.540405,-0.797424,-0.0823364
1501625876782831,-0.255493,0.540405,-0.797424,-0.0823364
1501625876805847,-0.255493,0.540405,-0.797424,-0.0823364
1501625876828817,-0.255493,0.540405,-0.797424,-0.0823364
1501625876842831,-0.255493,0.540405,-0.797424,-0.0823364
1501625876865861,-0.255493,0.540405,-0.797424,-0.0823364
1501625876888903,-0.255493,0.540405,-0.797424,-0.0823364
1501625876902916,-0.255493,0.540405,-0.797424,-0.0823364
1501625876924931,-0.255493,0.540405,-0.797485,-0.0823364
1501625876948992,-0.255493,0.540405,-0.797424,-0.0823364
1501625876962984,-0.255493,0.540405,-0.797424,-0.0823364
1501625876984999,-0.255493,0.540405,-0.797424,-0.0823364
1501625877008015,-0.255493,0.540405,-0.797485,-0.0823364
1501625877023040,-0.255493,0.540405,-0.797485,-0.0823364
1501625877045058,-0.255493,0.540405,-0.797485,-0.0823364
1501625877068058,-0.255493,0.540405,-0.797424,-0.0823364
1501625877083124,-0.255493,0.540405,-0.797485,-0.0823364
1501625877105140,-0.255493,0.540405,-0.797424,-0.0823364
1501625877128156,-0.255493,0.540405,-0.797424,-0.0823364
1501625877143165,-0.255493,0.540466,-0.797424,-0.0823364
1501625877165184,-0.255493,0.540466,-0.797424,-0.0823364
1501625877188199,-0.255493,0.540466,-0.797424,-0.0823364
1501625877203190,-0.255493,0.540466,-0.797424,-0.0823364
1501625877225199,-0.255493,0.540466,-0.797424,-0.0823364
1501625877248323,-0.255493,0.540405,-0.797424,-0.0823364
1501625877263333,-0.255493,0.540405,-0.797424,-0.0823364
1501625877285314,-0.255493,0.540405,-0.797485,-0.0823364
1501625877307438,-0.255493,0.540405,-0.797485,-0.0823364
1501625877322448,-0.255493,0.540405,-0.797485,-0.0823364
1501625877345464,-0.255493,0.540405,-0.797485,-0.0823364
1501625877367428,-0.255432,0.540405,-0.797485,-0.0823364
1501625877382490,-0.255432,0.540405,-0.797485,-0.0823364
1501625877405590,-0.255432,0.540405,-0.797485,-0.0822754
1501625877427610,-0.255432,0.540405,-0.797485,-0.0822754
1501625877450626,-0.255432,0.540405,-0.797485,-0.0822754
1501625877465638,-0.255432,0.540405,-0.797485,-0.0822754
1501625877487650,-0.255249,0.540527,-0.797424,-0.0823975
1501625877510666,-0.255249,0.540588,-0.797424,-0.0823975
1501625877525621,-0.255188,0.540527,-0.797424,-0.0823975
1501625877547693,-0.255188,0.540588,-0.797424,-0.0823975
1501625877570710,-0.255188,0.540588,-0.797424,-0.0823364
1501625877585721,-0.255188,0.540588,-0.797424,-0.0823364
1501625877607733,-0.255188,0.540588,-0.797485,-0.0823364
1501625877630832,-0.255188,0.540588,-0.797485,-0.0823364
1501625877645843,-0.255188,0.540588,-0.797424,-0.0823364
1501625877667860,-0.255127,0.540588,-0.797485,-0.0823364
1501625877690908,-0.255127,0.540588,-0.797485,-0.0823364
1501625877705869,-0.255127,0.540588,-0.797485,-0.0823364
1501625877728018,-0.255127,0.540588,-0.797485,-0.0822754
1501625877751075,-0.255127,0.540588,-0.797485,-0.0823364
1501625877765126,-0.255127,0.540588,-0.797485,-0.0823364
1501625877788103,-0.255127,0.540588,-0.797485,-0.0823364
1501625877811239,-0.255066,0.540527,-0.797485,-0.0822754
1501625877825246,-0.254822,0.540649,-0.797485,-0.0823364
1501625877848315,-0.254517,0.54071,-0.797546,-0.0822754
1501625877871335,-0.254517,0.54071,-0.797546,-0.0822144
1501625877885346,-0.254517,0.54071,-0.797546,-0.0822144
1501625877908316,-0.254211,0.54071,-0.797668,-0.0822144
1501625877931376,-0.253906,0.540833,-0.797729,-0.0822144
1501625877945468,-0.25354,0.540894,-0.797729,-0.0820923
1501625877967484,-0.25354,0.540894,-0.797729,-0.0820923
1501625877991541,-0.253357,0.540955,-0.797791,-0.0819702
