timestamp,x,y,z,w
1501624785147643,-0.109375,0.586182,-0.705383,-0.383301
1501624785161685,-0.109497,0.586365,-0.7052,-0.383362
1501624785182702,-0.109558,0.586365,-0.705139,-0.383362
1501624785207678,-0.109558,0.586365,-0.7052,-0.383362
1501624785221725,-0.109375,0.586365,-0.705078,-0.383545
1501624785242701,-0.109253,0.586304,-0.705017,-0.383728
1501624785290817,-0.109253,0.586304,-0.705078,-0.383728
1501624785291819,-0.109253,0.586243,-0.704956,-0.383911
1501624785304869,-0.109253,0.586243,-0.704895,-0.384033
1501624785326884,-0.109497,0.586304,-0.704834,-0.384094
1501624785344898,-0.10968,0.586365,-0.704712,-0.384094
1501624785364912,-0.109924,0.586548,-0.704529,-0.384155
1501624785400018,-0.110046,0.58667,-0.704285,-0.384277
1501624785409991,-0.110046,0.586853,-0.704102,-0.384399
1501624785423980,-0.110107,0.586853,-0.703918,-0.384644
1501624785444994,-0.110046,0.586914,-0.703735,-0.38501
1501624785469029,-0.109985,0.586914,-0.703552,-0.385315
1501624785484024,-0.109985,0.586853,-0.703369,-0.385742
1501624785505091,-0.110107,0.586853,-0.703186,-0.385986
1501624785528106,-0.110291,0.586914,-0.703003,-0.38623
1501624785544068,-0.110535,0.586914,-0.702881,-0.386414
1501624785573174,-0.110779,0.586914,-0.702759,-0.386597
1501624785596232,-0.111023,0.586853,-0.702698,-0.38678
1501624785604199,-0.111206,0.586731,-0.702637,-0.386963
1501624785625259,-0.111328,0.586792,-0.702393,-0.387207
1501624785648231,-0.11145,0.586792,-0.702209,-0.387512
1501624785664327,-0.111572,0.586792,-0.702026,-0.387817
1501624785685464,-0.111633,0.586792,-0.701904,-0.388062
1501624785707558,-0.111694,0.586853,-0.701721,-0.388245
1501624785724617,-0.111877,0.586853,-0.701599,-0.388428
1501624785745746,-0.112061,0.586853,-0.701477,-0.388611
1501624785767815,-0.112305,0.586914,-0.701294,-0.388794
1501624785784789,-0.112549,0.586975,-0.70105,-0.389038
1501624785804845,-0.112976,0.587036,-0.700806,-0.389282
1501624785827898,-0.113464,0.587158,-0.7005,-0.389526
1501624785843898,-0.113892,0.587219,-0.700195,-0.389832
1501624785864968,-0.11438,0.58728,-0.69989,-0.390076
1501624785887984,-0.114746,0.587463,-0.699585,-0.39032
1501624785903985,-0.115051,0.587585,-0.699341,-0.390503
1501624785925010,-0.115356,0.587524,-0.699158,-0.390747
1501624785948027,-0.115601,0.587463,-0.699036,-0.391052
1501624785963992,-0.115784,0.587463,-0.698853,-0.391296
1501624785985131,-0.115845,0.587524,-0.698669,-0.391541
1501624786008113,-0.115845,0.587463,-0.698547,-0.391846
1501624786024122,-0.115906,0.587402,-0.698425,-0.39209
1501624786047188,-0.115967,0.587341,-0.698303,-0.392334
1501624786076199,-0.116028,0.58728,-0.698242,-0.392578
1501624786084166,-0.116028,0.587219,-0.698242,-0.392578
1501624786107224,-0.116028,0.58728,-0.698181,-0.392761
1501624786128180,-0.116089,0.587219,-0.69812,-0.392883
1501624786144211,-0.11615,0.587158,-0.698059,-0.393005
1501624786166209,-0.116272,0.587158,-0.697998,-0.393127
1501624786188275,-0.116394,0.587158,-0.697815,-0.393372
1501624786204234,-0.116394,0.587158,-0.697693,-0.393616
1501624786227268,-0.116394,0.587158,-0.697571,-0.39386
1501624786248301,-0.116394,0.587097,-0.69751,-0.394104
1501624786264291,-0.116333,0.586975,-0.697449,-0.394409
1501624786286423,-0.116333,0.586853,-0.697388,-0.394714
1501624786307448,-0.116394,0.586792,-0.697266,-0.394897
1501624786324415,-0.116455,0.586853,-0.697144,-0.39502
1501624786346459,-0.116455,0.586853,-0.697205,-0.39502
1501624786375542,-0.116455,0.586792,-0.697205,-0.39502
1501624786384586,-0.116394,0.586792,-0.697205,-0.39502
1501624786406543,-0.116394,0.586792,-0.697205,-0.39502
1501624786435621,-0.116394,0.586792,-0.697205,-0.39502
1501624786444608,-0.116394,0.586792,-0.697205,-0.39502
1501624786466588,-0.116394,0.586792,-0.697205,-0.39502
1501624786487658,-0.116394,0.586792,-0.697205,-0.39502
1501624786504667,-0.116394,0.586792,-0.697205,-0.39502
1501624786526629,-0.116333,0.586792,-0.697205,-0.39502
1501624786550646,-0.116333,0.586792,-0.697205,-0.39502
1501624786570713,-0.116394,0.586792,-0.697205,-0.39502
1501624786592727,-0.116394,0.586853,-0.697021,-0.395264
1501624786607742,-0.116333,0.586853,-0.697021,-0.395264
1501624786630715,-0.116211,0.586731,-0.697083,-0.395386
1501624786646714,-0.116211,0.586731,-0.697083,-0.395386
1501624786667728,-0.116211,0.586731,-0.697144,-0.395386
1501624786690757,-0.116211,0.58667,-0.697144,-0.395386
1501624786714779,-0.11615,0.58667,-0.697144,-0.395386
1501624786727784,-0.11615,0.58667,-0.697144,-0.395386
1501624786750816,-0.11615,0.58667,-0.697144,-0.395386
1501624786766799,-0.11615,0.58667,-0.697144,-0.395386
1501624786787871,-0.11615,0.58667,-0.697144,-0.395386
1501624786809844,-0.11615,0.58667,-0.697144,-0.395386
1501624786826842,-0.11615,0.58667,-0.697144,-0.395386
1501624786847914,-0.11615,0.58667,-0.697144,-0.395386
1501624786871884,-0.11615,0.58667,-0.697144,-0.395386
1501624786886887,-0.11615,0.58667,-0.697144,-0.395386
1501624786910903,-0.11615,0.58667,-0.697205,-0.395386
1501624786930051,-0.11615,0.586609,-0.697205,-0.395386
1501624786947019,-0.11615,0.586609,-0.697205,-0.395386
1501624786968082,-0.11615,0.586609,-0.697205,-0.395386
1501624786990037,-0.11615,0.586609,-0.697205,-0.395386
1501624787007066,-0.11615,0.586609,-0.697205,-0.395386
1501624787029068,-0.11615,0.586609,-0.697205,-0.395386
1501624787050136,-0.11615,0.586609,-0.697205,-0.395386
1501624787067148,-0.116089,0.586609,-0.697205,-0.395386
1501624787089188,-0.116089,0.586609,-0.697205,-0.395386
1501624787110338,-0.11615,0.586548,-0.697205,-0.395386
1501624787127313,-0.11615,0.586548,-0.697266,-0.395447
1501624787149313,-0.11615,0.586548,-0.697266,-0.395447
1501624787170385,-0.11615,0.586548,-0.697266,-0.395447
1501624787188340,-0.116089,0.586487,-0.697266,-0.395447
1501624787209366,-0.116089,0.586487,-0.697266,-0.395447
1501624787230426,-0.116089,0.586487,-0.697266,-0.395447
1501624787246478,-0.116089,0.586548,-0.697266,-0.395447
1501624787269481,-0.116089,0.586548,-0.697266,-0.395447
1501624787290550,-0.116089,0.586487,-0.697266,-0.395447
1501624787306506,-0.116089,0.586487,-0.697327,-0.395447
1501624787330522,-0.116089,0.586487,-0.697327,-0.395447
1501624787350587,-0.116089,0.586426,-0.697327,-0.395447
1501624787366557,-0.116089,0.586426,-0.697327,-0.395447
1501624787389572,-0.116089,0.586426,-0.697327,-0.395447
1501624787410600,-0.116089,0.586426,-0.697327,-0.395447
1501624787426592,-0.116089,0.586487,-0.697327,-0.395447
1501624787449645,-0.116089,0.586426,-0.697327,-0.395447
1501624787470678,-0.116089,0.586426,-0.697327,-0.395447
1501624787494694,-0.116089,0.586426,-0.697327,-0.395447
1501624787509766,-0.116089,0.586426,-0.697327,-0.395447
1501624787530809,-0.116089,0.586426,-0.697327,-0.395447
1501624787546772,-0.116089,0.586426,-0.697327,-0.395447
1501624787569788,-0.116089,0.586426,-0.697327,-0.395447
1501624787590865,-0.116089,0.586426,-0.697327,-0.395447
1501624787606886,-0.116089,0.586426,-0.697327,-0.395508
1501624787628918,-0.116089,0.586365,-0.697327,-0.395508
1501624787649962,-0.116089,0.586365,-0.697327,-0.395508
1501624787667034,-0.116089,0.586365,-0.697327,-0.395508
1501624787691050,-0.116089,0.586365,-0.697327,-0.395508
1501624787710084,-0.116089,0.586365,-0.697388,-0.395508
1501624787733181,-0.116089,0.586365,-0.697388,-0.395508
1501624787749138,-0.116089,0.586365,-0.697388,-0.395508
1501624787770210,-0.116089,0.586304,-0.697388,-0.395508
1501624787793301,-0.116089,0.586304,-0.697388,-0.395508
1501624787809270,-0.116089,0.586304,-0.697388,-0.395508
1501624787830332,-0.116089,0.586304,-0.697388,-0.395508
1501624787854304,-0.116089,0.586304,-0.697388,-0.395508
1501624787869300,-0.11615,0.586304,-0.697388,-0.395569
1501624787890370,-0.11615,0.586304,-0.697388,-0.395569
1501624787913363,-0.11615,0.586304,-0.697388,-0.395569
1501624787929352,-0.11615,0.586304,-0.697388,-0.395569
1501624787952360,-0.11615,0.586304,-0.697388,-0.395569
1501624787972371,-0.11615,0.586304,-0.697388,-0.395569
1501624787989385,-0.11615,0.586304,-0.697388,-0.395569
1501624788011455,-0.11615,0.586304,-0.697388,-0.395569
1501624788032465,-0.11615,0.586304,-0.697388,-0.395569
1501624788049511,-0.11615,0.586304,-0.697388,-0.395569
1501624788071522,-0.11615,0.586304,-0.697388,-0.395569
1501624788092584,-0.11615,0.586304,-0.697388,-0.395569
1501624788109650,-0.11615,0.586304,-0.697388,-0.395569
1501624788133690,-0.11615,0.586304,-0.697388,-0.395569
1501624788152658,-0.11615,0.586304,-0.697388,-0.395569
1501624788169669,-0.11615,0.586304,-0.697388,-0.395569
1501624788191671,-0.11615,0.586243,-0.697388,-0.395569
1501624788212699,-0.11615,0.586243,-0.697388,-0.395569
