timestamp,x,y,z
1501623508818628,-0.8125,-1.25,-1.5
1501623508835695,0.0625,-0.375,-0.875
1501623508856657,-0.75,-0.125,-0.625
1501623508880730,-1.4375,-0.75,-0.6875
1501623508896722,-1.0625,-1.1875,-0.75
1501623508916754,-0.9375,-2,-0.6875
1501623508947757,-1,-1.5625,-1.0625
1501623508970769,-0.4375,-0.9375,-0.25
1501623508980780,-0.1875,-0.1875,0.5625
1501623509000772,-0.0625,0.625,0.75
1501623509015822,-0.25,1,0.875
1501623509037804,-0.1875,1.125,0.8125
1501623509060800,-0.125,1.5625,0.8125
1501623509089821,-0.125,1.8125,0.875
1501623509099880,-0.625,1.5625,0.3125
1501623509119952,-0.375,1.1875,-0.5
1501623509133959,-0.4375,0.6875,-0.375
1501623509157742,-0.5625,0.3125,-0.4375
1501623509179533,-0.75,-0.0625,-0.3125
1501623509194544,-1,0.0625,-0.6875
1501623509217558,-1.25,0.0625,-0.6875
1501623509239533,-1.125,0.0625,-0.25
1501623509254566,-1.75,0.5,0
1501623509277602,-2.5,1.25,-0.375
1501623509300008,-3.125,1.875,-1.0625
1501623509314478,-3.125,2.25,-1.4375
1501623509336963,-3.1875,1.625,-1.5
1501623509359988,-4.125,1.1875,-1.625
1501623509374036,-4.625,0.6875,-2.375
1501623509397052,-4.5625,-0.1875,-2.6875
1501623509420067,-5.375,0.125,-3.5625
1501623509434080,-2.75,0.5,-3.25
1501623509457037,-1.8125,0.4375,-2.25
1501623509480216,-2.625,0.5,-2.0625
1501623509494525,-4.125,0.9375,-2.125
1501623509516555,-2.5,1.3125,-1.5625
1501623509539566,-1.875,1.3125,-1.3125
1501623509554577,-1.25,1.3125,-1.25
1501623509576592,-2.75,0.6875,-2.625
1501623509599681,-2,0.125,-3.1875
1501623509613684,-1.3125,-0.4375,-3.0625
1501623509636703,-0.4375,-1.25,-3.0625
1501623509659708,-0.5,-0.625,-3.3125
1501623509673756,-1.125,-0.4375,-3
1501623509696754,-0.4375,0.25,-2.625
1501623509719763,-0.0625,0.5,-1.75
1501623509735782,-0.0625,1,-1.75
1501623509756777,-1.4375,1.5625,-2.25
1501623509779806,-0.5,2.0625,-2.1875
1501623509795805,1.25,2.9375,-1.875
1501623509816819,1.75,3.75,-2
1501623509839856,1.1875,3.9375,-1.9375
1501623509855847,1.1875,3.75,-0.875
1501623509876875,2,3.375,0.6875
1501623509899889,1,2.5625,1.625
1501623509915889,1.4375,2.375,1.8125
1501623509936904,0.375,2.875,1
1501623509959921,0.1875,3.375,-0.5625
1501623509981960,0.6875,3.8125,-2.4375
1501623509997001,1.4375,4.1875,-3.6875
1501623510019964,1.375,4.1875,-3.9375
1501623510042034,2.125,3.25,-3.25
1501623510057085,1.3125,3.1875,-2.9375
1501623510079137,1,3.375,-2.9375
1501623510102158,0.6875,3.8125,-3.75
1501623510117146,2.1875,4.75,-4.6875
1501623510139210,3.625,5.25,-4.375
1501623510161264,3.875,5.5625,-3.25
1501623510176293,3.8125,6.375,-2.9375
1501623510199316,5.375,7.0625,-3
1501623510221268,5.25,7.875,-3.75
1501623510236338,5.375,8.625,-5.125
1501623510259352,6.1875,8.8125,-5.3125
1501623510281369,7.9375,7.3125,-3.375
1501623510296378,8.75,7.25,-2.1875
1501623510319350,7.5,7.6875,-2.5625
1501623510341354,5.8125,8.8125,-2.9375
1501623510356363,4.75,10,-3.1875
1501623510379401,6.5,10.0625,-2.5
1501623510401415,8.375,8.75,-0.5
1501623510416493,8.125,7.75,1.0625
1501623510439469,5.625,7.875,0.25
1501623510461526,4.75,7.8125,0.1875
1501623510476536,5.625,7.0625,0.6875
1501623510499498,7,7.3125,0.1875
1501623510521524,7.5625,7.75,-0.0625
1501623510536579,7.875,7.125,0.75
1501623510559598,8.4375,6.5625,1.125
1501623510581613,8.25,6.25,0.8125
1501623510596588,7.9375,7.25,0.125
1501623510619638,9.9375,7.5625,1
1501623510641612,13.5,7.75,2.5625
1501623510656665,16.3125,7.9375,3.875
1501623510679689,15.3125,6.875,3.5625
1501623510701783,13.5,6.5,2.6875
1501623510717785,11.5625,6.75,2.25
1501623510738765,11.5,8.375,0.25
1501623510761824,13.5,9.875,0.8125
1501623510784924,17.1875,10.125,3.125
1501623510798883,21.125,9.3125,5.75
1501623510821926,19.6875,9.75,6
1501623510843966,19.125,7.875,6.125
1501623510858956,19.6875,7.5,5.125
1501623510881994,21.75,7.9375,4.5625
1501623510904007,24.875,6.375,6.5
1501623510919017,25.25,5.375,6.9375
1501623510942119,21.5625,5.9375,5.25
1501623510964132,17.9375,6.4375,3.875
1501623510979143,19.4375,4.375,5.5625
1501623511002160,20.4375,3.625,5.0625
1501623511024138,17.4375,3.625,4.3125
1501623511039129,21.875,4.4375,5.625
1501623511062194,24.9375,3.5,7.8125
1501623511084219,21.3125,4,6.6875
1501623511099186,20.4375,5.3125,6.0625
1501623511121201,22,7.0625,5.6875
1501623511144203,22.3125,8.8125,6.25
1501623511159226,22.8125,6.75,6.0625
1501623511181241,22.4375,1.75,7
