timestamp,x,y,z,w
1501624795826248,-0.170654,0.528442,-0.730774,-0.397095
1501624795848277,-0.170898,0.527832,-0.731018,-0.397278
1501624795863288,-0.171326,0.527466,-0.731079,-0.397522
1501624795888306,-0.171448,0.527344,-0.730957,-0.397827
1501624795908309,-0.171509,0.527222,-0.730957,-0.397949
1501624795923330,-0.17157,0.527222,-0.730957,-0.397949
1501624795978369,-0.171509,0.527222,-0.730957,-0.397949
1501624795979370,-0.171509,0.527161,-0.730957,-0.397949
1501624795991378,-0.171631,0.5271,-0.731079,-0.397827
1501624796009377,-0.171631,0.527161,-0.731079,-0.397766
1501624796029467,-0.171875,0.527344,-0.730835,-0.397888
1501624796053499,-0.171997,0.527405,-0.730652,-0.398071
1501624796096531,-0.172058,0.527405,-0.730652,-0.398071
1501624796096531,-0.172058,0.527405,-0.730652,-0.398071
1501624796110536,-0.172058,0.527405,-0.730652,-0.398071
1501624796126551,-0.171997,0.527405,-0.730652,-0.398071
1501624796149567,-0.171997,0.527405,-0.730652,-0.398071
1501624796170635,-0.172058,0.527405,-0.730652,-0.398071
1501624796186595,-0.171997,0.527344,-0.730652,-0.398132
1501624796209610,-0.171814,0.527222,-0.730652,-0.398376
1501624796230611,-0.17157,0.527039,-0.730713,-0.398621
1501624796246622,-0.171387,0.526855,-0.730774,-0.398865
1501624796269653,-0.171265,0.526489,-0.730896,-0.399109
1501624796290667,-0.171204,0.526123,-0.731018,-0.399475
1501624796306678,-0.171265,0.525818,-0.731018,-0.39978
1501624796329695,-0.171387,0.525574,-0.731018,-0.400024
1501624796350710,-0.171448,0.525269,-0.73114,-0.400208
1501624796366706,-0.171448,0.525269,-0.73114,-0.400208
1501624796389755,-0.171448,0.525269,-0.73114,-0.400208
1501624796410753,-0.171448,0.525208,-0.73114,-0.400208
1501624796426749,-0.171448,0.525269,-0.73114,-0.400208
1501624796449780,-0.171326,0.525269,-0.731201,-0.400146
1501624796470794,-0.171326,0.525208,-0.731201,-0.400146
1501624796486796,-0.171265,0.525208,-0.731262,-0.400208
1501624796509823,-0.171082,0.525208,-0.731323,-0.400146
1501624796531826,-0.171021,0.525208,-0.731323,-0.400146
1501624796546838,-0.170837,0.525146,-0.731323,-0.400391
1501624796569934,-0.170776,0.524902,-0.731262,-0.400757
1501624796591866,-0.170776,0.524719,-0.731201,-0.401123
1501624796606877,-0.170898,0.524536,-0.73114,-0.401367
1501624796629949,-0.170898,0.524536,-0.73114,-0.401367
1501624796651909,-0.170837,0.524536,-0.731201,-0.401367
1501624796666920,-0.170898,0.524536,-0.731262,-0.401184
1501624796689993,-0.171082,0.524597,-0.731323,-0.40094
1501624796711952,-0.171143,0.52478,-0.731323,-0.400696
1501624796726977,-0.171204,0.524963,-0.731323,-0.400452
1501624796750041,-0.171204,0.525085,-0.731384,-0.400146
1501624796772009,-0.171204,0.525269,-0.731323,-0.399963
1501624796787004,-0.171204,0.52533,-0.731323,-0.399902
1501624796810065,-0.171204,0.52533,-0.731323,-0.399902
1501624796832037,-0.171143,0.52533,-0.731323,-0.399902
1501624796847063,-0.171143,0.525269,-0.731262,-0.400085
1501624796869062,-0.171143,0.525085,-0.731262,-0.400391
1501624796892079,-0.171143,0.525024,-0.731201,-0.400574
1501624796907090,-0.171143,0.524963,-0.731201,-0.400574
1501624796930123,-0.171143,0.524963,-0.731201,-0.400574
1501624796952122,-0.171143,0.524963,-0.731201,-0.400635
1501624796967133,-0.171143,0.524963,-0.731201,-0.400635
1501624796989171,-0.171143,0.524963,-0.731201,-0.400574
1501624797012179,-0.171143,0.524963,-0.731201,-0.400574
1501624797033235,-0.171082,0.524963,-0.731262,-0.400574
1501624797049225,-0.171082,0.524963,-0.731262,-0.400574
1501624797072207,-0.171082,0.524963,-0.731262,-0.400574
1501624797094238,-0.171082,0.524963,-0.731262,-0.400574
1501624797117374,-0.171082,0.525024,-0.731262,-0.400574
1501624797132384,-0.170837,0.524963,-0.731262,-0.400696
1501624797154426,-0.170715,0.524841,-0.731262,-0.400879
1501624797177527,-0.170715,0.524841,-0.731262,-0.400879
1501624797192563,-0.170593,0.52478,-0.731262,-0.401062
1501624797214552,-0.170593,0.52478,-0.731262,-0.401062
1501624797237583,-0.170593,0.524719,-0.731262,-0.401123
1501624797251635,-0.170593,0.524719,-0.731262,-0.401062
1501624797274596,-0.170593,0.524719,-0.731262,-0.401062
1501624797297791,-0.170654,0.524841,-0.731262,-0.40094
1501624797311786,-0.170654,0.524841,-0.731262,-0.40094
1501624797334818,-0.170654,0.524841,-0.731262,-0.40094
1501624797357820,-0.170654,0.524841,-0.731262,-0.40094
1501624797371830,-0.170654,0.524841,-0.731262,-0.400879
1501624797394859,-0.170532,0.524841,-0.731201,-0.401062
1501624797417877,-0.170349,0.52478,-0.73114,-0.401306
1501624797431873,-0.170166,0.524658,-0.73114,-0.401611
1501624797454912,-0.169983,0.524597,-0.731079,-0.401917
1501624797477996,-0.1698,0.524475,-0.731018,-0.402161
1501624797499029,-0.169678,0.524353,-0.731018,-0.402405
1501624797515038,-0.169678,0.524353,-0.731018,-0.402405
1501624797538040,-0.169678,0.524353,-0.731018,-0.402405
1501624797559074,-0.169678,0.524292,-0.731018,-0.402405
1501624797575057,-0.169678,0.524292,-0.731018,-0.402405
1501624797598073,-0.169678,0.524353,-0.731018,-0.402405
1501624797619064,-0.169678,0.524353,-0.731018,-0.402405
1501624797635071,-0.169678,0.524353,-0.731018,-0.402405
1501624797658094,-0.169617,0.524353,-0.731018,-0.402405
1501624797679163,-0.169678,0.524353,-0.731018,-0.402405
1501624797695114,-0.169678,0.524353,-0.731018,-0.402405
1501624797718262,-0.169678,0.524353,-0.731018,-0.402405
1501624797739265,-0.169617,0.524353,-0.731018,-0.402344
1501624797754296,-0.169617,0.524353,-0.731018,-0.402344
1501624797777314,-0.169678,0.524353,-0.731018,-0.402344
1501624797799301,-0.169617,0.524353,-0.731018,-0.402344
1501624797814312,-0.169617,0.524353,-0.731018,-0.402344
1501624797837333,-0.169617,0.524353,-0.731079,-0.402344
1501624797859343,-0.169617,0.524353,-0.731079,-0.402344
1501624797874358,-0.169617,0.524353,-0.731079,-0.402344
1501624797897399,-0.169617,0.524353,-0.731079,-0.402344
1501624797918443,-0.169617,0.524353,-0.731079,-0.402344
1501624797934425,-0.169373,0.524353,-0.731018,-0.402527
1501624797957440,-0.169189,0.524292,-0.731018,-0.402649
1501624797980459,-0.169189,0.524292,-0.731018,-0.402649
1501624797994468,-0.169189,0.524109,-0.731079,-0.402832
1501624798017485,-0.169312,0.523987,-0.731018,-0.403015
1501624798040472,-0.169373,0.523865,-0.731018,-0.403137
1501624798054482,-0.169373,0.523804,-0.731018,-0.403137
1501624798077499,-0.169373,0.523804,-0.731079,-0.403198
1501624798100523,-0.169373,0.523804,-0.731079,-0.403198
1501624798114554,-0.169373,0.523804,-0.731079,-0.403198
1501624798137540,-0.169373,0.523804,-0.731079,-0.403198
1501624798160585,-0.169312,0.523804,-0.731079,-0.403137
1501624798174567,-0.169312,0.523804,-0.731079,-0.403137
1501624798197588,-0.169312,0.523804,-0.731079,-0.403137
1501624798220599,-0.169312,0.523804,-0.731079,-0.403137
1501624798233636,-0.169312,0.523865,-0.730957,-0.40332
1501624798248648,-0.169312,0.523743,-0.730896,-0.403503
1501624798270642,-0.169312,0.523743,-0.730896,-0.403503
1501624798293651,-0.169312,0.523743,-0.730896,-0.403503
1501624798316696,-0.169312,0.523743,-0.730896,-0.403503
1501624798330705,-0.169312,0.523743,-0.730896,-0.403503
1501624798353693,-0.169312,0.523743,-0.730896,-0.403503
1501624798376709,-0.169312,0.523743,-0.730896,-0.403503
1501624798390720,-0.169312,0.523743,-0.730896,-0.403503
1501624798413744,-0.169312,0.523743,-0.730896,-0.403503
1501624798436784,-0.169312,0.523743,-0.730896,-0.403503
1501624798450791,-0.169312,0.523743,-0.730896,-0.403503
