timestamp,roll,pitch,yaw
1501622649269263,-1.02036,-0.743904,0.972378
1501622649292283,-1.02041,-0.743648,0.972991
1501622649308293,-1.02046,-0.743393,0.973605
1501622649330332,-1.02062,-0.743526,0.973763
1501622649353329,-1.02002,-0.743459,0.972784
1501622649368358,-1.02013,-0.743679,0.971763
1501622649390346,-1.01937,-0.743684,0.970531
1501622649413390,-1.01837,-0.743721,0.969344
1501622649445383,-1.01787,-0.743739,0.96875
1501622649451443,-1.01762,-0.743896,0.968225
1501622649474545,-1.01746,-0.743763,0.968067
1501622649488666,-1.0178,-0.743353,0.968299
1501622649510658,-1.01817,-0.742902,0.968666
1501622649534701,-1.01832,-0.742563,0.969098
1501622649562722,-1.01832,-0.742563,0.969098
1501622649573705,-1.01816,-0.74243,0.96894
1501622649592725,-1.01816,-0.74243,0.96894
1501622649607752,-1.01821,-0.742388,0.969076
1501622649630744,-1.01829,-0.742863,0.969166
1501622649652850,-1.01818,-0.742688,0.969143
1501622649666872,-1.01818,-0.742688,0.969143
1501622649691002,-1.01818,-0.742688,0.969143
1501622649713045,-1.01813,-0.74273,0.969007
1501622649727054,-1.01813,-0.74273,0.969007
1501622649750074,-1.01801,-0.742849,0.968982
1501622649773056,-1.01824,-0.742647,0.968826
1501622649787070,-1.01824,-0.742647,0.968826
1501622649810228,-1.01824,-0.742647,0.968826
1501622649833246,-1.01824,-0.742647,0.968826
1501622649849212,-1.01824,-0.742647,0.968826
1501622649870218,-1.01842,-0.742488,0.968535
1501622649893287,-1.01842,-0.742488,0.968535
1501622649907379,-1.01844,-0.74249,0.968082
1501622649930399,-1.01848,-0.742448,0.968217
1501622649953412,-1.01862,-0.742411,0.968264
1501622649967452,-1.01848,-0.742448,0.968217
1501622649989411,-1.01848,-0.742448,0.968217
1501622650013456,-1.01848,-0.742448,0.968217
1501622650027496,-1.01832,-0.742315,0.968059
1501622650049511,-1.01832,-0.742315,0.968059
1501622650073495,-1.01846,-0.742278,0.968106
1501622650087520,-1.01846,-0.742278,0.968106
1501622650109492,-1.01846,-0.742278,0.968106
1501622650133540,-1.01846,-0.742278,0.968106
1501622650147520,-1.01846,-0.742278,0.968106
1501622650169594,-1.01835,-0.742103,0.968083
1501622650192613,-1.01835,-0.742103,0.968083
1501622650207589,-1.01835,-0.742103,0.968083
1501622650229638,-1.01835,-0.742103,0.968083
1501622650252654,-1.01835,-0.742103,0.968083
1501622650268635,-1.01835,-0.742103,0.968083
1501622650289648,-1.01835,-0.742103,0.968083
1501622650312642,-1.01835,-0.742103,0.968083
1501622650328678,-1.01837,-0.742184,0.968104
1501622650349722,-1.01821,-0.742051,0.967946
1501622650372706,-1.01821,-0.742051,0.967946
1501622650388689,-1.01821,-0.742051,0.967946
1501622650409764,-1.0184,-0.741972,0.968128
1501622650432781,-1.0184,-0.741972,0.968128
1501622650448761,-1.01824,-0.741839,0.96797
1501622650469806,-1.01824,-0.741839,0.96797
1501622650492824,-1.0184,-0.741972,0.968128
1501622650515806,-1.01824,-0.741839,0.96797
1501622650529963,-1.01824,-0.741839,0.96797
1501622650551977,-1.01824,-0.741839,0.96797
1501622650574996,-1.01824,-0.741839,0.96797
1501622650589947,-1.01814,-0.741666,0.967496
1501622650612021,-1.01793,-0.74161,0.966996
1501622650635150,-1.01753,-0.741341,0.966318
1501622650650162,-1.01732,-0.741285,0.965818
1501622650672144,-1.01716,-0.741152,0.965661
