timestamp,roll,pitch,yaw
1501622109356481,-1.08636,-0.805371,0.590346
1501622109379496,-1.08604,-0.805451,0.589178
1501622109402542,-1.08558,-0.805474,0.588068
1501622109417556,-1.08497,-0.805246,0.586937
1501622109439543,-1.08397,-0.80518,0.585746
1501622109462589,-1.08344,-0.805164,0.584827
1501622109477596,-1.08276,-0.804753,0.584009
1501622109523656,-1.08259,-0.804759,0.583941
1501622109525626,-1.08255,-0.804821,0.583815
1501622109544670,-1.08255,-0.804821,0.583815
1501622109559622,-1.08255,-0.804821,0.583815
1501622109583669,-1.08255,-0.804821,0.583815
1501622109604665,-1.08255,-0.804821,0.583815
1501622109641741,-1.08255,-0.804821,0.583815
1501622109651688,-1.08255,-0.804821,0.583815
1501622109657721,-1.08255,-0.804821,0.583815
1501622109679767,-1.08255,-0.804821,0.583815
1501622109701758,-1.08237,-0.804827,0.583748
1501622109716762,-1.08237,-0.804827,0.583748
1501622109739778,-1.08237,-0.804827,0.583748
1501622109761827,-1.08237,-0.804827,0.583748
1501622109784789,-1.08252,-0.804971,0.58389
1501622109799852,-1.08248,-0.805034,0.583763
1501622109821868,-1.08248,-0.805034,0.583763
1501622109844865,-1.08248,-0.805034,0.583763
1501622109859842,-1.0823,-0.805039,0.583696
1501622109882019,-1.08244,-0.805183,0.583838
1501622109905070,-1.08244,-0.805183,0.583838
1501622109919103,-1.08244,-0.805183,0.583838
1501622109942259,-1.08241,-0.805246,0.583712
1501622109964273,-1.08241,-0.805246,0.583712
1501622109979285,-1.08241,-0.805246,0.583712
1501622110002270,-1.08241,-0.805246,0.583712
1501622110024316,-1.08192,-0.805252,0.583119
1501622110039322,-1.08144,-0.805029,0.582448
1501622110062339,-1.08127,-0.805086,0.581864
1501622110084333,-1.08109,-0.805092,0.581797
1501622110099368,-1.08083,-0.8048,0.58132
1501622110122355,-1.0802,-0.804749,0.580787
1501622110144371,-1.0802,-0.804749,0.580787
1501622110159412,-1.07951,-0.804343,0.580166
1501622110182427,-1.07909,-0.80428,0.579506
1501622110206387,-1.07827,-0.803638,0.578352
1501622110219423,-1.07719,-0.803271,0.576758
1501622110242471,-1.07603,-0.802691,0.574959
1501622110264486,-1.07488,-0.80211,0.573162
1501622110279469,-1.07322,-0.80154,0.570974
1501622110302454,-1.07165,-0.800843,0.569042
1501622110324529,-1.07051,-0.800346,0.567452
1501622110338509,-1.0693,-0.800004,0.566129
1501622110362534,-1.06875,-0.799795,0.565338
1501622110384519,-1.06803,-0.799449,0.564603
1501622110398550,-1.06767,-0.799179,0.5642
1501622110422569,-1.06767,-0.799179,0.5642
1501622110444615,-1.06695,-0.798919,0.563663
1501622110458568,-1.06625,-0.798566,0.562737
1501622110482612,-1.06582,-0.798334,0.561885
1501622110504655,-1.06454,-0.798115,0.560315
1501622110518607,-1.06331,-0.797802,0.558358
1501622110542655,-1.0625,-0.797519,0.556345
1501622110564668,-1.0611,-0.796646,0.554306
1501622110578677,-1.05963,-0.795873,0.552339
1501622110601694,-1.05843,-0.794939,0.550692
1501622110624743,-1.0569,-0.793897,0.548853
1501622110646755,-1.05585,-0.793191,0.547542
1501622110663739,-1.05486,-0.792501,0.546366
1501622110684753,-1.05438,-0.791915,0.545451
1501622110700736,-1.05438,-0.791915,0.545451
1501622110723784,-1.05438,-0.791915,0.545451
1501622110744827,-1.05423,-0.791998,0.545389
1501622110760779,-1.05423,-0.791998,0.545389
1501622110783825,-1.05423,-0.791998,0.545389
1501622110804868,-1.05441,-0.791993,0.545455
1501622110819850,-1.05423,-0.792029,0.5459
1501622110843949,-1.05419,-0.792091,0.545773
1501622110864996,-1.05426,-0.792106,0.545904
1501622110879998,-1.05426,-0.792106,0.545904
1501622110903051,-1.05423,-0.792029,0.5459
1501622110924088,-1.05423,-0.792029,0.5459
1501622110940077,-1.05419,-0.792091,0.545773
1501622110963095,-1.05422,-0.792168,0.545777
1501622110984108,-1.05408,-0.79208,0.545327
1501622111000113,-1.05408,-0.79208,0.545327
1501622111023130,-1.05395,-0.791938,0.545193
1501622111044152,-1.0536,-0.791696,0.545312
1501622111067174,-1.05338,-0.791763,0.545119
1501622111083177,-1.05338,-0.791763,0.545119
1501622111104187,-1.05342,-0.791701,0.545246
1501622111127232,-1.05345,-0.791779,0.54525
1501622111143243,-1.05345,-0.791779,0.54525
1501622111164259,-1.05328,-0.791447,0.545241
1501622111187251,-1.05332,-0.790581,0.545796
1501622111203257,-1.05334,-0.790111,0.54681
1501622111226281,-1.05316,-0.789233,0.547811
1501622111247342,-1.05352,-0.78817,0.548621
1501622111263329,-1.05362,-0.787407,0.549499
1501622111284316,-1.05394,-0.786321,0.549987
1501622111314394,-1.05412,-0.785429,0.550285
1501622111323346,-1.05416,-0.785367,0.550411
1501622111344381,-1.05405,-0.785302,0.550283
1501622111367405,-1.05392,-0.785161,0.55015
1501622111382445,-1.05392,-0.785161,0.55015
1501622111406410,-1.05392,-0.785161,0.55015
1501622111427476,-1.05392,-0.785161,0.55015
1501622111442488,-1.05392,-0.785161,0.55015
1501622111466452,-1.05377,-0.785243,0.550089
1501622111487516,-1.05377,-0.785243,0.550089
1501622111502481,-1.05377,-0.785243,0.550089
1501622111526492,-1.05377,-0.785243,0.550089
1501622111546609,-1.05377,-0.785243,0.550089
1501622111562649,-1.05377,-0.785243,0.550089
1501622111591669,-1.05363,-0.785101,0.549957
1501622111607657,-1.05363,-0.785101,0.549957
1501622111622669,-1.05363,-0.785101,0.549957
1501622111645695,-1.05377,-0.785243,0.550089
1501622111666752,-1.05377,-0.785243,0.550089
1501622111682735,-1.05377,-0.785243,0.550089
1501622111713757,-1.05377,-0.785243,0.550089
1501622111726798,-1.05355,-0.78531,0.549897
1501622111742892,-1.05355,-0.78531,0.549897
1501622111765885,-1.05325,-0.784977,0.549635
1501622111786899,-1.05288,-0.784293,0.5493
1501622111802911,-1.05256,-0.783377,0.548705
1501622111825929,-1.05256,-0.782598,0.548308
1501622111846963,-1.05216,-0.781806,0.547463
1501622111862975,-1.05202,-0.781023,0.546815
1501622111885968,-1.05149,-0.780261,0.546226
1501622111907065,-1.05115,-0.779904,0.545648
1501622111923073,-1.05084,-0.779736,0.544945
1501622111946089,-1.05066,-0.779741,0.54488
1501622111967134,-1.05069,-0.779817,0.544885
1501622111983119,-1.05069,-0.779817,0.544885
1501622112006133,-1.05069,-0.779817,0.544885
1501622112027206,-1.05066,-0.779879,0.544759
1501622112043186,-1.05066,-0.779879,0.544759
1501622112066174,-1.05066,-0.779879,0.544759
1501622112087247,-1.05079,-0.78002,0.54489
1501622112103228,-1.05079,-0.78002,0.54489
1501622112126217,-1.05076,-0.779944,0.544885
1501622112147291,-1.05076,-0.779944,0.544885
1501622112169253,-1.05076,-0.779944,0.544885
1501622112185263,-1.05058,-0.779949,0.54482
1501622112207280,-1.05058,-0.779949,0.54482
1501622112223289,-1.05055,-0.780011,0.544694
1501622112245329,-1.05058,-0.780087,0.544699
1501622112267315,-1.05058,-0.780087,0.544699
1501622112289360,-1.05058,-0.780087,0.544699
1501622112305342,-1.0504,-0.780092,0.544634
1501622112328372,-1.0504,-0.780092,0.544634
1501622112349403,-1.0504,-0.780092,0.544634
1501622112365385,-1.0504,-0.780092,0.544634
1501622112388401,-1.0505,-0.780295,0.544639
1501622112409445,-1.05032,-0.7803,0.544574
1501622112425427,-1.05032,-0.7803,0.544574
1501622112448443,-1.05032,-0.7803,0.544574
1501622112469465,-1.05032,-0.7803,0.544574
1501622112485477,-1.0501,-0.780367,0.544382
