timestamp,x,y,z
1501623525611911,-1.1875,0.9375,0.4375
1501623525634925,-1.125,0.5625,0.875
1501623525649959,-1.8125,0.875,0.5625
1501623525673977,-1.5625,0.875,0.25
1501623525694962,-0.375,0.8125,-0.125
1501623525709972,0.25,1.0625,-0.5625
1501623525734021,0.125,1.0625,-1.0625
1501623525755041,-0.8125,1.375,-1.4375
1501623525770024,-0.125,1.625,-1.25
1501623525809041,0.3125,2.25,-0.5
1501623525817080,-0.75,2.6875,-0.0625
1501623525831089,-1.1875,3,-0.125
1501623525853102,-0.75,2.9375,0.0625
1501623525875130,-0.625,2.4375,0.3125
1501623525891131,-0.5625,1.5,-0.0625
1501623525928188,-0.1875,1.1875,-0.3125
1501623525936160,0,0.9375,-0.0625
1501623525951148,-0.375,0.75,-0.125
1501623525972217,-0.5625,0.8125,-0.4375
1501623525995234,-0.4375,1,0
1501623526011214,-0.0625,1,0.0625
1501623526032258,0,0.875,-0.1875
1501623526055388,-0.1875,0.6875,-0.5625
1501623526071367,0.125,0.75,-0.4375
1501623526092411,0,0.9375,-0.3125
1501623526115429,-0.1875,0.8125,-0.5
1501623526131410,0.1875,1,-0.1875
1501623526152425,-0.25,1.0625,0
1501623526175470,-0.25,1.25,0
1501623526191424,-0.25,1.625,-0.0625
1501623526212499,-0.0625,1.6875,0.0625
1501623526234460,-0.5625,1.625,-0.6875
1501623526251466,-0.4375,1.9375,-0.5625
1501623526272539,0.5,1.875,0
1501623526294557,0.1875,1.625,0
1501623526311509,0.125,1.5,-0.0625
1501623526332581,-0.625,1.125,-0.1875
1501623526354602,-0.1875,1.1875,0.1875
1501623526371551,0.125,1.0625,0.375
1501623526392635,-0.0625,1,0.4375
1501623526414795,-0.5,0.875,0.25
1501623526437812,-0.625,0.9375,0.3125
1501623526451789,-0.5625,1,0.3125
1501623526474838,0,1.375,0.5
1501623526497856,-0.0625,1.75,0.5
1501623526511869,-0.25,1.9375,0.375
1501623526534823,-0.5,1.8125,0.3125
1501623526557896,-0.25,1.75,-0.125
1501623526573851,0.125,1.6875,0.0625
1501623526594923,0,1.375,0
1501623526617906,0.3125,1.25,0.4375
1501623526633891,-0.625,1.125,0.5625
1501623526654911,-0.5,1.3125,0.125
1501623526677926,-0.0625,0.9375,0.3125
1501623526693932,0,0.5,0.4375
1501623526715007,0.0625,0.5,0.1875
1501623526738023,-0.25,0.75,0.0625
1501623526753985,-0.1875,0.75,-0.0625
1501623526775048,0.25,0.625,0.25
1501623526799038,-0.1875,0.5625,0.0625
1501623526814017,-0.1875,0.5625,-0.0625
1501623526835063,0.125,0.5,0.125
1501623526858079,0.25,0.4375,0.125
1501623526874059,0.0625,0.125,0
1501623526895080,-0.5,0.25,-0.125
1501623526917090,-0.125,0.3125,0
1501623526934107,0.125,0.1875,0.1875
1501623526955148,0.3125,0.1875,0.1875
1501623526977189,-0.125,0.1875,0.0625
1501623526993201,0,0.375,0.0625
1501623527015268,0.0625,0.4375,-0.0625
1501623527037430,0,0.5625,-0.0625
1501623527053388,-0.1875,0.25,-0.25
1501623527074458,0,0.1875,-0.1875
1501623527097477,0.125,0.0625,-0.0625
1501623527113456,0.1875,0.0625,-0.125
1501623527134469,0.125,0.1875,0.125
1501623527157517,0.25,0.1875,0.375
1501623527173468,0.0625,0.1875,0.3125
1501623527194487,0.125,0.3125,0.1875
1501623527217499,0.0625,0.3125,0.25
1501623527233510,0,0.25,0.25
1501623527254556,0,0.1875,0.25
1501623527277573,0,0.0625,0.125
1501623527293553,0,0.125,0
1501623527314596,0.125,0.1875,0.0625
1501623527337608,0.1875,0.125,0
1501623527354597,0.3125,0.25,0
1501623527374611,0.0625,0.3125,-0.125
1501623527397626,0.0625,0.375,-0.1875
1501623527413638,0.25,0.5,0.0625
1501623527434681,0,0.125,0.0625
1501623527457700,-0.0625,0.0625,0.3125
1501623527473680,-0.1875,0.0625,0.625
1501623527495739,0.125,0.125,0.6875
1501623527516736,-0.25,0.125,0.5625
1501623527533727,-0.9375,0.0625,0.375
1501623527555769,-0.25,0.3125,0.25
1501623527576815,-0.125,0.3125,0.375
1501623527599801,-0.25,0.1875,0.375
1501623527615813,-0.375,0.4375,0.1875
1501623527636857,-0.6875,0.5625,-0.125
1501623527659872,-0.375,0.5625,-0.125
1501623527675853,0.125,0.3125,0.125
1501623527696898,-0.4375,0.0625,-0.125
1501623527719915,-0.1875,0.0625,-0.1875
1501623527735866,-0.0625,0.0625,0.0625
1501623527756940,-0.125,0.125,0.1875
1501623527779958,-0.25,0.375,0.125
1501623527795939,-0.125,0.75,0.5
1501623527816924,-0.25,0.8125,0.375
1501623527840000,-0.375,1,0.1875
1501623527855985,-0.1875,0.9375,0.0625
1501623527876997,0.125,1,0.0625
1501623527899982,-0.4375,0.625,-0.4375
1501623527915994,-0.5625,0.5625,-0.875
1501623527937067,-0.125,0.5625,-1.0625
1501623527960084,0.125,0.625,-0.3125
1501623527976178,0.25,0.25,0.1875
1501623527997222,-0.1875,0.1875,0.5
1501623528020207,-0.375,0.375,0.8125
1501623528036195,-0.1875,0.3125,1.0625
1501623528057260,-0.1875,0.125,1.4375
1501623528079276,-0.3125,-0.1875,1.25
1501623528096262,-0.0625,-0.25,1.25
1501623528117246,-0.5,-0.125,0.875
1501623528139261,-0.4375,0.1875,0.375
1501623528156280,-0.0625,0.4375,0.3125
1501623528185299,-0.3125,0.5625,0
1501623528199321,-0.25,0.8125,-0.125
1501623528216322,0.25,0.6875,0.125
1501623528237338,0,0.5625,0.0625
1501623528259353,-0.1875,0.3125,0.0625
1501623528276365,-0.375,0.125,0.0625
1501623528297401,-0.0625,0.1875,0.4375
1501623528319416,-0.1875,0.1875,0.4375
1501623528336406,-0.375,0.1875,0.8125
1501623528357419,-0.625,0.25,1.625
1501623528379460,-0.4375,0.6875,2.6875
1501623528396449,-0.75,0.8125,3.625
1501623528417464,-1.4375,1,4
