timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501624432084971,3,1,1,1,1,1,9,3
1501624432084971,-5,-2,-1,-1,-4,-9,-3,-5
1501624432085972,-4,0,2,-1,2,34,11,6
1501624432085972,-1,4,-2,-4,-5,-24,-8,-4
1501624432086973,3,-3,-1,2,0,-7,2,2
1501624432086973,-1,-3,9,2,-9,33,4,-1
1501624432087976,-5,-5,-11,-1,12,-35,-14,-7
1501624432087976,0,-1,-1,0,-1,-30,7,-1
1501624432097982,-10,-1,2,-2,-4,-27,-11,-3
1501624432097982,-2,-3,-5,-5,-2,-10,-4,0
1501624432108975,4,2,5,3,-4,0,-4,-2
1501624432108975,-5,-1,1,-2,-1,4,1,-2
1501624432112991,1,0,-9,-1,-3,-5,-5,-1
1501624432112991,-1,-1,1,5,9,-1,2,0
1501624432129002,-7,-6,-6,-4,-6,14,5,1
1501624432129002,1,0,-3,-1,-8,-5,-14,-3
1501624432138008,3,-1,-8,-2,-14,-3,-4,2
1501624432138008,3,3,7,1,4,-9,0,-1
1501624432142999,1,-2,-12,-2,1,-12,2,2
1501624432142999,-2,2,0,0,0,5,2,-1
1501624432158011,-1,-1,1,-1,0,21,-9,-6
1501624432158011,3,5,3,-3,-7,-6,5,4
1501624432167029,0,-7,-3,-2,1,42,6,-3
1501624432167029,1,-2,0,-2,1,11,7,2
1501624432206056,-3,-1,-3,0,2,10,-4,-2
1501624432206056,-14,-2,-2,-1,6,25,-3,-11
1501624432207058,18,4,2,0,-8,-16,4,9
1501624432207058,-10,1,-5,-2,2,48,7,-2
1501624432208045,4,-5,-3,-1,-8,-19,-3,-1
1501624432208045,1,-5,0,3,9,4,4,3
1501624432211060,-9,-6,-5,-5,-2,21,-4,-9
1501624432211060,0,-1,-4,-4,-7,-31,-20,-6
1501624432218065,0,-1,1,-4,-12,-66,11,4
1501624432218065,-1,0,2,3,4,13,13,1
1501624432226071,-1,-5,1,-6,-15,-13,-17,0
1501624432226071,1,-7,-3,1,2,-10,-6,-1
1501624432233064,-11,0,-9,-4,9,-14,-8,-8
1501624432233064,2,-3,1,-3,-9,1,-5,-1
1501624432249073,6,4,6,0,-13,-21,-7,-3
1501624432249073,-6,-9,-7,3,36,72,7,-1
1501624432255091,0,3,0,-3,1,52,-7,-3
1501624432255091,2,2,0,1,-4,-27,-3,-1
1501624432263097,-3,-2,-7,-6,-4,-35,1,-1
1501624432263097,0,3,8,2,-1,-4,-1,0
1501624432278108,2,-2,-7,3,15,5,0,0
1501624432278108,-4,2,-1,-7,-13,1,-5,-6
1501624432286113,-3,0,2,4,0,8,-2,1
1501624432286113,-9,-4,8,-1,0,-27,4,-1
1501624432293118,3,-1,-7,1,-4,1,3,5
1501624432293118,-1,2,-1,-4,-3,42,10,1
1501624432309130,-11,-5,-2,2,4,-4,12,-5
1501624432309130,2,3,7,-3,-17,-30,-6,3
1501624432315134,-1,-5,2,1,-7,7,5,0
1501624432315134,-1,0,-4,-2,19,15,-4,0
1501624432323139,-2,3,3,5,0,-11,-3,1
1501624432323139,3,4,-4,-1,2,-9,2,-3
1501624432338150,2,-4,3,-3,-9,-5,-6,-2
1501624432338150,-3,-4,1,-2,-10,-23,-4,-3
1501624432346156,1,-3,-11,0,16,-36,0,-1
1501624432346156,2,-4,2,-2,-13,-13,-7,0
1501624432353161,-1,2,-2,-4,-2,-9,2,1
1501624432353161,4,5,4,2,4,-13,3,5
1501624432369171,-7,0,-2,-2,-6,-1,-15,-5
1501624432369171,4,-3,-7,-1,0,-31,-6,-4
1501624432375181,-1,1,2,0,6,49,9,1
1501624432375181,-4,-3,-6,-4,-8,-10,-12,-3
1501624432383182,1,3,5,1,1,-22,3,1
1501624432383182,-1,-2,-4,0,1,1,4,1
1501624432398197,0,-1,7,2,-5,-35,-5,-1
1501624432398197,-3,-3,-2,0,-2,-28,0,-2
1501624432406197,1,-2,-6,-2,-3,-5,-16,-1
1501624432406197,-3,2,-2,-1,-3,-19,-4,-2
1501624432413203,-6,-2,1,0,13,-9,-3,-4
1501624432413203,2,2,-3,0,-10,-18,-1,1
1501624432429214,-4,0,2,0,2,16,5,0
1501624432429214,-2,0,-2,-3,-7,23,5,-1
1501624432435218,1,2,6,-2,-16,-37,-7,1
1501624432435218,7,-5,0,-2,-15,-9,-5,3
1501624432443224,-3,-4,1,3,16,52,7,-1
1501624432443224,-4,1,-2,-1,4,25,1,-3
1501624432458224,8,-2,-7,-3,1,8,-7,4
1501624432458224,-1,-4,2,0,1,1,-8,0
1501624432466241,3,-5,4,0,-2,12,15,4
1501624432466241,2,0,-3,-2,-16,-11,0,0
1501624432473245,-2,3,-1,0,8,9,-2,-4
1501624432473245,-4,0,-5,-2,-11,-22,-2,2
1501624432489260,-1,2,12,1,10,21,0,-2
1501624432489260,-4,-12,-24,-1,2,-6,-6,0
1501624432495261,1,3,3,1,-2,-22,-3,-3
1501624432495261,3,-2,0,1,5,4,14,0
1501624432503267,-2,-1,-11,-2,6,28,0,-3
1501624432503267,5,2,8,1,-8,21,8,2
1501624432518277,3,0,-1,-2,-6,-52,-7,-1
1501624432518277,2,-2,-1,3,21,38,2,-3
1501624432526283,8,5,3,-1,-5,-7,2,4
1501624432526283,-7,2,1,-4,-6,22,1,-6
1501624432533288,-4,-2,-1,2,-1,-33,-9,-6
1501624432533288,-2,1,3,-1,-7,28,11,1
1501624432548298,2,0,-1,2,15,-2,8,1
1501624432548298,1,-3,-4,-3,-5,-6,17,0
1501624432555303,-2,1,2,-2,-6,3,-5,-2
1501624432555303,-5,-3,-1,-1,2,11,1,-3
1501624432571314,0,-2,1,-1,11,26,3,-3
1501624432571314,1,0,5,1,-2,18,-4,1
1501624432578308,-3,-4,-7,-3,-1,-16,3,2
1501624432578308,2,5,4,2,-7,-6,-15,2
1501624432586313,-7,-7,-13,-6,-12,16,3,-1
1501624432586313,-3,9,5,2,10,-21,-6,-3
1501624432593318,2,0,1,2,6,95,16,1
1501624432593318,-1,-3,-6,-4,4,-19,-6,2
1501624432608328,-5,3,0,-3,-5,-55,-1,-3
1501624432608328,4,-2,2,1,-1,-28,-11,0
1501624432615346,-6,-1,1,2,-1,7,-3,-3
1501624432615346,-3,1,2,3,1,1,-3,-5
1501624432631357,3,1,-7,-4,-2,-37,-2,1
1501624432631357,2,-3,2,-2,-9,-19,-19,-1
1501624432638362,-5,-4,-1,-2,-4,11,3,-4
1501624432638362,6,-1,-4,-3,-15,1,2,2
1501624432646368,8,0,0,1,-7,-15,-7,-1
1501624432646368,-5,2,-1,1,20,44,5,-4
1501624432653373,-5,0,-2,-2,-14,-91,-6,0
1501624432653373,-1,0,-1,0,5,28,-5,-2
1501624432668385,-9,0,-3,-3,-6,16,-7,-5
1501624432668385,0,-2,-3,-3,-1,-13,21,5
1501624432675389,-5,-4,2,0,1,5,-1,-2
1501624432675389,0,2,-5,1,23,-11,3,1
1501624432691402,2,5,5,1,-1,76,12,5
1501624432691402,16,2,5,2,-1,-31,-5,3
1501624432698405,-3,1,-1,-1,0,7,-3,-9
1501624432698405,-1,2,-2,-3,-6,-1,-12,-2
1501624432706413,-6,-5,-7,-4,-3,-11,6,1
1501624432706413,6,2,2,1,4,-33,2,1
1501624432713416,1,-5,-7,-3,-2,72,15,4
1501624432713416,4,-1,2,-1,-12,-30,10,2
1501624432728426,5,-5,-1,-2,-1,22,-15,-2
1501624432728426,-9,-2,-5,-2,4,9,-7,-6
1501624432735430,0,-1,2,-2,-6,-1,-6,-2
1501624432735430,-1,0,-8,-2,-3,-33,-2,-1
1501624432751442,-2,0,2,1,-6,-25,-20,-7
1501624432751442,-5,-1,-3,-3,3,-3,7,-2
1501624432758434,-1,0,-1,2,2,8,1,4
1501624432758434,-5,-4,0,-1,4,12,7,-2
1501624432766439,-1,-1,3,-2,-11,-44,7,1
1501624432766439,-5,-3,-3,-1,-1,-3,-10,-2
1501624432773457,-2,2,0,1,4,-32,6,2
1501624432773457,2,-3,1,-3,-9,-38,-32,-4
1501624432788468,-6,-4,-1,2,9,-11,14,-5
1501624432788468,-1,0,-1,-2,-6,19,62,8
1501624432795473,10,-3,0,1,5,-46,4,2
1501624432795473,-4,-1,2,2,8,51,-7,-1
1501624432811485,-9,-1,-4,-4,-11,-30,-2,-6
1501624432811485,-8,-3,2,2,12,-7,-38,-6
1501624432818489,0,1,0,-3,-10,9,5,5
1501624432818489,-1,2,0,3,17,27,7,-1
1501624432827484,0,-4,3,-2,-13,11,-7,-2
1501624432827484,-8,-7,-10,-4,-9,26,8,-1
1501624432833500,-1,1,-4,-4,-1,7,1,-3
1501624432833500,-2,-2,7,1,-1,18,6,0
1501624432848511,-7,-5,-9,-4,2,-33,-3,-2
1501624432848511,5,0,3,-1,-8,43,-3,2
1501624432855504,-7,-4,-10,-3,0,20,-3,-6
1501624432855504,2,2,6,-2,4,-22,-2,-1
1501624432871527,-1,-2,-3,3,0,6,-4,0
1501624432871527,5,-2,-1,0,-7,-22,2,3
1501624432878529,-3,-1,0,0,0,5,-3,-3
1501624432878529,-1,0,-2,0,-3,-10,-4,-3
1501624432886538,4,3,9,3,2,44,4,6
1501624432886538,-3,-8,-7,-2,0,-14,-15,-3
1501624432900547,-3,2,1,-2,-1,3,-3,1
1501624432900547,-3,0,-4,-2,-12,-16,-5,-2
1501624432908553,4,-1,1,0,0,11,7,1
1501624432908553,-5,0,0,-2,-11,-38,-14,-4
1501624432915558,-7,-2,-1,-4,10,6,-13,-7
1501624432915558,-2,0,-1,-1,-6,-5,13,-1
1501624432931574,0,-2,-7,-3,-5,22,-16,1
1501624432931574,1,2,2,1,16,50,4,0
1501624432938575,-1,-3,1,0,0,41,10,1
1501624432938575,-3,-5,-5,-2,-4,-29,-4,-2
1501624432946580,-2,6,1,1,6,-25,-13,-6
1501624432946580,14,3,-1,-2,-6,-51,-9,-2
1501624432960590,1,-3,-1,-1,-10,7,-2,0
1501624432960590,-1,-5,-1,-2,12,15,-2,-2
1501624432968596,2,0,0,-1,-7,-31,-2,2
1501624432968596,-2,3,5,3,19,-21,-8,-3
1501624432975596,3,1,0,-1,-4,-8,3,2
1501624432975596,-3,-1,-5,-1,-1,8,-6,-3
1501624432991612,-4,-1,-3,-1,-2,-4,7,-2
1501624432991612,-3,2,4,-3,-4,-10,1,1
1501624432997617,3,-1,-2,0,-3,-19,6,-1
1501624432997617,-16,-3,-7,-3,-10,-87,-16,-7
1501624433006627,8,-5,-3,-4,0,5,-6,6
1501624433006627,-2,-2,0,-3,-7,30,-6,-4
1501624433020632,3,0,3,1,5,-8,-3,-1
1501624433020632,-3,0,-4,-1,-10,-38,3,-3
1501624433028638,-1,1,3,4,23,27,4,-2
1501624433028638,-4,-9,-1,-2,-19,-31,4,3
1501624433035643,2,3,-3,0,6,-2,-32,-1
1501624433035643,4,0,-1,1,5,39,16,-2
1501624433051654,0,-2,-2,-4,-16,-24,1,-1
1501624433051654,-1,3,2,2,2,34,-19,-4
1501624433057646,-8,-2,1,-1,9,25,-5,-1
1501624433057646,2,1,-3,-4,-15,-19,2,1
1501624433065664,-1,2,0,-1,18,26,4,0
1501624433065664,-4,0,1,1,0,0,10,-2
1501624433080679,-3,-2,-3,-2,-8,-19,5,-5
1501624433080679,3,3,-3,-3,-8,-16,-10,0
1501624433088681,-2,-2,6,3,9,15,7,6
1501624433088681,1,-1,-4,-1,-6,29,-5,-2
1501624433095685,1,-2,0,2,-2,-8,3,0
1501624433095685,-1,-1,0,2,12,43,4,-2
1501624433111697,-3,0,-3,-2,-7,3,-1,-2
1501624433111697,0,0,-2,-1,-1,-14,2,1
1501624433117701,2,0,8,2,-1,-2,-4,-1
1501624433117701,-2,-6,-11,-6,-12,-4,7,2
1501624433125707,-2,2,-1,0,19,1,-7,-2
1501624433125707,-4,-2,1,0,-11,19,10,3
1501624433140706,7,-2,0,-4,-5,-21,-4,2
1501624433140706,10,3,3,1,1,7,3,4
1501624433148723,-1,1,-2,-2,-8,-20,-1,-2
1501624433148723,-2,0,-7,-4,2,-4,-2,-4
1501624433155728,0,2,1,2,3,13,9,1
1501624433155728,-3,0,5,3,2,1,-4,1
1501624433171739,0,-1,-3,-4,-11,1,-7,-3
1501624433171739,-2,0,1,-1,0,-20,-9,-2
1501624433177746,-2,-3,-2,0,-12,-30,-4,-2
1501624433177746,0,-4,16,9,37,85,26,4
1501624433193755,-4,-7,-13,-3,-12,25,5,0
