timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501622959034085,11,12,1,4,-15,-9,6,-6
1501622959034085,-9,2,-1,-2,73,42,-9,-3
1501622959039103,2,1,9,-2,-22,-12,3,-4
1501622959039103,-6,-4,-7,0,11,18,4,-5
1501622959041105,5,-3,1,0,9,-5,-7,4
1501622959041105,-13,-9,-10,1,-36,-18,-3,-2
1501622959042105,11,7,1,2,38,26,7,4
1501622959042105,1,-7,-3,3,11,18,-20,2
1501622959053114,-22,2,2,-5,-9,7,38,-4
1501622959053114,7,-2,-6,1,-10,-9,-15,0
1501622959062105,2,3,-2,-8,-29,-19,-3,0
1501622959062105,-3,4,12,4,14,-17,1,-3
1501622959067108,-15,-12,0,1,20,19,-13,-5
1501622959067108,14,6,-13,-14,-47,-39,4,-3
1501622959082119,-2,-5,-4,3,9,7,7,2
1501622959082119,0,4,-2,-3,-11,-12,2,-4
1501622959092126,-1,-6,0,-4,-6,-11,-7,5
1501622959092126,-4,0,3,-4,-25,1,12,-3
1501622959099131,0,0,5,20,58,21,-6,-1
1501622959099131,6,4,2,-8,-33,-12,-21,-2
1501622959113156,-3,5,1,1,45,12,-3,2
1501622959113156,-10,-6,-1,0,-24,-19,-55,-1
1501622959121162,2,3,0,-4,-6,4,27,5
1501622959121162,5,2,6,4,1,-7,12,9
1501622959151169,-3,2,1,7,46,31,-5,3
1501622959151169,-6,-3,6,-1,-2,-30,-35,-6
1501622959159174,9,-1,-14,-2,-1,4,3,1
1501622959159174,-4,2,4,-2,7,14,2,-4
1501622959161176,4,4,-11,-11,-52,-26,-4,2
1501622959161176,-5,-3,-5,-3,-7,12,0,-2
1501622959161176,4,-2,1,-1,25,-3,-6,-2
1501622959161176,-4,-1,2,6,18,15,-17,-9
1501622959173199,8,5,-1,-4,-15,-4,-9,3
1501622959173199,-13,-3,-2,-4,11,31,34,0
1501622959179204,1,-2,-18,-10,-40,-38,-17,-2
1501622959179204,-1,-7,-13,-1,-12,10,20,6
1501622959187209,5,0,3,0,-8,-4,17,-2
1501622959187209,1,2,0,3,34,18,-9,5
1501622959202219,-5,1,12,-2,-25,-21,8,3
1501622959202219,-8,-4,0,-1,4,15,3,-4
1501622959209225,-2,-5,3,4,14,-37,-22,-3
1501622959209225,-6,-7,-11,-6,-53,-18,-4,0
1501622959218230,2,5,3,-4,-20,-16,-10,-4
1501622959218230,2,-1,-3,6,54,20,4,3
1501622959233242,-2,0,2,-2,-11,-5,7,-5
1501622959233242,2,5,5,1,-8,-5,-3,-1
1501622959239246,-22,-9,1,-1,-7,-13,-6,-4
1501622959239246,-4,-3,1,2,35,8,-5,-4
1501622959247252,-11,-5,-8,-7,7,22,-12,0
1501622959247252,2,-6,-11,-2,2,-8,5,-11
1501622959262262,0,-1,0,-2,27,41,35,3
1501622959262262,3,1,-2,-2,-16,8,-20,6
1501622959269267,3,3,10,5,-15,-37,5,3
1501622959269267,5,5,0,2,32,42,11,-3
1501622959278274,6,-1,1,-1,-12,1,-6,-3
1501622959278274,1,4,1,-3,-14,-5,17,0
1501622959293270,7,2,0,8,6,-12,1,2
1501622959293270,4,3,4,1,-8,-19,-12,-3
1501622959299289,7,2,6,5,13,4,-7,5
1501622959299289,7,2,-14,-2,-7,-19,11,-7
