timestamp,x,y,z,w
1501624922716368,-0.118835,0.478271,-0.794678,-0.354553
1501624922739396,-0.118958,0.477966,-0.794678,-0.354797
1501624922761411,-0.119202,0.477905,-0.794556,-0.355103
1501624922776426,-0.119446,0.477966,-0.794312,-0.35553
1501624922801439,-0.119629,0.477966,-0.794067,-0.356018
1501624922816451,-0.119873,0.477905,-0.793823,-0.356567
1501624922861482,-0.120178,0.477844,-0.793579,-0.357056
1501624922862470,-0.1203,0.477783,-0.793396,-0.357544
1501624922876493,-0.120178,0.477661,-0.793213,-0.358093
1501624922896506,-0.120117,0.477661,-0.793091,-0.358459
1501624922921528,-0.119995,0.477539,-0.79303,-0.358826
1501624922936536,-0.119934,0.477417,-0.792969,-0.359131
1501624922978551,-0.119934,0.477417,-0.792786,-0.359436
1501624922988559,-0.120056,0.477539,-0.792603,-0.359619
1501624922994577,-0.120178,0.4776,-0.79248,-0.359802
1501624923016593,-0.120422,0.4776,-0.792419,-0.359985
1501624923039595,-0.120789,0.477661,-0.792236,-0.360107
1501624923053623,-0.121155,0.477844,-0.792114,-0.360046
1501624923076621,-0.121521,0.477844,-0.791992,-0.360107
1501624923099637,-0.122009,0.478027,-0.791748,-0.360229
1501624923113661,-0.122253,0.478149,-0.791504,-0.360535
1501624923136677,-0.122498,0.478271,-0.79126,-0.36084
1501624923158692,-0.12262,0.478333,-0.791077,-0.361145
1501624923173703,-0.122681,0.478333,-0.790894,-0.361511
1501624923196719,-0.122742,0.478394,-0.79071,-0.361755
1501624923218735,-0.122864,0.478455,-0.790527,-0.362061
1501624923233745,-0.123047,0.478516,-0.790405,-0.362244
1501624923256761,-0.12323,0.478638,-0.790222,-0.362427
1501624923278777,-0.12323,0.478638,-0.790222,-0.362427
1501624923293788,-0.12323,0.478638,-0.790222,-0.362427
1501624923316804,-0.12323,0.478638,-0.790222,-0.362427
1501624923338821,-0.12323,0.478699,-0.790161,-0.362366
1501624923353819,-0.123108,0.478821,-0.789978,-0.362671
1501624923376847,-0.122864,0.478882,-0.789856,-0.362976
1501624923398862,-0.12262,0.478882,-0.789856,-0.363098
1501624923414862,-0.122375,0.478882,-0.789795,-0.363342
1501624923436889,-0.122192,0.478882,-0.789734,-0.363525
1501624923458905,-0.122009,0.47876,-0.789734,-0.36377
1501624923474903,-0.122009,0.47876,-0.789734,-0.36377
1501624923496932,-0.122009,0.47876,-0.789734,-0.36377
1501624923518948,-0.122009,0.47876,-0.789734,-0.36377
1501624923534945,-0.122009,0.47876,-0.789673,-0.363708
1501624923556974,-0.122009,0.478821,-0.789673,-0.363708
1501624923578990,-0.122009,0.478821,-0.789673,-0.363708
1501624923595001,-0.12207,0.478821,-0.789673,-0.363708
1501624923617017,-0.12207,0.478882,-0.789673,-0.363708
1501624923639033,-0.12207,0.478882,-0.789612,-0.363708
1501624923655043,-0.12207,0.478882,-0.789612,-0.363708
1501624923676061,-0.12207,0.478882,-0.789612,-0.363708
1501624923701076,-0.12207,0.478943,-0.789612,-0.363708
1501624923715086,-0.12207,0.478943,-0.789612,-0.363708
1501624923736101,-0.12207,0.478943,-0.789612,-0.363708
1501624923759118,-0.12207,0.478943,-0.789612,-0.363708
1501624923775129,-0.12207,0.479004,-0.789612,-0.363708
1501624923796144,-0.12207,0.479004,-0.789612,-0.363647
1501624923819160,-0.12207,0.479004,-0.789612,-0.363647
1501624923835171,-0.122314,0.479126,-0.789429,-0.36377
1501624923856186,-0.122437,0.47937,-0.789185,-0.363892
1501624923879203,-0.122437,0.479431,-0.789185,-0.363892
1501624923901219,-0.12262,0.479553,-0.789063,-0.363953
1501624923916229,-0.122864,0.479675,-0.788879,-0.364014
1501624923939245,-0.122864,0.479736,-0.788879,-0.364014
1501624923961261,-0.122864,0.479736,-0.788879,-0.364014
1501624923984277,-0.122864,0.479797,-0.788818,-0.364014
1501624924000289,-0.123108,0.479797,-0.788757,-0.364075
1501624924021290,-0.123108,0.479797,-0.788757,-0.364075
1501624924037301,-0.123169,0.479858,-0.788696,-0.364075
1501624924060332,-0.123169,0.479858,-0.788696,-0.364075
1501624924081346,-0.123169,0.479858,-0.788696,-0.364075
1501624924097344,-0.123169,0.479919,-0.788696,-0.364075
1501624924120360,-0.123169,0.479919,-0.788696,-0.364075
1501624924141393,-0.123047,0.47998,-0.788574,-0.364197
1501624924157402,-0.123108,0.47998,-0.788574,-0.364197
1501624924180403,-0.123108,0.47998,-0.788574,-0.364197
1501624924201431,-0.123108,0.47998,-0.788574,-0.364197
1501624924217431,-0.123108,0.480042,-0.788574,-0.364197
1501624924240445,-0.123108,0.480042,-0.788513,-0.364197
1501624924261462,-0.123108,0.480042,-0.788513,-0.364197
1501624924277486,-0.123108,0.480103,-0.788513,-0.364197
1501624924300488,-0.123108,0.480103,-0.788513,-0.364197
1501624924321515,-0.123108,0.480103,-0.788513,-0.364197
1501624924337528,-0.123169,0.480164,-0.788452,-0.364197
1501624924360530,-0.123169,0.480164,-0.788452,-0.364197
1501624924381559,-0.123169,0.480164,-0.788452,-0.364197
1501624924397574,-0.123169,0.480164,-0.788452,-0.364197
1501624924421091,-0.123169,0.480225,-0.788452,-0.364197
1501624924441630,-0.12323,0.480225,-0.788452,-0.364197
1501624924457647,-0.12323,0.480286,-0.788391,-0.364197
1501624924480658,-0.12323,0.480286,-0.788391,-0.364197
1501624924501673,-0.12323,0.480286,-0.788391,-0.364197
1501624924517689,-0.123535,0.480225,-0.788391,-0.364075
