timestamp,x,y,z
1501623354662037,0.0625,-0.25,3.5
1501623354677033,0.0625,-0.625,4.3125
1501623354702103,-0.375,-1.375,4.3125
1501623354722081,-0.3125,-1.375,3.875
1501623354737088,-0.3125,-2.125,3.75
1501623354761113,0.0625,-2.5,3.0625
1501623354815136,-0.5,-2.5625,1.9375
1501623354817152,-1.0625,-2.0625,0.625
1501623354823147,-1,-1.25,-0.25
1501623354835144,-0.75,-0.875,-0.9375
1501623354860175,-0.8125,-0.5,-1.5625
1501623354880186,-0.9375,0.125,-1.9375
1501623354894207,-1.0625,0.875,-2.75
1501623354932230,-1.5,1.5625,-3.625
1501623354942356,-1.375,2.5,-4.5625
1501623354955313,-1.3125,3.1875,-6.0625
1501623354976382,-0.875,4.3125,-7.75
1501623354999423,-0.625,5.4375,-8.875
1501623355015435,0.3125,6,-10.3125
1501623355036505,-0.0625,7.4375,-11.9375
1501623355059600,0.4375,9.0625,-12.5625
1501623355075558,1.6875,10.625,-13.125
1501623355096573,1.9375,12.5625,-12.9375
1501623355119601,1.6875,14.125,-12.625
1501623355135619,2.125,15.4375,-12.25
1501623355156627,2.1875,16.0625,-11.625
1501623355179630,2.1875,16.3125,-11.6875
1501623355202657,1.1875,16.1875,-12.4375
1501623355216669,0.375,15.6875,-12
1501623355239682,3,15.25,-12.3125
1501623355262690,4.6875,14.1875,-13.125
1501623355276714,2.0625,12.9375,-14.25
1501623355299781,2.5625,11.875,-14.25
1501623355322797,6.5,9.6875,-13.75
1501623355336806,5.3125,7.875,-13.875
1501623355359949,2.3125,6.75,-13.9375
1501623355383911,2.125,5.625,-14.4375
1501623355396918,4.8125,4.75,-14.5
1501623355418990,3.25,4.375,-14
1501623355442003,2.625,4.0625,-13.75
1501623355457017,2.3125,4.625,-14.375
1501623355478978,3.75,3.8125,-15.625
1501623355502050,3.6875,5.3125,-16.1875
1501623355517060,4.3125,5.4375,-16.5625
1501623355539075,5.75,6,-15.25
1501623355562093,4.4375,7.1875,-16.125
1501623355577098,3.25,7.9375,-17.25
1501623355599144,2.75,9.0625,-18.3125
1501623355622305,2.5625,10.0625,-18.625
1501623355636306,7.0625,10.9375,-18.6875
1501623355659283,5.75,12.25,-16.4375
1501623355682281,1.8125,12.25,-13.75
1501623355696306,2.5,12.25,-11.75
1501623355719360,2.0625,10.5625,-7.8125
1501623355742326,0.375,8.125,-3
1501623355758350,1.375,4.8125,0.9375
1501623355779353,-0.4375,1.625,3.1875
1501623355802411,-2.375,-1.5,5.75
1501623355818416,-2.1875,-4.125,9
1501623355839449,-2.9375,-6.375,11.9375
1501623355862424,-4.8125,-7.125,13.0625
1501623355878467,-4.625,-8.25,13.375
1501623355907498,-4.9375,-8.75,13.9375
1501623355921509,-2.3125,-8.875,13.875
1501623355938504,-0.75,-7.8125,13.5625
1501623355959479,-1.6875,-7.4375,12.6875
1501623355981592,-5.0625,-11.8125,14.9375
1501623356004647,-4.3125,-12.6875,18.1875
1501623356019688,6.0625,-14.0625,19.3125
1501623356041715,7.0625,-10.625,19.3125
1501623356064716,-4.4375,-7.1875,15.375
1501623356078739,-7.8125,-7.75,12.5
1501623356101756,-4.3125,-11.375,12.1875
1501623356123758,4.5625,-13.875,15.625
1501623356138769,11.625,-15.375,16.75
1501623356161842,2.5625,-12.625,12.25
1501623356185818,-9.6875,-10.375,6.125
1501623356198812,-3.125,-10.25,6.25
1501623356221828,5.0625,-10.375,8.75
1501623356237854,6.375,-11.25,10.4375
1501623356258908,0.6875,-9.0625,8.5
1501623356281885,-3.25,-7.875,6
1501623356297880,-0.6875,-6.5625,4.6875
1501623356318953,2,-6.375,5.4375
