timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501622272882088,-2,-3,-6,-6,-3,-3,-21,0
1501622272882088,10,2,0,0,4,15,32,5
1501622272882088,-2,0,3,0,-4,-34,-16,-2
1501622272882088,0,-2,-7,-1,8,71,43,8
1501622272883065,3,-3,-2,-2,-2,21,-2,6
1501622272883065,-2,5,-2,-3,-9,-28,-18,-8
1501622272884088,1,1,2,3,16,38,46,11
1501622272884088,0,-1,-2,-3,-7,-24,-8,-1
1501622272895097,-2,0,-3,-7,-11,-62,-32,-9
1501622272895097,1,-2,2,3,8,50,4,10
1501622272903072,-7,-7,-6,-3,-9,-28,-9,-8
1501622272903072,-4,-3,-5,-4,-2,2,-8,-8
1501622272911109,-2,-2,-5,-2,-1,7,33,-2
1501622272911109,-4,2,1,-4,-18,-95,-35,-13
1501622272925118,6,2,4,3,0,-21,8,4
1501622272925118,1,0,-6,-4,4,0,2,-4
1501622272936095,5,2,1,1,1,27,30,-4
1501622272936095,-10,-14,-7,-7,-5,15,24,3
1501622272939125,9,12,4,1,-4,-8,-52,-6
1501622272939125,-3,2,5,5,9,32,38,7
1501622272954137,-4,4,12,11,5,-30,-12,-5
1501622272954137,-4,-6,-3,-3,-5,2,22,-4
1501622272963151,4,1,-3,-3,-3,22,6,4
1501622272963151,-9,-2,-1,-2,-11,-36,-24,-14
1501622273003143,2,0,2,3,5,3,88,14
1501622273003143,-5,-4,-7,-8,-16,-57,-46,-7
1501622273004144,1,2,6,7,14,52,18,8
1501622273004144,0,-1,0,-2,3,22,36,1
1501622273004144,-4,-1,-4,-5,-10,-28,-26,-7
1501622273004144,12,2,-1,4,14,66,25,7
1501622273007207,-8,-10,-1,-2,-8,-8,22,-5
1501622273007207,4,7,1,0,-1,-17,-19,-2
1501622273014213,-1,2,6,-1,-13,-46,-11,-7
1501622273014213,-3,-1,-4,-7,-9,-24,-33,-5
1501622273022217,-5,0,-4,-3,-2,15,-11,-3
1501622273022217,-3,-6,-4,-4,-3,-4,9,3
1501622273031193,-8,-6,1,3,5,-8,-35,-8
1501622273031193,-9,-4,-2,2,5,10,-8,-4
1501622273044201,9,10,-4,-2,1,-7,1,2
1501622273044201,0,0,2,8,3,-18,-5,5
1501622273053207,-3,-1,-8,-6,-15,-38,-30,-7
1501622273053207,0,3,6,3,4,39,26,5
1501622273059245,-4,-8,-3,-1,2,8,-7,1
1501622273059245,10,5,2,0,2,30,-15,2
1501622273074252,-2,-4,-3,0,6,3,-34,-6
1501622273074252,-1,0,-2,-2,-3,13,31,1
1501622273082260,-5,-7,-5,-5,-7,-31,-74,-10
1501622273082260,-7,-1,-7,-4,-4,-3,-45,-5
1501622273091210,-11,-11,-4,-6,-5,4,13,-2
1501622273091210,11,9,3,2,1,-28,-5,-2
1501622273104243,8,1,-1,-1,-6,-24,6,1
1501622273104243,-2,-9,-5,-5,-7,-16,6,-1
1501622273113252,1,0,-3,-1,2,1,4,-7
1501622273113252,-1,1,12,7,5,14,48,6
1501622273119259,2,-4,-8,-5,-3,-12,11,3
1501622273119259,5,0,-1,-2,1,3,1,2
1501622273134287,6,6,-1,-3,-9,-22,29,5
1501622273134287,-11,-9,-11,-8,-11,-60,6,-2
1501622273142299,9,8,10,7,4,20,15,5
1501622273142299,-10,-4,0,-5,-2,-7,27,-6
1501622273151277,6,-1,-8,-3,4,24,0,3
1501622273151277,0,4,1,1,1,1,-9,2
1501622273164320,-8,-1,-5,-9,-15,-36,2,-3
1501622273164320,10,7,8,9,28,96,70,17
1501622273173294,-4,-6,1,3,10,52,-2,0
1501622273173294,2,1,-1,-7,-7,-12,-11,1
1501622273179330,-1,-2,-7,-4,-4,10,-3,-6
1501622273179330,-6,0,2,0,-8,-24,-33,-4
1501622273194340,-2,-1,-2,-7,-8,-4,-5,2
1501622273194340,0,-3,-1,1,6,21,14,-1
1501622273202396,-5,-4,0,0,-3,-8,-17,-6
1501622273202396,4,3,5,2,-5,-25,5,4
1501622273210463,-7,-3,-4,3,10,11,-2,-3
1501622273210463,3,-1,-3,-2,-5,-11,-20,-4
1501622273224445,-1,-2,4,0,-1,3,-12,-2
1501622273224445,0,1,-4,0,-4,-25,-11,-4
1501622273233450,4,5,6,6,0,3,10,2
1501622273233450,0,-9,-7,-3,6,8,3,0
1501622273239451,5,9,3,0,4,5,-1,-1
1501622273239451,-3,-3,-4,-5,-8,-17,-30,-4
1501622273254460,1,3,-1,-1,-5,-30,-64,-7
1501622273254460,-12,-5,6,8,27,93,45,8
1501622273261496,5,-1,-1,2,1,-24,30,-2
1501622273261496,-4,-3,-4,-7,-10,-24,0,-8
1501622273270471,-1,-1,-3,-4,-3,2,7,-4
1501622273270471,-1,1,1,-2,-8,-23,-23,-4
1501622273284485,-3,-2,0,0,3,28,14,2
1501622273284485,-4,-2,-2,2,6,15,3,-2
1501622273293491,1,1,2,0,9,44,24,7
