timestamp,x,y,z,w
1501624808695648,-0.14209,0.588623,-0.70105,-0.376648
1501624808710657,-0.141602,0.588562,-0.700989,-0.377136
1501624808733678,-0.14093,0.588318,-0.70105,-0.377625
1501624808757717,-0.140198,0.588074,-0.701111,-0.378174
1501624808772728,-0.139526,0.587891,-0.701172,-0.378601
1501624808793742,-0.138977,0.587646,-0.701294,-0.378906
1501624808817767,-0.13855,0.587646,-0.701233,-0.37915
1501624808832770,-0.138123,0.587708,-0.701172,-0.379395
1501624808877808,-0.137756,0.587646,-0.701172,-0.379517
1501624808879806,-0.137756,0.587646,-0.701172,-0.379517
1501624808899818,-0.137756,0.587646,-0.701233,-0.379517
1501624808914831,-0.137756,0.587646,-0.701233,-0.379517
1501624808937850,-0.137695,0.587646,-0.701233,-0.379517
1501624808959976,-0.137695,0.587585,-0.701233,-0.379517
1501624808996028,-0.137695,0.587585,-0.701233,-0.379517
1501624809006037,-0.137695,0.587585,-0.701233,-0.379517
1501624809019045,-0.137695,0.587585,-0.701233,-0.379517
1501624809034003,-0.137695,0.587585,-0.701233,-0.379517
1501624809057071,-0.137451,0.587646,-0.701233,-0.379639
1501624809079056,-0.137146,0.587646,-0.701233,-0.3797
1501624809094100,-0.137146,0.587646,-0.701233,-0.3797
1501624809117059,-0.137085,0.587646,-0.701233,-0.3797
1501624809139133,-0.137024,0.587646,-0.701172,-0.379822
1501624809154143,-0.137024,0.587646,-0.701172,-0.379822
1501624809177130,-0.137024,0.587646,-0.701172,-0.379822
1501624809199134,-0.137024,0.587646,-0.701233,-0.379822
1501624809214184,-0.137024,0.587646,-0.701233,-0.379822
1501624809237171,-0.137024,0.587646,-0.701172,-0.379822
1501624809259218,-0.137024,0.587646,-0.701172,-0.379822
1501624809274227,-0.137024,0.587646,-0.701172,-0.379822
1501624809297213,-0.137024,0.587646,-0.701172,-0.379822
1501624809319259,-0.136963,0.587646,-0.701233,-0.379822
1501624809334237,-0.136963,0.587646,-0.701233,-0.379822
1501624809357257,-0.136963,0.587646,-0.701233,-0.379822
1501624809379240,-0.136963,0.587646,-0.701233,-0.379822
1501624809394313,-0.13678,0.587708,-0.701111,-0.379883
1501624809416267,-0.136719,0.587708,-0.701172,-0.379883
1501624809439345,-0.136719,0.587708,-0.701172,-0.379883
1501624809454356,-0.136719,0.587708,-0.701172,-0.379883
1501624809476371,-0.136719,0.587708,-0.701172,-0.379883
1501624809499351,-0.136719,0.587708,-0.701172,-0.379883
1501624809514396,-0.136719,0.587708,-0.701172,-0.379883
1501624809536416,-0.136719,0.587708,-0.701172,-0.379883
1501624809559434,-0.136719,0.587708,-0.701172,-0.379883
1501624809574441,-0.136719,0.587708,-0.701172,-0.379883
1501624809596573,-0.136719,0.587708,-0.701172,-0.379883
1501624809619589,-0.136719,0.587646,-0.701172,-0.379883
1501624809633537,-0.136719,0.587646,-0.701172,-0.379883
1501624809656613,-0.136719,0.587646,-0.701172,-0.379883
1501624809679602,-0.136719,0.587646,-0.701172,-0.379883
1501624809693641,-0.136658,0.587708,-0.701172,-0.379883
1501624809716595,-0.136658,0.587708,-0.701233,-0.379883
1501624809739639,-0.136658,0.587708,-0.701233,-0.379883
1501624809753621,-0.136658,0.587646,-0.701233,-0.379883
1501624809776699,-0.136658,0.587708,-0.701233,-0.379883
1501624809799653,-0.136536,0.587708,-0.701172,-0.380005
1501624809813663,-0.136475,0.587646,-0.701172,-0.380005
1501624809836684,-0.136475,0.587646,-0.701172,-0.380005
1501624809858700,-0.136292,0.587646,-0.701172,-0.380127
1501624809873711,-0.136108,0.587585,-0.701172,-0.38031
1501624809896722,-0.135864,0.587646,-0.70105,-0.380493
1501624809918799,-0.135681,0.587524,-0.701111,-0.380676
1501624809933810,-0.135437,0.587463,-0.701111,-0.380798
1501624809956952,-0.135193,0.587463,-0.701111,-0.38092
1501624809979168,-0.135193,0.587463,-0.701111,-0.38092
1501624809995149,-0.135193,0.587463,-0.701111,-0.38092
1501624810018165,-0.135193,0.587463,-0.701111,-0.38092
1501624810039211,-0.135193,0.587402,-0.701111,-0.38092
1501624810061769,-0.135193,0.587402,-0.701172,-0.38092
1501624810078369,-0.135132,0.587402,-0.701172,-0.38092
1501624810099468,-0.135132,0.587402,-0.701172,-0.38092
1501624810121513,-0.135132,0.587402,-0.701172,-0.38092
1501624810138476,-0.135132,0.587402,-0.701172,-0.38092
1501624810159559,-0.135132,0.587402,-0.701172,-0.38092
1501624810182127,-0.135132,0.587402,-0.701172,-0.38092
1501624810198169,-0.135071,0.587402,-0.701172,-0.38092
1501624810219215,-0.135071,0.587402,-0.701172,-0.38092
1501624810242203,-0.135132,0.587402,-0.701111,-0.381042
1501624810258198,-0.135132,0.587402,-0.701111,-0.381042
1501624810278853,-0.135132,0.587402,-0.701111,-0.381042
1501624810301869,-0.135132,0.587341,-0.701111,-0.381042
1501624810317898,-0.135132,0.587341,-0.701111,-0.381042
1501624810338895,-0.135132,0.587341,-0.701111,-0.381042
1501624810361948,-0.135132,0.587341,-0.701111,-0.381042
1501624810378047,-0.135132,0.587341,-0.701111,-0.381042
1501624810399034,-0.135132,0.587341,-0.701172,-0.381042
1501624810422051,-0.135132,0.587341,-0.701172,-0.381042
1501624810438068,-0.135132,0.587341,-0.701172,-0.381042
1501624810459589,-0.135071,0.587341,-0.701172,-0.381042
1501624810482179,-0.135071,0.58728,-0.701172,-0.381042
1501624810498191,-0.135071,0.58728,-0.701172,-0.381042
1501624810519233,-0.135071,0.58728,-0.701233,-0.381042
1501624810541249,-0.135071,0.58728,-0.701233,-0.381042
1501624810557771,-0.135071,0.58728,-0.701233,-0.381042
1501624810578871,-0.135071,0.58728,-0.701233,-0.381042
1501624810601853,-0.135071,0.58728,-0.701233,-0.381042
1501624810617836,-0.13501,0.58728,-0.701233,-0.381042
1501624810638853,-0.13501,0.587219,-0.701233,-0.381042
1501624810661929,-0.134827,0.58728,-0.701172,-0.381226
1501624810677880,-0.134644,0.587341,-0.701111,-0.381348
1501624810698895,-0.134644,0.587341,-0.701111,-0.381348
1501624810721969,-0.134644,0.587341,-0.701111,-0.381348
