timestamp,x,y,z,w
1501623209190827,0.182007,0.549622,-0.489929,-0.651733
1501623209212846,0.182251,0.549377,-0.489868,-0.651917
1501623209237876,0.182495,0.549194,-0.489868,-0.652039
1501623209252872,0.182678,0.549011,-0.489868,-0.6521
1501623209272900,0.182678,0.549011,-0.489868,-0.6521
1501623209297918,0.182678,0.549011,-0.489868,-0.6521
1501623209343951,0.182678,0.54895,-0.489868,-0.652161
1501623209344938,0.182678,0.54895,-0.489929,-0.652161
1501623209357945,0.182678,0.54895,-0.489929,-0.652161
1501623209374958,0.182678,0.54895,-0.489929,-0.652161
1501623209394986,0.182617,0.54895,-0.489929,-0.652161
1501623209418002,0.182617,0.54895,-0.489929,-0.652161
1501623209461033,0.182617,0.54895,-0.489929,-0.652161
1501623209471040,0.182617,0.548889,-0.489929,-0.652161
1501623209477032,0.182617,0.548889,-0.489929,-0.652222
1501623209492051,0.182617,0.548889,-0.489929,-0.652222
1501623209515071,0.182617,0.548889,-0.489929,-0.652222
1501623209536091,0.182617,0.548889,-0.489929,-0.652222
1501623209552097,0.182617,0.548889,-0.489929,-0.652222
1501623209574112,0.182617,0.548889,-0.489929,-0.652222
1501623209595127,0.182617,0.548828,-0.489929,-0.652222
1501623209612126,0.182617,0.548828,-0.48999,-0.652222
1501623209634155,0.182617,0.548828,-0.48999,-0.652222
1501623209655155,0.182617,0.548828,-0.48999,-0.652222
1501623209672183,0.182617,0.548828,-0.48999,-0.652222
1501623209694194,0.182617,0.548828,-0.48999,-0.652222
1501623209715213,0.182617,0.548828,-0.48999,-0.652222
1501623209732224,0.182617,0.548767,-0.48999,-0.652283
1501623209754224,0.182556,0.548767,-0.48999,-0.652283
1501623209775254,0.182556,0.548767,-0.48999,-0.652283
1501623209792266,0.182556,0.548767,-0.48999,-0.652283
1501623209814286,0.182556,0.548767,-0.48999,-0.652283
1501623209837297,0.182556,0.548706,-0.48999,-0.652283
1501623209852309,0.182556,0.548706,-0.48999,-0.652283
1501623209874311,0.182556,0.548706,-0.48999,-0.652283
1501623209897340,0.182556,0.548706,-0.48999,-0.652344
1501623209912350,0.182556,0.548706,-0.48999,-0.652344
1501623209934367,0.182556,0.548706,-0.48999,-0.652344
1501623209957439,0.182556,0.548706,-0.48999,-0.652344
1501623209972393,0.182556,0.548706,-0.48999,-0.652344
