timestamp,roll,pitch,yaw
1501622977698393,-1.16077,-0.669762,1.70688
1501622977713456,-1.16305,-0.670451,1.70976
1501622977736418,-1.16538,-0.671218,1.71179
1501622977758421,-1.16717,-0.67182,1.7129
1501622977773433,-1.16731,-0.672052,1.7128
1501622977796458,-1.16693,-0.671619,1.71159
1501622977843482,-1.16593,-0.671008,1.70948
1501622977844482,-1.16542,-0.670854,1.7075
1501622977856493,-1.16442,-0.671119,1.70467
1501622977878528,-1.16274,-0.671831,1.7015
1501622977894539,-1.16059,-0.673106,1.69719
1501622977916569,-1.15774,-0.674768,1.69135
1501622977960581,-1.15484,-0.676873,1.6845
1501622977970583,-1.15222,-0.678513,1.67701
1501622977976578,-1.1478,-0.680095,1.66882
1501622977998594,-1.1424,-0.682357,1.66067
1501622978014644,-1.13702,-0.685716,1.6521
1501622978035675,-1.13283,-0.689383,1.6436
1501622978058754,-1.1288,-0.693064,1.63527
1501622978073734,-1.12489,-0.69659,1.62651
1501622978095762,-1.1211,-0.699749,1.61783
1501622978118892,-1.11712,-0.703557,1.60849
1501622978133900,-1.11255,-0.707653,1.59884
1501622978155880,-1.10697,-0.712292,1.58883
1501622978178995,-1.10191,-0.717564,1.57839
1501622978201132,-1.09733,-0.723658,1.56711
1501622978215143,-1.09309,-0.729522,1.55524
1501622978238104,-1.08789,-0.736091,1.54247
1501622978261176,-1.08083,-0.743709,1.52893
1501622978275151,-1.07116,-0.75138,1.51434
1501622978298161,-1.06131,-0.759471,1.49986
1501622978321163,-1.05194,-0.767345,1.4858
1501622978337175,-1.04316,-0.77449,1.47156
1501622978358207,-1.03411,-0.781147,1.45732
1501622978381261,-1.02459,-0.787374,1.44333
1501622978397233,-1.01473,-0.793173,1.43019
1501622978418287,-1.00546,-0.798577,1.41837
1501622978441300,-0.997534,-0.803572,1.40745
1501622978456275,-0.990623,-0.807651,1.39735
1501622978478327,-0.984607,-0.811338,1.3878
1501622978501350,-0.978799,-0.814724,1.37897
1501622978517320,-0.973178,-0.817949,1.37072
1501622978538323,-0.96751,-0.82105,1.3633
1501622978561382,-0.961698,-0.823731,1.35652
1501622978577361,-0.956132,-0.825773,1.3506
1501622978598415,-0.950912,-0.826963,1.34528
1501622978621391,-0.946693,-0.827158,1.34143
1501622978636388,-0.944409,-0.826602,1.33967
1501622978657411,-0.943653,-0.825365,1.33948
1501622978680431,-0.943885,-0.82344,1.3409
1501622978696446,-0.944753,-0.820947,1.34358
1501622978717501,-0.946812,-0.817641,1.34788
1501622978741036,-0.949427,-0.814204,1.35372
1501622978756738,-0.952745,-0.810468,1.36038
1501622978777793,-0.95675,-0.806006,1.36827
1501622978800754,-0.962467,-0.800737,1.37786
1501622978816780,-0.968445,-0.794179,1.38869
1501622978837781,-0.975339,-0.786988,1.40089
1501622978860854,-0.983447,-0.779732,1.41425
1501622978876809,-0.992352,-0.771733,1.42792
1501622978897880,-1.00172,-0.762896,1.44225
1501622978920864,-1.01132,-0.754178,1.45654
1501622978943912,-1.01903,-0.746061,1.47008
1501622978959868,-1.02665,-0.738231,1.48372
1501622978982984,-1.03422,-0.729839,1.49682
1501622978997100,-1.04159,-0.721009,1.50951
1501622979019077,-1.04834,-0.713064,1.52171
1501622979042108,-1.05443,-0.705937,1.53329
1501622979063162,-1.06039,-0.698913,1.54425
1501622979079119,-1.06663,-0.692191,1.55569
1501622979102134,-1.07272,-0.68615,1.56644
1501622979123172,-1.07829,-0.680565,1.57702
1501622979139160,-1.08258,-0.674513,1.58768
1501622979162193,-1.08726,-0.667806,1.59904
1501622979183248,-1.09286,-0.660016,1.61081
1501622979199204,-1.09918,-0.650926,1.6232
1501622979222219,-1.10652,-0.64087,1.63538
1501622979243291,-1.11316,-0.63132,1.64694
1501622979259247,-1.11923,-0.622397,1.65749
1501622979282280,-1.12504,-0.612246,1.66797
1501622979303290,-1.13012,-0.601378,1.67858
1501622979319289,-1.1342,-0.590345,1.68869
1501622979342309,-1.13823,-0.579026,1.69904
1501622979363321,-1.1427,-0.56717,1.70938
1501622979379331,-1.1471,-0.555026,1.71954
1501622979402348,-1.15143,-0.543569,1.72948
1501622979423364,-1.15586,-0.532225,1.73915
1501622979439391,-1.15963,-0.52066,1.74868
1501622979462493,-1.1639,-0.509417,1.75869
1501622979483550,-1.16902,-0.499592,1.76833
1501622979499544,-1.17442,-0.490913,1.77703
1501622979522527,-1.17858,-0.483481,1.78447
1501622979543590,-1.18173,-0.477486,1.79024
1501622979559602,-1.18451,-0.473063,1.79483
1501622979581661,-1.18693,-0.46995,1.79818
1501622979603663,-1.18889,-0.468349,1.80045
1501622979619734,-1.18965,-0.467686,1.80111
1501622979641689,-1.19014,-0.468112,1.80057
1501622979663726,-1.18979,-0.469679,1.79876
