timestamp,x,y,z,w
1501624026840645,-0.0545044,0.504517,-0.782471,-0.361023
1501624026857671,-0.0541992,0.504333,-0.782898,-0.360352
1501624026877685,-0.053833,0.50415,-0.783264,-0.359802
1501624026902688,-0.0532837,0.504089,-0.783569,-0.359314
1501624026917714,-0.0527954,0.504028,-0.783813,-0.358887
1501624026937727,-0.0523071,0.503845,-0.78418,-0.358521
1501624026962745,-0.052063,0.503784,-0.784363,-0.358215
1501624026993767,-0.052063,0.503784,-0.784363,-0.358215
1501624027001772,-0.052002,0.503784,-0.784363,-0.358215
1501624027023788,-0.052002,0.503784,-0.784363,-0.358215
1501624027037798,-0.052002,0.503784,-0.784363,-0.358215
1501624027058813,-0.052002,0.503784,-0.784363,-0.358215
1501624027081814,-0.0521851,0.503662,-0.784363,-0.358398
1501624027109848,-0.0523682,0.503601,-0.784302,-0.358643
1501624027122857,-0.0526733,0.503357,-0.784363,-0.358765
1501624027140870,-0.0531006,0.503235,-0.784302,-0.359009
1501624027163888,-0.0533447,0.503174,-0.784119,-0.359314
1501624027178899,-0.0535889,0.503296,-0.783936,-0.359558
1501624027200913,-0.053772,0.503235,-0.783936,-0.359741
1501624027223914,-0.053772,0.503235,-0.783936,-0.359741
1501624027237939,-0.053772,0.503235,-0.783936,-0.359741
1501624027260955,-0.0539551,0.503357,-0.783691,-0.359985
1501624027282971,-0.0541992,0.50354,-0.783508,-0.360168
1501624027297967,-0.0543823,0.503479,-0.783386,-0.360474
1501624027320998,-0.0546265,0.503418,-0.783264,-0.360779
1501624027343013,-0.0548706,0.503296,-0.783142,-0.361145
1501624027358024,-0.0551147,0.503113,-0.783081,-0.36145
1501624027381040,-0.055542,0.503052,-0.78302,-0.361694
1501624027403056,-0.0558472,0.50293,-0.782959,-0.361938
1501624027418066,-0.0560303,0.50293,-0.782776,-0.362183
1501624027441082,-0.0561523,0.502869,-0.782715,-0.362488
1501624027464099,-0.0563965,0.502747,-0.782654,-0.362732
1501624027478108,-0.0565186,0.502563,-0.782593,-0.363098
1501624027501125,-0.0567017,0.502319,-0.782532,-0.363403
1501624027523177,-0.0568237,0.502136,-0.782532,-0.363708
1501624027538151,-0.0570068,0.501953,-0.782532,-0.364014
1501624027561168,-0.0570679,0.501709,-0.782532,-0.364258
1501624027583183,-0.0570679,0.501343,-0.782715,-0.364441
1501624027598194,-0.0571899,0.500977,-0.782898,-0.364563
1501624027621210,-0.0571899,0.500732,-0.78302,-0.364624
