timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501622995550534,-1,-2,-4,-3,-6,-2,6,1
1501622995550534,-1,-2,-4,-4,3,9,-2,-4
1501622995551535,-1,2,1,-1,0,10,4,0
1501622995551535,1,-1,2,0,-7,-28,0,-1
1501622995552564,0,-1,-2,-1,4,10,3,-1
1501622995552564,0,1,-2,-2,2,8,3,-1
1501622995552564,-6,-2,-3,0,-4,-2,-1,-3
1501622995552564,-4,-6,-2,-2,-2,1,-2,1
1501622995563601,2,5,3,-1,-1,0,0,-4
1501622995563601,-2,2,-2,-2,-10,-24,-7,-1
1501622995572581,0,-7,1,-2,6,13,-3,-3
1501622995572581,2,5,1,-1,-8,-28,3,1
1501622995578612,-3,-2,2,1,1,15,-10,-4
1501622995578612,4,1,1,6,9,17,10,4
1501622995594624,-3,0,-5,-3,-4,-6,-4,-4
1501622995594624,0,-2,0,-2,-9,-23,-13,-4
1501622995602571,0,1,-1,1,-2,-8,-6,0
1501622995602571,4,0,-4,-4,3,13,8,2
1501622995608632,2,3,2,1,-7,-35,-9,3
1501622995608632,0,-8,-4,-4,-5,0,-1,-1
1501622995623644,1,2,-1,2,4,16,-1,1
1501622995623644,3,5,10,6,8,2,-1,2
1501622995632622,-4,-3,-10,-5,-2,15,8,-1
1501622995632622,0,3,-2,-2,0,-1,-3,-4
1501622995671651,-1,-5,1,-3,-2,3,-3,-1
1501622995671651,-1,1,3,0,0,-10,-6,-1
1501622995672621,-3,-4,-4,-2,-6,-11,0,1
1501622995672621,-7,-2,-5,-3,5,15,-2,-5
1501622995673621,2,4,0,-1,-10,-24,-3,0
1501622995673621,0,1,2,1,-2,-5,-3,6
1501622995676683,-4,-5,-1,-3,-1,2,0,1
1501622995676683,-1,-2,-5,-4,-3,3,0,2
1501622995683655,3,2,2,0,-9,-25,-2,1
1501622995683655,-2,-2,-5,0,14,36,12,0
1501622995691695,0,4,-1,-1,-3,-17,-4,-3
1501622995691695,-2,-2,2,0,-6,-10,-5,-3
1501622995698698,-5,-2,-3,-4,5,16,2,-4
1501622995698698,1,-2,-1,-1,-3,-12,-1,0
1501622995713710,-2,0,-2,-2,2,16,0,-3
1501622995713710,-1,2,-1,-1,4,10,5,1
1501622995720664,-3,-6,-1,-3,-14,-35,-12,1
1501622995720664,-2,-3,-2,-2,4,13,0,-4
1501622995728721,0,1,0,-1,-10,-10,-2,-1
1501622995728721,4,5,5,3,4,9,-10,1
1501622995743734,-7,-9,-9,-5,3,20,8,-5
1501622995743734,5,6,0,-1,-6,-19,-2,2
1501622995751677,0,5,3,0,2,9,3,0
1501622995751677,4,-3,2,0,-4,-16,-1,-2
1501622995758686,0,3,-1,1,5,11,7,1
1501622995758686,-4,-3,-1,2,2,13,-2,-3
1501622995773698,0,-2,-1,0,-6,-37,-8,2
