timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501623621076358,-1,-1,1,0,-11,-20,0,-5
1501623621076358,-1,-1,-3,-1,-1,19,-7,2
1501623621077346,-1,-2,-3,-5,-18,-12,4,1
1501623621077346,-3,-1,-3,-4,3,-40,-4,-10
1501623621078359,2,3,3,6,1,16,7,11
1501623621078359,0,-1,-3,-8,-16,-14,-3,-6
1501623621079376,-1,-2,0,2,-1,-2,-18,-6
1501623621079376,0,0,1,0,-6,-4,3,6
1501623621085351,-2,0,-1,3,18,21,4,-1
1501623621085351,-3,-3,-2,-1,-14,-29,0,-6
1501623621099360,3,-4,1,-4,3,19,4,12
1501623621099360,-2,-1,-2,0,1,8,0,-9
1501623621104377,-3,0,-6,-2,7,-28,-7,-3
1501623621104377,-3,-2,-1,-8,-29,-16,-13,-11
1501623621119375,2,-2,3,5,23,21,15,-7
1501623621119375,3,-2,-1,-1,-6,4,1,9
1501623621129410,-2,-3,-1,-4,-4,-14,-7,-1
1501623621129410,-4,0,-3,1,13,26,0,-4
1501623621134399,-7,-1,-6,-5,-17,-68,-12,-10
1501623621134399,1,0,4,3,-4,60,11,8
1501623621149409,3,-2,-1,-4,-7,20,-1,0
1501623621149409,0,3,-1,2,6,-16,-4,-2
1501623621157415,-2,1,-1,1,5,24,-3,-2
1501623621157415,-2,-1,-3,-2,1,-25,-7,-1
1501623621195429,-3,-3,-3,-4,-3,-6,-1,-7
1501623621195429,2,4,2,4,9,3,-4,-1
1501623621196430,2,3,2,2,11,26,16,7
1501623621196430,-1,-1,0,0,0,-28,-7,-7
1501623621197430,-1,4,-2,-3,-10,7,8,5
1501623621197430,-3,-4,-1,-2,5,12,-3,-8
1501623621198432,-2,-2,2,2,0,-24,0,2
1501623621198432,1,-2,0,-2,-5,8,1,-2
1501623621208438,1,1,3,5,4,-8,-5,5
1501623621208438,-3,-4,-3,-6,7,13,-1,-8
1501623621217457,0,-1,3,1,-14,35,-7,-4
1501623621217457,1,-7,0,0,2,16,9,9
1501623621223461,-3,0,-2,0,8,-5,-11,-4
1501623621223461,-3,1,0,1,-8,-2,3,1
1501623621239473,-4,0,-5,-3,-8,-62,-10,-8
1501623621239473,1,-1,0,-1,0,-22,0,-7
1501623621246477,1,-2,0,-1,-6,-5,-4,1
1501623621246477,2,2,-3,-5,-14,-14,7,12
1501623621253483,-1,1,-3,-2,2,15,-8,-3
1501623621253483,-2,0,0,2,6,21,5,-4
1501623621268493,-3,-4,-3,-2,-19,-17,-5,-8
1501623621268493,1,-1,3,-1,3,-79,-3,3
1501623621276500,2,-8,-1,1,-8,-8,-1,9
1501623621276500,-2,0,-4,-6,0,18,-1,-4
1501623621283504,1,-3,-2,-3,-9,-1,-6,-8
1501623621283504,-2,1,-2,3,18,10,-11,5
1501623621299515,-1,2,-1,-4,0,51,7,-5
1501623621299515,0,0,0,3,9,-20,-3,1
1501623621306521,-2,-2,-1,-3,-3,-21,-5,-4
1501623621306521,-3,-2,-2,0,-10,0,-8,-3
1501623621313513,-3,-1,-1,1,5,-11,7,1
1501623621313513,-3,-1,-2,0,14,49,0,4
1501623621328523,-2,1,1,-3,-12,-14,-3,0
1501623621328523,-1,-2,-1,0,6,32,8,-2
1501623621336542,2,3,1,-4,-9,-7,-18,-7
1501623621336542,-3,-1,-5,-11,-32,-62,0,-2
1501623621343546,3,1,3,4,7,60,14,5
1501623621343546,-4,-5,-3,0,1,-8,-6,-4
1501623621359557,-4,-4,-3,1,8,33,0,-8
1501623621359557,3,-3,4,2,-15,-62,-11,10
1501623621366562,-1,0,-3,-2,9,38,8,2
1501623621366562,-1,-1,2,1,1,14,-2,-9
1501623621373568,-1,0,-1,1,6,7,-5,0
1501623621373568,1,2,-1,3,5,12,5,1
1501623621388566,1,0,1,1,4,-18,3,-5
1501623621388566,-1,-4,-4,-3,-17,-7,-5,-2
1501623621396584,-2,3,-2,-11,-9,-30,-10,-3
1501623621396584,-1,-1,4,7,8,16,2,-1
1501623621403589,-1,1,1,0,-1,-39,-2,3
1501623621403589,0,1,1,-2,2,34,9,-8
1501623621419601,1,-1,-1,1,0,-10,9,4
1501623621419601,-3,0,-3,-5,-2,-4,-7,-1
1501623621426606,-1,-4,-3,0,-4,15,-7,-2
1501623621426606,-1,1,0,-5,-6,-15,-4,1
1501623621433610,-3,0,-2,-1,-6,31,7,-3
1501623621433610,1,1,-2,-2,2,29,-3,4
1501623621448621,-2,-5,0,1,-1,-44,-6,-7
1501623621448621,-2,0,-3,-2,-11,-12,2,1
1501623621456627,0,0,0,0,9,-40,-1,0
1501623621456627,-2,-1,-1,4,8,6,-1,-4
1501623621463619,-1,0,-2,-4,3,-30,-4,3
1501623621463619,-1,-2,-5,-3,-12,51,9,-4
1501623621479675,-1,-8,0,-1,-19,-61,-12,-1
1501623621479675,-1,-1,1,2,18,-4,6,-6
1501623621486649,-2,-3,-3,-5,12,20,-5,1
1501623621486649,2,4,-1,2,7,58,7,-2
1501623621493653,1,-2,0,3,-3,-33,-7,3
1501623621493653,-5,0,-2,-9,-32,8,-6,-9
1501623621508664,4,3,0,0,6,17,13,9
1501623621508664,1,0,2,4,19,-24,0,4
1501623621516669,-2,-1,-2,-2,-8,-25,-7,-3
1501623621516669,0,-2,0,3,11,12,5,0
1501623621523674,-1,1,-2,-3,-8,-10,-2,3
1501623621523674,-3,-2,-2,-6,-13,-27,-14,-4
1501623621539688,1,1,1,4,10,6,7,-1
1501623621539688,-1,-3,-2,-1,5,2,-2,0
1501623621546677,-4,-1,-2,1,6,-18,2,-7
1501623621546677,0,-3,1,3,0,-9,2,2
1501623621553683,-1,-5,-3,-5,-1,41,3,-2
1501623621553683,-1,-2,-3,0,3,12,-9,-9
1501623621568705,-2,3,0,-2,-14,6,-1,-5
1501623621568705,-2,-1,-4,-6,-2,13,-12,7
1501623621576711,1,4,0,-2,12,80,12,3
1501623621576711,-3,-1,-1,-7,-17,-55,-10,-6
1501623621583716,-3,-3,-3,0,10,16,-4,-1
1501623621583716,1,0,1,0,-12,-31,5,1
1501623621599728,-1,1,0,5,18,-20,-7,-4
1501623621599728,1,1,0,-5,-7,-4,4,0
1501623621606733,3,2,0,1,2,15,0,-1
1501623621606733,-3,0,-3,-2,5,15,-5,-7
1501623621621744,3,1,2,0,-8,-35,4,9
1501623621621744,-2,-1,1,3,6,5,2,-3
1501623621628736,-2,-1,0,1,5,23,2,1
1501623621628736,0,1,-3,0,2,-44,1,-2
1501623621636756,-3,-2,0,-4,-14,-16,-11,-10
1501623621636756,1,3,0,6,9,21,3,-2
1501623621643761,0,-2,-4,-3,13,27,-2,13
1501623621643761,2,-1,0,-1,-21,-2,0,1
1501623621659772,-4,-5,-2,-1,11,3,-9,-6
1501623621659772,-2,1,-3,-3,-15,-20,-4,-1
1501623621666776,0,0,1,4,8,51,15,0
1501623621666776,-4,-2,1,1,0,5,-3,-4
1501623621681789,-1,2,-2,-1,-3,26,3,3
1501623621681789,2,-5,-1,-4,-16,-26,-11,9
1501623621688791,1,-2,-1,-5,9,12,8,-3
1501623621688791,-1,-1,-1,-2,-5,12,-1,-4
1501623621696796,0,0,-1,1,6,-3,5,2
1501623621696796,-2,2,-3,-3,0,-22,-6,-1
1501623621703789,-5,1,-2,-1,-10,-60,-9,-2
1501623621703789,0,-1,2,2,6,-35,-3,0
1501623621719812,2,-2,1,0,-2,12,-2,1
1501623621719812,-1,1,0,0,-2,13,9,-6
1501623621725817,0,-6,-2,-4,-15,-3,-3,-3
1501623621725817,-4,0,-1,2,1,-10,-11,-4
1501623621741815,-1,-3,-4,-8,-2,18,8,0
1501623621741815,1,-4,3,4,11,14,0,3
1501623621748834,-2,1,0,1,-6,-4,-7,-7
1501623621748834,1,2,1,-1,-2,-32,3,0
1501623621756838,0,3,-2,1,20,8,-1,0
1501623621756838,-2,-3,-3,-6,-7,42,-1,6
1501623621763831,1,0,4,5,3,-2,-2,0
1501623621763831,0,-3,-2,-1,8,48,3,1
1501623621779855,0,-2,-2,-5,-25,-83,4,-5
1501623621779855,-4,-1,-3,-1,6,12,-7,-13
1501623621785846,1,0,-1,2,-8,-28,-2,5
1501623621785846,0,-2,-3,-4,-5,-5,3,1
1501623621801871,-4,0,0,2,-10,-35,-10,-6
1501623621801871,1,1,0,-1,-4,-6,6,5
1501623621808876,-1,-2,1,-5,-12,-11,-8,-6
1501623621808876,-2,0,-2,1,7,1,-1,-3
1501623621816867,-3,-3,-3,-1,-2,-35,-17,-6
1501623621816867,1,0,-2,-3,-9,47,14,8
1501623621823886,-1,-3,0,0,0,-8,-3,-4
1501623621823886,0,6,2,0,7,-29,-3,-2
1501623621839898,-3,-4,-2,0,-7,41,1,3
1501623621839898,-2,-4,-1,-1,8,-4,-10,1
1501623621845898,-4,-3,-5,-4,4,39,5,4
1501623621845898,-1,-4,0,-2,-1,-30,-6,-5
1501623621861901,-1,2,-4,-5,-8,37,5,2
1501623621861901,-2,2,-2,-5,-1,-7,0,-5
1501623621868918,3,0,1,-2,0,-32,1,0
1501623621868918,2,-3,2,3,1,-15,3,6
1501623621876924,-1,4,1,3,0,38,1,-3
1501623621876924,-1,-1,-1,1,3,-34,-5,1
1501623621883916,-1,2,-1,-4,-5,-56,-4,-5
1501623621883916,-1,0,-1,-2,7,31,-6,-1
