timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501625288235542,-3,-9,3,-1,4,-5,-10,-7
1501625288235542,8,-15,-1,-2,13,24,8,-2
1501625288241604,-1,6,-3,-2,-8,-4,1,-2
1501625288241604,6,11,0,3,5,21,5,7
1501625288242576,-5,-15,-2,-4,-19,-48,-4,0
1501625288242576,15,-1,5,-2,-8,-21,-5,1
1501625288243547,12,10,-5,1,9,3,-9,-8
1501625288243547,-21,2,-1,1,-2,14,4,-1
1501625288254614,-1,-3,1,-1,10,12,-5,-12
1501625288254614,-11,-14,3,0,1,-10,-1,7
1501625288265563,0,-1,-8,-7,-29,-54,0,-7
1501625288265563,-4,-1,-3,3,24,39,-1,-3
1501625288269628,-4,-2,0,-2,-11,-33,-13,-10
1501625288269628,-1,-8,4,3,8,21,1,-7
1501625288284636,-2,8,-2,-2,-7,-8,2,6
1501625288284636,-11,3,-5,-7,-28,-42,-8,-9
1501625288293644,-7,-12,2,5,36,62,2,3
1501625288293644,-8,-5,-4,-6,-22,-64,-19,-15
1501625288300645,-5,1,2,4,22,53,4,-4
1501625288300645,5,14,2,5,18,52,17,4
1501625288314597,-2,-3,2,-2,-12,-37,4,7
1501625288314597,-5,-2,-2,0,-8,-28,-4,-1
1501625288324613,6,9,1,3,15,41,9,9
1501625288324613,-4,-5,-7,-7,-13,-30,-7,-7
1501625288361662,2,-8,8,1,0,-9,-7,2
1501625288361662,2,-4,0,-2,1,-19,2,2
1501625288362637,-6,8,-6,-6,-26,-26,0,-2
1501625288362637,7,14,3,3,24,62,9,4
1501625288363660,-23,-16,-3,-6,-18,-51,-9,-5
1501625288363660,11,-12,2,3,12,19,-2,3
1501625288366638,-3,-3,-3,3,12,44,-4,-10
1501625288366638,-1,5,-1,-2,-21,-33,2,6
1501625288374701,-4,-6,0,-4,11,9,-11,-12
1501625288374701,-1,-11,-3,-4,-14,-28,3,-2
1501625288383758,-5,4,-4,-3,-4,-13,6,1
1501625288383758,0,-4,-1,7,24,38,3,1
1501625288389795,10,1,3,-2,-1,9,-2,3
1501625288389795,-10,-10,-1,-2,-15,-31,-4,-2
1501625288404813,2,9,-3,-2,-14,-39,-6,-5
1501625288404813,-2,0,2,2,12,34,13,6
1501625288411783,-5,-6,-1,-1,2,-1,5,-5
1501625288411783,2,-2,-1,-2,-5,-38,-10,-4
1501625288420814,-2,1,1,3,12,52,12,10
1501625288420814,7,5,0,-3,-12,-22,-2,1
1501625288434826,3,-11,-4,1,9,13,2,4
1501625288434826,-2,4,-1,-3,-12,-31,-7,-1
1501625288443801,-5,0,-1,1,21,51,-2,4
1501625288443801,5,0,-2,-4,-19,-22,-1,0
1501625288449834,9,1,-1,1,-2,-10,3,9
1501625288449834,-6,-9,-2,0,5,11,-5,-7
1501625288464815,11,5,-3,-4,-3,4,-7,-3
1501625288464815,-10,4,1,-1,-7,-18,1,-11
1501625288471883,-1,-1,-1,1,13,31,0,-1
1501625288471883,11,-4,0,-3,-11,-12,-7,1
1501625288480827,-4,-3,1,3,3,0,5,-2
1501625288480827,-6,-2,-8,-8,0,13,2,-1
