timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501623237643000,-4,-4,0,1,-3,37,-2,-2
1501623237643000,0,1,-1,-2,-20,-18,0,-2
1501623237643000,0,-1,1,-1,-1,-23,-10,-2
1501623237643000,-2,-1,-1,-1,7,5,5,2
1501623237644000,3,1,-2,-1,-3,3,8,0
1501623237644000,-3,-2,0,-1,0,31,-11,-3
1501623237647039,0,0,2,0,-15,-81,1,7
1501623237647039,0,-2,0,0,0,0,-4,-4
1501623237655045,1,4,4,0,0,-29,-2,-5
1501623237655045,-2,-1,0,-3,-16,-21,-6,0
1501623237663051,-3,-1,-4,1,11,9,6,-4
1501623237663051,-11,4,0,-4,-5,17,-3,0
1501623237669037,24,-2,-3,2,10,56,4,3
1501623237669037,-3,-1,2,-3,-11,-74,-3,-8
1501623237684024,-8,-5,2,-2,-15,32,2,-3
1501623237684024,-2,6,4,2,-1,-70,3,-5
1501623237693020,-2,-1,-4,3,-15,-27,5,2
1501623237693020,1,6,-4,3,50,51,1,6
1501623237699025,9,1,-1,-1,-1,75,-4,-3
1501623237699025,3,-9,-4,0,5,31,8,-3
1501623237715052,-5,-3,-7,-10,-18,-31,9,-8
1501623237715052,4,-2,5,1,-5,7,-4,1
1501623237723079,-1,0,2,1,10,-7,2,3
1501623237723079,0,-6,-4,-2,-4,2,4,3
1501623237762070,6,-1,-2,-4,-37,-70,-5,-1
1501623237762070,5,0,1,3,28,-5,-7,5
1501623237763084,-13,-3,-3,-3,13,5,-15,-2
1501623237763084,6,12,3,2,-1,20,14,10
1501623237764092,-6,-3,0,-7,-5,-48,-9,-6
1501623237764092,-1,-1,-6,-2,-10,10,-2,1
1501623237766071,0,-1,1,1,-6,-21,6,0
1501623237766071,7,2,-1,0,7,-10,-12,-4
1501623237774133,6,7,6,5,14,30,4,5
1501623237774133,-4,-2,-4,-6,-46,9,14,2
1501623237781117,-2,3,3,2,31,14,-16,-6
1501623237781117,4,-6,4,-4,-16,-26,4,-1
1501623237789144,16,4,-9,1,-6,55,17,16
1501623237789144,-15,-8,2,1,17,-45,-13,-9
1501623237804204,2,-11,-13,-6,-2,20,0,-6
1501623237804204,-7,-3,-1,0,4,40,1,-5
1501623237812211,-5,-4,1,-4,-20,-49,-10,1
1501623237812211,-13,2,1,0,16,55,8,-4
1501623237819217,7,1,4,0,-12,-29,4,8
1501623237819217,-11,-1,1,-2,-6,-16,-4,-4
1501623237834274,-4,-11,-16,-4,14,34,-7,-2
1501623237834274,-5,-1,7,3,3,35,2,-3
1501623237841278,4,0,-4,-2,-11,-4,5,-1
1501623237841278,-15,-4,-9,-3,1,-23,-2,-6
1501623237849264,-2,1,4,4,14,5,-12,-1
1501623237849264,4,3,2,-1,-20,-62,7,1
1501623237864294,2,10,-2,-5,4,-30,4,4
1501623237864294,11,-9,4,8,9,13,-2,5
1501623237872336,-3,6,2,-6,-20,-6,10,-5
1501623237872336,5,0,-12,-2,5,2,-5,3
1501623237886346,-18,-8,-4,-2,-2,-1,-4,9
1501623237886346,1,4,-2,1,-12,-5,-11,-1
1501623237894351,-3,-3,5,0,27,2,-4,-10
1501623237894351,4,0,5,3,-10,59,-2,-3
1501623237901358,11,-1,1,-3,-15,-43,-3,3
1501623237901358,-6,-10,-13,-1,10,-27,-7,-9
1501623237909325,-8,0,-6,0,-13,-8,0,-1
1501623237909325,-4,3,4,-1,8,2,-3,4
1501623237924332,-5,-4,-6,-1,-1,-47,-8,-6
1501623237924332,-15,2,-1,-1,-6,22,-2,-6
1501623237932337,1,0,1,1,32,50,0,0
1501623237932337,1,-3,-5,-1,-18,-57,0,-4
1501623237946391,5,3,6,9,20,34,11,0
1501623237946391,-4,-1,0,2,12,-14,5,1
1501623237954394,5,-5,-5,-7,-23,-11,-1,-1
1501623237954394,-4,-2,-8,-5,-4,-33,-5,-8
1501623237961474,-9,-9,3,2,11,22,-3,-3
1501623237961474,8,8,-3,-2,-17,5,-9,4
1501623237968480,-3,1,7,0,21,8,1,-3
1501623237968480,2,1,1,5,19,5,-3,-2
1501623237983434,3,2,-2,-4,-25,12,5,-3
1501623237983434,8,-4,-4,-1,-5,-43,0,0
1501623237992465,12,3,3,4,4,-22,2,5
1501623237992465,-1,-1,1,1,-4,-37,4,-1
1501623238006508,6,-2,-5,-2,-8,13,2,0
1501623238006508,-1,-2,4,1,3,-24,8,4
1501623238014461,0,-2,-6,0,-13,-17,-7,-1
1501623238014461,8,-1,3,-5,-23,15,5,9
1501623238021518,5,4,4,4,24,9,1,-3
1501623238021518,-6,-3,-11,-5,-4,-20,7,-5
1501623238028520,-11,-2,0,0,9,21,0,-2
1501623238028520,-4,-4,-5,-9,-2,-3,-15,-6
1501623238043616,-3,-9,-2,2,-4,31,3,5
1501623238043616,19,10,8,-2,-7,-14,-1,3
1501623238051605,-12,0,-6,-2,16,66,0,-9
1501623238051605,-1,-1,1,-1,5,15,-5,1
1501623238066576,8,3,3,3,1,47,1,-1
1501623238066576,-6,-3,-6,-2,-4,32,11,-5
1501623238074643,-3,-4,0,-5,-26,-63,-4,4
1501623238074643,3,4,2,4,14,-1,-9,5
1501623238081588,-1,0,1,-4,-17,-63,-13,-2
1501623238081588,1,2,5,3,22,5,-9,-4
1501623238088604,-4,-1,4,-1,-9,-30,1,-3
1501623238088604,1,2,-6,-4,-27,-7,2,-6
1501623238103652,-20,-3,-3,9,59,7,-5,-13
1501623238103652,2,-5,3,-12,-17,64,16,7
1501623238111643,-2,1,-4,0,-13,20,9,-5
1501623238111643,2,-8,-4,-2,13,-17,-4,1
1501623238126674,-18,-3,-3,-4,-15,3,-9,-9
1501623238126674,4,4,1,-4,-10,-14,19,3
1501623238134676,-3,-5,-8,2,14,-13,5,1
1501623238134676,-3,2,5,1,-7,-42,-3,-1
1501623238141644,2,1,0,-7,-23,-3,0,-1
1501623238141644,-8,0,-2,2,6,12,-5,3
1501623238156696,2,3,-3,-2,-18,-21,-7,-1
1501623238156696,-3,-2,-1,0,14,-22,-5,-3
1501623238163960,0,3,5,-2,6,-17,-7,3
1501623238163960,-3,-6,1,-3,-17,2,-15,-3
1501623238172451,2,-6,3,2,-1,-13,4,-1
1501623238172451,5,-3,-7,-4,1,2,8,3
1501623238186461,10,2,6,-1,-12,16,0,2
1501623238186461,-11,-12,-4,0,13,23,-5,-2
1501623238194673,-15,-3,-8,-5,-14,45,-3,-4
1501623238194673,1,-7,6,1,1,29,8,-1
1501623238201677,2,0,-5,-4,-7,-22,8,1
1501623238201677,-6,2,1,0,2,-6,-4,-2
1501623238216649,12,3,0,-2,-19,-37,-1,-1
1501623238216649,-10,-3,2,2,17,4,0,-4
1501623238223655,2,3,-4,3,-7,29,1,1
1501623238223655,-5,-1,-3,-3,-12,9,-6,2
1501623238231690,-5,3,4,0,9,-52,-5,7
1501623238231690,0,-9,0,0,1,34,2,-1
1501623238246706,-8,1,-7,-6,-21,-12,-6,-3
1501623238246706,-5,-7,-1,8,38,16,-4,-6
1501623238254715,-3,1,0,-3,-4,-7,-5,0
1501623238254715,4,7,-4,-3,7,13,-1,0
1501623238261698,-6,-2,-3,-8,-34,-20,2,0
1501623238261698,0,4,3,5,21,10,-8,-9
1501623238276731,3,-5,-2,0,11,48,8,4
1501623238276731,-8,-2,-5,-1,-8,27,-7,-3
1501623238283732,-3,-1,-1,-1,9,15,3,-2
1501623238283732,1,-3,-4,-7,-21,18,-6,0
1501623238291742,-6,4,3,4,20,-16,-6,-10
1501623238291742,17,6,3,-1,-11,4,3,7
1501623238306750,4,0,-1,-1,1,-9,0,2
1501623238306750,-1,-4,-5,-4,-1,-25,2,0
1501623238314613,0,-1,-3,-2,0,-4,-9,-1
1501623238314613,-11,5,3,-2,3,41,1,-3
1501623238321623,3,-3,-4,1,9,41,5,0
1501623238321623,4,5,2,-2,-10,3,-9,0
1501623238337132,-5,-8,0,1,-9,8,6,0
1501623238337132,-1,1,-3,-1,-15,-49,0,-2
1501623238343838,-6,-4,2,3,6,2,1,-3
1501623238343838,-6,-2,-3,0,8,-8,5,3
1501623238352341,-4,3,0,2,13,-40,-7,0
1501623238352341,-1,1,-6,-3,2,35,3,1
1501623238366384,3,-3,1,-1,-4,-17,-8,6
1501623238366384,5,2,0,-1,-13,-13,-2,-1
1501623238374375,-13,-7,-1,2,-3,-25,-6,-5
1501623238374375,-2,-3,-6,-3,-5,-21,-4,-4
1501623238381380,1,-1,0,0,1,-42,-2,0
1501623238381380,6,3,3,-2,-13,3,3,-2
1501623238397448,1,1,-3,1,11,36,-1,-1
1501623238397448,-2,-9,-1,-1,0,30,-1,2
1501623238403435,9,1,-2,-4,-15,17,1,-3
1501623238403435,-4,-2,-3,-2,-10,-19,-7,0
1501623238412458,12,1,2,3,6,-5,3,-3
1501623238412458,-2,-1,-2,2,12,-4,0,-3
1501623238426435,1,-2,-2,-2,-22,-79,-11,0
1501623238426435,-5,-1,3,5,19,3,9,-1
1501623238434442,1,2,-5,-10,-27,-29,-1,0
1501623238434442,6,1,-1,-1,-4,0,9,1
1501623238441425,-8,-1,1,4,25,30,-5,-12
1501623238441425,5,-1,0,-1,-16,-61,-2,3
1501623238457490,15,-2,5,2,1,57,4,4
1501623238457490,-6,-2,-3,8,40,2,6,-2
1501623238463447,-8,-7,-4,-7,-20,-28,-9,-5
1501623238463447,1,3,-1,-3,-1,-3,1,3
1501623238472499,11,-8,-4,-3,6,9,-7,1
1501623238472499,-16,-2,-1,0,-22,-12,5,7
1501623238486619,-4,2,1,-1,6,33,9,-1
1501623238486619,-6,6,-2,3,-1,31,1,-5
1501623238494704,-3,2,-6,-3,-21,-30,-3,5
1501623238494704,3,0,-4,-5,-4,-3,1,-1
1501623238501672,-4,1,1,-1,0,6,-1,-2
1501623238501672,-8,-7,-4,-5,-2,39,3,-1
1501623238516731,7,0,10,8,31,27,4,3
1501623238516731,4,-10,-11,-5,-11,82,0,3
1501623238523734,8,10,3,1,5,1,10,3
1501623238523734,4,-8,-16,-2,10,-31,-3,2
1501623238539749,-2,-2,-10,-5,3,36,-3,-6
