timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501622072854719,-3,3,3,-1,-12,1,-2,-8
1501622072854719,-1,9,9,5,30,-12,-11,-4
1501622072855690,-7,-5,2,-1,6,30,7,0
1501622072855690,11,2,-6,-5,-18,-3,-1,14
1501622072856666,-4,-9,-6,0,21,11,-2,-9
1501622072856666,-3,-1,3,-4,-18,-7,10,-1
1501622072857662,1,3,-5,-2,11,-3,2,-2
1501622072857662,-7,0,2,0,-19,-32,-9,-4
1501622072868670,8,2,2,-2,6,-2,0,-2
1501622072868670,0,-6,-9,-5,5,-5,-3,0
1501622072876712,4,-2,3,0,-9,-5,-5,3
1501622072876712,-9,-9,0,1,-2,-6,8,-6
1501622072883683,0,1,-1,-3,-11,-4,-14,0
1501622072883683,-5,4,3,-2,-4,-18,4,0
1501622072897718,3,-3,7,4,8,4,12,3
1501622072897718,0,-4,-14,-5,14,39,3,2
1501622072907700,-14,-1,-1,-8,-45,-27,-12,-10
1501622072907700,12,-4,-1,3,43,12,14,9
1501622072912708,-8,6,8,1,-16,-1,5,-1
1501622072912708,6,7,3,5,25,35,-1,1
1501622072928722,4,-2,-3,5,3,31,12,3
1501622072928722,-3,0,1,-3,-28,-15,9,0
1501622072936778,-4,2,-5,-2,12,-5,-10,-6
1501622072936778,-7,-6,-5,-5,7,-21,-3,-5
1501622072976752,-8,5,6,0,-31,64,5,-11
1501622072976752,-7,-8,-6,0,34,9,-14,-2
1501622072976752,13,7,5,1,10,-4,8,2
1501622072976752,-6,3,1,1,-7,-34,-5,-3
1501622072977775,-3,10,26,5,1,-36,-5,6
1501622072977775,-4,-13,-13,-1,-13,21,2,1
1501622072980749,3,-5,0,1,0,41,-2,-4
1501622072980749,8,1,-8,-5,-13,-1,-16,0
1501622072988813,7,-6,-8,-3,13,-25,-2,5
1501622072988813,0,7,7,-3,-15,22,3,0
1501622072995760,-3,-1,6,4,4,52,5,1
1501622072995760,6,-4,-2,1,16,-14,-9,1
1501622073003824,-4,5,-1,2,10,-31,2,-2
1501622073003824,1,-1,-3,-4,-37,-31,-16,-4
1501622073017834,-7,-3,-5,2,25,3,6,-1
1501622073017834,-7,1,8,-1,-29,-12,-1,-4
1501622073025839,5,2,-6,3,40,26,-6,4
1501622073025839,-1,-4,-6,-2,-1,-20,5,2
1501622073032822,0,3,7,0,-10,-41,-5,-1
1501622073032822,-4,2,1,-1,6,36,5,-3
1501622073048825,5,-9,-3,-1,-16,-18,-3,8
1501622073048825,1,2,1,2,3,-43,-1,-4
1501622073054830,-5,0,-6,-7,-4,8,9,2
1501622073054830,11,9,21,4,-12,14,14,13
1501622073063814,-16,-23,-34,-10,-14,-18,-12,-15
1501622073063814,29,9,7,5,49,10,8,5
1501622073077823,-8,-2,4,2,-5,-52,-19,-10
1501622073077823,-5,0,-6,-6,-12,8,7,-2
1501622073085880,-3,1,6,-3,-9,-6,-8,2
1501622073085880,-7,-3,-2,-6,-13,18,1,-2
1501622073092885,-1,0,-11,-5,-2,-6,-5,1
1501622073092885,19,6,2,7,21,-3,-1,9
1501622073108896,-2,-13,-14,-9,-8,44,-3,-12
1501622073108896,-2,-2,-6,-3,-20,-46,20,1
1501622073114850,-7,-5,-3,-2,-12,5,-19,-2
1501622073114850,-4,-2,-2,3,43,43,-5,-4
1501622073123907,5,5,5,4,22,38,7,4
1501622073123907,-4,4,4,4,-11,-4,-1,0
1501622073137859,-6,-2,3,-3,-18,5,5,-4
1501622073137859,0,-6,-11,-8,-7,-25,-4,-1
1501622073146872,1,8,10,0,-38,-33,-5,1
1501622073146872,-6,-13,-18,-9,30,36,-14,-6
1501622073152902,5,5,6,4,4,-24,16,8
1501622073152902,-8,-8,-10,-2,6,9,2,-11
1501622073168943,-3,7,11,2,5,12,-8,-5
1501622073168943,8,3,7,1,-12,-8,9,12
1501622073175892,2,3,-7,-1,-12,-33,-18,-1
1501622073175892,-6,-5,-3,-2,7,-6,16,-3
1501622073191929,-3,-4,-3,-2,-7,-14,3,0
1501622073191929,-13,-2,-1,3,6,39,-6,-7
1501622073197910,21,-2,-3,-5,-14,15,9,3
1501622073197910,-2,2,9,4,17,21,0,2
1501622073206939,-3,-1,-7,-4,11,23,14,-1
1501622073206939,-3,-1,4,0,-2,-2,-18,3
1501622073212940,-3,0,-5,0,16,28,15,7
1501622073212940,-3,6,6,-1,-23,-20,-6,-2
1501622073228948,3,-3,-7,3,6,2,8,-5
1501622073228948,0,5,-1,-3,-7,74,4,-1
1501622073234987,-3,-2,2,0,8,-12,4,-7
1501622073234987,9,1,10,4,-18,-7,4,15
1501622073251968,6,12,7,10,21,-20,14,6
1501622073251968,-2,-2,-9,-6,-3,-38,-7,-4
1501622073258002,-5,-2,5,0,-7,13,-25,-4
1501622073258002,-12,-10,-13,-4,16,47,20,-8
1501622073266980,14,12,19,9,-10,-18,-2,7
1501622073266980,-2,-12,-9,-4,4,-25,-6,-7
1501622073279967,-1,-8,-11,-8,-20,-35,-9,-3
1501622073279967,-1,11,17,-2,-9,31,0,-6
1501622073295977,-7,-9,-17,-5,-17,-6,-7,0
1501622073295977,0,11,3,-5,-11,-25,1,-3
1501622073296999,-11,-13,-9,1,3,-55,-1,1
1501622073296999,5,-6,2,-4,-29,-58,-21,2
1501622073312002,0,5,-2,6,21,33,23,-5
1501622073312002,20,3,4,-2,-27,-51,-8,7
1501622073318046,-4,2,3,-3,-18,-22,-2,2
1501622073318046,0,-2,-8,0,25,-30,-21,-8
1501622073327133,-3,-1,11,1,15,-1,-1,-1
1501622073327133,-4,-4,-4,-1,6,20,-7,-3
1501622073340172,0,10,6,4,-8,6,3,-3
1501622073340172,-2,-6,-11,3,24,-5,-14,-2
1501622073349149,0,-4,-3,-3,1,15,-6,3
1501622073349149,-13,-3,2,6,-16,-15,15,-8
1501622073355187,1,0,-1,-4,14,26,0,7
1501622073355187,-2,-6,-8,-4,-24,5,4,2
1501622073372143,-5,-3,-1,-6,-10,-14,1,-5
1501622073372143,0,3,8,2,8,-9,-4,0
1501622073378171,-3,-18,-26,-1,7,24,-8,-4
1501622073378171,-1,-2,5,2,1,-22,4,-3
1501622073387154,2,-4,-13,-7,-10,36,1,3
1501622073387154,0,12,8,1,9,13,0,-2
1501622073400184,1,-6,-1,-7,-37,-5,5,-2
1501622073400184,-15,-16,-13,2,38,5,-3,-9
1501622073409192,-6,-6,-2,-5,0,-30,-18,-8
1501622073409192,0,10,15,7,15,28,8,3
1501622073415193,0,-4,-8,-4,-6,-17,2,-4
1501622073415193,0,2,-4,-7,-17,-11,5,-1
1501622073432205,-10,-2,0,-3,-22,-8,-10,-3
1501622073432205,4,0,8,6,23,4,9,8
1501622073438241,0,3,4,-4,-8,-5,-7,-4
1501622073438241,0,6,5,5,35,67,9,0
1501622073447188,-7,-3,2,2,-7,-15,-4,-3
1501622073447188,-1,-2,0,-1,2,-5,-16,-2
1501622073460257,-5,-8,-6,4,12,-37,-3,-2
1501622073460257,-3,5,-3,-7,-27,-13,-22,-1
1501622073469233,5,-3,3,4,9,6,-10,3
1501622073469233,-8,0,-8,-1,-8,-10,8,-5
1501622073475265,-2,2,8,0,-5,-40,13,-1
1501622073475265,-2,-2,-1,-2,-9,-19,-6,1
1501622073492229,-2,7,8,-8,-13,-56,4,-2
1501622073492229,-11,-22,-27,-9,-15,-25,-1,-6
1501622073498223,-5,0,1,1,-4,15,-6,-10
1501622073498223,-10,-8,-9,0,9,24,1,0
1501622073507259,2,4,6,2,6,-12,2,-2
1501622073507259,0,3,3,-1,-4,-1,7,5
1501622073520298,5,7,-2,-2,2,23,4,2
1501622073520298,3,6,7,2,-2,24,10,-3
1501622073529246,8,-8,-11,2,-5,8,-1,4
1501622073529246,-1,-4,0,-2,0,-4,-4,-4
1501622073535308,2,2,9,-1,15,30,-4,5
1501622073535308,3,-2,-5,-1,-24,-31,8,0
1501622073552284,-4,2,-2,-4,2,20,-3,1
1501622073552284,3,-3,2,-1,3,16,-1,-3
1501622073558294,-2,2,-3,0,9,2,-9,-4
1501622073558294,1,6,0,0,-7,39,10,-1
1501622073574306,6,-3,-3,-5,-33,-9,-9,12
1501622073574306,6,-4,-5,3,19,0,-1,1
1501622073580281,-5,4,9,0,-10,55,13,0
1501622073580281,11,-2,-8,-5,5,-70,-18,3
1501622073589316,2,-9,-13,-4,4,-13,20,-1
1501622073589316,-4,2,8,2,22,12,-8,-1
1501622073595293,2,4,3,1,1,-44,-10,0
1501622073595293,-1,-5,-4,-1,-10,-15,-6,-4
1501622073612309,-6,0,-3,6,14,0,-16,-1
1501622073612309,-9,-4,1,-3,-12,-25,5,-6
1501622073618313,-2,-7,-7,-2,0,-26,-1,-3
1501622073618313,-9,-5,2,1,8,10,1,-1
1501622073627345,9,9,5,1,11,-16,-14,-4
1501622073627345,-7,-2,0,-2,-22,10,-5,-5
