timestamp,x,y,z
1501623092455046,-0.1875,-1.125,0.5625
1501623092480093,0.375,-0.6875,0.3125
1501623092500104,-0.625,-0.1875,-0.125
1501623092524174,-0.8125,0.625,-0.375
1501623092539181,-0.9375,0.6875,-0.5
1501623092561144,-0.25,-0.125,-1.0625
1501623092600225,0.5625,0,-1.25
1501623092602191,-0.125,0.0625,-0.8125
1501623092622205,-1.0625,0.125,-0.625
1501623092643335,-0.5,-0.4375,-0.375
1501623092662305,-0.625,-0.625,-0.25
1501623092682344,-0.75,-0.1875,0.125
1501623092718349,-0.3125,0.25,0.5625
1501623092728357,-0.4375,0.3125,0.5625
1501623092742351,-0.75,0.125,-0.0625
1501623092762497,-0.625,0.4375,-0.25
1501623092779544,-1.75,0.5625,-0.375
1501623092801622,-0.625,0.125,-0.3125
1501623092822761,-0.6875,-0.0625,-0.4375
1501623092839754,-0.625,-0.25,-0.4375
1501623092861813,-0.625,-0.375,-0.5
1501623092890887,-0.5625,-0.625,-0.5
1501623092899855,-0.0625,-0.375,-0.3125
1501623092921950,0.1875,-0.5,-0.1875
1501623092943007,-1,-0.625,-0.25
1501623092958994,1.0625,-0.375,0.125
1501623092981977,-0.125,-0.3125,-0.3125
1501623093003012,-0.875,-0.375,0.125
1501623093019020,0.3125,-0.4375,0.125
1501623093042023,0.0625,-0.25,0.3125
1501623093063052,-0.375,0.625,0.5625
1501623093079126,-1.0625,0.5,0.3125
1501623093102182,-0.375,-0.125,-0.1875
1501623093124161,-0.25,-0.9375,-0.3125
1501623093139185,0.4375,-1.9375,-0.25
1501623093162185,1.1875,-2.5625,-0.25
1501623093183255,0.375,-1.625,-0.375
1501623093199227,-0.5625,-0.8125,-0.375
1501623093222283,-1,-0.1875,-0.375
1501623093243349,0.25,-0.25,-0.3125
1501623093259352,-0.125,0.25,-0.375
1501623093282370,0.25,0.75,-0.0625
1501623093303385,-1,0.6875,0.3125
1501623093319396,-0.375,0.5625,0.75
1501623093342397,-0.25,0.4375,-0.1875
1501623093364427,-1.25,0.375,0.25
1501623093379433,-0.0625,-0.1875,0.5625
1501623093401475,0.4375,-0.625,0.4375
1501623093424467,-0.625,-0.875,-0.25
1501623093439482,-0.4375,-0.5,-0.4375
1501623093461484,-0.3125,-0.625,-0.25
1501623093484524,-0.5,-0.375,-0.5
1501623093499520,-0.6875,0.25,-0.6875
1501623093521538,-0.5,0.375,-0.3125
1501623093544564,-0.4375,0.0625,-0.6875
1501623093559728,-0.625,0.25,-0.4375
1501623093581705,-0.25,0.5625,0.0625
1501623093604776,-0.6875,0.625,0.125
1501623093619788,-0.625,0.5625,0.375
1501623093641748,-0.6875,-0.125,0.0625
1501623093664823,0,-0.9375,-0.1875
1501623093679798,1,-0.6875,-0.4375
1501623093701791,-0.4375,-0.5625,-0.25
1501623093724838,-1.0625,-0.125,-0.625
1501623093740832,-0.5,0.125,-0.5625
1501623093761833,0.1875,-0.0625,0.0625
1501623093784863,0.625,0.375,0
1501623093804947,-0.1875,0.125,0.1875
1501623093821974,-0.375,-0.1875,-0.4375
1501623093843989,-0.4375,0.375,-0.375
1501623093865047,-0.5,-0.5,0
1501623093882014,-0.3125,-0.4375,-0.6875
1501623093904045,-0.3125,-0.25,0.0625
1501623093925032,-0.6875,-0.4375,0.125
1501623093942056,-0.375,-0.75,-0.4375
1501623093964058,0.25,-0.125,-0.5
1501623093985086,0.1875,0.25,0.375
1501623094002098,-0.8125,0.25,-0.6875
1501623094024117,-0.4375,0.25,-0.3125
1501623094045129,0.125,-0.25,0.4375
