timestamp,roll,pitch,yaw
1501623472061046,-1.15081,-0.532562,1.91829
1501623472076057,-1.14545,-0.543314,1.91186
1501623472101093,-1.13962,-0.554533,1.90605
1501623472121089,-1.13355,-0.566304,1.90023
1501623472136100,-1.12786,-0.578057,1.8944
1501623472161108,-1.12269,-0.589628,1.8885
1501623472206149,-1.11797,-0.600234,1.88248
1501623472213153,-1.11404,-0.610538,1.877
1501623472222165,-1.11057,-0.620441,1.8722
1501623472241174,-1.10794,-0.630015,1.86876
1501623472257172,-1.1052,-0.638228,1.86697
1501623472281202,-1.10229,-0.64545,1.86635
1501623472323231,-1.1,-0.651702,1.86521
1501623472332225,-1.09974,-0.657709,1.86417
1501623472342232,-1.0991,-0.66249,1.8632
1501623472361259,-1.09849,-0.666569,1.8619
1501623472377269,-1.09937,-0.669223,1.86103
1501623472398289,-1.10048,-0.670078,1.85992
1501623472421301,-1.10027,-0.669767,1.85997
1501623472437299,-1.1001,-0.668896,1.86028
1501623472458315,-1.10147,-0.667959,1.86131
1501623472481344,-1.10268,-0.667176,1.86257
1501623472497360,-1.10311,-0.666316,1.86503
1501623472518370,-1.10419,-0.666884,1.86786
1501623472541373,-1.10508,-0.668194,1.87035
1501623472557384,-1.10522,-0.670111,1.87228
1501623472578399,-1.10431,-0.671974,1.87351
1501623472601415,-1.1034,-0.673779,1.8741
1501623472617440,-1.10295,-0.674825,1.87437
1501623472638441,-1.10249,-0.675609,1.87437
1501623472661471,-1.1012,-0.675871,1.87407
1501623472677482,-1.0996,-0.676119,1.87335
1501623472699486,-1.09808,-0.676119,1.87246
1501623472721513,-1.09693,-0.676069,1.87131
1501623472738525,-1.09457,-0.675326,1.86889
1501623472759527,-1.09206,-0.673164,1.86526
1501623472780555,-1.08946,-0.668552,1.86067
1501623472797571,-1.08669,-0.662854,1.85528
1501623472819569,-1.08324,-0.656543,1.84986
1501623472841598,-1.0807,-0.650363,1.84565
1501623472856609,-1.07968,-0.645488,1.84249
1501623472879612,-1.07959,-0.642014,1.8407
1501623472901627,-1.07986,-0.639551,1.84104
1501623472916651,-1.08126,-0.638941,1.84319
1501623472939655,-1.08365,-0.639944,1.84623
1501623472962672,-1.08551,-0.641772,1.84959
1501623472976693,-1.08752,-0.644423,1.85314
1501623472999698,-1.08948,-0.64703,1.85582
1501623473020725,-1.0911,-0.648839,1.85771
1501623473036737,-1.0924,-0.650093,1.85886
1501623473059739,-1.09249,-0.650284,1.85891
1501623473080771,-1.09223,-0.650383,1.85843
1501623473096784,-1.09186,-0.650127,1.85749
1501623473119795,-1.09097,-0.649289,1.85626
1501623473140809,-1.09094,-0.648587,1.85551
1501623473156825,-1.09011,-0.647927,1.85452
1501623473179838,-1.09015,-0.647915,1.85466
1501623473200839,-1.09015,-0.647915,1.85466
1501623473216851,-1.0903,-0.648369,1.85491
1501623473239880,-1.09065,-0.648759,1.8552
1501623473260895,-1.09092,-0.649307,1.85566
