timestamp,roll,pitch,yaw
1501624188654697,-1.20776,-0.646619,2.40843
1501624188676722,-1.20882,-0.646082,2.40895
1501624188691820,-1.20945,-0.645691,2.40913
1501624188716834,-1.20962,-0.64566,2.40925
1501624188731845,-1.21002,-0.645366,2.40892
1501624188751915,-1.21041,-0.644851,2.40823
1501624188775931,-1.21078,-0.64476,2.40803
1501624188814906,-1.21078,-0.64476,2.40803
1501624188815904,-1.21078,-0.64476,2.40803
1501624188835934,-1.21077,-0.644952,2.40803
1501624188852946,-1.21084,-0.645264,2.40759
1501624188871998,-1.21058,-0.645655,2.40714
1501624188896025,-1.21031,-0.645614,2.40611
1501624188925084,-1.20987,-0.645493,2.40475
1501624188935037,-1.20873,-0.644917,2.40301
1501624188955070,-1.20816,-0.6442,2.4009
1501624188977120,-1.20703,-0.643484,2.39858
1501624188992135,-1.20644,-0.642889,2.39683
1501624189015148,-1.20586,-0.642413,2.39538
1501624189037249,-1.20539,-0.642475,2.39394
1501624189052260,-1.2048,-0.64242,2.39298
1501624189075277,-1.20459,-0.642351,2.39285
1501624189097248,-1.20457,-0.642644,2.39291
1501624189112300,-1.20412,-0.643028,2.39322
1501624189135318,-1.20427,-0.64364,2.39419
1501624189157856,-1.20439,-0.644336,2.395
1501624189171397,-1.20472,-0.644882,2.39558
1501624189194456,-1.20483,-0.645369,2.39617
1501624189217550,-1.20497,-0.646045,2.3967
1501624189232566,-1.20497,-0.646045,2.3967
1501624189254580,-1.2047,-0.646133,2.39611
1501624189277596,-1.20393,-0.645925,2.39518
1501624189292607,-1.20336,-0.645666,2.39409
1501624189314566,-1.20245,-0.645091,2.39292
1501624189337638,-1.20152,-0.644809,2.39181
1501624189351648,-1.20059,-0.644345,2.39086
1501624189374664,-1.20007,-0.644029,2.3903
1501624189397622,-1.1999,-0.643967,2.39025
1501624189411690,-1.19986,-0.644281,2.39059
1501624189434704,-1.19996,-0.64486,2.39111
1501624189457724,-1.20026,-0.645609,2.39182
1501624189471733,-1.20038,-0.646087,2.39227
1501624189494805,-1.20072,-0.646532,2.39278
1501624189517822,-1.20072,-0.646532,2.39278
1501624189531830,-1.2007,-0.646634,2.39284
1501624189554929,-1.20067,-0.646717,2.39268
1501624189576943,-1.20067,-0.646717,2.39268
1501624189591954,-1.20066,-0.646819,2.39275
1501624189615056,-1.20066,-0.646819,2.39275
1501624189637073,-1.20066,-0.646819,2.39275
1501624189652084,-1.20066,-0.646819,2.39275
1501624189675100,-1.20045,-0.646749,2.39262
1501624189697058,-1.20045,-0.646749,2.39262
1501624189712128,-1.20045,-0.646749,2.39262
1501624189735139,-1.20045,-0.646749,2.39262
1501624189757155,-1.20045,-0.646749,2.39262
1501624189772172,-1.20045,-0.646749,2.39262
1501624189795222,-1.20045,-0.64684,2.39254
1501624189817281,-1.20064,-0.647011,2.39274
1501624189831273,-1.20044,-0.646942,2.39261
1501624189855255,-1.20044,-0.646942,2.39261
1501624189877324,-1.20061,-0.647133,2.39309
1501624189891333,-1.20063,-0.647252,2.39338
1501624189914308,-1.20081,-0.647353,2.39394
1501624189936368,-1.20079,-0.647545,2.39393
1501624189951377,-1.20079,-0.647545,2.39393
1501624189974395,-1.20079,-0.647545,2.39393
1501624189996409,-1.20079,-0.647545,2.39393
1501624190011471,-1.20078,-0.647647,2.394
1501624190034488,-1.20078,-0.647647,2.394
1501624190056504,-1.20075,-0.64773,2.39383
1501624190079577,-1.20078,-0.647738,2.39392
1501624190094587,-1.20075,-0.64773,2.39383
1501624190116606,-1.20074,-0.647832,2.3939
1501624190139620,-1.20074,-0.647832,2.3939
1501624190154630,-1.20074,-0.647832,2.3939
1501624190176602,-1.20074,-0.647832,2.3939
1501624190199605,-1.20073,-0.647933,2.39397
1501624190214616,-1.20072,-0.648024,2.39389
1501624190236688,-1.20072,-0.648024,2.39389
1501624190259704,-1.20072,-0.648024,2.39389
1501624190274713,-1.20072,-0.648024,2.39389
1501624190296757,-1.20072,-0.648024,2.39389
1501624190319828,-1.20052,-0.647955,2.39376
1501624190334801,-1.20052,-0.647955,2.39376
1501624190356858,-1.20052,-0.647955,2.39376
1501624190379818,-1.20051,-0.648056,2.39383
1501624190393884,-1.2005,-0.648147,2.39376
1501624190416899,-1.2005,-0.648147,2.39376
1501624190439915,-1.2005,-0.648147,2.39376
1501624190454008,-1.2005,-0.648147,2.39376
1501624190477025,-1.20049,-0.648249,2.39382
1501624190500040,-1.20015,-0.647813,2.39345
1501624190514075,-1.20023,-0.647636,2.39363
1501624190537158,-1.19992,-0.647026,2.3935
1501624190560165,-1.19991,-0.647117,2.39342
1501624190574177,-1.1999,-0.647218,2.39349
1501624190597150,-1.1999,-0.647218,2.39349
1501624190620210,-1.1999,-0.647218,2.39349
1501624190634220,-1.1999,-0.647218,2.39349
1501624190657214,-1.1999,-0.647218,2.39349
1501624190680210,-1.1997,-0.647149,2.39336
1501624190694261,-1.1997,-0.647149,2.39336
1501624190717243,-1.1997,-0.647149,2.39336
1501624190740294,-1.19973,-0.647247,2.39337
1501624190754304,-1.19973,-0.647247,2.39337
1501624190777277,-1.19968,-0.647341,2.39335
1501624190799334,-1.19948,-0.647272,2.39322
1501624190814287,-1.19948,-0.647272,2.39322
1501624190836360,-1.19947,-0.647363,2.39315
1501624190859379,-1.19946,-0.647464,2.39322
1501624190874389,-1.19946,-0.647464,2.39322
1501624190896347,-1.19929,-0.647402,2.39317
1501624190919420,-1.19929,-0.647493,2.3931
1501624190934430,-1.19929,-0.647493,2.3931
1501624190956447,-1.19929,-0.647493,2.3931
1501624190979421,-1.19929,-0.647493,2.3931
1501624190994473,-1.19928,-0.647595,2.39317
1501624191016490,-1.19928,-0.647595,2.39317
1501624191039559,-1.19924,-0.647587,2.39308
1501624191054656,-1.19924,-0.647587,2.39308
1501624191076670,-1.19903,-0.647609,2.39288
1501624191099730,-1.19903,-0.647609,2.39288
1501624191114763,-1.19907,-0.647616,2.39296
1501624191136921,-1.19906,-0.647718,2.39303
1501624191158939,-1.19906,-0.647718,2.39303
