timestamp,x,y,z,w
1501622660872512,0.176514,0.390747,-0.285461,-0.857117
1501622660895528,0.176697,0.390808,-0.285217,-0.857178
1501622660910539,0.176941,0.390747,-0.284912,-0.857239
1501622660933555,0.177063,0.390686,-0.284729,-0.8573
1501622660955570,0.177185,0.390442,-0.284607,-0.857422
1501622660970580,0.177307,0.39032,-0.284485,-0.857483
1501622660993596,0.177307,0.39032,-0.284485,-0.857483
1501622661039629,0.177368,0.39032,-0.284485,-0.857483
1501622661041631,0.177307,0.39032,-0.284546,-0.857483
1501622661053640,0.177307,0.390259,-0.284546,-0.857544
1501622661075654,0.177307,0.390381,-0.284546,-0.857422
1501622661091666,0.177368,0.390381,-0.284546,-0.857422
1501622661113682,0.177368,0.390381,-0.284546,-0.857422
1501622661157718,0.177368,0.390381,-0.284607,-0.857422
1501622661167719,0.177368,0.390381,-0.284546,-0.857422
1501622661173724,0.177368,0.390442,-0.284546,-0.857422
1501622661195738,0.177368,0.390442,-0.284607,-0.857422
1501622661211751,0.177429,0.390442,-0.284607,-0.857422
1501622661232771,0.17749,0.390381,-0.284424,-0.857422
1501622661255785,0.17749,0.390381,-0.284424,-0.857422
1501622661271793,0.177368,0.390503,-0.284302,-0.857483
1501622661292808,0.177368,0.390503,-0.284058,-0.857544
1501622661315824,0.177368,0.390625,-0.283875,-0.857544
1501622661331835,0.177368,0.390625,-0.283875,-0.857544
1501622661352850,0.177368,0.390625,-0.283875,-0.857544
1501622661375871,0.177368,0.390625,-0.283875,-0.857544
1501622661397882,0.177368,0.390625,-0.283875,-0.857544
1501622661412892,0.177368,0.390625,-0.283875,-0.857544
1501622661435908,0.177368,0.390625,-0.283875,-0.857544
1501622661457924,0.177429,0.390625,-0.283936,-0.857544
1501622661472940,0.177429,0.390625,-0.283936,-0.857544
1501622661495951,0.177551,0.390564,-0.283752,-0.857544
1501622661517970,0.177551,0.390564,-0.283752,-0.857544
1501622661532977,0.17749,0.390625,-0.28363,-0.857605
1501622661555994,0.17749,0.390686,-0.283386,-0.857666
1501622661578009,0.177612,0.390808,-0.283203,-0.857666
1501622661594020,0.177612,0.390869,-0.28302,-0.857666
1501622661616035,0.177551,0.391052,-0.282898,-0.857666
1501622661638051,0.17749,0.391296,-0.282715,-0.857605
1501622661654061,0.17749,0.391296,-0.282776,-0.857605
1501622661676078,0.17749,0.391296,-0.282776,-0.857605
1501622661698099,0.17749,0.391296,-0.282776,-0.857605
1501622661714105,0.17749,0.391296,-0.282776,-0.857605
1501622661736152,0.17749,0.391296,-0.282776,-0.857605
1501622661758136,0.17749,0.391296,-0.282776,-0.857605
1501622661774151,0.17749,0.391296,-0.282776,-0.857605
1501622661796187,0.17749,0.391296,-0.282776,-0.857605
1501622661818178,0.177551,0.391296,-0.282776,-0.857605
1501622661834193,0.177551,0.391296,-0.282776,-0.857605
1501622661855204,0.177551,0.391296,-0.282776,-0.857605
1501622661878245,0.177612,0.391296,-0.282776,-0.857544
1501622661894232,0.177612,0.391296,-0.282776,-0.857544
1501622661915251,0.177612,0.391296,-0.282654,-0.857605
1501622661938287,0.177429,0.391357,-0.282532,-0.857666
1501622661954283,0.177246,0.391357,-0.282288,-0.857788
1501622661975294,0.177063,0.391418,-0.282166,-0.857849
1501622662005309,0.17688,0.391479,-0.281982,-0.85791
1501622662014321,0.176758,0.391418,-0.28186,-0.857971
1501622662035334,0.176697,0.391418,-0.281616,-0.858032
1501622662058372,0.176514,0.391418,-0.281311,-0.858215
1501622662074359,0.176392,0.391418,-0.281189,-0.858276
1501622662095373,0.176392,0.391418,-0.281189,-0.858276
1501622662119396,0.176392,0.391418,-0.281189,-0.858276
1501622662134403,0.176392,0.391357,-0.281189,-0.858276
1501622662156422,0.176392,0.391418,-0.281189,-0.858276
1501622662179433,0.176392,0.391418,-0.281189,-0.858276
1501622662194443,0.176392,0.391418,-0.281189,-0.858276
1501622662216488,0.176392,0.391418,-0.281189,-0.858276
1501622662239475,0.176453,0.391418,-0.281189,-0.858276
1501622662254514,0.176453,0.391418,-0.281189,-0.858276
1501622662276507,0.176453,0.391418,-0.281189,-0.858276
1501622662299517,0.176453,0.391418,-0.281189,-0.858276
1501622662314529,0.176514,0.391418,-0.281189,-0.858276
1501622662343552,0.176514,0.391418,-0.281189,-0.858276
1501622662359567,0.176514,0.391418,-0.281189,-0.858276
1501622662373576,0.176514,0.391479,-0.281189,-0.858215
1501622662396586,0.176514,0.391479,-0.281189,-0.858215
1501622662419608,0.176514,0.391479,-0.281189,-0.858215
1501622662433611,0.176575,0.391602,-0.281067,-0.858215
1501622662456629,0.176575,0.391785,-0.280823,-0.858215
1501622662479644,0.176636,0.391968,-0.280579,-0.858215
1501622662493683,0.176514,0.392029,-0.280273,-0.858276
1501622662516672,0.176453,0.392212,-0.279846,-0.858337
1501622662539688,0.176392,0.392456,-0.279419,-0.858398
1501622662560702,0.176025,0.392578,-0.279114,-0.858459
1501622662576714,0.17572,0.392639,-0.27887,-0.858582
1501622662599731,0.175598,0.392822,-0.278503,-0.858643
1501622662620745,0.175354,0.392944,-0.27832,-0.858704
1501622662636755,0.17511,0.393066,-0.278137,-0.858765
1501622662659772,0.17511,0.393066,-0.278137,-0.858765
1501622662680816,0.17511,0.393066,-0.278137,-0.858765
1501622662696803,0.175049,0.393066,-0.278137,-0.858765
1501622662719814,0.175049,0.393066,-0.278137,-0.858765
1501622662740857,0.175049,0.393066,-0.278137,-0.858765
1501622662756841,0.175049,0.393066,-0.278137,-0.858765
1501622662779857,0.17511,0.393066,-0.278137,-0.858765
1501622662800871,0.17511,0.393066,-0.278137,-0.858765
1501622662816881,0.17511,0.393066,-0.278137,-0.858765
1501622662838897,0.175171,0.393066,-0.278137,-0.858765
1501622662860913,0.175171,0.393066,-0.278137,-0.858765
1501622662876934,0.175171,0.393066,-0.278137,-0.858765
1501622662898947,0.175171,0.393066,-0.278137,-0.858765
1501622662920960,0.175171,0.393066,-0.278137,-0.858765
1501622662936995,0.175171,0.393066,-0.278137,-0.858765
1501622662958983,0.175171,0.393066,-0.278137,-0.858765
1501622662981027,0.175171,0.393066,-0.278137,-0.858765
1501622662997015,0.175171,0.393066,-0.278198,-0.858765
1501622663019029,0.175171,0.393066,-0.278198,-0.858765
1501622663042070,0.175232,0.393066,-0.278198,-0.858765
1501622663057080,0.175232,0.393005,-0.278381,-0.858704
1501622663079071,0.175293,0.392944,-0.278564,-0.858643
1501622663102089,0.175293,0.392944,-0.278564,-0.858643
1501622663116092,0.175598,0.392761,-0.278564,-0.858643
1501622663139109,0.175964,0.392578,-0.278564,-0.858704
1501622663162135,0.175964,0.392578,-0.278625,-0.858704
1501622663177148,0.176025,0.392517,-0.278625,-0.858704
1501622663199179,0.176025,0.392517,-0.278625,-0.858704
1501622663230199,0.176086,0.392517,-0.278625,-0.858704
1501622663236200,0.176086,0.392517,-0.278564,-0.858704
1501622663259216,0.175964,0.392517,-0.278442,-0.858765
1501622663282231,0.175781,0.392578,-0.27832,-0.858826
1501622663296243,0.175598,0.392761,-0.278137,-0.858826
1501622663319259,0.175476,0.392883,-0.277954,-0.858826
1501622663342281,0.175354,0.393005,-0.277832,-0.858887
1501622663356312,0.175232,0.393127,-0.277527,-0.858948
1501622663379300,0.17511,0.393188,-0.277283,-0.859009
1501622663402317,0.174988,0.393188,-0.277039,-0.85907
1501622663416331,0.174805,0.39325,-0.276855,-0.859192
1501622663439343,0.174683,0.393311,-0.27655,-0.859253
1501622663462367,0.174683,0.39325,-0.276306,-0.859375
1501622663476369,0.174561,0.39325,-0.276184,-0.859436
1501622663499391,0.174438,0.393188,-0.276123,-0.859497
1501622663522405,0.174255,0.393311,-0.276062,-0.859497
