timestamp,x,y,z
1501624604731106,-2.1875,1.5625,-0.5
1501624604756123,-0.5625,0.8125,-0.5
1501624604777152,-1.5625,1.1875,-0.8125
1501624604792163,-1.0625,1.5625,-1.1875
1501624604816240,-0.8125,2.0625,-1
1501624604837199,-0.5,2.125,-1.0625
1501624604852205,-1.3125,2.25,-1.4375
1501624604892234,-0.3125,2.4375,-0.75
1501624604893221,-0.25,1.9375,-0.8125
1501624604913248,-0.9375,2,-0.6875
1501624604936250,-1.5625,1.375,-0.4375
1501624604953277,-0.25,1.3125,0.0625
1501624604973357,-0.625,0.75,0.3125
1501624605009382,-0.625,0.0625,0.1875
1501624605033434,-0.3125,-0.5625,0.3125
1501624605034387,0.75,-0.8125,0.6875
1501624605054414,1.0625,-1.1875,0.9375
1501624605070944,0.1875,-0.9375,1
1501624605092959,-0.25,-1.0625,0.75
1501624605113988,-1,-0.75,0.4375
1501624605130000,-1.3125,-0.375,0.625
1501624605153016,-0.75,0.4375,0.875
1501624605173603,-1.375,0.875,0.875
1501624605190615,-1.625,0.75,0.5
1501624605212631,-0.9375,1.125,0
1501624605233646,-1.0625,0.875,-0.0625
1501624605250658,-1.5,0.4375,-0.75
1501624605272739,-0.375,0.25,-0.8125
1501624605293766,-0.25,-0.3125,-0.6875
1501624605310779,0.0625,-1,-0.875
1501624605332779,0.3125,-1.0625,-0.8125
1501624605353809,-0.3125,-0.625,-0.75
1501624605376887,-1.25,-0.125,-0.625
1501624605392888,-0.5625,-0.0625,-0.5
1501624605413914,0.5,0.25,0.125
1501624605436931,-0.6875,0.25,0.25
1501624605452926,-1.125,0.3125,0.25
1501624605474446,-0.375,0.0625,0.5625
1501624605496477,-0.0625,-0.1875,0.625
1501624605512488,0.5,0,0.6875
1501624605534488,-1,-0.3125,0.6875
1501624605556536,-1,-0.6875,0.375
1501624605573103,0.625,-0.5,0.25
1501624605594118,0.25,-0.5,0.4375
1501624605616135,-0.4375,-0.375,0.25
1501624605633134,-0.625,-0.125,-0.1875
1501624605655150,-0.625,0,-0.1875
1501624605676176,-0.0625,0.1875,-0.3125
1501624605693188,0.0625,0.3125,-0.125
1501624605715192,0.25,0.4375,0.125
1501624605736219,0.4375,0.3125,0.3125
1501624605753231,0.5,0.375,0.375
1501624605775235,-0.125,0.4375,0.25
1501624605796249,-0.1875,0.6875,0.1875
1501624605813273,-0.4375,1.3125,0.125
1501624605835286,-0.8125,1.625,0.375
1501624605856290,-1.1875,1.8125,0.4375
1501624605873303,-1.4375,1.5625,0.625
1501624605895320,-1.3125,1.25,0.625
1501624605916347,-0.75,0.625,0.875
1501624605933346,-0.1875,-0.125,1.125
1501624605955361,-0.3125,-0.375,1.25
1501624605976375,-0.5,-0.625,1.375
1501624605993400,-0.3125,-0.8125,1
1501624606015403,-0.125,-1,1.375
1501624606036431,0.625,-0.375,1.5625
1501624606053444,-1.0625,0.0625,1.1875
1501624606075445,-1.25,-0.0625,0.9375
1501624606096475,-0.125,0,0.625
1501624606113496,0.125,0.1875,0.4375
1501624606135501,-0.625,0.125,-0.0625
1501624606156515,-0.6875,0.4375,-0.75
1501624606172527,-0.125,0.875,-1.125
1501624606195543,0.375,0.9375,-1.0625
1501624606216559,0.875,1.25,-1.3125
1501624606232569,0.625,1.5625,-1
1501624606255573,-0.6875,1.1875,-0.625
1501624606276589,-1.125,0.4375,-0.375
1501624606292601,0,0.125,-0.125
1501624606315629,-0.875,-0.3125,0.1875
1501624606336640,-0.375,-0.375,0.3125
1501624606352655,-0.3125,-0.9375,0.4375
1501624606375670,0,-1.3125,0.125
1501624606397679,0.875,-1.3125,0.125
1501624606412701,-0.0625,-0.9375,-0.3125
1501624606435713,-0.6875,-0.5,-0.4375
1501624606456714,-0.1875,0.125,-0.5
1501624606472726,0.125,0.6875,-0.5625
1501624606495742,-0.3125,1.125,-0.6875
1501624606516771,-0.375,1.5,-0.6875
1501624606538786,-0.375,2,-0.125
1501624606555798,-1.1875,1.625,-0.1875
1501624606576813,-1.5625,0.6875,-0.3125
1501624606598828,-0.25,0.75,-0.4375
1501624606615827,0.25,-0.375,-0.0625
1501624606637843,-0.0625,-1,0.0625
1501624606658871,-0.0625,-1.125,0.125
1501624606675869,0.125,-1.1875,0.1875
1501624606697885,-0.1875,-1.1875,-0.125
1501624606718918,-0.4375,-1.0625,-0.25
1501624606735912,-0.1875,-1,0.25
1501624606757941,-0.75,-0.9375,0.1875
1501624606778956,0.5625,-0.1875,0.9375
1501624606795972,-0.875,0.125,1.125
1501624606817987,-1,0.125,1.1875
1501624606838998,-0.5625,0.4375,1.25
1501624606855009,0.0625,0.625,0.9375
1501624606878026,-0.3125,0.4375,0.375
1501624606899038,-0.5625,0.4375,-0.0625
1501624606915039,-0.625,0.25,-0.6875
1501624606938068,-0.5,-0.25,-0.9375
1501624606959069,-0.1875,-0.625,-1.125
1501624606975081,0.125,-0.5,-0.9375
1501624606998100,0.125,-0.1875,-0.4375
1501624607019125,-0.6875,0.0625,0
1501624607035124,-1.1875,0.0625,0.3125
1501624607058140,-0.3125,0.375,0.6875
1501624607079169,0.3125,0.625,1.125
1501624607095179,-0.375,0.375,1.125
1501624607118200,-1.25,0.4375,0.875
1501624607139197,-1.375,0.1875,0.5625
1501624607155208,-0.5625,-0.25,0.125
1501624607178237,0.375,-0.5625,-0.0625
1501624607199257,0.0625,-0.75,-0.4375
1501624607215250,-0.3125,-0.875,-0.4375
