timestamp,x,y,z
1501623773107557,0.569824,-0.763672,0.344238
1501623773128581,0.578125,-0.762695,0.342773
1501623773143598,0.581543,-0.760254,0.341309
1501623773167635,0.58252,-0.760254,0.328613
1501623773188618,0.583984,-0.762695,0.331055
1501623773211686,0.577148,-0.762207,0.338379
1501623773259685,0.57959,-0.758301,0.347656
1501623773260676,0.578125,-0.761719,0.342285
1501623773274675,0.570313,-0.767578,0.339844
1501623773290738,0.575684,-0.759277,0.34375
1501623773310703,0.580566,-0.751953,0.337891
1501623773333741,0.572754,-0.757813,0.342285
1501623773376803,0.576172,-0.757324,0.34082
1501623773386771,0.572266,-0.759766,0.333008
1501623773392773,0.571289,-0.759766,0.350098
1501623773407769,0.567871,-0.768555,0.344238
1501623773430822,0.574219,-0.769531,0.340332
1501623773450941,0.568848,-0.766113,0.334473
1501623773467931,0.570801,-0.772461,0.337891
1501623773489960,0.575195,-0.76709,0.339844
1501623773511006,0.567871,-0.773926,0.351074
1501623773527966,0.56543,-0.76709,0.348633
1501623773550072,0.567383,-0.768555,0.344238
1501623773571103,0.562012,-0.763184,0.34375
1501623773588111,0.571289,-0.755859,0.338867
1501623773610098,0.57373,-0.758301,0.344727
1501623773631169,0.566406,-0.752441,0.341309
1501623773648163,0.572754,-0.747559,0.343262
1501623773670221,0.575195,-0.75293,0.339355
1501623773691376,0.569336,-0.754395,0.337402
1501623773708331,0.569336,-0.769043,0.34375
1501623773730354,0.561523,-0.782715,0.349609
1501623773751416,0.564941,-0.786621,0.338867
1501623773767433,0.561523,-0.791504,0.342285
1501623773790391,0.557617,-0.794434,0.347168
1501623773812501,0.560547,-0.779785,0.334961
1501623773827516,0.56543,-0.777344,0.342773
1501623773850606,0.565918,-0.769531,0.34668
1501623773872608,0.570801,-0.766113,0.342773
1501623773887618,0.569336,-0.750977,0.34375
1501623773910655,0.568848,-0.751953,0.338379
1501623773932665,0.573242,-0.755859,0.345703
1501623773948237,0.566406,-0.760254,0.342285
1501623773969808,0.56543,-0.755859,0.340332
1501623773992888,0.567383,-0.767578,0.34082
1501623774007912,0.569336,-0.770996,0.34082
1501623774030010,0.565918,-0.777832,0.339355
1501623774053024,0.56543,-0.771973,0.341309
1501623774068058,0.563965,-0.777344,0.358398
1501623774090052,0.554688,-0.780762,0.349609
1501623774113185,0.561035,-0.772461,0.347656
1501623774127798,0.5625,-0.766602,0.344238
1501623774150832,0.562012,-0.763672,0.348145
1501623774172846,0.566406,-0.762207,0.350098
1501623774187843,0.565918,-0.765137,0.345215
1501623774210874,0.563965,-0.76123,0.341309
1501623774232877,0.567383,-0.76123,0.347656
1501623774254244,0.5625,-0.769043,0.34375
1501623774270765,0.562012,-0.768066,0.34082
1501623774292407,0.567383,-0.767578,0.344727
1501623774313523,0.564453,-0.775391,0.34375
