timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501622296500828,-2,-6,-15,-6,4,16,0,-1
1501622296500828,-3,-5,-3,-1,1,-4,-17,-13
1501622296501799,4,2,0,0,-8,13,23,15
1501622296501799,3,6,4,5,-2,-18,5,1
1501622296501799,-1,1,-1,-3,8,-32,-15,-5
1501622296501799,-4,-5,-8,-6,-2,7,3,2
1501622296506839,-5,-4,1,1,-8,-21,5,-18
1501622296506839,-2,-1,11,9,1,8,1,3
1501622296512834,-1,5,-3,-9,-29,-53,-24,-9
1501622296512834,-3,-2,-5,2,3,-3,-1,4
1501622296525816,4,3,0,-2,7,6,16,11
1501622296525816,0,-3,-3,-3,-2,24,1,-2
1501622296536825,-3,0,8,4,-15,-4,-5,-4
1501622296536825,3,4,4,2,27,-14,-5,-6
1501622296542857,-5,-5,-7,-3,-6,-26,-21,3
1501622296542857,1,-1,-4,-5,-4,58,16,1
1501622296551868,5,4,6,9,15,35,17,10
1501622296551868,3,0,-4,-4,-12,-6,-1,4
1501622296566873,-1,0,-1,-1,-1,-32,-16,-18
1501622296566873,-3,-1,-8,-6,8,-1,-11,7
1501622296572911,-3,-2,3,6,0,-37,16,5
1501622296572911,-6,-6,-5,-1,-18,-2,-10,1
1501622296611884,0,-2,1,0,-2,-2,-4,-5
1501622296611884,-3,-1,-3,-2,-8,-19,-1,8
1501622296619944,-3,-3,-4,-4,-1,40,2,-3
1501622296619944,-1,-2,1,0,0,-18,-1,-3
1501622296619944,-2,2,3,2,-2,-5,-3,-8
1501622296619944,-2,-5,-6,-6,-8,-10,-9,-1
1501622296621914,-5,-5,-1,-2,-1,9,6,4
1501622296621914,3,8,1,-4,-18,-59,-20,-19
1501622296632940,-1,1,-6,1,14,74,-2,13
1501622296632940,3,2,5,5,3,-16,21,7
1501622296641928,-3,3,0,1,2,-8,-9,-1
1501622296641928,-7,-5,-6,-1,-13,-18,-16,-9
1501622296647931,-1,-2,7,0,5,18,12,14
1501622296647931,1,2,0,8,10,6,2,-19
1501622296662942,4,0,-5,1,15,-15,-13,6
1501622296662942,-1,-1,2,1,3,35,13,7
1501622296669980,1,0,-2,-5,-16,-25,-2,-5
1501622296669980,-2,-6,-5,-5,-1,20,6,-2
1501622296678953,0,0,7,1,-7,-34,-9,-11
1501622296678953,1,-1,-2,-2,3,83,36,18
1501622296692973,0,-4,-2,3,2,-44,-1,-1
1501622296692973,-4,-2,4,-1,1,-29,0,-3
1501622296701972,3,3,-13,-8,-4,26,-16,-11
1501622296701972,-2,-4,-8,-8,-15,-35,-3,7
1501622296707978,1,1,-1,0,-2,-13,-7,-7
1501622296707978,-4,-2,1,4,7,19,5,0
1501622296722993,0,-3,0,2,-10,-35,-6,-2
1501622296722993,-4,-4,2,-1,2,8,-6,-1
1501622296729989,0,-1,-1,5,26,-6,4,7
1501622296729989,0,-1,-3,-4,4,20,-1,1
1501622296738968,-2,-2,-3,-2,-11,-9,-4,-8
1501622296738968,1,2,2,0,4,-19,-5,6
1501622296753009,-4,-7,-12,-8,-15,1,-8,-3
1501622296753009,3,-1,-3,-3,-2,-12,5,0
1501622296761987,-6,-1,4,2,2,30,9,1
1501622296761987,7,5,5,2,15,43,10,-2
1501622296768019,-2,-4,-11,-8,-14,-11,-17,-6
1501622296768019,1,4,3,5,7,-3,-6,-7
1501622296783029,2,-3,-4,-5,-6,8,4,1
1501622296783029,-5,-6,-3,1,-4,-7,-13,-9
1501622296790032,4,6,13,6,10,44,18,7
1501622296790032,-3,-3,-3,-3,22,51,3,13
1501622296799038,-3,-4,0,1,-4,-34,-1,-5
1501622296799038,-1,-1,-6,-1,10,25,-12,-2
1501622296813020,3,3,3,-3,-16,-18,13,9
1501622296813020,-2,-1,2,-4,-16,-19,-12,-5
1501622296822027,-1,-1,4,-1,-6,-35,8,1
1501622296822027,-3,-5,-6,-8,-3,2,9,3
1501622296827090,-4,-3,-2,-2,3,-18,-10,-16
1501622296827090,3,5,0,-3,-12,2,3,3
1501622296843071,2,3,4,4,1,7,-2,3
1501622296843071,2,1,-2,0,6,17,5,-6
1501622296850106,-2,-2,0,0,-1,-14,-2,-2
1501622296850106,-2,-3,0,4,11,21,8,9
1501622296859084,0,0,-14,-8,3,32,-18,-1
1501622296859084,-5,0,2,3,-7,-28,6,-13
1501622296872124,1,-1,-2,-3,-4,2,11,11
1501622296872124,-2,0,-3,1,-7,-23,-1,-3
1501622296881105,0,2,5,5,7,-2,-5,-5
1501622296881105,2,-3,-4,1,-1,-11,-4,-2
