timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501625918043227,3,-21,10,1,11,-13,-1,0
1501625918043227,5,-15,-1,-2,-9,-34,-4,-5
1501625918044228,-3,16,-8,-2,-12,7,-7,-5
1501625918044228,-11,12,-2,-4,-21,-5,-2,1
1501625918045206,5,-7,4,-2,23,1,9,0
1501625918045206,-1,-17,-2,1,1,1,6,-6
1501625918046207,4,10,-6,-1,-16,-6,-7,4
1501625918046207,-7,8,-3,1,8,12,6,0
1501625918057235,-17,-12,3,-4,-5,-1,16,-4
1501625918057235,3,-11,5,2,7,-18,-11,4
1501625918065241,-3,9,-7,1,16,17,-25,-12
1501625918065241,-5,6,-2,-3,-16,9,12,3
1501625918072249,0,-8,4,-3,-6,-10,-9,-2
1501625918072249,2,-10,-2,-1,7,-18,30,0
1501625918086232,-4,9,-6,3,34,39,9,-3
1501625918086232,1,7,1,-1,-7,7,-7,3
1501625918096240,4,-11,6,4,18,-10,-9,0
1501625918096240,-1,-5,-5,-3,-11,2,-20,-2
1501625918101238,4,8,-2,0,-8,-4,17,5
1501625918101238,-2,3,0,-3,-3,8,27,-2
1501625918117277,1,-7,3,2,19,17,-23,-4
1501625918117277,3,-2,-3,-4,-26,-17,-10,-6
1501625918125284,-5,1,-3,1,-19,-23,-3,0
1501625918125284,6,6,2,-2,-12,-3,9,6
1501625918165287,-4,-24,8,-3,11,-14,3,-2
1501625918165287,3,-9,0,5,12,-20,-26,-9
1501625918165287,-6,11,-12,0,-8,20,5,-2
1501625918165287,-1,11,5,-1,-5,6,-3,1
1501625918166288,-1,-6,8,1,-7,-15,5,1
1501625918166288,0,-10,-2,-3,-2,-13,12,-1
1501625918169314,4,10,-6,0,-13,2,-1,-1
1501625918169314,-1,3,0,-1,19,11,-11,-2
1501625918178298,-7,-14,0,-6,1,8,9,-5
1501625918178298,2,-16,-4,-1,4,-13,0,0
1501625918184302,0,18,-4,-1,-10,-4,-1,-2
1501625918184302,-4,4,0,-1,5,18,-7,-1
1501625918200349,4,-10,4,-2,24,0,-6,0
1501625918200349,0,-8,-6,-7,-27,-7,-6,0
1501625918206342,-3,8,-6,4,17,11,19,-3
1501625918206342,0,4,5,1,-6,4,12,5
1501625918215347,2,-6,4,-2,1,-12,-10,1
1501625918215347,3,2,-2,1,-4,1,11,-2
1501625918221351,-2,11,-1,-1,0,-5,-29,3
1501625918221351,-4,1,-1,-5,-22,2,20,-1
1501625918238364,7,-11,5,7,22,-13,-11,2
1501625918238364,-4,2,-3,-2,-8,3,0,-4
1501625918244369,-5,9,-8,-12,-45,-24,-8,-4
1501625918244369,-6,-11,1,7,28,13,3,-5
1501625918260379,2,-7,1,-3,-19,-5,-30,-1
1501625918260379,0,3,-1,1,1,-3,-5,-3
1501625918266355,-1,2,-3,-1,12,25,22,4
1501625918266355,-3,-2,-1,-3,-7,-14,-11,0
1501625918275390,-1,-5,1,0,-7,-10,1,1
1501625918275390,-3,0,-2,-3,-12,-4,-13,-2
1501625918281369,-2,2,-2,1,32,32,11,-5
1501625918281369,-1,-4,-3,-4,-15,-3,13,2
1501625918298448,3,-3,1,0,4,-13,14,0
1501625918298448,-1,-2,-3,2,0,-2,9,1
1501625918304410,-3,4,-3,2,8,17,-35,-2
1501625918304410,3,-1,1,2,12,0,13,1
1501625918320393,-4,-3,-3,-7,-28,-10,-37,-3
1501625918320393,6,-1,-1,2,6,4,23,2
