timestamp,x,y,z
1501624615134181,0.581055,-0.813477,0.163574
1501624615158253,0.585938,-0.809082,0.170898
1501624615173264,0.589355,-0.814453,0.16748
1501624615194360,0.59082,-0.80957,0.164551
1501624615218376,0.589355,-0.804199,0.163086
1501624615234349,0.589844,-0.802734,0.166016
1501624615280377,0.581055,-0.8125,0.171875
1501624615281365,0.581055,-0.811035,0.17041
1501624615293428,0.585938,-0.803711,0.170898
1501624615319492,0.587891,-0.807129,0.17334
1501624615337541,0.590332,-0.809082,0.171875
1501624615351496,0.589844,-0.80127,0.16748
1501624615375550,0.584473,-0.806641,0.165039
1501624615404589,0.587402,-0.806152,0.160156
1501624615416551,0.589355,-0.802734,0.163574
1501624615434554,0.586426,-0.803711,0.172852
1501624615457625,0.589844,-0.807129,0.161133
1501624615471634,0.591309,-0.80957,0.166504
1501624615494651,0.588379,-0.806641,0.168945
1501624615517667,0.588867,-0.811523,0.158691
1501624615531677,0.591797,-0.803223,0.161621
1501624615554693,0.586914,-0.805176,0.167969
1501624615577790,0.584473,-0.812988,0.17041
1501624615591799,0.587402,-0.817871,0.167969
1501624615614829,0.585938,-0.813965,0.164551
1501624615637842,0.587891,-0.813477,0.163086
1501624615651890,0.591309,-0.812012,0.154785
1501624615674907,0.589355,-0.811523,0.162109
1501624615697871,0.58252,-0.816895,0.16748
1501624615711885,0.583984,-0.810059,0.168945
1501624615734949,0.583984,-0.811035,0.158203
1501624615757923,0.586426,-0.803223,0.171387
1501624615771933,0.588379,-0.80127,0.164551
1501624615794952,0.586914,-0.79834,0.160156
1501624615818001,0.58252,-0.804199,0.165039
1501624615831963,0.588867,-0.805664,0.16748
1501624615854983,0.587402,-0.807617,0.166016
1501624615876995,0.592773,-0.804199,0.158203
1501624615900066,0.587402,-0.807617,0.169434
1501624615915076,0.580566,-0.81543,0.171387
1501624615937173,0.578613,-0.81543,0.174316
1501624615960189,0.575195,-0.822754,0.172363
1501624615975199,0.572754,-0.827637,0.170898
1501624615997216,0.579102,-0.82373,0.177246
1501624616020232,0.584961,-0.822754,0.175781
1501624616035188,0.57959,-0.819824,0.174316
1501624616057258,0.578125,-0.819336,0.171875
1501624616080274,0.580078,-0.819824,0.174805
1501624616095230,0.581055,-0.812012,0.169922
1501624616117301,0.582031,-0.800781,0.172363
1501624616140261,0.584961,-0.803711,0.172852
1501624616155327,0.585449,-0.80957,0.166016
1501624616177342,0.586914,-0.808105,0.166992
1501624616200360,0.583984,-0.80127,0.165039
1501624616215409,0.582031,-0.812012,0.166504
1501624616237412,0.583984,-0.8125,0.170898
1501624616260473,0.582031,-0.817871,0.175293
1501624616275473,0.583496,-0.817871,0.171875
1501624616297453,0.579102,-0.818848,0.167969
1501624616320486,0.583008,-0.814941,0.177246
1501624616335496,0.578125,-0.817383,0.178223
1501624616357496,0.583496,-0.816406,0.169922
1501624616379512,0.582031,-0.803711,0.171387
1501624616394543,0.583496,-0.807617,0.168945
1501624616416359,0.584473,-0.816406,0.168457
1501624616440473,0.584473,-0.812012,0.166504
1501624616454500,0.585449,-0.802246,0.163086
1501624616476562,0.583496,-0.808105,0.168945
1501624616500541,0.583984,-0.807129,0.178223
1501624616514532,0.581055,-0.810059,0.177246
1501624616536603,0.584473,-0.817383,0.167969
1501624616559702,0.580078,-0.811523,0.177246
1501624616574713,0.585449,-0.81543,0.172852
1501624616596810,0.586426,-0.810059,0.166016
1501624616620772,0.582031,-0.813477,0.173828
1501624616634797,0.58252,-0.812988,0.175781
1501624616656811,0.583496,-0.810059,0.178223
1501624616679813,0.584473,-0.810059,0.169434
1501624616694824,0.583984,-0.812012,0.177246
1501624616716891,0.584961,-0.80957,0.17041
1501624616739911,0.585449,-0.809082,0.170898
1501624616754898,0.584961,-0.810547,0.174805
1501624616776894,0.588867,-0.80957,0.172852
1501624616799954,0.587402,-0.804199,0.175781
1501624616813920,0.583984,-0.803711,0.169922
1501624616836980,0.587402,-0.803711,0.173828
1501624616859997,0.594238,-0.806152,0.169434
1501624616874007,0.597168,-0.801758,0.165527
1501624616897022,0.591309,-0.796875,0.169434
1501624616920039,0.588379,-0.805664,0.178223
1501624616933993,0.587402,-0.806641,0.166016
1501624616957146,0.585449,-0.806641,0.17041
1501624616980163,0.583984,-0.809082,0.171875
1501624616994118,0.584961,-0.810059,0.177734
1501624617017189,0.587891,-0.80957,0.17334
1501624617040206,0.591309,-0.810059,0.166504
1501624617054177,0.584473,-0.811035,0.176758
1501624617077252,0.588867,-0.804688,0.170898
1501624617099267,0.591309,-0.808105,0.174316
1501624617122244,0.592285,-0.806641,0.166016
1501624617137299,0.590332,-0.806152,0.17627
1501624617159313,0.585938,-0.79834,0.165527
1501624617182331,0.588867,-0.803223,0.175781
1501624617197322,0.586426,-0.806641,0.171875
1501624617219300,0.584961,-0.804199,0.170898
1501624617242330,0.589355,-0.803711,0.168945
1501624617256339,0.59082,-0.810059,0.168945
1501624617279363,0.583008,-0.807129,0.17041
1501624617303362,0.587891,-0.813965,0.169434
1501624617316405,0.586426,-0.816406,0.168457
1501624617339387,0.585938,-0.813965,0.165527
1501624617362405,0.585938,-0.811035,0.172852
1501624617376424,0.587402,-0.810547,0.166992
1501624617399484,0.586426,-0.808594,0.17041
1501624617422499,0.587402,-0.811523,0.168945
1501624617436459,0.586914,-0.805176,0.166016
1501624617459526,0.585938,-0.808105,0.172852
1501624617482486,0.587402,-0.812012,0.179199
1501624617496518,0.583984,-0.806641,0.174805
1501624617519570,0.587891,-0.814453,0.169922
1501624617542585,0.586914,-0.812012,0.174316
1501624617556573,0.587891,-0.810547,0.164063
1501624617579570,0.589355,-0.807129,0.171387
1501624617602623,0.591797,-0.804688,0.168945
1501624617616633,0.584473,-0.810547,0.172852
1501624617639654,0.585938,-0.810059,0.17334
1501624617662634,0.589355,-0.810059,0.17041
1501624617676679,0.587402,-0.804688,0.171387
1501624617699695,0.583496,-0.802734,0.171387
1501624617722736,0.584961,-0.810059,0.170898
1501624617736759,0.589844,-0.804688,0.167969
1501624617759819,0.585938,-0.802246,0.169434
1501624617782835,0.585449,-0.808594,0.168457
1501624617796844,0.589355,-0.808594,0.157227
1501624617819854,0.594238,-0.811035,0.158691
1501624617842875,0.588379,-0.811523,0.168945
1501624617856886,0.588867,-0.808105,0.17627
1501624617879937,0.585938,-0.804199,0.166992
1501624617903002,0.583984,-0.811523,0.177734
1501624617917059,0.588379,-0.808105,0.172852
1501624617939199,0.588867,-0.801758,0.172852
1501624617962159,0.584961,-0.806641,0.172852
1501624617977228,0.587402,-0.811035,0.169922
1501624617999242,0.585938,-0.802734,0.166016
1501624618022255,0.586426,-0.810547,0.166016
1501624618037225,0.589355,-0.809082,0.168945
1501624618059281,0.589844,-0.810547,0.162109
1501624618082303,0.59082,-0.8125,0.169922
1501624618097310,0.584961,-0.807129,0.173828
1501624618119327,0.585938,-0.804199,0.165039
1501624618142286,0.586426,-0.814941,0.165039
1501624618157308,0.586426,-0.809082,0.171387
1501624618179327,0.588867,-0.810547,0.167969
