timestamp,x,y,z
1501622966252720,-1.1875,1.75,-0.875
1501622966275877,-0.6875,1.75,-1.125
1501622966290935,-0.25,1,-1
1501622966312902,-0.5625,1.5,-0.9375
1501622966335925,-0.5,0.9375,-0.8125
1501622966350936,-0.9375,0.6875,-0.9375
1501622966373075,-0.25,0.5625,-0.9375
1501622966413129,-1.0625,0.5,-1.4375
1501622966414129,-1,0.1875,-1.875
1501622966434159,0.25,-1.125,-1
1501622966449157,-0.5,-1.375,-1.3125
1501622966474188,-1.0625,-0.5,-1.3125
1501622966494251,-0.5625,-0.1875,-0.75
1501622966530262,0,0.5625,-0.375
1501622966540312,-0.8125,2,-0.1875
1501622966554334,-1,2.25,-0.5
1501622966575310,-0.25,1.1875,-0.375
1501622966591319,0,0.375,-0.25
1501622966614321,0.125,-0.5,0
1501622966635337,0,-1.25,0
1501622966651347,-0.125,-1.4375,-0.0625
1501622966673362,-0.125,-0.8125,-0.1875
1501622966695378,0.1875,-0.5,0.0625
1501622966711390,-0.0625,-0.375,-0.1875
1501622966733408,-0.0625,-0.5,-0.1875
1501622966754433,-0.4375,0.125,-0.25
1501622966771448,-0.3125,0.25,-0.1875
1501622966794466,0.3125,0.375,0.0625
1501622966815480,-0.25,0.5,-0.0625
1501622966831564,-0.8125,0.625,-0.25
1501622966853590,-0.1875,0.25,-0.1875
1501622966874603,-0.0625,0.125,-0.125
1501622966891620,0.125,0.0625,0.0625
1501622966913650,0.125,0.375,0.25
1501622966934684,-0.6875,1.0625,-0.375
1501622966951674,-0.5,1,-0.3125
1501622966973659,-0.1875,0.6875,-0.375
1501622966994692,-0.3125,0.0625,-0.25
1501622967017741,0.1875,-0.4375,-0.0625
1501622967033752,0.375,-0.9375,0.1875
1501622967054828,-0.0625,-0.1875,0.125
1501622967071892,-0.4375,0.3125,0.0625
1501622967093881,0.5625,0.1875,0
1501622967114911,0.25,-0.375,-0.0625
1501622967130909,0.375,-0.125,-0.25
1501622967153925,-0.375,-0.25,-0.375
1501622967175939,0.125,-0.75,-0.25
1501622967190965,0.8125,-0.6875,0.1875
1501622967220972,0.375,-0.25,0.25
1501622967235993,-0.3125,0,0.25
1501622967250993,0.25,0.375,0.5625
1501622967274010,-0.0625,0.3125,0.4375
1501622967296080,0.125,-0.4375,0.25
1501622967311048,-0.4375,0,0.0625
1501622967333108,-0.625,0.5625,-0.25
1501622967356100,0.8125,-0.0625,0.25
1501622967371130,0.125,0.875,-0.375
1501622967393153,-0.6875,0.75,-0.5625
1501622967416126,0.6875,-0.4375,-0.1875
1501622967431137,-0.1875,-0.8125,-0.25
1501622967453191,-1,-0.625,-0.625
1501622967475169,0.3125,-0.8125,-0.0625
1501622967490165,0.875,-0.5625,0.0625
1501622967513206,-0.5625,-0.3125,-0.0625
1501622967535252,-0.1875,0.0625,0.125
1501622967558375,0.4375,0.75,0.5625
1501622967573416,0,0.875,0.25
1501622967595457,-0.25,0.5,-0.125
1501622967618551,0.0625,-0.25,-0.25
1501622967633569,0.625,-0.625,-0.125
1501622967655583,0.625,-1.0625,-0.375
1501622967678558,0.3125,-1.25,-0.5625
1501622967693601,0.1875,-0.8125,-0.625
1501622967715626,0.1875,-0.875,-0.75
1501622967738586,0,-0.5625,-0.75
