timestamp,x,y,z,w
1501623925436114,-0.0830688,0.562195,-0.6698,-0.478027
1501623925459131,-0.083374,0.562256,-0.669617,-0.478088
1501623925482168,-0.083374,0.562256,-0.669617,-0.478088
1501623925497178,-0.083374,0.562256,-0.669617,-0.478088
1501623925519166,-0.083374,0.562256,-0.669617,-0.478088
1501623925542294,-0.0831299,0.562378,-0.669556,-0.478027
1501623925557305,-0.0828857,0.5625,-0.669556,-0.477966
1501623925611401,-0.0825806,0.562622,-0.669495,-0.477966
1501623925612372,-0.0825806,0.562622,-0.669495,-0.477966
1501623925621377,-0.0826416,0.562439,-0.669617,-0.478027
1501623925639370,-0.0826416,0.562439,-0.669617,-0.478027
1501623925663443,-0.0826416,0.562378,-0.669617,-0.478027
1501623925680432,-0.0826416,0.562439,-0.669617,-0.478027
1501623925722452,-0.0826416,0.562439,-0.669617,-0.478027
1501623925722452,-0.0826416,0.562439,-0.669617,-0.478027
1501623925736430,-0.0825806,0.562439,-0.669556,-0.478088
1501623925759506,-0.0823975,0.562622,-0.669434,-0.478149
1501623925781522,-0.0823975,0.562622,-0.669434,-0.478149
1501623925796535,-0.0823975,0.562622,-0.669434,-0.478149
1501623925819550,-0.0823975,0.562561,-0.669434,-0.478149
1501623925841565,-0.0823975,0.562622,-0.669434,-0.478149
1501623925856575,-0.0823975,0.562622,-0.669434,-0.478088
1501623925879593,-0.0823364,0.562439,-0.669495,-0.47821
1501623925901575,-0.0820313,0.562378,-0.669495,-0.478333
1501623925916569,-0.081665,0.562378,-0.669495,-0.478394
1501623925939633,-0.0814209,0.562317,-0.669495,-0.478516
1501623925961650,-0.0814209,0.562317,-0.669495,-0.478516
1501623925976659,-0.0814209,0.562317,-0.669495,-0.478516
1501623925999620,-0.0814209,0.562256,-0.669495,-0.478516
1501623926021660,-0.0814209,0.562256,-0.669556,-0.478516
1501623926035670,-0.0814209,0.562256,-0.669556,-0.478516
1501623926059778,-0.0814209,0.562256,-0.669495,-0.478516
1501623926081845,-0.0814819,0.562256,-0.669495,-0.478577
1501623926095857,-0.0814819,0.562256,-0.669495,-0.478577
1501623926119844,-0.0814819,0.562256,-0.669495,-0.478577
1501623926141833,-0.081604,0.562073,-0.669556,-0.478699
1501623926155893,-0.0814209,0.561951,-0.669617,-0.47876
1501623926179885,-0.0810547,0.561768,-0.6698,-0.478821
1501623926201882,-0.0805664,0.561584,-0.669922,-0.478943
1501623926215885,-0.0800781,0.561584,-0.669861,-0.479126
1501623926239928,-0.079834,0.561401,-0.669983,-0.479187
1501623926261972,-0.079834,0.561401,-0.669983,-0.479187
1501623926275984,-0.079834,0.561401,-0.669983,-0.479187
1501623926298976,-0.0800781,0.561584,-0.6698,-0.479187
1501623926322016,-0.0803833,0.561768,-0.669617,-0.479187
1501623926337972,-0.0806885,0.561768,-0.669495,-0.479248
1501623926358985,-0.0806885,0.561829,-0.669495,-0.479248
1501623926382029,-0.0807495,0.561829,-0.669495,-0.479309
1501623926398016,-0.0807495,0.561829,-0.669434,-0.479309
1501623926419053,-0.0807495,0.561829,-0.669434,-0.479309
1501623926442100,-0.0807495,0.561829,-0.669434,-0.479309
1501623926458058,-0.0807495,0.561829,-0.669434,-0.479309
1501623926479095,-0.0807495,0.561829,-0.669434,-0.479309
1501623926502206,-0.0807495,0.561829,-0.669434,-0.479309
