timestamp,roll,pitch,yaw
1501625553640188,-1.14882,-0.451292,3.13391
1501625553655279,-1.14882,-0.451292,3.13391
1501625553675376,-1.14879,-0.451266,3.13393
1501625553698427,-1.14876,-0.451482,3.13359
1501625553713437,-1.14905,-0.451865,3.13331
1501625553735470,-1.14883,-0.452135,3.13283
1501625553775516,-1.14883,-0.452135,3.13283
1501625553776483,-1.14883,-0.452135,3.13283
1501625553796510,-1.14883,-0.452135,3.13283
1501625553818615,-1.14879,-0.452024,3.13276
1501625553836594,-1.14879,-0.452024,3.13276
1501625553856632,-1.14882,-0.45205,3.13275
1501625553892700,-1.14882,-0.45205,3.13275
1501625553917721,-1.14878,-0.451939,3.13268
1501625553922723,-1.14878,-0.451939,3.13268
1501625553937697,-1.14879,-0.451867,3.13279
1501625553953784,-1.14879,-0.451867,3.13279
1501625553975834,-1.14875,-0.451756,3.13271
1501625553996856,-1.14858,-0.451739,3.13269
1501625554013850,-1.14858,-0.451739,3.13269
1501625554035828,-1.14858,-0.451739,3.13269
1501625554056900,-1.14861,-0.451764,3.13267
1501625554073857,-1.14857,-0.451653,3.1326
1501625554095886,-1.14857,-0.451653,3.1326
1501625554116939,-1.14858,-0.451581,3.13271
1501625554133930,-1.14875,-0.451598,3.13274
1501625554163015,-1.14871,-0.451487,3.13267
1501625554177063,-1.14871,-0.451487,3.13267
1501625554194229,-1.14871,-0.451487,3.13267
1501625554216279,-1.14873,-0.451415,3.13278
1501625554237433,-1.14873,-0.451415,3.13278
1501625554259529,-1.14871,-0.451487,3.13267
1501625554282608,-1.14873,-0.451415,3.13278
1501625554297586,-1.14873,-0.451415,3.13278
1501625554319652,-1.14869,-0.451304,3.13271
1501625554336661,-1.14869,-0.451304,3.13271
1501625554357682,-1.14869,-0.451304,3.13271
1501625554379640,-1.14869,-0.451304,3.13271
1501625554395665,-1.14865,-0.451193,3.13263
1501625554417666,-1.14865,-0.451193,3.13263
1501625554439681,-1.14866,-0.451121,3.13275
1501625554455692,-1.14866,-0.451121,3.13275
1501625554476707,-1.14869,-0.451146,3.13273
1501625554499779,-1.14865,-0.451036,3.13266
1501625554515788,-1.14865,-0.451036,3.13266
1501625554538871,-1.14865,-0.451036,3.13266
1501625554559904,-1.14847,-0.451019,3.13263
1501625554575858,-1.14843,-0.450908,3.13256
1501625554598885,-1.14844,-0.450836,3.13267
1501625554619942,-1.14844,-0.450836,3.13267
1501625554636005,-1.14844,-0.450836,3.13267
1501625554659057,-1.14847,-0.450861,3.13266
1501625554680077,-1.14843,-0.45075,3.13258
1501625554696087,-1.14843,-0.45075,3.13258
1501625554719103,-1.14826,-0.450733,3.13256
1501625554740112,-1.14826,-0.450733,3.13256
1501625554756124,-1.14822,-0.450622,3.13249
1501625554779186,-1.1484,-0.450567,3.13262
1501625554800162,-1.1484,-0.450567,3.13262
1501625554816151,-1.14837,-0.450456,3.13255
1501625554838187,-1.14825,-0.450647,3.13247
1501625554860234,-1.14825,-0.450647,3.13247
1501625554876290,-1.14825,-0.450647,3.13247
1501625554898388,-1.14807,-0.45063,3.13244
