timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501623520245846,-5,-7,-4,-4,3,8,6,-1
1501623520245846,6,1,-3,-4,-5,-4,-5,-4
1501623520246846,1,3,2,2,1,3,5,1
1501623520246846,2,1,2,1,7,34,11,2
1501623520246846,0,-1,-1,-3,2,13,10,3
1501623520246846,-10,-5,-1,-2,-3,9,-4,1
1501623520249907,11,2,-2,-1,1,3,6,-4
1501623520249907,-4,-4,-2,0,-6,-9,-4,-2
1501623520257912,-1,0,-1,-1,1,19,2,-2
1501623520257912,-6,-9,0,0,6,1,9,-1
1501623520265918,2,3,1,0,-4,-16,-16,-2
1501623520265918,1,-1,-1,-1,3,8,0,-1
1501623520271892,-1,-1,1,1,-2,-12,-14,2
1501623520271892,1,6,0,-3,-7,-13,-4,0
1501623520286875,-8,-5,-5,-3,0,4,10,3
1501623520286875,-1,-3,-4,-3,0,-8,-14,-9
1501623520295940,-7,-1,-1,1,-2,-19,-9,-2
1501623520295940,-1,2,3,5,0,-19,1,-4
1501623520310891,7,2,0,0,2,18,2,4
1501623520310891,-3,1,-1,-3,2,1,5,-1
1501623520317897,-5,-5,-1,1,-1,-9,0,0
1501623520317897,0,0,-3,-5,-3,-5,-3,-1
1501623520355925,5,6,-1,-2,0,23,4,1
1501623520355925,-3,-10,-3,0,-2,10,-1,3
1501623520363958,-5,2,-2,-2,-9,-28,-19,-6
1501623520363958,8,3,0,1,4,8,18,2
1501623520365955,-5,-5,-2,-2,-5,1,-26,0
1501623520365955,1,3,1,-2,-3,-2,1,-3
1501623520365955,-2,-1,-2,-2,-2,17,9,0
1501623520365955,-5,-5,-1,-5,-6,-18,-5,-2
1501623520377944,6,2,1,1,5,7,10,2
1501623520377944,-1,0,-1,-1,-3,-7,-2,-2
1501623520384944,-7,-12,-3,-2,5,21,1,-1
1501623520384944,3,8,1,-1,-2,-23,-13,-3
1501623520391976,-12,-8,0,2,1,1,11,-2
1501623520391976,5,2,-4,-3,-1,-14,-6,9
1501623520406988,7,9,5,2,1,-1,7,-1
1501623520406988,-9,-6,-7,-5,-13,-51,-27,-7
1501623520413992,4,-3,1,3,2,9,-1,-1
1501623520413992,-1,-1,1,-6,-10,3,-2,-4
1501623520423000,1,-2,-1,-1,11,21,10,3
1501623520423000,-1,-4,0,-1,-1,8,-6,-1
1501623520437997,5,8,0,-2,3,13,8,7
1501623520437997,-2,1,-2,0,-1,-4,-4,-5
1501623520444014,1,3,0,0,-6,-24,-6,1
1501623520444014,-1,-2,1,3,8,21,3,4
1501623520452019,-2,-6,-2,-2,2,-1,5,-2
1501623520452019,-1,0,1,1,1,-5,-7,-4
1501623520467061,8,8,4,2,8,50,26,5
1501623520467061,-7,-4,-2,1,5,-1,5,0
1501623520475039,5,0,-1,-5,-12,-24,-8,-3
1501623520475039,-7,-6,-5,-5,-5,-44,-15,-2
1501623520483017,-5,-3,-3,-3,-6,-28,-6,-3
1501623520483017,-1,-2,0,-1,1,7,-1,7
1501623520498054,-5,-5,0,3,1,4,3,0
1501623520498054,-1,1,3,1,6,-6,-1,-6
1501623520504036,-7,-2,-3,-5,-6,-5,-9,-4
1501623520504036,10,5,0,0,1,19,-3,-1
1501623520512096,-4,1,-3,-1,-4,-22,-8,-3
1501623520512096,-11,-14,-5,2,1,-1,-2,-2
1501623520527105,19,13,3,-3,0,-4,-3,2
1501623520527105,-3,-3,-2,-1,-1,10,9,-2
1501623520534111,1,0,1,1,0,-2,0,-1
1501623520534111,3,0,1,3,3,11,5,0
1501623520543089,-10,-11,-5,-4,-4,-14,-5,-2
1501623520543089,0,1,0,1,-1,1,1,-3
1501623520557094,0,0,-2,-4,-5,-28,-13,-4
1501623520557094,0,1,1,4,8,21,16,4
1501623520566072,-1,0,0,2,-7,-25,-11,-2
1501623520566072,-7,-4,-6,-5,4,12,-4,-4
1501623520572107,-1,5,-1,0,0,-15,6,0
1501623520572107,1,0,-5,-10,-19,-69,-56,-13
1501623520587094,2,-9,0,5,10,17,9,7
1501623520587094,4,3,2,-3,-6,20,22,1
1501623520594120,-5,-2,-1,-3,-5,-20,-17,-9
1501623520594120,0,2,-1,-1,8,40,11,7
1501623520603126,-3,-2,-1,3,1,5,-11,-4
1501623520603126,-2,-1,-2,-1,4,4,0,0
1501623520617137,0,-2,2,0,-1,28,18,1
1501623520617137,7,10,3,0,-3,0,9,2
1501623520626142,-10,-8,-4,-2,0,-1,4,-5
1501623520626142,11,15,5,4,6,23,15,4
1501623520632147,-1,2,-6,-7,-15,-32,-27,-6
1501623520632147,-1,1,3,4,8,33,15,-3
1501623520647157,0,-6,-1,-3,2,29,6,7
1501623520647157,-15,-14,-5,0,-1,-5,-13,-5
1501623520654162,6,3,-1,-4,-4,-7,-21,0
1501623520654162,4,1,1,2,7,32,15,1
1501623520663169,-7,-1,-4,-1,-9,-45,-22,-4
1501623520663169,-1,-2,0,1,-4,-16,15,-2
1501623520677150,-6,-7,-3,-3,2,0,-11,1
1501623520677150,-1,-12,-3,1,5,40,11,4
1501623520686157,2,7,0,-3,-8,-14,-14,-7
1501623520686157,0,-3,-2,-4,-5,-21,-4,5
1501623520692160,2,2,1,1,2,-8,-9,1
1501623520692160,-9,-3,-3,-3,-9,-37,-9,-5
1501623520707200,12,6,1,0,2,36,15,-2
1501623520707200,7,8,3,2,7,7,2,6
1501623520714205,-8,-11,-2,2,-1,-20,-21,-9
1501623520714205,-1,-1,-3,0,-1,3,-4,0
1501623520729217,-6,-3,-2,-2,-3,-12,-13,-3
1501623520729217,-4,-9,-6,-6,-6,2,10,-6
1501623520737194,12,9,3,4,18,70,41,8
1501623520737194,3,4,1,-3,-2,-1,-7,4
1501623520746203,-5,-4,-1,-1,-8,-48,4,0
1501623520746203,3,2,2,4,6,17,-27,-5
1501623520752208,-16,-6,-2,-4,-4,45,3,0
1501623520752208,21,7,2,-2,-2,-27,-22,0
1501623520767220,0,7,-1,-5,-3,15,32,-1
1501623520767220,-1,-2,0,-2,-13,-37,-10,-1
1501623520774219,-1,-6,-3,-2,4,-9,28,-1
1501623520774219,-9,-4,-3,2,7,8,-6,12
1501623520789229,-2,-4,-1,-1,-2,-2,23,-3
1501623520789229,4,2,-2,1,0,12,-9,-2
1501623520797263,1,4,-2,-1,-12,-54,-14,-8
1501623520797263,-1,-1,4,3,12,59,50,-1
1501623520806242,-2,-1,-3,-7,-10,-25,-38,-7
1501623520806242,-9,-7,-5,-5,-4,-7,9,0
1501623520812400,4,5,4,1,2,11,7,2
1501623520812400,-11,-8,-4,-3,-2,-13,-18,-9
1501623520827425,13,12,0,2,2,-1,-18,2
1501623520827425,-1,-2,-2,-1,-4,-31,-3,-5
1501623520834432,2,-6,-3,-4,-2,39,52,14
1501623520834432,-7,3,1,0,-5,3,49,-5
