timestamp,x,y,z
1501624431925846,-2.4375,-4,-1.4375
1501624431947874,-2.5625,-0.6875,0.9375
1501624431970891,-2,2.75,2.4375
1501624431987902,-2.625,4.6875,3.1875
1501624432008922,-2.4375,5.6875,2.625
1501624432032935,0,6.8125,2.25
1501624432077971,-0.6875,7.125,1.3125
1501624432079971,0.875,7.875,0
1501624432092964,1.4375,7.9375,1.0625
1501624432109989,0.125,7.5625,1.6875
1501624432130003,1.25,7.3125,0.875
1501624432153020,2.125,6.5625,1.375
1501624432196036,1.375,5.5625,0.9375
1501624432206056,1.125,4.625,0.75
1501624432212060,1.6875,3.0625,0.875
1501624432227058,1.1875,1.75,1.8125
1501624432250082,0.625,0.375,2.8125
1501624432271102,-0.9375,-1.625,4.3125
1501624432287114,0.0625,-2.375,4.75
1501624432309130,1.125,-2.9375,4.375
1501624432331134,0.125,-2.9375,2.25
1501624432347156,1.0625,-2.875,0.25
1501624432369171,1.5625,-3,-1.3125
1501624432391175,1.6875,-2.125,-1.75
1501624432407260,0.9375,-1.9375,-2
1501624432429214,1.1875,-1.6875,-1.375
1501624432450234,2.125,-1.5625,-0.5625
1501624432467241,2.125,-1.125,0.25
1501624432489260,0.6875,-0.75,1.5625
1501624432510271,-0.75,-1.5,2.75
1501624432527284,-0.75,-1.8125,2.25
1501624432549286,0.25,-2,2.9375
1501624432572315,-0.5625,-1.5625,2.4375
1501624432587314,-0.125,-1.1875,1.25
1501624432609329,-0.5,-0.9375,0.0625
1501624432632358,-0.3125,-0.8125,-0.125
1501624432647368,0.625,-0.5,-0.4375
1501624432669386,0.5625,-0.5,-0.1875
1501624432692402,-0.25,-0.625,-0.1875
1501624432707400,-0.3125,-0.8125,0.125
1501624432729426,-0.125,-0.9375,0.375
1501624432752429,-0.125,-1.3125,0.8125
1501624432767440,0,-0.9375,1.6875
1501624432789469,-0.4375,-0.8125,2.4375
1501624432812485,-0.375,-0.75,3.625
1501624432828496,0.6875,-0.6875,4.75
1501624432849498,1.5625,-0.9375,4.0625
1501624432872528,-1,-1.0625,0.5625
1501624432887538,-1.9375,0.1875,-1
1501624432909540,-0.6875,0.6875,-0.625
1501624432932570,0.75,0.625,-0.4375
1501624432947580,0.3125,0.9375,-0.5625
1501624432969596,-1.0625,1.125,-0.75
1501624432992613,-0.4375,0.4375,-1.0625
1501624433007610,0.375,0.375,-1.125
1501624433029636,0.875,0.1875,-0.6875
1501624433051654,1.0625,0.6875,-0.3125
1501624433072674,0.4375,0.5,-0.0625
1501624433089681,0.0625,0.5,0
1501624433111697,0.8125,0,0.125
1501624433132711,0.8125,0,0.75
1501624433149723,-0.8125,-0.375,0.3125
1501624433171739,-0.75,-0.3125,0.625
1501624433194755,-0.1875,-0.5,0.6875
1501624433217772,0.5625,-0.625,1.3125
1501624433231768,-0.8125,-0.125,1.125
1501624433254798,-1.0625,0.0625,1
1501624433277804,-0.3125,0,0.9375
1501624433291826,0.4375,0.0625,1.0625
1501624433314841,-0.1875,-0.3125,0.8125
1501624433337858,-0.3125,-0.5,0.5
1501624433351855,-0.1875,-0.6875,0.125
1501624433374883,0.3125,-0.5625,-0.125
1501624433397899,0.1875,-0.25,-0.4375
1501624433411895,-0.25,-0.0625,-0.5
1501624433434925,-0.25,-0.0625,-0.25
1501624433457929,0.625,0.0625,-0.0625
1501624433471940,0.75,-0.125,0.375
1501624433494954,0.125,-0.0625,0.375
1501624433517984,-0.375,-0.0625,0
1501624433531993,0.125,-0.0625,-0.1875
1501624433555010,0.9375,-0.3125,-0.3125
1501624433578026,1.125,-0.25,-0.1875
1501624433599041,0.5,-0.125,-0.3125
1501624433615053,0.6875,-0.25,-0.25
1501624433638073,1.0625,-0.0625,0
1501624433659072,0.625,0.3125,-0.1875
1501624433675095,0.3125,0.3125,-0.25
1501624433698112,0.0625,0.125,-0.1875
1501624433719126,0.125,0.125,-0.1875
1501624433735139,0,0.0625,0.0625
1501624433758154,0,-0.375,0.375
1501624433779169,0.3125,-0.5625,0.5
1501624433794180,0.625,-0.25,0.8125
1501624433817196,-0.0625,-0.3125,0.6875
1501624433839216,-0.1875,-0.0625,0.3125
1501624433854208,0.1875,0,0.25
1501624433877226,-0.375,0.25,0.125
1501624433899253,-0.6875,0.0625,-0.125
1501624433914264,-0.1875,0,-0.125
1501624433937285,0.5,-0.3125,0.0625
1501624433959297,0.5625,-0.375,-0.0625
1501624433974308,0.125,-0.6875,-0.3125
1501624433997323,0.3125,-0.25,-0.5625
1501624434020339,0.875,-0.0625,-0.25
1501624434034337,0.5625,-0.0625,-0.1875
1501624434057413,-0.4375,0.375,-0.25
1501624434080382,-0.3125,0.375,0.0625
1501624434094409,0,0.0625,0.3125
1501624434117407,0.125,-0.125,0.125
1501624434140412,0.3125,0,0.5
1501624434154423,-0.5625,-0.125,0.375
1501624434177450,0.1875,-0.375,0.5
1501624434200467,0.8125,-0.5,0.5
1501624434214463,0.375,-0.375,0.5625
