timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501624615286424,6,1,4,-5,-48,-41,-21,0
1501624615286424,-7,1,-2,-2,-1,-8,11,-3
1501624615287369,-1,2,-7,-4,0,25,-2,-1
1501624615287369,9,-2,9,7,25,4,20,-8
1501624615288426,6,4,-6,-2,-3,-3,1,3
1501624615288426,0,-5,4,2,6,-3,3,-2
1501624615288426,9,-1,1,-2,-14,-7,18,0
1501624615288426,-11,5,1,-4,-20,-31,-43,1
1501624615299393,-3,-9,-4,3,25,38,-1,0
1501624615299393,5,6,-2,-5,-4,18,2,-1
1501624615317472,-9,-5,-2,-1,-13,-37,-22,4
1501624615317472,1,6,1,-5,-21,-34,-15,-6
1501624615319492,5,-2,2,7,13,-10,-16,0
1501624615319492,-10,-11,-5,1,18,16,-7,-3
1501624615329494,-5,5,4,-3,-10,4,-14,-6
1501624615329494,4,-2,-10,0,-3,3,7,5
1501624615338486,6,12,0,-6,-3,28,15,-11
1501624615338486,-2,2,2,-5,-39,-30,6,15
1501624615346499,5,-4,-2,3,24,-18,-14,-7
1501624615346499,8,-3,2,-1,-3,26,23,3
1501624615361503,-2,5,2,4,6,5,1,-4
1501624615361503,9,2,-2,0,-19,-16,-9,-3
1501624615367522,-7,-3,3,-2,6,-8,13,4
1501624615367522,-12,-2,-7,-2,5,27,-5,0
1501624615414540,0,-2,-2,0,8,-29,-10,3
1501624615414540,-8,-8,4,1,1,-2,-8,-7
1501624615415542,2,2,-9,-6,-14,10,18,-1
1501624615415542,13,-3,-3,-6,-21,-30,-1,3
1501624615416551,-19,-6,6,4,44,27,-13,-2
1501624615416551,24,8,2,-2,-38,2,-14,2
1501624615419543,6,11,6,1,3,-26,3,3
1501624615419543,-5,-1,3,4,5,6,-2,-2
1501624615426548,-5,1,-7,-6,10,40,27,4
1501624615426548,-6,-4,-3,-3,-18,-50,5,8
1501624615435555,7,-4,5,5,30,52,13,-6
1501624615435555,1,9,-2,-6,-18,-3,3,-13
1501624615441559,2,-6,-12,-5,-73,-85,-10,2
1501624615441559,-11,-2,1,8,82,44,-16,-4
1501624615458573,-1,-2,-5,-4,-23,-20,-14,0
1501624615458573,-8,4,-4,-1,24,21,5,-4
1501624615464631,5,0,1,-3,-22,-6,13,-9
1501624615464631,-17,-1,-5,-3,0,18,3,-16
1501624615479586,-8,-7,-2,-5,-30,-46,-12,2
1501624615479586,5,-4,3,5,28,30,2,-4
1501624615486645,-2,2,1,0,8,33,5,-3
1501624615486645,-5,-2,-9,-6,-11,-17,-5,1
1501624615495597,-5,-4,5,1,-11,-13,-13,-6
1501624615495597,-4,-4,-4,-3,-5,5,2,1
1501624615501658,7,9,-1,-1,-2,11,-11,6
1501624615501658,1,-4,-3,-2,14,-6,-9,-5
1501624615518652,-3,-2,-4,-1,23,35,16,-2
1501624615518652,6,3,4,1,-19,-26,-11,6
1501624615524673,1,-10,2,4,1,-9,4,-1
1501624615524673,15,9,2,-1,3,32,32,14
1501624615539683,-5,-3,-3,-6,-31,-56,-1,-9
1501624615539683,-1,-9,-1,2,13,15,-17,0
1501624615546640,-18,-5,-6,-3,21,36,1,2
1501624615546640,-1,-1,-1,-5,-39,-21,2,-3
1501624615555653,1,-2,-4,1,37,16,4,4
1501624615555653,-16,2,1,-1,-3,-7,-29,3
1501624615561724,-1,-2,0,-1,0,11,4,-8
1501624615561724,-3,-4,-2,-2,-10,-9,-6,3
1501624615577790,0,1,-4,-1,-18,-2,6,0
1501624615577790,-9,-5,5,2,-1,-41,-5,-5
1501624615584773,12,6,0,0,4,-3,-46,0
1501624615584773,5,0,3,5,5,-19,-36,-4
1501624615598763,-7,-4,-2,-1,0,33,13,-3
1501624615598763,-1,2,-5,-3,-1,4,7,3
1501624615606771,-1,-6,0,1,-13,-6,13,-3
1501624615606771,-3,-1,-2,-2,25,20,7,4
1501624615615810,7,0,0,2,-1,-26,-29,3
1501624615615810,14,3,-6,-3,-25,-2,2,2
1501624615621814,1,1,3,4,39,13,21,3
1501624615621814,0,1,0,-3,-27,-3,18,1
1501624615638840,-8,1,2,0,4,-11,-25,-7
1501624615638840,-5,-1,-5,-4,-13,-21,9,-12
1501624615643885,10,1,0,-1,-3,-3,-29,-3
1501624615643885,5,1,-3,-1,-6,11,14,0
1501624615658896,3,0,1,-4,-12,-8,-10,-5
1501624615658896,-11,-3,0,0,36,22,39,0
1501624615666901,-3,2,0,0,-28,-18,8,-7
1501624615666901,-4,-6,3,1,-14,-28,-29,2
1501624615675867,2,7,3,5,18,8,-16,6
1501624615675867,-3,-4,-3,1,6,15,-6,-2
1501624615681912,0,2,-1,-3,-1,-1,8,4
1501624615681912,3,-1,0,2,15,16,27,5
1501624615697871,-7,-6,-5,-4,10,38,9,-1
1501624615697871,19,-3,-4,-8,-45,-49,-19,6
1501624615703885,7,0,5,1,-6,-16,-9,-10
1501624615703885,-6,-3,-1,-1,-1,5,-3,-6
1501624615718938,2,0,-5,-2,0,11,4,5
1501624615718938,-2,-3,-4,-2,6,18,11,2
1501624615726944,0,-5,2,1,-8,-19,30,2
1501624615726944,-2,0,1,-3,-10,-12,-10,-5
1501624615735895,3,1,6,5,4,-21,-10,1
1501624615735895,-4,4,5,0,5,17,-4,-1
1501624615741955,-14,-6,-7,-2,3,10,-3,-5
1501624615741955,-2,-1,2,1,-3,0,1,-1
1501624615757923,8,6,-1,0,7,21,19,3
1501624615757923,-1,-2,-1,-1,-16,-26,-17,-5
