timestamp,roll,pitch,yaw
1501625223279631,-1.19669,-0.710505,2.98157
1501625223302705,-1.19669,-0.710505,2.98157
1501625223317718,-1.19669,-0.710505,2.98157
1501625223342713,-1.1964,-0.710112,2.98089
1501625223362745,-1.19587,-0.710001,2.98034
1501625223377815,-1.19593,-0.710235,2.97984
1501625223431815,-1.1956,-0.710469,2.9793
1501625223433856,-1.19538,-0.710992,2.97871
1501625223445946,-1.19485,-0.711312,2.97798
1501625223463919,-1.19476,-0.711886,2.97735
1501625223483934,-1.19453,-0.712134,2.97645
1501625223499010,-1.19377,-0.712182,2.97513
1501625223550101,-1.19328,-0.712007,2.97423
1501625223560110,-1.19296,-0.711937,2.97374
1501625223566056,-1.19288,-0.711904,2.97354
1501625223581081,-1.19267,-0.711862,2.97347
1501625223604083,-1.19271,-0.711901,2.97347
1501625223625241,-1.19271,-0.711901,2.97347
1501625223641249,-1.19271,-0.711901,2.97347
1501625223664325,-1.19272,-0.711812,2.97359
1501625223685363,-1.19271,-0.711901,2.97347
1501625223708379,-1.19267,-0.711862,2.97347
1501625223724416,-1.19297,-0.711961,2.97328
1501625223745568,-1.19277,-0.712032,2.97262
1501625223761527,-1.19272,-0.711764,2.9721
1501625223784563,-1.19233,-0.71166,2.97141
1501625223797551,-1.19167,-0.711393,2.97057
1501625223820621,-1.19122,-0.711168,2.96979
1501625223843638,-1.19078,-0.710942,2.96901
1501625223865652,-1.19052,-0.710734,2.96877
1501625223880623,-1.19052,-0.710734,2.96877
1501625223903682,-1.19046,-0.710613,2.96868
1501625223925697,-1.19046,-0.710613,2.96868
1501625223940709,-1.19025,-0.710571,2.96861
1501625223963669,-1.19024,-0.710659,2.96849
1501625223985741,-1.19024,-0.710659,2.96849
1501625224000716,-1.19024,-0.710659,2.96849
1501625224023748,-1.19027,-0.710698,2.96849
1501625224045865,-1.19027,-0.710698,2.96849
1501625224060877,-1.19027,-0.710698,2.96849
1501625224082894,-1.19027,-0.710698,2.96849
1501625224105905,-1.18976,-0.710497,2.96806
1501625224120917,-1.18974,-0.710585,2.96794
1501625224142936,-1.18974,-0.710585,2.96794
1501625224165951,-1.18974,-0.710585,2.96794
1501625224180903,-1.18954,-0.710543,2.96787
1501625224202977,-1.18957,-0.710582,2.96787
1501625224225994,-1.18957,-0.710582,2.96787
1501625224241004,-1.18936,-0.71054,2.96781
1501625224263018,-1.18936,-0.71054,2.96781
1501625224285992,-1.18936,-0.71054,2.96781
1501625224301049,-1.18936,-0.71054,2.96781
1501625224323061,-1.18936,-0.71054,2.96781
1501625224346164,-1.18936,-0.71054,2.96781
1501625224361174,-1.18917,-0.710625,2.96762
1501625224383193,-1.18917,-0.710625,2.96762
1501625224406208,-1.18917,-0.710625,2.96762
1501625224421225,-1.18911,-0.710503,2.96753
1501625224443232,-1.18911,-0.710503,2.96753
1501625224466248,-1.18911,-0.710503,2.96753
1501625224481202,-1.18911,-0.710503,2.96753
1501625224503274,-1.18911,-0.710503,2.96753
1501625224526273,-1.1889,-0.710461,2.96746
1501625224540303,-1.18894,-0.7105,2.96746
1501625224562316,-1.18894,-0.7105,2.96746
1501625224586292,-1.18894,-0.7105,2.96746
1501625224600308,-1.18896,-0.710583,2.96755
1501625224622440,-1.18899,-0.710622,2.96755
1501625224645537,-1.18894,-0.7105,2.96746
1501625224660551,-1.18873,-0.710458,2.96739
1501625224682566,-1.18899,-0.710622,2.96755
1501625224705664,-1.18878,-0.71058,2.96748
1501625224720636,-1.18877,-0.710668,2.96736
1501625224742691,-1.18877,-0.710668,2.96736
1501625224765790,-1.18877,-0.710668,2.96736
1501625224779742,-1.18877,-0.710668,2.96736
1501625224802769,-1.18877,-0.710668,2.96736
