timestamp,roll,pitch,yaw
1501623655890161,-1.16519,-0.527404,2.33555
1501623655912184,-1.16579,-0.527773,2.33591
1501623655935188,-1.16579,-0.527773,2.33591
1501623655950199,-1.16579,-0.527773,2.33591
1501623655974248,-1.16579,-0.527773,2.33591
1501623655995259,-1.16581,-0.527662,2.33563
1501623656010242,-1.16487,-0.527313,2.33479
1501623656064285,-1.16484,-0.526816,2.33398
1501623656066309,-1.16365,-0.526582,2.33291
1501623656078347,-1.16287,-0.526244,2.33259
1501623656096309,-1.16226,-0.526424,2.33244
1501623656116347,-1.16147,-0.526717,2.33226
1501623656131331,-1.16098,-0.526635,2.33248
1501623656183427,-1.1607,-0.526343,2.33267
1501623656184364,-1.16073,-0.526165,2.33268
1501623656197432,-1.16073,-0.526165,2.33268
1501623656213443,-1.1604,-0.526163,2.33313
1501623656236401,-1.15985,-0.526164,2.33309
1501623656257476,-1.15889,-0.525778,2.33288
1501623656273477,-1.1583,-0.525328,2.33259
1501623656296443,-1.1582,-0.525084,2.33268
1501623656317490,-1.1582,-0.525084,2.33268
1501623656333501,-1.15744,-0.525185,2.33229
1501623656356487,-1.1576,-0.525346,2.33246
1501623656377562,-1.1576,-0.525346,2.33246
1501623656393674,-1.1576,-0.525346,2.33246
1501623656416689,-1.15762,-0.525249,2.33241
1501623656437677,-1.15762,-0.525249,2.33241
1501623656460753,-1.15781,-0.525312,2.33252
1501623656476731,-1.15809,-0.525442,2.33246
1501623656497748,-1.15809,-0.525442,2.33246
1501623656513870,-1.15809,-0.525442,2.33246
1501623656536854,-1.15809,-0.525442,2.33246
1501623656557901,-1.15809,-0.525523,2.3324
1501623656573889,-1.15809,-0.525523,2.3324
1501623656596903,-1.15809,-0.525442,2.33246
1501623656618912,-1.15809,-0.525442,2.33246
1501623656633922,-1.15821,-0.525603,2.33254
1501623656655999,-1.15827,-0.52549,2.33236
1501623656678986,-1.15819,-0.525039,2.33202
1501623656693972,-1.15793,-0.524701,2.33165
1501623656716013,-1.15793,-0.524701,2.33165
1501623656738997,-1.15797,-0.5247,2.33175
1501623656754008,-1.15801,-0.525233,2.33192
