timestamp,x,y,z
1501624350191738,0.125,0.4375,-0.625
1501624350214754,-0.1875,0.5,-0.375
1501624350228793,-0.5625,1.25,-0.5625
1501624350252810,-0.375,1.375,-0.25
1501624350273825,0.3125,1,-0.0625
1501624350288835,-0.1875,0.5625,0.0625
1501624350312833,-0.3125,0.8125,0.125
1501624350358985,-0.8125,0.5,0
1501624350360951,-0.1875,0.375,0.25
1501624350372965,0.0625,0.1875,0.375
1501624350395010,0.6875,0.0625,0.8125
1501624350410992,1.125,-0.4375,0.875
1501624350433147,0.125,-0.8125,0.5
1501624350476176,0.3125,-0.6875,0.375
1501624350487140,0,-0.5625,0.25
1501624350493131,0.25,-0.375,0.125
1501624350515147,0.4375,0.0625,-0.1875
1501624350537165,-0.625,0.125,-0.375
1501624350551200,-0.625,-0.125,-0.5625
1501624350574217,-0.3125,-0.375,-0.5
1501624350597266,-0.125,0.125,-0.625
1501624350611279,-0.375,0.5625,-0.375
1501624350635232,0,0.1875,-0.375
1501624350657311,-0.375,0.375,-0.6875
1501624350671398,-0.625,0.25,-0.5625
1501624350694447,0.25,-0.1875,-0.4375
1501624350717463,0,0.0625,-0.3125
1501624350731474,-0.1875,0.1875,-0.3125
1501624350754456,-0.625,0.4375,-0.3125
1501624350777505,-0.25,0.625,-0.3125
1501624350791459,-0.0625,0.3125,-0.625
1501624350814532,-0.5,-0.125,-1
1501624350837516,-0.1875,-0.1875,-1.1875
1501624350853499,-0.3125,-0.0625,-0.875
1501624350874576,-0.0625,-0.125,-0.875
1501624350897636,0,-0.1875,-0.8125
1501624350912735,-0.3125,0.25,-0.9375
1501624350934811,-0.3125,0.5625,-0.875
1501624350956765,-0.1875,0.625,-0.625
1501624350972776,-0.0625,0.625,-0.375
1501624350994853,0.3125,0.75,0.1875
1501624351016869,0.4375,1.0625,0.3125
1501624351032842,0.4375,0.875,0.3125
1501624351054864,0,0.3125,0.375
1501624351076912,0.3125,0.5,0.375
1501624351092864,-0.0625,0.8125,0.1875
1501624351114937,0,0.875,0
1501624351136903,0,-0.125,-0.1875
1501624351152912,0.0625,-0.375,-0.625
1501624351173948,-0.0625,-0.75,-0.8125
1501624351197112,-0.0625,-0.875,-0.6875
1501624351213180,-0.625,-0.6875,-0.625
1501624351234216,-0.1875,-0.3125,-0.3125
1501624351257233,0.0625,-0.375,-0.0625
1501624351279248,-0.0625,-0.375,0.1875
1501624351294289,0.125,-0.375,0.375
1501624351317308,-0.125,0.3125,0.0625
1501624351333287,0,0.625,-0.0625
1501624351354276,-0.3125,0.25,-0.125
1501624351377318,0.1875,0.3125,-0.375
1501624351393329,0.0625,-0.125,-0.125
1501624351414377,-0.75,0,-0.6875
1501624351437337,0,0.0625,-0.75
1501624351453345,0.4375,-0.0625,-0.1875
1501624351475362,-0.3125,0.0625,-0.375
1501624351498380,-0.125,0.4375,-0.125
1501624351513416,0.125,0.375,0.375
1501624351535408,0.375,0.0625,0.4375
1501624351558427,-0.0625,0.375,0.25
1501624351573430,-0.0625,0.25,0.3125
1501624351595453,-0.0625,0.625,0.125
1501624351618495,-0.5,0.8125,-0.125
1501624351633473,0,0.8125,-0.4375
1501624351655495,0,0.875,-0.4375
1501624351678534,-0.4375,0.875,-0.6875
1501624351699579,0.125,0.5,-0.3125
1501624351715539,0.25,0.4375,-0.125
1501624351738554,0,0.1875,-0.0625
1501624351759561,-0.0625,-0.3125,0.0625
1501624351775573,0.4375,-0.5625,0.125
1501624351798589,0.4375,-0.6875,0.0625
1501624351819605,-0.0625,-0.625,-0.125
1501624351835616,0,-0.3125,-0.125
1501624351858633,-0.1875,-0.1875,-0.0625
1501624351887656,-0.0625,-0.0625,0
1501624351895660,-0.125,-0.125,0.1875
1501624351918677,-0.375,0.0625,-0.0625
1501624351939719,0.3125,-0.5625,0.0625
1501624351955707,0.4375,-0.25,0.0625
1501624351977748,0.375,-0.1875,0.0625
1501624351999734,0.0625,-0.375,0.0625
1501624352015754,0.125,0,0
1501624352038767,0.0625,0.0625,-0.0625
1501624352059836,0.5,-0.125,0.1875
1501624352075816,0.25,-0.125,0.25
1501624352098813,-0.3125,0,0.3125
1501624352119838,0.1875,-0.1875,0.3125
1501624352135865,0.375,-0.5,0.4375
1501624352157866,0.125,-0.0625,0.0625
1501624352179922,0,-0.0625,0
1501624352195880,0.3125,-0.375,0
1501624352217921,0,0,-0.125
1501624352240079,0.3125,0.125,-0.125
1501624352255031,0.0625,0.0625,-0.1875
1501624352278075,-0.0625,-0.3125,-0.3125
1501624352301098,0.125,-0.3125,-0.1875
1501624352315126,0.125,-0.125,0
1501624352338091,0,-0.125,0.0625
1501624352361135,0.0625,0.0625,0
1501624352375172,0,0.25,0.25
1501624352398161,0.375,-0.1875,0.25
1501624352421264,0.1875,-0.4375,0.125
1501624352435278,-0.1875,-0.4375,-0.1875
1501624352458312,0.4375,-0.3125,-0.125
1501624352481308,0.4375,-0.1875,-0.125
1501624352495424,0.5,-0.1875,-0.0625
1501624352518459,0.375,-0.375,0.0625
1501624352541458,0.1875,-0.3125,0.3125
1501624352555571,-0.125,-0.0625,0.375
1501624352577645,-0.0625,-0.4375,0.5625
1501624352600746,0.5625,-0.4375,0.625
1501624352615727,0.5625,-0.5625,0.6875
1501624352637749,0.5,-0.875,0.375
1501624352660811,0.3125,-1.0625,0.3125
1501624352675779,-0.0625,-0.8125,0.25
1501624352697790,0.0625,-0.6875,0.5625
1501624352720808,0.3125,-0.875,0.5625
1501624352735820,0.375,-1.1875,0.25
1501624352757857,-0.25,-1.25,0
1501624352780845,-0.0625,-1.125,-0.125
1501624352801919,-0.1875,-1.25,-0.375
1501624352817901,-0.25,-0.9375,-0.5625
1501624352840888,-0.1875,-0.6875,-0.3125
1501624352861961,-0.125,-0.5625,-0.0625
1501624352877945,0,-0.25,0.125
1501624352900935,-0.0625,-0.0625,0.0625
1501624352921953,-0.1875,0.0625,0.25
1501624352937962,-0.0625,0.3125,0.4375
1501624352960978,-0.125,0.1875,0.5
1501624352982161,0.0625,-0.3125,0.25
1501624352998222,-0.125,-0.125,0
1501624353021241,-0.375,-0.3125,0
1501624353042313,-0.1875,-0.1875,-0.0625
1501624353058293,0.4375,-0.0625,-0.125
1501624353080310,0.0625,0.125,-0.125
1501624353102331,0.0625,0.375,0
1501624353118336,-0.5,0.5,0.125
1501624353140322,-0.25,0.375,0.3125
1501624353162396,0.125,0.3125,0.125
1501624353178349,0,0.3125,0.125
1501624353200364,-0.3125,0.125,0.0625
1501624353222408,-0.125,0.125,0.0625
1501624353238391,-0.25,0.1875,0
1501624353260410,0.3125,0,0.25
1501624353283452,0.375,-0.3125,0.5
1501624353298434,0,-0.375,0.0625
1501624353328485,-0.125,-0.125,0.1875
1501624353343500,0.25,-0.0625,0.0625
1501624353358477,0,-0.375,0.1875
1501624353380521,0.25,-0.5,0.125
1501624353403509,-0.3125,-0.125,0
1501624353418522,-0.1875,-0.125,-0.1875
1501624353440564,0.125,-0.3125,0
1501624353463552,0.0625,-0.0625,-0.125
1501624353477591,-0.25,0.125,-0.1875
1501624353500610,-0.125,-0.125,0
1501624353523595,-0.0625,-0.375,0.25
1501624353537619,0.0625,-0.3125,0.5625
