timestamp,x,y,z
1501623934316579,0.682617,-0.660645,0.34668
1501623934338594,0.674805,-0.657715,0.362305
1501623934361610,0.67334,-0.658203,0.354004
1501623934376652,0.679688,-0.665039,0.350586
1501623934400668,0.675293,-0.660156,0.358398
1501623934421683,0.67334,-0.661133,0.35791
1501623934436693,0.679688,-0.655762,0.353516
1501623934460741,0.678711,-0.657227,0.351074
1501623934490736,0.678223,-0.661621,0.349121
1501623934501710,0.67627,-0.660645,0.346191
1501623934520724,0.679199,-0.666992,0.343262
1501623934534845,0.680664,-0.668457,0.349609
1501623934556924,0.673828,-0.660156,0.35791
1501623934580907,0.668457,-0.656738,0.358398
1501623934608926,0.673828,-0.661133,0.361816
1501623934621935,0.67334,-0.660645,0.360352
1501623934640047,0.673828,-0.65625,0.360352
1501623934654085,0.668945,-0.650879,0.366699
1501623934677102,0.676758,-0.65625,0.355957
1501623934700088,0.680664,-0.649902,0.348633
1501623934714067,0.673828,-0.657227,0.353516
1501623934736141,0.678223,-0.663574,0.345703
1501623934760131,0.678711,-0.669434,0.348633
1501623934782143,0.675781,-0.665527,0.354004
1501623934796162,0.671875,-0.666504,0.350098
1501623934819202,0.677734,-0.665527,0.353516
1501623934842219,0.67334,-0.662109,0.352539
1501623934856227,0.672852,-0.661133,0.360352
1501623934879244,0.675293,-0.658203,0.355957
1501623934902260,0.67334,-0.665039,0.352051
1501623934916250,0.678223,-0.663086,0.355469
1501623934939287,0.677734,-0.665039,0.349609
1501623934962253,0.680664,-0.656738,0.35498
1501623934976285,0.67334,-0.655273,0.365234
1501623934999297,0.678223,-0.662598,0.357422
1501623935022344,0.675781,-0.658691,0.34668
1501623935036322,0.681641,-0.654785,0.342773
1501623935059373,0.680176,-0.651855,0.352539
1501623935082355,0.679199,-0.658203,0.353027
1501623935096341,0.677734,-0.667969,0.354004
1501623935119416,0.671875,-0.659668,0.356445
1501623935142430,0.67041,-0.65918,0.358398
1501623935156440,0.675781,-0.653809,0.35791
1501623935179425,0.672363,-0.665527,0.358887
1501623935202473,0.672363,-0.657227,0.357422
1501623935216594,0.674805,-0.658203,0.350098
1501623935239675,0.675781,-0.664551,0.354004
