timestamp,roll,pitch,yaw
1501625694036979,-1.19895,-0.492773,-3.04936
1501625694051990,-1.19872,-0.492647,-3.04946
1501625694077022,-1.19872,-0.492647,-3.04946
1501625694097050,-1.19872,-0.492647,-3.04946
1501625694112042,-1.19872,-0.492647,-3.04946
1501625694136144,-1.19872,-0.492647,-3.04946
1501625694157203,-1.19872,-0.492647,-3.04946
1501625694197194,-1.19872,-0.492647,-3.04946
1501625694198176,-1.1989,-0.492661,-3.04944
1501625694217204,-1.1989,-0.492661,-3.04944
1501625694232219,-1.19926,-0.492491,-3.04958
1501625694256254,-1.19926,-0.492491,-3.04958
1501625694277289,-1.19926,-0.492491,-3.04958
1501625694314310,-1.19926,-0.492491,-3.04958
1501625694324373,-1.19926,-0.492491,-3.04958
1501625694337384,-1.19926,-0.492491,-3.04958
1501625694352374,-1.19926,-0.492491,-3.04958
1501625694375383,-1.19926,-0.492491,-3.04958
1501625694397424,-1.19926,-0.492491,-3.04958
1501625694412516,-1.19926,-0.492491,-3.04958
1501625694435534,-1.19926,-0.492491,-3.04958
1501625694457545,-1.19944,-0.492505,-3.04956
1501625694472555,-1.19926,-0.492491,-3.04958
1501625694494557,-1.19926,-0.492491,-3.04958
1501625694517589,-1.19957,-0.49198,-3.04968
1501625694532599,-1.19986,-0.49139,-3.04988
1501625694554615,-1.20029,-0.490782,-3.05004
1501625694577576,-1.20092,-0.490343,-3.05018
1501625694592644,-1.20086,-0.48965,-3.05031
1501625694614618,-1.20115,-0.488985,-3.05041
1501625694637670,-1.20145,-0.48855,-3.05062
1501625694651764,-1.20145,-0.48855,-3.05062
1501625694674781,-1.20145,-0.48855,-3.05062
1501625694697862,-1.20145,-0.48855,-3.05062
1501625694719892,-1.202,-0.488395,-3.05074
1501625694734906,-1.202,-0.488395,-3.05074
1501625694757888,-1.20218,-0.488409,-3.05072
1501625694779537,-1.20253,-0.487906,-3.0506
1501625694794554,-1.20291,-0.487188,-3.05083
1501625694817604,-1.20352,-0.486244,-3.05115
1501625694839621,-1.20375,-0.485315,-3.05132
1501625694854712,-1.2041,-0.483708,-3.0516
1501625694876919,-1.20477,-0.482223,-3.05179
1501625694899954,-1.20537,-0.480898,-3.05199
1501625694915001,-1.20578,-0.47938,-3.05195
1501625694937020,-1.20617,-0.478131,-3.05185
1501625694960537,-1.20705,-0.477093,-3.05174
1501625694974139,-1.20791,-0.476024,-3.05161
1501625694997212,-1.20836,-0.475116,-3.05154
1501625695020284,-1.20869,-0.474461,-3.05143
1501625695035289,-1.20901,-0.473955,-3.05153
1501625695057254,-1.20914,-0.473385,-3.0518
1501625695080442,-1.20924,-0.472586,-3.05242
1501625695094533,-1.20979,-0.472265,-3.05297
1501625695117546,-1.2099,-0.471572,-3.05373
1501625695139567,-1.20975,-0.470675,-3.0547
1501625695154535,-1.20968,-0.469739,-3.05536
1501625695177734,-1.21005,-0.468947,-3.05571
1501625695199803,-1.20998,-0.46841,-3.05606
1501625695214812,-1.20993,-0.468299,-3.05614
1501625695237833,-1.20993,-0.468299,-3.05614
1501625695260298,-1.21011,-0.468406,-3.05558
1501625695274826,-1.21031,-0.468668,-3.05504
1501625695297951,-1.21036,-0.469102,-3.05454
1501625695319985,-1.21051,-0.469601,-3.05389
1501625695335965,-1.21051,-0.470345,-3.0534
1501625695358061,-1.21001,-0.471006,-3.05289
1501625695379613,-1.20999,-0.471417,-3.05215
1501625695396677,-1.2098,-0.47192,-3.05156
1501625695417725,-1.2096,-0.472393,-3.05095
1501625695439888,-1.20965,-0.472503,-3.05087
1501625695456870,-1.20965,-0.472503,-3.05087
1501625695477872,-1.20965,-0.472503,-3.05087
1501625695501874,-1.20965,-0.472503,-3.05087
1501625695516885,-1.20965,-0.472503,-3.05087
1501625695537900,-1.20965,-0.472503,-3.05087
1501625695559916,-1.20965,-0.472503,-3.05087
1501625695575939,-1.20965,-0.472503,-3.05087
1501625695596941,-1.20965,-0.472503,-3.05087
1501625695620014,-1.20964,-0.472672,-3.05045
1501625695636064,-1.20946,-0.472659,-3.05046
1501625695657100,-1.20964,-0.472672,-3.05045
1501625695680082,-1.20964,-0.472672,-3.05045
1501625695696107,-1.20939,-0.473045,-3.05058
1501625695717159,-1.20916,-0.473574,-3.05072
1501625695740179,-1.20893,-0.474027,-3.05075
1501625695756149,-1.20865,-0.474445,-3.05097
1501625695777148,-1.20857,-0.474906,-3.0512
1501625695800220,-1.20857,-0.474906,-3.0512
1501625695816205,-1.20857,-0.474906,-3.0512
1501625695837245,-1.20857,-0.474906,-3.0512
1501625695860302,-1.20839,-0.474893,-3.05121
1501625695882359,-1.20838,-0.474967,-3.05132
1501625695897371,-1.20843,-0.475078,-3.05125
1501625695920351,-1.2084,-0.475048,-3.05122
1501625695942369,-1.20843,-0.475078,-3.05125
1501625695957462,-1.20843,-0.475078,-3.05125
1501625695980422,-1.20858,-0.475061,-3.0512
1501625695995504,-1.20859,-0.474987,-3.05109
1501625696017525,-1.20842,-0.475382,-3.05147
1501625696039582,-1.2082,-0.475836,-3.0515
1501625696055552,-1.2082,-0.475836,-3.0515
1501625696077563,-1.2082,-0.475836,-3.0515
1501625696099623,-1.2082,-0.475836,-3.0515
1501625696122640,-1.20819,-0.47591,-3.05161
1501625696138610,-1.20837,-0.475924,-3.0516
1501625696159611,-1.20819,-0.47591,-3.05161
1501625696182658,-1.20819,-0.47591,-3.05161
1501625696198653,-1.20842,-0.476034,-3.05152
1501625696219709,-1.20842,-0.476034,-3.05152
1501625696242750,-1.20842,-0.476034,-3.05152
1501625696258764,-1.20844,-0.476115,-3.05142
1501625696279831,-1.20844,-0.476115,-3.05142
1501625696302849,-1.20844,-0.476115,-3.05142
1501625696318818,-1.20844,-0.476115,-3.05142
1501625696339925,-1.20817,-0.475755,-3.05161
1501625696362973,-1.20822,-0.475866,-3.05154
1501625696380041,-1.20803,-0.475349,-3.05172
1501625696401059,-1.20817,-0.474779,-3.05199
1501625696423067,-1.20829,-0.474104,-3.0521
1501625696439041,-1.20812,-0.473618,-3.05232
1501625696460055,-1.20841,-0.473031,-3.05253
1501625696482195,-1.20841,-0.473031,-3.05253
1501625696499187,-1.20813,-0.472567,-3.05259
1501625696520218,-1.2083,-0.472003,-3.05263
1501625696542234,-1.2082,-0.471553,-3.05267
1501625696559190,-1.20845,-0.470553,-3.05273
1501625696580260,-1.20868,-0.469678,-3.05276
1501625696602277,-1.20899,-0.469017,-3.05286
1501625696619263,-1.20921,-0.467988,-3.0529
1501625696640265,-1.2098,-0.46714,-3.0529
1501625696662279,-1.21023,-0.466205,-3.05281
1501625696679361,-1.21054,-0.465471,-3.0528
1501625696700426,-1.21056,-0.464999,-3.05301
1501625696722442,-1.21052,-0.464647,-3.0534
1501625696738454,-1.21052,-0.464647,-3.0534
1501625696759414,-1.21047,-0.464537,-3.05347
1501625696782448,-1.21052,-0.464951,-3.05362
1501625696799456,-1.21048,-0.465572,-3.05363
1501625696820472,-1.21015,-0.46615,-3.05364
1501625696842471,-1.20998,-0.466713,-3.05359
1501625696858553,-1.21003,-0.466823,-3.05352
1501625696879534,-1.21003,-0.466823,-3.05352
1501625696902604,-1.20985,-0.46681,-3.05353
1501625696918598,-1.20985,-0.46681,-3.05353
1501625696939629,-1.20984,-0.466885,-3.05364
1501625696962611,-1.20993,-0.466603,-3.05367
1501625696978621,-1.21,-0.466167,-3.05369
1501625696999667,-1.21007,-0.465458,-3.05399
1501625697022687,-1.21013,-0.46475,-3.05429
1501625697038707,-1.21013,-0.46475,-3.05429
1501625697061697,-1.21013,-0.46475,-3.05429
1501625697082780,-1.21013,-0.46475,-3.05429
1501625697097831,-1.21013,-0.46475,-3.05429
1501625697121896,-1.21013,-0.46475,-3.05429
1501625697142862,-1.21013,-0.46475,-3.05429
1501625697157859,-1.21013,-0.46475,-3.05429
1501625697180888,-1.21013,-0.46475,-3.05429
1501625697202890,-1.21018,-0.46486,-3.05422
1501625697217914,-1.21007,-0.464485,-3.05436
