timestamp,roll,pitch,yaw
1501624061716702,-1.23561,-0.541878,2.78728
1501624061731740,-1.2356,-0.541962,2.78718
1501624061754728,-1.23525,-0.541806,2.78702
1501624061776747,-1.23525,-0.541806,2.78702
1501624061791816,-1.23543,-0.541741,2.78702
1501624061814770,-1.23564,-0.541811,2.78741
1501624061836814,-1.23575,-0.542091,2.7881
1501624061851856,-1.23637,-0.542546,2.78885
1501624061890865,-1.23677,-0.54302,2.78924
1501624061898834,-1.23675,-0.543004,2.78921
1501624061912842,-1.23723,-0.542966,2.7891
1501624061934887,-1.23723,-0.542966,2.7891
1501624061957038,-1.23726,-0.542983,2.78913
1501624061973020,-1.23726,-0.542983,2.78913
1501624062019084,-1.23706,-0.542941,2.78906
1501624062021026,-1.23718,-0.542641,2.78872
1501624062033040,-1.23699,-0.542516,2.78875
1501624062054107,-1.23699,-0.542516,2.78875
1501624062077093,-1.23699,-0.542516,2.78875
1501624062099195,-1.23699,-0.542516,2.78875
1501624062114230,-1.23702,-0.542533,2.78878
1501624062137278,-1.23702,-0.542533,2.78878
1501624062153239,-1.23713,-0.542882,2.78853
1501624062174361,-1.23712,-0.543414,2.78825
1501624062197485,-1.23706,-0.543822,2.78786
1501624062219562,-1.23707,-0.544012,2.78784
1501624062233614,-1.23707,-0.544012,2.78784
1501624062256629,-1.23705,-0.543906,2.78776
1501624062279595,-1.23722,-0.544211,2.78783
1501624062293599,-1.23722,-0.544211,2.78783
1501624062316617,-1.23722,-0.544211,2.78783
1501624062339689,-1.23722,-0.544211,2.78783
1501624062353698,-1.23699,-0.54404,2.7875
1501624062376714,-1.23709,-0.543635,2.78708
1501624062399726,-1.23711,-0.543651,2.78711
1501624062413684,-1.23712,-0.543567,2.78721
1501624062436757,-1.23712,-0.543567,2.78721
1501624062459774,-1.23712,-0.543567,2.78721
1501624062473784,-1.23712,-0.543567,2.78721
1501624062496746,-1.23692,-0.54361,2.78704
1501624062519813,-1.23692,-0.54361,2.78704
1501624062533772,-1.23692,-0.54361,2.78704
1501624062556822,-1.23727,-0.54385,2.78709
1501624062579827,-1.23727,-0.54385,2.78709
1501624062593869,-1.23727,-0.54385,2.78709
1501624062616826,-1.23727,-0.54385,2.78709
1501624062639984,-1.23727,-0.54385,2.78709
1501624062654993,-1.23727,-0.54385,2.78709
1501624062676037,-1.23727,-0.54385,2.78709
1501624062700028,-1.23727,-0.54385,2.78709
1501624062715015,-1.2371,-0.543825,2.78706
1501624062736083,-1.2371,-0.543825,2.78706
1501624062759066,-1.2371,-0.543825,2.78706
1501624062775055,-1.2371,-0.543825,2.78706
1501624062796068,-1.2371,-0.543825,2.78706
1501624062819257,-1.23709,-0.543909,2.78696
1501624062835207,-1.2369,-0.543867,2.78688
1501624062856285,-1.23709,-0.543909,2.78696
1501624062879271,-1.23709,-0.543909,2.78696
1501624062895254,-1.2369,-0.543867,2.78688
1501624062916306,-1.2369,-0.543867,2.78688
1501624062939341,-1.2369,-0.543867,2.78688
1501624062955320,-1.2369,-0.543867,2.78688
1501624062976367,-1.2369,-0.543867,2.78688
1501624062998350,-1.23693,-0.543884,2.78692
1501624063015343,-1.23675,-0.543948,2.78692
1501624063036409,-1.23675,-0.544032,2.78682
1501624063059396,-1.23672,-0.544016,2.78679
1501624063075405,-1.23672,-0.544016,2.78679
1501624063096391,-1.23672,-0.544016,2.78679
1501624063119439,-1.23672,-0.544016,2.78679
1501624063135451,-1.23674,-0.544122,2.78687
1501624063156495,-1.23674,-0.544122,2.78687
1501624063178510,-1.23674,-0.544122,2.78687
1501624063195491,-1.23673,-0.544206,2.78677
1501624063216520,-1.23657,-0.544181,2.78673
1501624063238551,-1.23657,-0.544181,2.78673
1501624063255533,-1.23657,-0.544181,2.78673
1501624063276518,-1.23657,-0.544181,2.78673
1501624063298562,-1.23658,-0.544287,2.78681
1501624063315545,-1.23658,-0.544287,2.78681
1501624063336565,-1.23658,-0.544287,2.78681
1501624063358606,-1.23658,-0.544287,2.78681
1501624063381593,-1.23658,-0.544371,2.78671
1501624063396604,-1.23658,-0.544371,2.78671
1501624063418619,-1.23658,-0.544371,2.78671
1501624063441635,-1.23658,-0.544371,2.78671
1501624063456646,-1.23638,-0.54433,2.78663
1501624063478690,-1.23638,-0.54433,2.78663
1501624063501677,-1.2364,-0.544436,2.78671
1501624063516718,-1.2364,-0.544436,2.78671
1501624063538740,-1.2364,-0.544436,2.78671
1501624063561773,-1.2364,-0.544436,2.78671
1501624063577732,-1.2364,-0.544436,2.78671
1501624063598746,-1.2364,-0.544436,2.78671
1501624063621811,-1.2364,-0.544436,2.78671
1501624063637803,-1.2364,-0.54452,2.78661
1501624063658829,-1.2362,-0.544478,2.78654
1501624063681805,-1.2362,-0.544478,2.78654
1501624063697816,-1.23622,-0.544584,2.78662
1501624063718830,-1.23622,-0.544584,2.78662
1501624063741879,-1.23622,-0.544584,2.78662
1501624063757887,-1.23603,-0.544543,2.78654
1501624063778905,-1.23602,-0.544627,2.78644
1501624063801921,-1.23602,-0.544627,2.78644
1501624063817931,-1.23602,-0.544627,2.78644
1501624063838975,-1.23602,-0.544627,2.78644
1501624063861102,-1.23602,-0.544627,2.78644
1501624063878193,-1.23604,-0.544733,2.78652
1501624063899209,-1.23604,-0.544733,2.78652
1501624063921256,-1.23607,-0.54475,2.78656
1501624063938209,-1.23606,-0.544834,2.78646
1501624063959227,-1.23587,-0.544792,2.78638
1501624063981245,-1.23587,-0.544792,2.78638
1501624063998250,-1.23587,-0.544792,2.78638
1501624064019272,-1.23587,-0.544792,2.78638
1501624064041337,-1.23587,-0.544792,2.78638
1501624064058293,-1.23587,-0.544792,2.78638
1501624064079336,-1.23568,-0.54475,2.78631
1501624064101351,-1.23587,-0.544792,2.78638
1501624064117364,-1.23568,-0.54475,2.78631
1501624064138356,-1.23568,-0.54475,2.78631
1501624064161365,-1.23568,-0.54475,2.78631
1501624064177377,-1.23568,-0.54475,2.78631
1501624064198394,-1.23568,-0.54475,2.78631
1501624064221437,-1.23567,-0.544834,2.78621
1501624064237449,-1.2357,-0.544851,2.78624
1501624064258434,-1.2357,-0.544851,2.78624
1501624064281450,-1.2355,-0.544809,2.78617
1501624064297462,-1.2355,-0.544809,2.78617
1501624064327511,-1.2355,-0.544809,2.78617
1501624064341522,-1.2355,-0.544809,2.78617
1501624064357505,-1.2355,-0.544809,2.78617
1501624064378519,-1.2355,-0.544809,2.78617
1501624064401535,-1.23552,-0.544916,2.78625
1501624064417576,-1.23533,-0.544874,2.78617
1501624064438591,-1.23533,-0.544874,2.78617
