timestamp,roll,pitch,yaw
1501623763028814,-1.02563,-0.643321,2.31468
1501623763048875,-1.02515,-0.643681,2.31401
1501623763063881,-1.02473,-0.644331,2.3135
1501623763087910,-1.02472,-0.644413,2.31343
1501623763109007,-1.02453,-0.64434,2.3133
1501623763124030,-1.02451,-0.644446,2.31336
1501623763171194,-1.02451,-0.644446,2.31336
1501623763172133,-1.02475,-0.644889,2.31356
1501623763185155,-1.02475,-0.644889,2.31356
1501623763210171,-1.02475,-0.644889,2.31356
1501623763229175,-1.02452,-0.644865,2.31313
1501623763245184,-1.02452,-0.644947,2.31306
1501623763282227,-1.0245,-0.645053,2.31311
1501623763290231,-1.02428,-0.645004,2.31255
1501623763305262,-1.02381,-0.645201,2.31203
1501623763326263,-1.02347,-0.645648,2.31151
1501623763349314,-1.02277,-0.64582,2.31055
1501623763365307,-1.0222,-0.645799,2.3097
1501623763386342,-1.02144,-0.645705,2.30872
1501623763409421,-1.02107,-0.645675,2.30807
1501623763425394,-1.02088,-0.645602,2.30795
1501623763446442,-1.02054,-0.645302,2.30738
1501623763469459,-1.02026,-0.644906,2.30687
1501623763485467,-1.01956,-0.644576,2.30622
1501623763507432,-1.0196,-0.644586,2.30633
1501623763529590,-1.0196,-0.644586,2.30633
1501623763545560,-1.01938,-0.644701,2.30618
1501623763566575,-1.01938,-0.644701,2.30618
1501623763589576,-1.01938,-0.644701,2.30618
1501623763604639,-1.01938,-0.644701,2.30618
1501623763625620,-1.01934,-0.644691,2.30607
1501623763648673,-1.01932,-0.644797,2.30613
1501623763664684,-1.01932,-0.644797,2.30613
1501623763685701,-1.01931,-0.644879,2.30606
1501623763708681,-1.01912,-0.644806,2.30593
1501623763724672,-1.01912,-0.644806,2.30593
1501623763745756,-1.0191,-0.644912,2.30598
1501623763768809,-1.0191,-0.644912,2.30598
1501623763784780,-1.01909,-0.644994,2.30591
1501623763805779,-1.01909,-0.644994,2.30591
1501623763828861,-1.01909,-0.644994,2.30591
1501623763851867,-1.0189,-0.644921,2.30578
1501623763865907,-1.01888,-0.645027,2.30584
1501623763888928,-1.01888,-0.645027,2.30584
1501623763911992,-1.01888,-0.645027,2.30584
1501623763928004,-1.01888,-0.645027,2.30584
1501623763949024,-1.01885,-0.645214,2.30582
1501623763972117,-1.01865,-0.645141,2.3057
1501623763988088,-1.01865,-0.645141,2.3057
1501623764010166,-1.01865,-0.645141,2.3057
1501623764032238,-1.01865,-0.645141,2.3057
1501623764047228,-1.0185,-0.64516,2.3056
1501623764068260,-1.01848,-0.645266,2.30566
1501623764092240,-1.01848,-0.645266,2.30566
1501623764107235,-1.01848,-0.645266,2.30566
1501623764128305,-1.01848,-0.645266,2.30566
1501623764152287,-1.01848,-0.645266,2.30566
1501623764167359,-1.01848,-0.645266,2.30566
1501623764188516,-1.01848,-0.645266,2.30566
1501623764211554,-1.01777,-0.645017,2.30493
1501623764227560,-1.01713,-0.644591,2.30433
1501623764248628,-1.01684,-0.6443,2.30388
1501623764271607,-1.01651,-0.643918,2.30339
1501623764287604,-1.0165,-0.643999,2.30332
1501623764308618,-1.01607,-0.643482,2.30299
1501623764330688,-1.01606,-0.643564,2.30292
1501623764347646,-1.01606,-0.643564,2.30292
1501623764368716,-1.01606,-0.643564,2.30292
1501623764390675,-1.01606,-0.643564,2.30292
1501623764407714,-1.01638,-0.643748,2.30332
1501623764428755,-1.01654,-0.64387,2.30369
1501623764450774,-1.01654,-0.64387,2.30369
1501623764467763,-1.01652,-0.643976,2.30375
1501623764488856,-1.01652,-0.643976,2.30375
1501623764510840,-1.01651,-0.644058,2.30368
1501623764527872,-1.01651,-0.644058,2.30368
1501623764548869,-1.01651,-0.644058,2.30368
1501623764571019,-1.01649,-0.644164,2.30373
1501623764588032,-1.01649,-0.644164,2.30373
1501623764608997,-1.0163,-0.644091,2.30361
1501623764631066,-1.0163,-0.644091,2.30361
1501623764648023,-1.01629,-0.644172,2.30353
1501623764669038,-1.01629,-0.644172,2.30353
1501623764691068,-1.01629,-0.644172,2.30353
1501623764707064,-1.0163,-0.644091,2.30361
1501623764729079,-1.0163,-0.644091,2.30361
1501623764751235,-1.01629,-0.644172,2.30353
1501623764767220,-1.0161,-0.644099,2.30341
1501623764788386,-1.01614,-0.644109,2.30352
1501623764811364,-1.01594,-0.644037,2.30339
1501623764827362,-1.0165,-0.644001,2.30387
1501623764848488,-1.01705,-0.644268,2.30451
1501623764871541,-1.01756,-0.644444,2.30511
1501623764887514,-1.01809,-0.644596,2.30558
1501623764910536,-1.01838,-0.644968,2.30596
1501623764931604,-1.01838,-0.644968,2.30596
1501623764947573,-1.01836,-0.645074,2.30602
1501623764970606,-1.01836,-0.645074,2.30602
1501623764990727,-1.01836,-0.645156,2.30595
1501623765013743,-1.01816,-0.645083,2.30582
1501623765029722,-1.01816,-0.645083,2.30582
1501623765050815,-1.01816,-0.645083,2.30582
1501623765073776,-1.01814,-0.645189,2.30587
1501623765089801,-1.01814,-0.645189,2.30587
1501623765118807,-1.01794,-0.645198,2.30567
1501623765133827,-1.01813,-0.645271,2.3058
1501623765149842,-1.01794,-0.645198,2.30567
1501623765170845,-1.01794,-0.645198,2.30567
1501623765193873,-1.01794,-0.645198,2.30567
