timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501624592980818,-1,0,2,2,-2,-6,4,3
1501624592980818,-5,-7,-9,-4,-2,-4,-1,-5
1501624592981820,-3,2,-3,-4,-13,-13,2,-5
1501624592981820,13,4,6,2,7,3,-7,-5
1501624592982820,-4,-7,-13,-3,7,14,-1,0
1501624592982820,-5,-3,7,4,-8,-15,6,5
1501624592982820,-1,-4,-2,-2,4,13,-3,-4
1501624592982820,-7,0,-2,-1,-5,-17,1,-1
1501624592993828,4,2,6,-4,-12,-16,-13,-16
1501624592993828,8,0,2,-3,-5,-20,-9,6
1501624593003820,4,4,2,2,6,14,5,7
1501624593003820,-4,-2,1,-1,6,22,-6,-6
1501624593010840,6,5,1,-4,-12,-29,1,7
1501624593010840,-2,2,9,5,7,21,-5,-9
1501624593024850,-5,-11,-19,-10,-4,-4,2,6
1501624593024850,-4,-3,0,-3,-8,-16,-5,-4
1501624593033843,-5,2,-1,5,12,33,14,1
1501624593033843,-1,2,4,-2,-4,-5,-10,-7
1501624593038845,5,0,8,8,12,-1,17,11
1501624593038845,3,-2,-3,-2,-4,-7,1,6
1501624593053856,-9,-4,-2,-2,3,10,-5,-9
1501624593053856,-2,-4,-8,-5,-12,-18,-8,5
1501624593062862,-1,6,8,3,9,5,-8,-11
1501624593062862,-1,-5,-4,1,6,23,7,6
1501624593101889,-2,-4,7,-2,-12,-27,-7,-6
1501624593101889,-3,-2,-15,-7,-13,-30,-3,-2
1501624593102892,0,6,4,4,12,31,4,3
1501624593102892,-1,-9,-16,-5,-3,-3,-2,-4
1501624593103891,-7,0,-1,-5,-12,-15,-6,-6
1501624593103891,-1,-3,4,3,8,12,3,0
1501624593106904,-4,-3,0,-3,-9,-19,-1,5
1501624593106904,-4,4,6,3,19,48,5,-6
1501624593113913,-1,-7,-11,0,-8,-14,-1,3
1501624593113913,-1,5,2,-2,-7,-4,1,-3
1501624593120917,-5,1,1,0,-6,-4,-4,-1
1501624593120917,5,1,1,2,-14,-36,-12,7
1501624593129912,-3,2,-2,1,17,32,4,-2
1501624593129912,-1,-6,2,3,10,15,-12,-9
1501624593143933,6,2,1,-2,-14,-20,-1,9
1501624593143933,0,2,2,0,5,6,0,0
1501624593150939,1,3,6,3,6,11,-3,1
1501624593150939,-5,-9,-16,-7,-7,-13,-2,-3
1501624593158945,-1,-6,-1,-2,-1,2,-2,-9
1501624593158945,-3,-7,-3,-6,-5,-6,-5,-11
1501624593173940,5,0,0,-2,-3,-8,1,-6
1501624593173940,-1,7,12,7,11,20,16,17
1501624593180945,5,-3,-7,-9,-12,-16,-10,-8
1501624593180945,2,5,7,2,-8,-8,3,-2
1501624593189952,1,0,-3,-2,4,5,-2,4
1501624593189952,2,2,8,3,4,14,1,0
1501624593203961,-3,-6,-7,-1,0,-12,7,2
1501624593203961,-1,5,-5,-3,-1,0,-1,-2
1501624593211040,2,1,3,-1,-12,-18,-14,-3
1501624593211040,1,-2,-3,-2,-15,-30,-6,3
1501624593218987,-5,3,3,1,13,22,-9,2
1501624593218987,-1,-5,1,-1,1,1,-1,-3
1501624593233997,-1,-1,-1,1,2,12,4,3
1501624593233997,-2,-1,-4,-4,-2,-9,3,-1
1501624593241003,4,-1,2,3,13,23,11,4
1501624593241003,-2,0,-2,-5,-18,-31,-8,-1
1501624593250009,-9,-3,-6,-5,-2,2,5,-1
1501624593250009,-9,-5,2,2,11,28,-2,-8
1501624593264019,0,0,-1,-2,-8,-19,-2,0
1501624593264019,-3,-1,-3,-1,-7,-27,-4,-4
1501624593271024,5,2,3,3,21,44,17,7
1501624593271024,0,-4,0,-2,-2,-1,-10,-10
1501624593279029,5,2,4,1,-3,-6,-5,1
1501624593279029,-3,-4,-2,-4,-1,-7,-17,-6
1501624593294040,1,-4,-10,-2,-8,-29,3,8
1501624593294040,-2,-1,-2,-2,6,20,-8,-6
1501624593301045,2,-4,-5,-1,8,24,1,-1
1501624593301045,15,-2,3,1,5,6,-1,3
1501624593310039,0,2,4,3,14,25,-1,-3
1501624593310039,7,4,-3,-4,-8,-12,-3,1
1501624593324061,-1,0,-6,-1,-9,-24,10,11
1501624593324061,-2,-1,0,2,6,12,16,7
1501624593331067,1,-1,1,0,-6,-17,-8,-4
1501624593331067,6,10,8,1,-7,-17,5,5
1501624593339087,-10,-10,-10,-6,-6,-11,-13,-22
1501624593339087,-4,2,3,3,-1,8,5,8
1501624593354084,2,0,2,-1,2,5,5,-1
1501624593354084,1,-2,-1,1,0,7,4,3
1501624593361088,-5,0,2,-1,-3,-13,-3,-7
1501624593361088,3,4,-4,0,12,15,6,0
1501624593370081,-5,-3,-1,-4,-9,-30,-17,-14
1501624593370081,-3,-2,-1,2,11,31,4,7
1501624593384104,-2,-1,2,0,-2,2,0,-2
1501624593384104,-1,-5,-2,-1,-7,-7,0,4
1501624593391109,-8,2,-4,-3,-17,-42,3,-3
1501624593391109,-5,2,-3,-2,12,16,-6,-1
1501624593399114,1,-1,3,0,5,6,-3,-4
1501624593399114,-7,-3,-2,-4,-4,0,-3,-4
1501624593413124,-4,-4,1,0,-19,-22,1,3
1501624593413124,-1,-4,-2,2,14,10,11,-7
1501624593421130,-1,-3,-3,-2,-3,5,-12,7
1501624593421130,-7,-2,-10,-8,-10,-24,-8,-12
1501624593436141,8,-2,0,4,18,29,2,5
1501624593436141,-2,-3,-4,-4,-13,-15,0,-4
1501624593444146,0,1,2,2,5,10,-1,-8
1501624593444146,-3,4,5,3,-1,1,0,-5
1501624593451151,-11,-6,-2,-1,9,20,5,3
1501624593451151,-4,-3,-2,-4,-13,-25,-7,-6
1501624593458156,4,-1,1,2,3,0,7,4
1501624593458156,-4,-2,-1,-3,-5,-1,0,-1
