timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501625912803467,7,-8,11,-4,-14,-8,-9,1
1501625912803467,0,-23,11,-2,1,-18,8,6
1501625912804467,8,13,-9,-2,-13,22,5,0
1501625912804467,4,22,-5,3,-6,9,-1,4
1501625912808525,-7,-9,-1,-4,-9,-4,11,-3
1501625912808525,7,-17,10,2,11,-8,-9,3
1501625912811499,3,4,-5,-1,-11,-21,-7,1
1501625912811499,-9,11,-10,-4,-14,24,13,-1
1501625912814474,-3,-2,2,4,14,-6,-5,-6
1501625912814474,8,-13,6,-4,-40,-26,-10,-2
1501625912825509,-3,-3,-4,2,42,28,-15,-2
1501625912825509,-11,12,-11,-2,1,12,9,-8
1501625912837495,-1,-4,5,-2,-5,-20,-33,0
1501625912837495,-5,-18,3,-1,4,-8,-4,-5
1501625912845524,6,2,-1,1,-9,-10,14,4
1501625912845524,4,19,-10,-5,-25,18,5,-2
1501625912852503,-1,-9,5,2,26,12,12,3
1501625912852503,-5,-18,2,-2,13,-6,-6,-7
1501625912870542,0,3,-5,4,6,13,6,0
1501625912870542,7,10,-3,-3,-10,6,2,0
1501625912874517,-3,-5,2,-3,-17,-14,-1,-1
1501625912874517,1,-8,0,-1,24,15,3,-8
1501625912920577,-4,25,-4,-2,-3,37,12,6
1501625912920577,-6,-18,8,-2,5,-18,0,-4
1501625912921550,0,-23,5,2,9,-36,-8,-3
1501625912921550,1,12,-8,-3,-28,-19,-6,-2
1501625912922551,-4,10,-6,9,52,59,0,1
1501625912922551,4,-8,4,0,-2,-1,0,7
1501625912923579,13,-14,5,-5,-28,-35,9,2
1501625912923579,-7,8,-9,-1,0,8,-25,-11
1501625912933561,-7,13,-7,-2,-9,-12,-25,-4
1501625912933561,1,-4,1,-4,0,7,-3,-1
1501625912941591,-4,-20,4,-3,-8,-13,-12,-3
1501625912941591,10,11,-6,0,5,32,20,1
1501625912948577,6,15,-2,3,-3,-11,-7,5
1501625912948577,2,-4,5,-1,-12,-13,-1,4
1501625912964639,-3,-15,3,0,-4,-9,0,-1
1501625912964639,5,9,-4,-1,-11,-7,0,4
1501625912971625,-5,8,-5,-3,-2,13,8,-1
1501625912971625,0,-5,4,4,-2,0,22,4
1501625912978650,-1,-4,0,-4,6,11,-2,0
1501625912978650,-5,4,-4,1,-9,-14,-4,-2
1501625912993661,-12,-1,-2,-1,-22,10,10,-4
1501625912993661,26,5,4,-2,8,-11,3,9
1501625913001613,-4,-6,-4,-2,15,28,-1,-4
1501625913001613,-4,1,-2,0,6,-22,10,1
1501625913008651,6,2,-1,-3,-22,-23,-14,-2
1501625913008651,-13,-5,-2,-1,17,22,8,-10
1501625913024683,0,-7,2,4,17,-13,0,0
1501625913024683,-2,-2,-2,0,-8,3,3,-2
1501625913031634,2,3,-3,-2,6,21,12,6
1501625913031634,-4,-1,2,1,-2,-35,-20,-6
1501625913038694,-3,-3,-1,1,8,5,8,-2
1501625913038694,-2,5,-1,0,-12,4,8,2
1501625913053704,1,2,1,-1,-1,-3,-19,-4
1501625913053704,0,-5,1,0,12,21,-2,2
1501625913061711,5,-1,-4,-9,1,-2,-25,-2
1501625913061711,1,-1,-1,3,-3,13,-1,-6
1501625913068683,1,3,-2,-4,-34,-30,1,-1
1501625913068683,0,-6,1,1,12,1,-2,-3
1501625913084665,-2,-6,1,2,8,-7,-16,0
1501625913084665,6,4,-3,0,21,23,1,2
1501625913091698,-3,1,1,-1,-2,-7,4,-9
1501625913091698,-16,-6,-2,-3,-12,-20,-8,-7
1501625913098688,3,1,-1,2,13,8,2,0
1501625913098688,1,-5,1,2,21,20,-7,3
1501625913113714,-10,-1,0,2,12,14,2,-9
1501625913113714,-3,-4,-3,-2,-4,-13,3,0
1501625913121719,0,5,0,3,1,12,4,-2
1501625913121719,3,5,2,-1,-6,-30,1,5
1501625913128752,-11,-6,2,3,-14,-3,1,2
1501625913128752,6,-6,-2,0,6,18,-5,5
1501625913144765,5,3,-3,-6,-26,-18,6,-3
1501625913144765,-7,-1,-3,5,38,14,2,-6
1501625913151721,-3,-3,1,-4,-17,-14,3,3
1501625913151721,-2,0,0,-4,-20,-22,-7,-4
1501625913158777,-4,-1,2,5,28,24,41,1
1501625913158777,-1,-5,-5,-4,-18,2,-12,2
1501625913173786,3,4,0,-4,-10,-50,2,-1
1501625913173786,-14,-6,-3,0,24,17,-13,-2
1501625913181742,9,5,-2,-3,-17,-11,-12,5
1501625913181742,2,1,-4,-6,-1,2,2,-6
1501625913188797,-1,-2,-4,-4,6,1,1,-5
1501625913188797,-5,-1,2,2,-14,2,1,-2
1501625913204808,-2,-3,-2,2,24,14,2,4
1501625913204808,0,0,-3,-7,-44,-42,-3,-2
1501625913211761,2,0,2,-1,-1,18,1,6
1501625913211761,1,0,-2,-5,-10,10,-8,-10
1501625913218818,7,-3,-1,6,33,10,-2,-7
1501625913218818,-21,-2,-1,-5,-29,9,11,1
1501625913233770,-2,-5,2,3,35,10,-2,-6
1501625913233770,-4,-1,-6,-8,-22,12,5,4
1501625913241835,5,-1,1,5,-7,-32,-4,5
1501625913241835,8,9,1,-3,-14,2,-39,3
1501625913248809,-10,-11,-3,-2,3,12,0,-4
1501625913248809,9,0,2,1,18,11,1,0
1501625913264793,2,5,-3,-3,-35,-34,4,0
1501625913264793,-10,-5,-3,-1,-2,37,18,-2
1501625913271803,3,-4,3,0,7,-32,-30,-6
1501625913271803,1,2,1,4,8,-5,0,-7
1501625913278818,-13,1,-7,-2,-13,17,-3,-5
1501625913278818,-1,-3,1,4,18,13,1,2
1501625913293845,5,-6,0,-6,-21,-27,7,3
1501625913293845,3,4,0,4,-3,-28,8,0
1501625913301877,0,-1,-1,-1,25,27,-8,-3
1501625913301877,-7,1,-4,-3,-5,10,3,-6
1501625913308884,1,-4,1,-3,-2,11,0,-1
1501625913308884,-9,-4,-3,1,-9,-7,0,5
1501625913324894,10,3,-2,0,6,-9,-10,-8
1501625913324894,-4,1,1,1,-15,-20,3,-1
1501625913330898,18,7,1,-4,-7,23,9,2
1501625913330898,-5,-5,0,-1,-11,-4,1,-2
1501625913338903,-23,-8,-3,-2,-6,10,-13,-10
1501625913338903,7,-1,-3,2,32,21,-7,5
1501625913353859,0,7,4,3,20,7,3,0
1501625913353859,4,-5,-2,0,8,1,-4,2
1501625913361918,-2,2,-6,-5,-24,12,7,2
1501625913361918,-3,1,5,5,1,-37,-3,0
1501625913368894,-10,-12,-2,1,18,29,-9,-2
1501625913368894,-1,0,-2,-4,-7,-19,-23,-4
1501625913384877,2,2,-3,-3,-14,-16,-7,4
1501625913384877,-2,-1,-1,1,15,17,6,-4
1501625913390938,-6,-5,-4,-2,-21,-20,8,1
1501625913390938,11,1,2,0,-1,21,9,2
1501625913398890,-7,-2,-1,0,8,13,3,-6
1501625913398890,5,-2,0,-4,-11,-18,-16,3
1501625913413901,-11,-3,-1,0,-12,5,6,-3
1501625913413901,-3,-6,-2,-1,21,1,-2,1
1501625913421963,-11,3,-4,-6,-33,-34,3,0
1501625913421963,5,3,-3,-1,-4,9,3,-12
1501625913428914,2,-4,1,1,23,8,6,2
1501625913428914,5,6,1,0,-19,-6,-6,-1
1501625913444942,-5,3,-3,-3,5,35,15,5
1501625913444942,-4,-6,-1,9,25,16,-15,-7
1501625913450924,13,0,1,-3,-19,-26,-7,5
1501625913450924,-2,2,-4,-5,-6,11,14,0
1501625913458989,0,2,-7,-8,-21,-4,-10,-3
1501625913458989,-16,-8,-5,0,9,4,-1,-10
1501625913473998,-5,2,4,2,1,-5,1,-7
1501625913473998,-4,-2,-3,-3,9,33,-1,-7
1501625913481950,7,-1,-1,-2,-32,-46,-6,4
1501625913481950,-2,2,-1,-4,-7,-7,11,2
1501625913488954,6,-4,1,0,-3,-7,1,3
1501625913488954,0,-1,1,-1,-19,-37,-2,0
1501625913504962,-9,-2,-2,2,0,-8,-3,-2
1501625913504962,8,1,0,-1,-4,-16,4,2
1501625913519000,-16,-7,1,2,40,24,2,7
1501625913519000,5,-5,-1,-1,-13,-5,12,5
1501625913527038,-4,3,-3,1,13,-4,-7,-5
1501625913527038,3,0,0,-1,2,-1,-2,1
1501625913533983,0,-7,-2,-4,-12,2,-12,-5
1501625913533983,-7,-4,-5,-6,-21,-38,2,0
1501625913542027,-6,-3,-2,2,23,20,13,0
1501625913542027,-2,1,-2,-1,10,11,-1,-2
1501625913548998,-17,-3,2,1,-4,2,-7,-4
1501625913548998,-17,-4,-3,-3,-10,11,-6,-5
1501625913565011,7,6,1,0,-20,2,13,1
1501625913565011,-7,-1,0,-1,-6,-10,1,-3
1501625913571068,-4,-1,-1,1,-15,-18,8,-6
1501625913571068,1,-4,1,-2,0,0,-9,1
1501625913587079,-1,3,-2,1,18,30,5,0
1501625913587079,5,1,0,0,-11,-21,3,6
1501625913594085,10,-4,-1,-5,-14,3,-1,7
1501625913594085,13,3,1,0,-6,-10,1,1
1501625913602058,3,3,-1,3,-1,-16,-26,-6
1501625913602058,-6,1,-2,-1,11,15,11,5
1501625913609096,6,-1,-2,-7,-13,-30,-6,1
1501625913609096,0,1,0,3,-6,15,-17,0
1501625913625052,-2,3,0,3,18,14,4,1
1501625913625052,-3,0,-5,-5,-17,1,0,0
1501625913631110,3,-5,2,1,1,-5,3,3
1501625913631110,-16,-2,3,2,16,-10,-14,-9
1501625913647091,7,-1,-4,0,-2,19,5,2
1501625913647091,-5,1,3,2,36,14,4,-1
1501625913654097,-8,-2,-1,4,28,9,-8,-6
1501625913654097,18,-1,-1,-5,-15,-16,-3,4
1501625913661101,-3,5,-2,0,6,16,1,-1
1501625913661101,5,-3,0,-1,-6,-4,-7,-1
1501625913670078,-13,-10,-5,-7,-30,-16,7,-3
1501625913670078,-1,-1,-2,3,7,0,4,-5
1501625913684089,6,5,-1,0,4,-11,-12,0
1501625913684089,2,1,-3,-2,-17,-3,-3,-2
1501625913691156,-1,1,2,4,23,4,4,1
1501625913691156,-2,-5,-2,-4,-16,-12,4,-2
1501625913707163,4,1,-4,-3,22,21,0,1
1501625913707163,-3,-1,-3,-3,0,0,-6,-1
1501625913714168,10,-4,-1,-3,3,13,-7,0
1501625913714168,-2,-5,-3,-2,-1,-11,2,3
1501625913721174,-4,3,-1,2,27,16,-10,-5
1501625913721174,-2,0,-1,-2,-18,-16,-1,-3
