timestamp,roll,pitch,yaw
1501624332897240,-1.16819,-0.67477,2.44607
1501624332918314,-1.16819,-0.67477,2.44607
1501624332933322,-1.16819,-0.67477,2.44607
1501624332957304,-1.16819,-0.67477,2.44607
1501624332978313,-1.16797,-0.674883,2.44578
1501624332993308,-1.16775,-0.675118,2.44571
1501624333017490,-1.16731,-0.675481,2.44551
1501624333048493,-1.16731,-0.675481,2.44551
1501624333055481,-1.16731,-0.675481,2.44551
1501624333079497,-1.16748,-0.675537,2.44555
1501624333099553,-1.16748,-0.675537,2.44555
1501624333114528,-1.16748,-0.675537,2.44555
1501624333137539,-1.16748,-0.675537,2.44555
1501624333165681,-1.16748,-0.675537,2.44555
1501624333178646,-1.16748,-0.675537,2.44555
1501624333196705,-1.16749,-0.675445,2.44563
1501624333218719,-1.16713,-0.675531,2.44553
1501624333233731,-1.16713,-0.675531,2.44553
1501624333256743,-1.16713,-0.675531,2.44553
1501624333278762,-1.16713,-0.675531,2.44553
1501624333293772,-1.16713,-0.675531,2.44553
1501624333317749,-1.16713,-0.675531,2.44553
1501624333338803,-1.16713,-0.675531,2.44553
1501624333353815,-1.16713,-0.675531,2.44553
1501624333376916,-1.16714,-0.67544,2.44562
1501624333398932,-1.16714,-0.67544,2.44562
1501624333413903,-1.16714,-0.67544,2.44562
1501624333436959,-1.16714,-0.67544,2.44562
1501624333458999,-1.16714,-0.67544,2.44562
1501624333473065,-1.16714,-0.67544,2.44562
1501624333497057,-1.16714,-0.67544,2.44562
1501624333519109,-1.16714,-0.67544,2.44562
1501624333533109,-1.16714,-0.67544,2.44562
1501624333557099,-1.16714,-0.67544,2.44562
1501624333579136,-1.16714,-0.67544,2.44562
1501624333593149,-1.16714,-0.67544,2.44562
1501624333617131,-1.16714,-0.675333,2.44555
1501624333639184,-1.16714,-0.675333,2.44555
1501624333653194,-1.16714,-0.675333,2.44555
1501624333676209,-1.16735,-0.675402,2.44567
1501624333699231,-1.16735,-0.675402,2.44567
1501624333713236,-1.16735,-0.675402,2.44567
1501624333736331,-1.16735,-0.675402,2.44567
1501624333759430,-1.16735,-0.675402,2.44567
1501624333773440,-1.16736,-0.675205,2.44568
1501624333796458,-1.16727,-0.67568,2.44557
1501624333819474,-1.16739,-0.675891,2.44521
1501624333833486,-1.16705,-0.676239,2.44443
1501624333856496,-1.16691,-0.676869,2.44391
1501624333879462,-1.16674,-0.677365,2.44309
1501624333893483,-1.16678,-0.677945,2.44255
1501624333916542,-1.16699,-0.67849,2.44213
1501624333939557,-1.16707,-0.678872,2.44153
1501624333953569,-1.16654,-0.679483,2.44091
1501624333976584,-1.16646,-0.679625,2.44043
1501624333999570,-1.16637,-0.67998,2.44009
1501624334013611,-1.16637,-0.67998,2.44009
1501624334036625,-1.16637,-0.67998,2.44009
1501624334058587,-1.16637,-0.679874,2.44002
1501624334081659,-1.16637,-0.679874,2.44002
1501624334096709,-1.16637,-0.679874,2.44002
1501624334119768,-1.16638,-0.679782,2.4401
1501624334141742,-1.16638,-0.679782,2.4401
1501624334155795,-1.16599,-0.679521,2.43956
1501624334178810,-1.16523,-0.679119,2.43869
1501624334201827,-1.16373,-0.678448,2.43727
1501624334215838,-1.16244,-0.677875,2.43627
1501624334238857,-1.16178,-0.677261,2.43485
1501624334261951,-1.16091,-0.676178,2.43361
1501624334276043,-1.15999,-0.6754,2.4325
1501624334298135,-1.15946,-0.674657,2.43165
1501624334322116,-1.15871,-0.674147,2.43072
1501624334336167,-1.15838,-0.673685,2.43013
1501624334358140,-1.15785,-0.672972,2.42958
1501624334382158,-1.15761,-0.672294,2.4297
1501624334396163,-1.15792,-0.671905,2.4301
1501624334418181,-1.15835,-0.671681,2.43068
1501624334441184,-1.1592,-0.671702,2.43158
1501624334456247,-1.15917,-0.671584,2.43142
1501624334478268,-1.15933,-0.671837,2.43145
1501624334501365,-1.15928,-0.672233,2.43149
1501624334516389,-1.15928,-0.672233,2.43149
1501624334538344,-1.15918,-0.672585,2.43115
1501624334561412,-1.15893,-0.67267,2.43063
1501624334576462,-1.15819,-0.672611,2.43021
1501624334598517,-1.15816,-0.672508,2.43021
1501624334621534,-1.1582,-0.672414,2.43023
