timestamp,roll,pitch,yaw
1501625754848124,-1.15087,-0.648066,-2.8701
1501625754863138,-1.14982,-0.647776,-2.87055
1501625754886238,-1.14909,-0.647818,-2.87123
1501625754910253,-1.14962,-0.647973,-2.87166
1501625754925268,-1.14962,-0.647973,-2.87166
1501625754946281,-1.14915,-0.648025,-2.87207
1501625754970323,-1.14865,-0.647984,-2.87284
1501625755015354,-1.14823,-0.647829,-2.87368
1501625755017327,-1.14775,-0.647382,-2.87457
1501625755029336,-1.14695,-0.646654,-2.87556
1501625755047349,-1.14618,-0.645853,-2.87643
1501625755067398,-1.14559,-0.644701,-2.87722
1501625755090412,-1.14547,-0.64415,-2.87789
1501625755133439,-1.14517,-0.643632,-2.87812
1501625755143423,-1.14508,-0.643508,-2.87819
1501625755150422,-1.14511,-0.643558,-2.87826
1501625755165433,-1.14502,-0.643434,-2.87833
1501625755187480,-1.14502,-0.643434,-2.87833
1501625755208723,-1.14502,-0.643434,-2.87833
1501625755224706,-1.14502,-0.643434,-2.87833
1501625755247787,-1.14502,-0.643434,-2.87833
1501625755268862,-1.14502,-0.643434,-2.87833
1501625755284956,-1.14502,-0.643434,-2.87833
1501625755307944,-1.14502,-0.643434,-2.87833
1501625755327987,-1.14502,-0.643434,-2.87833
1501625755344975,-1.14504,-0.643362,-2.87821
1501625755367040,-1.14495,-0.643238,-2.87828
1501625755389007,-1.14514,-0.643248,-2.87827
1501625755405044,-1.14514,-0.643248,-2.87827
1501625755427027,-1.14495,-0.643238,-2.87828
1501625755448071,-1.1445,-0.643174,-2.87901
1501625755465060,-1.14417,-0.642923,-2.87968
1501625755487097,-1.14355,-0.642611,-2.88055
1501625755508114,-1.14269,-0.642215,-2.88157
1501625755525105,-1.14205,-0.641683,-2.88234
1501625755547140,-1.14153,-0.640966,-2.88305
1501625755570136,-1.14067,-0.640569,-2.88407
1501625755585147,-1.14023,-0.63981,-2.88495
1501625755607174,-1.13936,-0.639194,-2.88587
1501625755630177,-1.13859,-0.638508,-2.88641
1501625755645189,-1.13824,-0.637916,-2.88679
1501625755667205,-1.13802,-0.637304,-2.88685
1501625755690213,-1.13786,-0.636888,-2.88696
1501625755705224,-1.13736,-0.63638,-2.88698
1501625755727242,-1.13712,-0.635841,-2.88716
1501625755750256,-1.13707,-0.635118,-2.88702
1501625755771329,-1.13682,-0.63436,-2.88711
1501625755787283,-1.13652,-0.633626,-2.88724
1501625755810305,-1.13667,-0.632841,-2.88697
1501625755831373,-1.13647,-0.631993,-2.88716
1501625755847326,-1.1362,-0.631405,-2.88727
1501625755870371,-1.1362,-0.631405,-2.88727
1501625755891416,-1.1362,-0.631405,-2.88727
1501625755907368,-1.1362,-0.631405,-2.88727
1501625755930385,-1.13638,-0.631415,-2.88726
1501625755951450,-1.13638,-0.631415,-2.88726
1501625755967425,-1.13623,-0.631454,-2.88734
1501625755990430,-1.13612,-0.630993,-2.88712
1501625756011469,-1.13614,-0.630466,-2.88703
1501625756027457,-1.13604,-0.630125,-2.887
1501625756049468,-1.13606,-0.629599,-2.88691
1501625756071493,-1.13608,-0.629073,-2.88682
1501625756087524,-1.13608,-0.629073,-2.88682
1501625756109516,-1.13608,-0.629073,-2.88682
1501625756132532,-1.13608,-0.629073,-2.88682
1501625756155544,-1.13602,-0.628878,-2.88677
1501625756169553,-1.13602,-0.628878,-2.88677
1501625756192570,-1.13602,-0.628878,-2.88677
1501625756215614,-1.13596,-0.628638,-2.88716
1501625756229624,-1.13531,-0.628224,-2.8876
1501625756252641,-1.13508,-0.627686,-2.88778
1501625756275634,-1.13503,-0.627209,-2.8883
1501625756289647,-1.135,-0.626661,-2.88869
1501625756312684,-1.135,-0.626661,-2.88869
1501625756335677,-1.13494,-0.626467,-2.88864
1501625756349686,-1.13494,-0.626467,-2.88864
1501625756372720,-1.13467,-0.626691,-2.88878
1501625756395719,-1.13441,-0.627133,-2.88903
1501625756409724,-1.13411,-0.627665,-2.88916
