timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501622826749900,3,0,-1,-1,-2,-30,4,1
1501622826749900,1,4,2,2,8,38,-3,1
1501622826750850,-5,-8,-1,-1,-3,-45,4,0
1501622826750850,3,17,-4,-3,2,7,7,-4
1501622826750850,-3,-22,-2,-1,-19,-77,-22,0
1501622826750850,-6,-10,-5,-1,9,26,15,2
1501622826751871,6,3,-1,-1,-1,-2,-14,1
1501622826751871,1,7,-3,-7,-10,-9,17,-6
1501622826763856,-6,-14,-2,1,10,3,0,-1
1501622826763856,-1,-6,-4,-4,-10,-14,-3,-2
1501622826770885,0,9,2,2,5,-2,-2,-1
1501622826770885,-1,-5,-5,-3,-10,2,-5,0
1501622826778891,2,-8,-1,-3,1,49,2,0
1501622826778891,0,6,4,3,7,1,0,-2
1501622826792932,-3,-7,-1,2,8,16,13,2
1501622826792932,1,-4,2,0,-2,-25,-3,0
1501622826803886,-6,4,-4,-1,12,51,5,-1
1501622826803886,2,5,0,0,-1,7,-5,-1
1501622826807910,3,3,-1,-2,-9,-8,1,0
1501622826807910,6,1,-1,0,-3,-61,0,2
1501622826823905,-8,5,2,2,-7,81,10,1
1501622826823905,7,-3,-3,-3,-8,-38,-6,-3
1501622826830900,-3,-2,-5,-7,-8,-15,-12,-2
1501622826830900,-2,-8,-2,-3,-8,-6,-5,-1
1501622826870956,-3,2,-2,-1,15,-26,1,-2
1501622826870956,1,2,1,0,-3,14,10,2
1501622826871934,-3,2,0,-1,-2,6,4,-2
1501622826871934,0,-2,-2,-1,1,-15,-11,3
1501622826872929,-4,16,-4,-1,23,116,18,-5
1501622826872929,4,-18,0,0,-19,-52,-2,2
1501622826874937,-9,-6,-9,-5,-16,-62,-13,-7
1501622826874937,-1,5,0,1,14,23,0,1
1501622826883966,-1,3,0,-1,-6,-22,-14,-2
1501622826883966,-10,8,1,-4,-1,-16,18,2
1501622826889969,-3,-17,-2,-1,-1,34,-2,1
1501622826889969,3,15,3,-3,-25,-95,-23,-5
1501622826898948,-12,-20,-4,3,-7,44,-3,-6
1501622826898948,6,-7,-6,1,23,56,29,0
1501622826912016,5,9,4,-2,-14,-27,-15,3
1501622826912016,2,-7,-1,-1,-3,-14,-6,-4
1501622826920991,3,-1,-1,-4,-2,16,19,3
1501622826920991,0,2,1,2,10,30,9,4
1501622826927026,-2,-9,-3,-1,5,17,2,-4
1501622826927026,-1,0,-1,0,2,-9,11,3
1501622826944008,6,6,3,1,-12,-26,-4,5
1501622826944008,-6,-1,-5,0,6,57,-10,-3
1501622826950043,5,15,1,-4,1,-48,6,1
1501622826950043,-19,-16,-4,-2,-11,4,-11,-4
1501622826959019,12,-2,1,0,0,50,-2,5
1501622826959019,5,10,-3,-3,-2,-21,-14,-6
1501622826972002,3,0,5,5,1,-1,-3,5
1501622826972002,1,-5,3,-1,-10,68,-6,-2
1501622826981051,-8,0,-4,-4,-3,-42,-9,-10
1501622826981051,0,-2,3,4,6,12,2,2
1501622826987014,-4,10,0,-2,-2,7,1,9
1501622826987014,1,-2,-7,-4,20,9,10,-6
1501622827004026,-6,-10,0,-4,-26,-118,-17,-1
1501622827004026,1,0,-2,-2,-1,59,-13,-1
1501622827010084,-3,-1,-1,1,11,17,17,-2
1501622827010084,6,5,-1,-2,-15,-58,6,3
1501622827019039,-3,-4,-1,1,7,-19,-1,3
1501622827019039,-11,-7,-3,-3,-3,-48,-20,2
1501622827032098,1,3,1,1,1,9,-5,1
1501622827032098,-10,-7,-2,0,11,39,0,-2
1501622827041048,15,4,3,1,0,-24,35,1
1501622827041048,-11,-14,-1,-3,-14,-45,-4,-9
1501622827047108,5,-5,-4,-1,2,25,-5,0
1501622827047108,-5,-3,-6,-4,9,12,3,-9
1501622827064090,5,28,2,1,1,17,-25,3
1501622827064090,2,1,2,0,3,46,22,3
1501622827070076,0,-5,-4,-6,-27,-74,-12,-1
1501622827070076,-5,-4,-1,0,1,-5,-7,-3
1501622827079107,0,4,0,-2,-5,-10,4,0
1501622827079107,2,3,0,2,-4,-14,-20,-1
1501622827092141,3,6,-4,0,11,38,28,-3
1501622827092141,-11,2,2,1,-3,18,3,2
1501622827101090,-4,-19,-2,2,8,31,-1,2
1501622827101090,2,2,-1,-5,-19,-9,-8,-1
1501622827107152,-4,-7,-1,-1,2,-7,-4,-3
1501622827107152,2,0,-1,1,8,16,0,-1
1501622827124114,-4,-6,-2,-2,-16,-26,0,-2
1501622827124114,1,-3,-3,0,8,-23,-7,-1
1501622827130169,-3,7,2,3,9,19,-6,-4
1501622827130169,5,3,2,1,1,-40,5,2
1501622827145181,-6,-8,-6,-5,-18,-48,11,2
1501622827145181,10,-1,-1,0,8,-20,18,2
1501622827152134,-5,1,-1,0,-2,11,-9,2
1501622827152134,6,-24,1,1,0,-14,1,-2
1501622827161140,-5,0,-1,-1,-3,10,-15,-5
1501622827161140,-1,15,2,3,3,-35,-12,-6
