timestamp,x,y,z
1501622450392470,0.70166,-0.662109,0.289063
1501622450415599,0.700195,-0.661621,0.291992
1501622450430636,0.703125,-0.663574,0.289551
1501622450454625,0.707031,-0.660156,0.294434
1501622450475700,0.695313,-0.662109,0.299805
1501622450490708,0.69873,-0.657227,0.294434
1501622450514716,0.699707,-0.661133,0.291992
1501622450568706,0.703125,-0.662598,0.289551
1501622450568706,0.701172,-0.656738,0.290527
1501622450578770,0.696289,-0.657227,0.296387
1501622450595783,0.697266,-0.659668,0.294922
1501622450611737,0.698242,-0.654785,0.293945
1501622450636770,0.699219,-0.652344,0.29541
1501622450678842,0.694824,-0.65332,0.292969
1501622450679785,0.695313,-0.661133,0.290527
1501622450692851,0.701172,-0.665039,0.291992
1501622450715825,0.701172,-0.666016,0.291016
1501622450731831,0.696777,-0.65918,0.290039
1501622450752897,0.695313,-0.657227,0.29248
1501622450776025,0.702148,-0.661133,0.297852
1501622450791976,0.701172,-0.659668,0.293457
1501622450813080,0.699219,-0.654785,0.291016
1501622450836152,0.702148,-0.658203,0.289063
1501622450852135,0.700195,-0.660645,0.29248
1501622450873156,0.701172,-0.658203,0.291992
1501622450896309,0.69873,-0.654785,0.302246
1501622450912288,0.697754,-0.655762,0.287109
1501622450933282,0.705566,-0.653809,0.294922
1501622450956352,0.699707,-0.651855,0.294922
1501622450972302,0.696777,-0.660645,0.293457
1501622450993376,0.696289,-0.660645,0.290527
1501622451016339,0.699707,-0.658203,0.293457
1501622451032346,0.696777,-0.661621,0.289551
1501622451053391,0.697754,-0.660645,0.294434
1501622451083384,0.697266,-0.658203,0.29541
1501622451092388,0.69873,-0.665039,0.299316
1501622451113434,0.705078,-0.658691,0.297363
1501622451136478,0.699219,-0.657715,0.294922
1501622451151432,0.699707,-0.658691,0.29248
1501622451173464,0.698242,-0.656738,0.293945
1501622451196521,0.702637,-0.656738,0.292969
1501622451211531,0.699219,-0.658203,0.293945
1501622451232487,0.699219,-0.656738,0.297363
1501622451256532,0.695313,-0.662109,0.29248
1501622451271544,0.702148,-0.657715,0.296387
1501622451294531,0.699219,-0.663086,0.293945
1501622451316545,0.698242,-0.664063,0.288086
1501622451331585,0.696777,-0.652832,0.292969
1501622451354572,0.699707,-0.662109,0.29541
1501622451376620,0.701172,-0.664551,0.297852
1501622451391610,0.700684,-0.653809,0.296387
1501622451414623,0.694336,-0.657715,0.291992
1501622451435636,0.69873,-0.667969,0.289551
1501622451458675,0.697754,-0.658203,0.296875
1501622451474686,0.700684,-0.652832,0.291016
1501622451495732,0.698242,-0.655273,0.294434
1501622451518748,0.698242,-0.657715,0.293945
1501622451534700,0.699707,-0.65625,0.296387
1501622451555774,0.694824,-0.655762,0.297852
1501622451578792,0.699219,-0.658203,0.291992
1501622451602749,0.702637,-0.657715,0.29248
1501622451615786,0.699219,-0.652344,0.288574
1501622451638779,0.694824,-0.654785,0.297363
1501622451654813,0.701172,-0.667969,0.296875
1501622451676940,0.700195,-0.666504,0.288086
1501622451698925,0.691895,-0.657715,0.294434
1501622451714937,0.694824,-0.656738,0.295898
1501622451736982,0.701172,-0.663086,0.294434
1501622451760002,0.700195,-0.663574,0.294922
1501622451774985,0.695313,-0.657227,0.297852
1501622451797138,0.697266,-0.652832,0.298828
1501622451827191,0.699219,-0.661133,0.293457
1501622451834135,0.697754,-0.657715,0.29541
1501622451857295,0.70166,-0.651367,0.292969
1501622451881284,0.698242,-0.653809,0.291016
1501622451894298,0.702148,-0.655762,0.29541
1501622451916417,0.699707,-0.660156,0.29541
1501622451940463,0.697754,-0.65918,0.303223
1501622451954451,0.693359,-0.662109,0.304688
1501622451976490,0.702637,-0.661621,0.296875
1501622452000477,0.697266,-0.660645,0.294434
1501622452014487,0.70459,-0.659668,0.29248
1501622452036531,0.696777,-0.662598,0.296387
1501622452060520,0.697754,-0.659668,0.296387
1501622452074529,0.69873,-0.651855,0.289551
1501622452096545,0.698242,-0.658203,0.296875
1501622452120562,0.698242,-0.658691,0.290039
1501622452134572,0.697754,-0.654785,0.294922
1501622452156587,0.698242,-0.655273,0.291016
1501622452179665,0.699707,-0.658203,0.29834
1501622452194646,0.697266,-0.659668,0.302246
1501622452216630,0.702148,-0.662598,0.290039
1501622452239655,0.701172,-0.663086,0.291992
1501622452261692,0.702637,-0.657227,0.291504
1501622452276703,0.701172,-0.658203,0.282715
1501622452299689,0.69873,-0.665039,0.293457
1501622452320763,0.700195,-0.65918,0.292969
1501622452336745,0.697266,-0.662109,0.291504
1501622452359762,0.697754,-0.657227,0.300293
1501622452380806,0.697266,-0.660156,0.295898
1501622452396788,0.700684,-0.655762,0.29248
1501622452419804,0.699707,-0.65918,0.293945
1501622452440849,0.695801,-0.663086,0.296387
1501622452456829,0.696289,-0.657227,0.300781
1501622452479847,0.702148,-0.65918,0.291016
1501622452500831,0.703125,-0.663086,0.287598
1501622452516853,0.69873,-0.65332,0.29248
1501622452539864,0.697266,-0.661621,0.301758
1501622452560933,0.697754,-0.658691,0.291504
1501622452576916,0.698242,-0.660645,0.291992
1501622452599901,0.699707,-0.65625,0.294922
1501622452620975,0.696289,-0.658691,0.301758
1501622452636953,0.700195,-0.658691,0.297363
1501622452659086,0.700684,-0.657715,0.297363
1501622452681100,0.702148,-0.657227,0.294434
1501622452697083,0.701172,-0.652832,0.29834
1501622452719128,0.695313,-0.660156,0.290527
1501622452742147,0.700684,-0.657715,0.29248
1501622452757125,0.699219,-0.662598,0.293945
1501622452779170,0.69873,-0.658203,0.29248
1501622452802194,0.695801,-0.656738,0.297852
1501622452817195,0.697754,-0.65625,0.289063
1501622452839213,0.696777,-0.660156,0.300781
1501622452862229,0.700684,-0.660156,0.289063
1501622452877209,0.699219,-0.665039,0.293945
1501622452899226,0.69873,-0.658691,0.291992
1501622452922272,0.695801,-0.654297,0.29541
1501622452937251,0.703125,-0.658203,0.293945
1501622452959297,0.698242,-0.660156,0.292969
1501622452990318,0.696289,-0.65625,0.293945
1501622452997323,0.702148,-0.656738,0.293945
1501622453019315,0.698242,-0.655273,0.29541
1501622453042356,0.700684,-0.664063,0.287598
1501622453057365,0.700195,-0.664551,0.290039
1501622453079365,0.699219,-0.660156,0.292969
1501622453102399,0.697266,-0.658203,0.291504
1501622453117379,0.700684,-0.660645,0.29541
1501622453139395,0.702148,-0.660645,0.300293
1501622453162550,0.697754,-0.655762,0.294434
1501622453176532,0.695801,-0.652832,0.293457
1501622453199547,0.69873,-0.660156,0.291016
1501622453222564,0.702148,-0.661621,0.292969
1501622453243584,0.69873,-0.654297,0.295898
1501622453259619,0.699219,-0.65625,0.29541
1501622453282607,0.697266,-0.660645,0.291016
1501622453303650,0.699707,-0.656738,0.295898
1501622453319633,0.702148,-0.656738,0.299805
1501622453342649,0.70166,-0.654297,0.288086
1501622453363693,0.704102,-0.653809,0.291992
1501622453379679,0.70459,-0.660156,0.296875
1501622453409726,0.697266,-0.657715,0.297363
1501622453423736,0.700684,-0.653809,0.29248
1501622453439718,0.703613,-0.654297,0.294434
1501622453461742,0.703613,-0.656738,0.294922
