timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501624775181439,-8,23,-16,-5,-21,6,-8,-3
1501624775181439,4,-8,9,-2,-2,-13,14,0
1501624775188434,5,-20,11,0,11,-23,-21,0
1501624775188434,-1,22,-7,-2,-16,16,26,2
1501624775188434,-7,10,-10,7,42,33,-6,-3
1501624775188434,-1,-14,1,-3,-4,13,-19,-2
1501624775189417,-6,-26,7,-3,0,-9,14,-3
1501624775189417,11,28,-2,-2,-10,-6,-35,-2
1501624775200445,-7,18,-9,-10,-12,-9,-2,5
1501624775200445,-1,-11,0,4,8,9,35,2
1501624775208447,-9,-36,2,-5,-6,-18,-18,-11
1501624775208447,-1,2,-3,2,10,3,4,-3
1501624775215492,-2,25,-7,-6,-33,12,26,4
1501624775215492,-3,-7,4,-3,-19,-26,9,1
1501624775230547,-5,-28,3,-1,31,-7,-29,-8
1501624775230547,1,4,-4,-1,-21,-4,30,0
1501624775238540,5,15,-5,2,-6,15,-23,-3
1501624775238540,-7,-3,1,-5,-12,-12,-2,2
1501624775246540,14,1,6,-2,15,8,10,2
1501624775246540,-1,4,-3,8,38,3,12,3
1501624775260550,-15,-23,-7,-4,-19,10,21,-3
1501624775260550,8,16,13,6,-4,-14,0,1
1501624775268592,0,-4,-3,-7,-29,-22,-8,-2
1501624775268592,-7,-4,-6,-1,-12,-4,-6,5
1501624775309585,-5,9,1,-3,-20,3,-6,-10
1501624775309585,8,-15,16,11,28,6,-5,1
1501624775309585,6,-7,2,1,11,24,16,4
1501624775309585,-4,12,-8,0,-11,-4,-12,1
1501624775312602,7,19,-1,-4,-9,5,9,5
1501624775312602,-8,-21,4,1,3,-4,7,-2
1501624775313588,11,-2,6,-4,-21,-30,-15,-2
1501624775313588,-5,13,-7,1,-9,-2,27,1
1501624775320649,-4,12,-1,9,31,41,9,2
1501624775320649,-7,-16,1,-11,2,18,19,-4
1501624775327597,0,-24,-2,-1,-11,-33,-18,-2
1501624775327597,-2,7,-14,-6,-23,8,17,0
1501624775334657,0,19,-1,-3,-22,-23,-14,0
1501624775334657,1,-12,8,9,17,10,25,4
1501624775349668,-3,-22,-2,1,19,-5,-5,-4
1501624775349668,2,14,-5,-1,2,29,2,3
1501624775357674,-4,6,-2,-3,-25,-3,27,-2
