timestamp,x,y,z,w
1501624790897889,-0.121887,0.592407,-0.691711,-0.394653
1501624790922920,-0.122131,0.592529,-0.691772,-0.394287
1501624790936968,-0.122498,0.592712,-0.691711,-0.393982
1501624790958016,-0.122864,0.592834,-0.69165,-0.39386
1501624790982031,-0.122864,0.592896,-0.691589,-0.39386
1501624791003049,-0.12262,0.593018,-0.691406,-0.394104
1501624791019005,-0.122131,0.593018,-0.691284,-0.394409
1501624791064038,-0.121582,0.592957,-0.691223,-0.394775
1501624791073132,-0.121094,0.592896,-0.691223,-0.394958
1501624791082140,-0.121033,0.592896,-0.691284,-0.394958
1501624791097150,-0.121033,0.592896,-0.691284,-0.394958
1501624791117161,-0.121033,0.592957,-0.691223,-0.394958
1501624791147182,-0.121033,0.592896,-0.691284,-0.394958
1501624791154272,-0.121033,0.592896,-0.691284,-0.394958
1501624791191341,-0.120911,0.592773,-0.691284,-0.395203
1501624791200346,-0.120667,0.592834,-0.691101,-0.395447
1501624791214314,-0.120361,0.592773,-0.69104,-0.395752
1501624791235370,-0.120056,0.592773,-0.690918,-0.396057
1501624791258350,-0.119629,0.592651,-0.690979,-0.396301
1501624791281403,-0.119324,0.59259,-0.690979,-0.396423
1501624791295412,-0.119141,0.592529,-0.69104,-0.396545
1501624791318588,-0.118958,0.59259,-0.690979,-0.396606
1501624791342566,-0.118896,0.59259,-0.690979,-0.396606
1501624791355620,-0.118896,0.59259,-0.690979,-0.396606
1501624791378633,-0.118958,0.59259,-0.690979,-0.396606
1501624791401611,-0.118958,0.59259,-0.690979,-0.396606
1501624791415661,-0.118958,0.592529,-0.690979,-0.396667
1501624791438661,-0.118958,0.592529,-0.690979,-0.396667
1501624791461654,-0.118958,0.592529,-0.690979,-0.396667
1501624791475703,-0.118958,0.592529,-0.690979,-0.396667
1501624791497714,-0.118652,0.592468,-0.691162,-0.396545
1501624791520741,-0.118286,0.59259,-0.691162,-0.396423
1501624791535792,-0.118042,0.59259,-0.691223,-0.396362
1501624791557855,-0.118042,0.59259,-0.691223,-0.396362
1501624791580907,-0.118103,0.592651,-0.691284,-0.396179
1501624791595925,-0.118347,0.592712,-0.691284,-0.396057
1501624791617890,-0.11853,0.592834,-0.691223,-0.395935
1501624791640952,-0.118835,0.592896,-0.691162,-0.395813
1501624791655961,-0.119141,0.592957,-0.691101,-0.395752
1501624791677978,-0.119141,0.592957,-0.691101,-0.395752
1501624791700993,-0.119141,0.592896,-0.691101,-0.395752
1501624791715977,-0.11908,0.592834,-0.691223,-0.395691
1501624791737977,-0.118713,0.592834,-0.691406,-0.395569
1501624791761036,-0.118103,0.592834,-0.69165,-0.395264
1501624791776005,-0.117371,0.592896,-0.691956,-0.394897
1501624791798018,-0.116882,0.592957,-0.6922,-0.394531
1501624791821025,-0.116455,0.593018,-0.692444,-0.394165
1501624791837035,-0.116455,0.593018,-0.692444,-0.394165
1501624791858063,-0.116516,0.593018,-0.692322,-0.394226
1501624791881117,-0.116699,0.593018,-0.6922,-0.394409
1501624791897087,-0.117065,0.593079,-0.692017,-0.394653
1501624791918092,-0.117432,0.593018,-0.691895,-0.394775
1501624791941162,-0.117798,0.593018,-0.691772,-0.394897
1501624791957125,-0.118164,0.592957,-0.69165,-0.395081
1501624791978187,-0.118164,0.593018,-0.69165,-0.395081
1501624792001201,-0.118164,0.593018,-0.691589,-0.395081
1501624792017201,-0.11792,0.593018,-0.69165,-0.395142
1501624792038214,-0.117554,0.592957,-0.691711,-0.395203
1501624792061285,-0.117554,0.592957,-0.691711,-0.395203
1501624792077330,-0.117554,0.592957,-0.691711,-0.395142
1501624792098400,-0.117554,0.593018,-0.691711,-0.395142
1501624792121436,-0.117493,0.593018,-0.691711,-0.395142
1501624792136455,-0.117493,0.593018,-0.691711,-0.395142
1501624792157473,-0.117554,0.592957,-0.69165,-0.395264
1501624792180533,-0.117554,0.593018,-0.691467,-0.395569
1501624792196543,-0.117493,0.592957,-0.691345,-0.395813
1501624792218519,-0.117432,0.592896,-0.691284,-0.396118
1501624792240576,-0.117371,0.592834,-0.691162,-0.396301
1501624792256588,-0.117249,0.592773,-0.691101,-0.396545
1501624792277603,-0.117126,0.592712,-0.691162,-0.396667
1501624792300622,-0.117065,0.592712,-0.691162,-0.396667
1501624792316602,-0.117065,0.592651,-0.691162,-0.396667
1501624792337590,-0.117065,0.592651,-0.691223,-0.396667
1501624792360616,-0.117065,0.592651,-0.691223,-0.396667
1501624792376632,-0.117065,0.592651,-0.691223,-0.396667
