timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501622655040403,-6,-7,-5,-7,-13,-36,-5,4
1501622655040403,1,-2,-1,-4,11,59,6,-4
1501622655041404,-6,-7,-16,-6,-10,27,-1,-3
1501622655041404,-5,2,-1,1,16,4,7,-3
1501622655041404,-8,1,3,0,-4,-21,-13,-3
1501622655041404,1,-1,6,0,8,46,-4,0
1501622655042405,3,-4,-10,0,-14,10,15,6
1501622655042405,4,2,1,-3,22,98,6,4
1501622655047408,-6,-8,-5,1,-7,37,2,-8
1501622655047408,4,5,-1,4,12,-67,-6,2
1501622655062418,0,4,9,1,13,22,-8,-5
1501622655062418,2,-1,-5,-5,-26,-45,1,1
1501622655067477,11,5,0,2,11,-32,-2,6
1501622655067477,-6,0,7,-1,-12,-89,-8,1
1501622655083457,6,-4,-4,2,5,7,1,7
1501622655083457,6,1,-4,-2,4,-2,-10,2
1501622655091434,4,10,7,3,4,51,4,-12
1501622655091434,-6,1,-5,-7,-8,0,-9,1
1501622655098439,-1,-3,6,2,-12,-47,1,3
1501622655098439,-1,-4,-1,2,-6,-15,2,-5
1501622655121484,1,-1,-5,-3,13,62,1,-3
1501622655121484,8,4,3,3,-7,54,16,1
1501622655122456,-2,6,0,-3,-13,-35,-2,-5
1501622655122456,11,4,12,6,33,23,-14,-5
1501622655160511,-2,-4,-9,-4,1,32,12,3
1501622655160511,5,4,9,2,-2,50,11,11
1501622655160511,0,-4,-5,-5,-5,59,-17,3
1501622655160511,-2,-6,-10,0,29,-6,14,4
1501622655161484,-3,1,2,0,-11,-3,4,0
1501622655161484,1,0,-1,1,-13,-27,-1,-1
1501622655162484,0,0,6,-1,19,-50,-4,-11
1501622655162484,1,-2,-1,0,-11,31,4,1
1501622655172520,2,-2,-2,-6,-17,-75,-12,-4
1501622655172520,0,-1,-2,-3,-16,18,-6,-7
1501622655180525,-10,7,8,1,30,-22,7,-4
1501622655180525,7,-10,-15,-4,-14,8,-8,0
1501622655187531,2,1,2,-2,-17,-28,-2,5
1501622655187531,-4,6,8,2,-6,8,-2,-3
1501622655203519,11,9,-1,4,34,65,21,4
1501622655203519,1,-1,12,3,20,-33,-7,-4
1501622655209546,-10,-9,-18,1,12,4,-2,-4
1501622655209546,-3,1,-2,-2,-4,16,6,2
1501622655217551,5,7,7,-6,-33,24,4,4
1501622655217551,-1,-2,-2,1,-15,-3,-6,-3
1501622655232562,-4,9,11,5,14,47,-3,-1
1501622655232562,-6,-2,-3,-3,16,13,-10,-5
1501622655240569,9,-12,-13,2,-14,19,6,10
1501622655240569,-7,11,16,0,6,8,-5,-11
1501622655247575,-2,-4,1,0,-24,-49,-7,-6
1501622655247575,-11,-1,-7,-2,2,-12,-5,-5
1501622655263585,-4,-6,-4,-6,-49,-1,-3,8
1501622655263585,0,5,10,5,37,54,9,6
1501622655269560,11,-1,-3,-1,-16,-1,5,2
1501622655269560,3,-5,-7,-6,-1,-35,-7,-1
1501622655277594,0,-3,4,2,-17,-32,3,-3
1501622655277594,-22,-12,-4,4,29,12,4,-3
1501622655292604,-1,-8,-10,-4,15,29,-10,-7
1501622655292604,-6,0,9,3,5,36,5,3
1501622655300610,-10,-11,-17,-2,-12,10,0,-4
1501622655300610,11,2,6,-6,-37,-25,3,1
1501622655307615,0,3,2,-2,37,51,13,2
1501622655307615,0,-8,-4,-1,5,-15,-12,-1
1501622655322626,4,-1,-7,-2,10,-16,1,1
1501622655322626,5,12,0,-3,-23,-30,-8,-4
1501622655329630,-8,-10,-8,4,-7,-10,-4,0
1501622655329630,4,-1,-3,-9,-7,-27,-1,-3
1501622655337636,-13,-9,-17,-4,-5,-25,-9,-3
1501622655337636,0,1,0,-4,-14,-51,-13,-4
1501622655352618,-3,4,-5,-1,7,47,2,8
1501622655352618,-1,4,10,-3,5,-20,-12,-10
1501622655360653,-1,-3,-3,7,26,3,-4,0
1501622655360653,-9,-9,-13,-9,-7,-19,-8,-6
1501622655367658,-2,11,13,4,19,39,-2,-3
1501622655367658,4,-9,-7,1,-1,-22,6,6
1501622655382643,-11,0,7,-3,-23,4,-4,-9
1501622655382643,7,8,0,2,36,35,-9,-3
1501622655389673,-1,4,6,0,-15,-24,-3,-5
1501622655389673,-2,-9,-14,0,-12,-36,10,-1
1501622655397659,5,8,16,3,22,-19,-2,-1
1501622655397659,-2,-9,-6,-1,-16,-16,2,2
1501622655412661,4,-7,-4,-2,-15,4,-2,-3
1501622655412661,-8,5,-1,-3,15,-14,-2,-4
1501622655420667,-2,-2,2,0,-10,-12,-1,-4
1501622655420667,4,-4,-6,1,-15,12,8,8
1501622655427672,-6,3,6,-1,-21,-81,-5,-6
1501622655427672,0,-6,-1,6,35,-20,12,10
1501622655442682,-3,-3,-9,-3,-2,-17,-1,-12
1501622655442682,-5,-4,-2,-3,-6,28,5,12
1501622655449688,-5,-1,6,-7,8,18,2,-5
1501622655449688,6,-8,-8,-1,-27,2,-7,-7
1501622655457700,-12,0,-2,1,29,-5,-5,-4
1501622655457700,0,1,9,2,-35,-7,2,-4
1501622655472704,-1,-11,-12,-2,6,-18,1,7
1501622655472704,1,5,1,1,5,11,-7,2
1501622655480709,-7,-7,7,1,-3,4,2,2
1501622655480709,6,-3,-9,-6,-14,-48,-1,3
1501622655487715,0,3,10,6,21,12,6,-3
1501622655487715,-5,-2,-2,-4,-19,5,-11,7
1501622655502725,4,9,2,2,-7,18,7,4
1501622655502725,-8,2,8,2,21,-4,1,-4
1501622655509729,0,-3,-4,-1,11,51,1,0
1501622655509729,-3,-2,-2,0,-4,18,-2,-7
1501622655517763,1,-3,0,-1,-2,-13,-13,-1
1501622655517763,3,4,2,1,-25,35,9,-1
1501622655532746,17,8,-4,2,9,9,-8,10
1501622655532746,-1,3,5,3,10,-18,-1,-8
1501622655540779,9,6,-1,-4,-11,-1,-4,5
1501622655540779,-8,-5,-10,-3,-28,-46,-2,4
1501622655547785,9,-4,1,1,36,-15,3,-1
1501622655547785,-6,1,2,-2,-9,12,0,-4
1501622655562795,-1,-2,-5,-2,2,2,-3,-4
1501622655562795,0,-6,-15,-9,0,36,-3,-3
1501622655569800,-6,3,4,1,-15,-44,4,-1
1501622655569800,-2,4,3,0,4,1,1,7
1501622655585783,20,-1,0,1,-1,-8,1,6
1501622655585783,-4,-1,1,-1,39,-61,-8,-8
1501622655592818,-8,-1,1,-1,-8,0,-9,-7
1501622655592818,7,5,3,1,-3,37,10,-2
1501622655600822,6,0,-5,-1,-9,-8,2,0
1501622655600822,-4,-1,7,5,4,4,0,-1
1501622655607798,2,6,-2,-6,-15,-3,0,2
1501622655607798,-3,-2,-9,-3,7,3,-4,5
1501622655622838,-1,-2,6,1,-9,-15,2,-2
1501622655622838,13,3,-3,-4,5,43,-3,3
1501622655629842,-4,-2,5,3,10,6,1,-4
1501622655629842,-2,-1,-7,-4,-11,28,8,4
1501622655645853,-3,3,7,-1,3,-46,-7,6
1501622655645853,-1,5,2,0,-4,-24,-4,-5
1501622655652836,-6,3,7,1,-16,-16,1,1
1501622655652836,-1,-7,-11,-3,1,17,-4,-1
1501622655660864,-4,1,2,2,18,18,-5,-4
1501622655660864,-5,2,2,0,4,-17,2,-2
1501622655667869,10,0,-9,0,-21,-3,15,10
1501622655667869,-9,3,4,1,-2,40,3,-2
1501622655682880,-16,-7,0,-1,8,-19,-9,-10
1501622655682880,-9,1,3,-3,-2,-14,-8,-10
1501622655689884,5,0,-9,0,20,-5,5,1
1501622655689884,12,-1,-3,3,12,16,3,0
1501622655705896,-7,-4,-5,-2,-8,9,4,-4
1501622655705896,-9,-1,1,-1,-19,19,3,-3
1501622655711900,10,3,4,4,17,37,-8,-7
1501622655711900,-12,-5,-2,-7,-3,-42,1,-9
1501622655720907,6,7,-4,-6,-30,2,4,2
1501622655720907,2,-5,-1,5,67,24,-8,4
1501622655726910,0,4,12,-1,-17,37,-1,6
1501622655726910,-5,-11,-18,-4,-23,-107,-11,-3
1501622655742922,-6,-5,-1,1,14,59,1,-8
1501622655742922,0,0,-6,-5,-28,37,-4,2
1501622655749927,-12,-7,2,0,5,-28,-5,-6
1501622655749927,4,4,11,0,-1,-16,-8,-1
1501622655765938,-4,-2,5,-1,9,10,4,1
1501622655765938,5,-2,-18,-4,-12,19,6,0
1501622655771942,-14,-8,-5,-3,4,-49,-10,-13
1501622655771942,0,1,1,-1,-18,-17,0,0
1501622655780948,7,1,2,0,10,37,3,1
1501622655780948,-1,-1,7,1,-15,-2,7,0
1501622655787926,4,-10,-15,-5,0,-21,-1,3
1501622655787926,-4,0,8,1,-10,-6,2,-1
1501622655802964,-4,-2,-9,-6,-5,8,0,-4
1501622655802964,-6,-3,1,-2,-15,-58,-8,-1
1501622655809969,-8,1,-2,0,-7,3,0,-1
1501622655809969,4,-4,0,0,22,-20,-10,9
1501622655825983,-2,-5,-8,-2,10,36,2,-3
1501622655825983,3,-3,0,2,10,-9,2,2
1501622655831985,-4,-3,-4,-7,-41,-23,-2,2
1501622655831985,-1,6,6,5,36,60,-1,-8
1501622655840992,12,-1,-2,6,-2,-25,1,15
1501622655840992,4,6,4,2,-1,5,9,4
1501622655855001,-9,1,-4,-5,-13,-3,-5,-8
1501622655855001,5,-1,-7,-1,24,-11,-4,1
1501622655863008,-1,0,-2,-4,-27,-6,4,1
1501622655863008,-4,-4,-1,0,27,7,-4,0
1501622655869989,-6,-8,-3,-2,-2,-7,-15,-4
1501622655869989,-2,10,11,1,-16,-12,3,0
1501622655885995,-13,-8,-10,-8,-11,-8,1,-9
1501622655885995,0,-3,-1,1,13,51,7,2
1501622655891999,1,-3,-1,-1,-13,-6,-1,-2
1501622655891999,-1,-3,0,-4,-11,-9,-2,0
1501622655901034,4,1,2,4,25,-24,-11,-1
1501622655901034,-7,-3,-6,-2,-17,15,4,-7
1501622655915043,14,5,2,0,-3,0,0,7
1501622655915043,-14,-5,-10,-9,-53,20,-2,-11
1501622655924022,-2,-3,-5,-2,3,-36,0,-1
1501622655924022,-2,-3,-1,-2,-6,-42,-7,-5
1501622655930054,4,2,5,3,3,-4,5,-1
1501622655930054,12,5,2,6,34,-2,4,4
1501622655946065,0,-2,0,-2,-17,-14,-2,5
1501622655946065,11,3,-2,-5,2,-20,-10,-1
1501622655952041,-2,-2,-1,-1,-14,9,15,3
1501622655952041,8,-1,0,4,22,-15,-4,0
1501622655961076,-11,2,3,4,5,15,-1,4
1501622655961076,5,-1,0,-1,2,-10,-7,5
1501622655975085,-4,1,2,1,6,12,0,0
1501622655975085,-1,-5,-3,-4,-2,6,1,-3
1501622655984064,5,4,4,0,-5,-26,0,-3
1501622655984064,-8,2,2,3,-6,5,-4,-5
1501622655990098,1,1,1,4,19,-64,-16,-4
1501622655990098,-6,-6,-3,-1,-6,5,6,3
1501622656006108,5,-3,-4,-6,-10,-7,-4,-3
1501622656006108,-14,-1,1,1,7,48,1,-9
1501622656012083,4,2,0,-4,-29,-18,-7,5
1501622656012083,-1,5,-5,0,-17,-91,-8,-4
1501622656021090,-14,-5,-4,0,24,41,-5,-9
1501622656021090,4,-4,-5,-1,2,-36,2,3
1501622656035128,-4,-1,-3,-5,-7,35,-3,-3
1501622656035128,-1,-5,5,0,-11,-20,3,-2
1501622656044106,3,1,5,1,4,-9,-2,0
1501622656044106,0,-5,-8,-2,-4,10,-1,2
1501622656050110,-8,-2,-3,-2,7,-60,-6,-6
1501622656050110,13,1,-5,-6,-17,50,11,11
1501622656066150,2,6,8,5,-6,-96,-2,2
1501622656066150,1,2,3,-3,-15,8,-1,1
1501622656072155,-9,-7,-8,3,38,12,5,-8
1501622656072155,-9,-1,-2,-2,8,41,-7,-5
1501622656087165,1,-1,2,-2,-19,5,2,-1
1501622656087165,3,6,4,4,18,26,4,-2
1501622656095170,7,1,3,-4,-10,49,-6,6
1501622656095170,-6,1,2,1,-3,8,-1,-1
1501622656104148,-4,-4,-3,-1,2,-14,-10,-7
1501622656104148,-2,1,1,-4,-24,8,4,1
1501622656110181,-8,-5,3,6,38,23,2,-3
1501622656110181,9,-1,-7,-3,-1,22,4,-5
1501622656126198,-2,0,1,-1,1,10,-11,7
1501622656126198,-2,-2,-7,-1,9,6,-2,-2
1501622656132196,0,2,0,-1,-31,-56,9,6
1501622656132196,14,4,4,-2,4,40,-11,1
1501622656147178,-10,-8,-10,-5,6,-29,-4,-10
1501622656147178,0,-6,2,-2,-3,29,0,-4
1501622656155213,0,-1,-3,-1,-14,10,8,2
1501622656155213,-4,4,9,-3,-22,-30,-5,0
1501622656170224,-3,3,0,3,37,44,7,-4
1501622656170224,-4,-5,2,8,4,-43,3,4
1501622656171196,0,2,0,-8,-16,-4,5,-4
1501622656171196,-1,2,-1,1,-5,11,0,0
1501622656186236,-1,-10,-8,-7,-8,23,0,-1
1501622656186236,-1,-6,-8,-3,-11,-48,-10,-8
1501622656192239,7,2,1,-2,4,101,10,3
1501622656192239,-11,-3,-2,-4,-34,-50,-6,-5
1501622656207249,-8,-1,3,4,62,106,8,-8
1501622656207249,1,-8,-8,-8,-30,-58,-8,-1
1501622656215255,9,-4,-7,1,-3,25,-1,4
1501622656215255,-4,-1,-8,0,-3,-38,-4,-1
1501622656230266,9,6,2,-8,-43,-41,-4,2
1501622656230266,-14,-5,3,5,33,18,5,5
1501622656231238,-6,4,3,-4,2,-9,-7,-11
1501622656231238,-5,-7,-3,-3,16,8,5,4
1501622656246254,8,-3,-4,2,-29,14,3,9
1501622656246254,6,7,6,-3,4,6,6,3
1501622656252253,1,-6,-5,0,7,-57,-3,3
1501622656252253,7,4,10,4,30,-12,2,4
1501622656267291,-6,-3,0,0,-15,-62,-12,-14
1501622656267291,3,1,-7,-1,12,-22,-7,2
1501622656275298,-1,2,5,1,-2,29,2,1
1501622656275298,0,1,-3,-4,-12,21,10,-1
1501622656290308,-1,-1,-3,1,16,14,2,0
1501622656290308,3,1,8,5,0,-7,8,-4
1501622656291280,0,-2,-13,-5,-18,-3,-3,-1
1501622656291280,-2,-3,0,1,4,17,-18,-4
1501622656306304,-3,0,3,0,-32,-53,3,1
1501622656306304,-3,1,3,2,35,47,10,-2
1501622656312324,-6,-2,-1,-1,11,11,-4,-6
1501622656312324,4,0,0,-1,-6,-17,0,-1
1501622656327334,9,5,2,-5,-23,-50,-2,9
1501622656327334,4,2,-1,0,-12,33,-1,2
1501622656335339,-7,-1,-1,-2,-15,9,-7,-6
1501622656335339,-4,-4,-3,2,34,-22,-6,-4
1501622656350350,9,3,-2,-1,-15,-41,-2,0
1501622656350350,-13,-6,-7,0,2,-7,1,-11
1501622656351351,9,1,8,2,8,-12,-1,6
1501622656351351,-2,-5,-10,-3,-2,2,2,10
1501622656366362,4,4,-6,-4,-22,-1,-6,5
1501622656366362,7,6,4,4,31,49,11,-3
1501622656372366,-2,-7,-5,-3,-12,16,-2,3
1501622656372366,-3,-4,5,2,25,-16,-10,-9
1501622656387349,-7,-3,-2,0,5,3,-1,-3
1501622656387349,9,4,-3,-6,-60,-58,-12,6
1501622656395354,-9,-6,1,5,58,-45,-5,-4
1501622656395354,1,1,-1,1,6,55,9,4
1501622656410393,-8,2,-1,-3,5,32,-7,-2
1501622656410393,4,-4,-9,-4,8,54,-3,-5
1501622656411394,2,0,1,-1,-12,-28,-8,0
1501622656411394,-1,0,-4,-3,-6,-4,1,0
1501622656426404,0,-3,4,2,19,30,3,-6
1501622656426404,-22,-3,-3,-6,-39,-62,-8,-13
1501622656432408,-2,-1,0,1,1,43,-5,10
1501622656432408,-5,-9,-10,5,13,57,10,2
1501622656447419,1,-4,-1,-3,-18,-15,-3,1
1501622656447419,-7,4,15,4,15,-36,-1,-2
1501622656455397,10,-6,-6,-3,-41,-15,9,3
1501622656455397,17,4,6,3,3,-33,-10,-8
1501622656470413,-8,0,7,6,20,39,10,-5
1501622656470413,-1,-2,-13,-3,-1,12,-4,-3
1501622656471415,-1,4,-1,-5,16,48,6,-5
1501622656471415,-2,2,7,3,-22,-30,-5,3
1501622656486419,3,-6,-5,-2,27,28,6,1
1501622656486419,-7,1,7,3,23,-9,-3,-8
1501622656492452,4,1,-5,-3,-28,-24,-1,2
1501622656492452,-13,-8,-3,-1,24,43,7,-2
1501622656507433,0,-3,-2,-2,9,56,0,1
1501622656507433,2,0,3,0,-14,21,-2,7
1501622656514438,-5,1,-5,0,3,-26,0,-11
1501622656514438,2,-3,-4,-5,-28,-32,-2,-1
1501622656530450,-8,-3,-1,1,21,-23,-16,-10
1501622656530450,11,-3,-3,0,-7,-7,11,10
1501622656531451,-4,1,2,1,21,-59,-8,-10
1501622656531451,-1,1,2,-6,-17,55,-2,-6
1501622656546462,-4,-7,-7,-3,-23,-6,2,-2
1501622656546462,2,4,2,-1,14,16,3,-2
1501622656552466,-17,-14,-7,-2,10,-33,-9,-11
1501622656552466,4,5,-4,-2,7,48,4,7
1501622656568477,12,3,4,-1,-14,-42,-3,2
1501622656568477,-1,-2,-3,-6,-29,3,-1,2
1501622656574480,-1,1,4,5,19,-8,5,1
1501622656574480,-4,-1,3,-2,-1,-29,-2,-4
1501622656590499,2,0,0,1,-7,0,7,7
1501622656590499,7,-6,-11,-6,-17,50,-10,4
1501622656591493,3,5,1,0,23,-13,-6,2
1501622656591493,-6,-4,-4,-1,15,-5,7,1
1501622656607504,9,8,7,1,-4,-20,3,6
1501622656607504,-8,-2,-1,-1,-11,-30,0,1
1501622656612508,-12,1,1,-1,-7,3,-9,-10
