timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501625235524489,1,-15,-4,4,19,11,29,7
1501625235524489,-8,14,-12,-2,-13,24,10,-4
1501625235530492,2,17,5,1,9,-29,-27,4
1501625235530492,-1,-18,7,-2,-18,19,-18,-2
1501625235531490,-3,-7,-11,-6,0,-29,-21,-14
1501625235531490,16,12,-3,5,30,71,41,12
1501625235532487,-6,1,-3,-5,-11,-12,-6,-4
1501625235532487,-1,-14,6,-1,-12,-44,-10,0
1501625235536489,7,-2,3,1,-7,-4,-2,0
1501625235536489,-8,0,-10,-6,-20,-49,-23,-6
1501625235543474,-3,12,2,0,6,47,32,-2
1501625235543474,5,-12,8,2,9,-6,25,13
1501625235558522,1,-13,1,-1,-15,-25,12,-2
1501625235558522,2,21,-3,-3,-25,-5,-28,-5
1501625235567547,-7,0,3,-1,-12,13,11,-6
1501625235567547,2,-16,-2,-3,8,-12,11,4
1501625235573496,-2,-8,-2,-2,-3,-5,-44,-7
1501625235573496,-7,-1,-5,6,18,0,-6,-4
1501625235588568,5,12,6,0,0,14,-11,3
1501625235588568,-11,-6,1,0,9,22,16,-4
1501625235596598,8,1,-2,-3,6,5,-36,6
1501625235596598,-7,8,-1,-10,-45,-31,30,-3
1501625235603624,-7,-5,1,6,39,25,-12,-3
1501625235603624,0,1,1,2,-4,20,-12,-2
1501625235650657,-1,22,-7,2,-16,-2,-52,-5
1501625235650657,1,0,2,-2,31,12,3,-2
1501625235651640,-1,-21,4,-3,-8,-3,-11,-1
1501625235651640,-2,-1,1,1,-12,-22,-12,1
1501625235652635,-4,7,-9,-5,-8,20,7,4
1501625235652635,-4,2,0,-3,-11,1,-12,-3
1501625235655660,-5,-10,6,-2,-3,-18,-7,2
1501625235655660,4,-1,-4,3,-7,-14,-3,5
1501625235662609,-4,6,-8,1,32,51,33,4
1501625235662609,1,-3,0,0,-18,-11,-17,-1
1501625235671631,1,-8,7,-2,15,19,50,3
1501625235671631,-4,-7,-4,1,-10,-16,-23,-16
1501625235677634,6,25,0,1,-14,-19,-4,4
1501625235677634,-6,-1,3,2,6,-1,22,4
1501625235692687,4,-13,5,-3,-17,-7,-10,-3
1501625235692687,-4,-4,-9,-5,17,49,5,0
1501625235700693,14,15,-5,-6,-21,-41,-3,3
1501625235700693,-13,-7,0,5,24,17,54,-6
1501625235709644,6,-3,5,2,-13,-33,-33,-4
1501625235709644,1,5,-7,-1,-5,11,15,5
1501625235722708,-14,-9,-2,7,32,31,10,-10
1501625235722708,5,3,2,-5,-29,-3,3,0
1501625235731675,4,-4,4,4,29,-17,-20,-1
1501625235731675,-2,-2,-3,0,7,35,26,6
1501625235737723,-3,3,-4,-3,-12,19,18,-4
1501625235737723,-5,-3,6,10,19,-8,7,3
1501625235752672,1,-6,-7,-6,1,19,4,0
1501625235752672,2,7,-1,2,11,-38,-39,-6
1501625235760680,5,-3,-1,-3,-23,4,9,6
1501625235760680,4,7,-1,1,0,31,-24,-7
1501625235769687,-8,-18,2,4,13,-10,8,5
1501625235769687,4,4,-5,-6,12,-12,10,-3
1501625235782750,3,17,6,4,-12,5,26,1
1501625235782750,-1,-4,-3,-9,-10,-23,-8,-2
1501625235791702,2,0,3,4,10,-9,16,2
1501625235791702,-2,-15,-3,1,-5,2,-13,4
1501625235797760,-8,-4,-5,-1,5,-12,-34,-19
1501625235797760,5,8,0,-4,-14,-1,2,2
1501625235812773,-4,1,2,-2,5,-1,-13,8
1501625235812773,0,-1,-1,0,-9,-18,-4,2
1501625235820777,1,6,-2,-4,-14,-7,-31,2
1501625235820777,-5,-15,-2,1,19,14,23,-1
1501625235829824,8,7,-1,-8,-16,-16,2,-3
1501625235829824,-4,9,0,3,2,-14,5,0
1501625235842874,-5,-8,-1,-3,1,-2,-6,-4
1501625235842874,-1,2,-2,0,-7,-2,-22,-1
1501625235851839,-3,-6,-2,1,3,2,-10,-7
1501625235851839,-2,0,-2,-5,4,18,39,4
1501625235857884,-3,-2,-2,-2,-14,-24,-5,7
1501625235857884,-2,-1,4,3,8,-10,-27,2
1501625235872896,-1,0,0,3,-1,-7,-18,-17
1501625235872896,0,4,-4,-2,8,2,-40,-9
1501625235880889,-5,-3,-5,-1,-8,-15,19,11
1501625235880889,-1,-5,-1,-5,-16,-21,-10,-5
1501625235889869,-3,3,1,-3,6,24,-11,4
1501625235889869,-1,0,2,-2,-21,-28,-35,-13
1501625235902914,0,-8,-4,-3,-5,13,31,5
1501625235902914,3,-2,-2,-5,5,12,36,0
1501625235911867,-3,-9,-8,-4,12,13,17,0
1501625235911867,-6,2,0,-1,-12,-24,7,-9
1501625235917929,-2,-1,-8,-3,-1,4,8,-5
1501625235917929,-7,0,2,-2,-4,2,-5,1
1501625235932937,1,3,2,1,-16,-2,15,0
1501625235932937,8,5,-3,-6,-14,-10,12,8
1501625235940904,-5,-2,-3,2,35,29,16,-2
1501625235940904,-4,-5,-3,-4,-30,-17,0,6
1501625235954953,-5,-13,1,3,14,4,9,-3
1501625235954953,-6,4,-2,-1,-1,3,19,-6
1501625235962959,7,11,3,-5,-17,-3,-63,-12
1501625235962959,2,-5,0,-1,3,0,-16,-2
1501625235971924,-10,-8,-2,0,11,-6,-6,-3
1501625235971924,-1,-4,-2,7,21,33,-17,-2
1501625235977915,-3,0,-1,-1,-18,-15,-3,-5
1501625235977915,-3,5,-2,-2,9,15,15,-11
1501625235992977,-1,-10,0,4,-5,-13,-25,-4
1501625235992977,-2,4,-1,-9,-43,-18,-3,0
1501625235999982,3,5,7,7,49,45,18,7
1501625235999982,-7,-14,-5,-1,-11,-23,1,-8
1501625236014964,7,6,-1,-6,-20,19,-11,0
1501625236014964,-2,-1,-4,1,1,-7,0,2
1501625236023003,-1,2,1,2,-12,-21,46,-2
1501625236023003,1,-14,-1,-1,16,-5,-2,0
1501625236031951,10,11,6,-1,-18,-36,-9,0
1501625236031951,12,6,0,-5,-17,-6,33,19
1501625236038015,-5,-4,4,2,12,14,-37,-3
1501625236038015,-2,-7,-5,-7,-11,-22,-12,-2
1501625236053021,-2,-2,2,6,-2,12,6,-4
1501625236053021,-2,2,2,0,8,17,-21,-2
1501625236059987,-5,-2,-6,-7,-28,-28,-4,0
1501625236059987,1,0,1,1,12,12,-18,-3
1501625236075038,-1,0,-2,-6,-7,-32,1,-3
1501625236075038,-4,-9,-1,0,11,4,-5,2
1501625236083043,5,-1,2,4,-1,8,6,5
1501625236083043,2,3,0,1,6,16,-4,3
1501625236092008,-6,-2,-7,-3,-14,-21,-1,-9
1501625236092008,-7,-10,-3,0,16,51,21,-1
1501625236098054,7,4,2,-2,-14,-24,-8,1
1501625236098054,2,4,-4,-6,-18,11,14,2
1501625236113029,-5,-6,1,0,13,-19,-42,-8
1501625236113029,-1,3,-2,-3,-17,25,40,2
1501625236120070,6,-1,-4,-1,10,-5,-5,3
1501625236120070,-4,-3,0,2,-11,-16,-16,-11
1501625236135080,-2,-1,-4,-1,3,32,34,5
1501625236135080,-3,7,-2,-4,-7,-37,-22,-7
1501625236143063,-8,-7,1,2,20,23,33,-4
1501625236143063,4,1,-1,5,10,1,8,9
1501625236152051,-5,-5,-2,-2,0,-9,-17,-2
1501625236152051,8,9,1,-4,-21,-38,-36,-10
