timestamp,x,y,z
1501622288861978,0.649902,-0.675781,0.37793
1501622288884995,0.645508,-0.65918,0.374512
1501622288901006,0.646484,-0.662109,0.378418
1501622288923020,0.647461,-0.660156,0.370117
1501622288946045,0.646973,-0.658691,0.371582
1501622288961048,0.654297,-0.663574,0.367676
1501622288983064,0.648438,-0.673828,0.369629
1501622289022119,0.646484,-0.683594,0.382813
1501622289024120,0.641602,-0.686523,0.372559
1501622289044107,0.644531,-0.675781,0.375488
1501622289066150,0.642578,-0.662109,0.372559
1501622289084134,0.647461,-0.675781,0.376465
1501622289104149,0.646484,-0.682617,0.379395
1501622289140204,0.644531,-0.681641,0.37793
1501622289150181,0.64209,-0.679688,0.378906
1501622289164192,0.648438,-0.66748,0.369629
1501622289185235,0.651367,-0.666016,0.370605
1501622289201217,0.652832,-0.679688,0.367676
1501622289224233,0.645996,-0.677246,0.361328
1501622289245248,0.645996,-0.678711,0.375
1501622289261260,0.653809,-0.690918,0.370605
1501622289284283,0.648926,-0.700195,0.371582
1501622289305325,0.654297,-0.694336,0.375488
1501622289321302,0.655273,-0.681641,0.366211
1501622289343346,0.658691,-0.65918,0.379395
1501622289365334,0.656738,-0.637207,0.371582
1501622289381358,0.662598,-0.649414,0.366211
1501622289403389,0.660156,-0.65625,0.374023
1501622289424404,0.65918,-0.657715,0.388184
1501622289441391,0.661133,-0.635742,0.374023
1501622289463403,0.661133,-0.629395,0.394043
1501622289484448,0.654785,-0.616699,0.399902
1501622289501434,0.644043,-0.629395,0.404297
1501622289523474,0.646973,-0.630371,0.409668
1501622289544488,0.645996,-0.639648,0.40918
1501622289561473,0.650391,-0.660156,0.409668
1501622289583494,0.65625,-0.686035,0.408691
1501622289604503,0.65332,-0.686523,0.411621
1501622289621515,0.651367,-0.666992,0.412109
1501622289643537,0.647461,-0.658691,0.417969
1501622289664553,0.652344,-0.630371,0.414551
1501622289681557,0.649414,-0.620117,0.409668
1501622289703573,0.655762,-0.641602,0.407715
1501622289724593,0.661133,-0.65918,0.411621
1501622289741604,0.65918,-0.648926,0.41748
1501622289763616,0.646484,-0.631836,0.431152
1501622289786632,0.65332,-0.628418,0.433105
1501622289801648,0.66748,-0.638672,0.408691
1501622289823665,0.674805,-0.683594,0.413574
1501622289846683,0.68457,-0.723633,0.416504
1501622289867688,0.663574,-0.700195,0.436523
1501622289883701,0.612305,-0.561523,0.476074
1501622289906717,0.602539,-0.473633,0.475586
1501622289927761,0.647949,-0.527832,0.478516
1501622289943743,0.657227,-0.599121,0.488281
1501622289966789,0.625977,-0.620605,0.505371
1501622289987806,0.594727,-0.595703,0.539063
1501622290003792,0.580566,-0.570313,0.548828
1501622290026807,0.584473,-0.553711,0.549316
1501622290047828,0.588379,-0.552246,0.569824
1501622290063859,0.577148,-0.553711,0.584473
1501622290086847,0.557617,-0.549805,0.592773
1501622290106859,0.539551,-0.529785,0.599121
1501622290123877,0.543945,-0.544922,0.613281
1501622290145889,0.541016,-0.541016,0.645508
1501622290166906,0.527344,-0.536133,0.65918
